G_ID,TEAM,TB_SC,WLS,cluster_team,hit_f1,hit_f2,hit_f3,pit_f1,pit_f2,pit_f3,pit_f4
20160722OBLG0,OB,B,L,2,0.3939363135070375,-0.4692964628170265,-0.3433726234683501,-0.37036000167521616,-0.3035072351887849,0.04264828421972013,1.6249600961247388
20160723OBLG0,OB,B,W,2,0.3881270373778399,-0.5622154525042874,-0.1711486150019659,-0.3677829700693182,-0.24376853566939805,0.11128220517460924,0.3738251363293077
20160724OBLG0,OB,B,L,2,0.4389680985451572,-0.5063112655136398,-0.9416992801640404,-0.3664409740086455,-0.2656677944906784,0.1247844156186113,-0.7926583860789015
20160908OBLG0,OB,B,L,2,0.2738860902791049,-0.4062787038108861,-1.2124054023120263,-0.19719879177185345,-0.0420844335467785,-0.0761426635095217,-0.5817036741518512
20160909OBLG0,OB,B,W,2,0.17973200264841388,-0.3894786902319048,1.3898491372060395,-0.1755249110633262,-0.08989391140697353,-0.06960628863752613,-0.4395515177081939
20161008OBLG0,OB,B,L,2,0.21549552609970046,-0.4799897160464106,-1.524715681211654,0.025995194185274663,-0.0986787622553291,-0.05833176678466155,1.4843187902036574
20160520OBLT0,OB,B,L,2,-0.18188203502205047,-0.3911117643653093,0.5300863186715739,-0.9346795851489548,0.3268196717973423,0.14823741194125145,3.8225882325560994
20160521OBLT0,OB,B,L,2,-0.2012123010140665,-0.5103767761219088,0.30447008937992154,-0.9413800134492272,0.24224127480681956,0.1932737023236292,-0.016401646433157276
20160522OBLT0,OB,B,W,2,-0.4245075296662347,-0.5370565626961972,1.8990927786394942,-0.8789366720615501,0.2330860976261072,0.2555442124277082,-0.5874725620750655
20160805OBLT0,OB,B,W,2,-0.19021171712735294,-0.5928033950921631,-0.3351239533389402,-0.7569034433497983,0.08569578027214951,0.20082604859672806,-1.1339750025437658
20160806OBLT0,OB,B,W,2,-0.25953339940694586,-0.5959189015708565,1.0981125841533237,-0.7011784775145221,0.16203794004980085,0.2167418240003348,-1.4070959996423549
20160807OBLT0,OB,B,L,2,-0.2961202097147692,-0.5257854763463959,0.5777781860534446,-0.7556512347496714,0.07723365142867349,0.2963550025844832,1.5891588477044307
20160906OBLT0,OB,B,W,2,0.11862249366887835,-1.0392196667118334,0.7432710019706803,-0.7247605724483658,-0.21789603985533204,0.3839732258503815,-0.16735284848297147
20160907OBLT0,OB,B,L,2,0.1214774576559037,-1.0452036774381828,-0.3785351538784247,-0.7602233621847885,-0.23692087092889105,0.36684337260487576,1.1733047551460851
20160531OBNC0,OB,B,L,2,-1.0051092813058815,-0.9900936603548748,-0.2015686563588167,1.6309720853246643,0.2007496593636232,-0.1864337234114164,0.4354408534794379
20160601OBNC0,OB,B,W,2,-0.8545657292364084,-0.9445641189548012,-1.2645089716036046,1.6328930364636574,0.2916460400648617,-0.17028981637625193,-0.8765407583962382
20160602OBNC0,OB,B,W,2,-0.7747870238390384,-0.8769562020768076,-0.8878215352019114,1.6167977693121085,0.5021051929014633,-0.25261294988041705,-0.4436081048748039
20160712OBNC0,OB,B,L,2,-1.0856998254740078,-0.42735379300102666,-0.3768978093482909,0.8445710205285272,0.3130514793194838,-0.5162684298567036,1.3034961495937345
20160713OBNC0,OB,B,W,2,-1.1172114940508064,-0.3464200818383664,-0.20991037895783232,0.9180286582543374,0.342281272964248,-0.4916004879081781,-0.7216675244194344
20160714OBNC0,OB,B,W,2,-1.0438706915135607,-0.3488251752282757,-1.1629810177526008,0.9762185678180502,0.29802615066003085,-0.326043473792622,-0.44359125051016535
20160915OBNC0,OB,B,L,2,-1.0712692169573648,-0.4907007135118547,-1.017551528060708,0.701404888647709,0.3916892932510281,-0.4532889922332377,-0.4970851772745924
20160916OBNC0,OB,B,L,2,-1.0819563095379352,-0.42523494620010543,-0.3832943141918467,0.6934038547714529,0.3528820815984629,-0.3638222520429975,0.10744447490457144
20160401OBSS0,OB,T,W,2,-0.12874783095413989,3.595052028061481,-0.10411150758138664,3.526634750899796,-0.4468200877579542,-1.5835073270516398,-0.4625860564425999
20160402OBSS0,OB,T,L,2,-2.063743889201002,3.27341306569471,0.2624230362436949,-1.0677108084599791,-4.94536697209164,-0.5134095489729682,0.9609366143158756
20160412OBHH0,OB,T,W,2,0.20389876369298168,-0.9301723319210606,0.9422200583340112,1.003647538709942,-0.4865532190973897,-3.311774187195884,-0.7038325502844766
20160413OBHH0,OB,T,W,2,-0.12923085948104635,-1.4340381210145086,0.7142798479604081,0.5076718651319846,-1.0326035878779989,-4.112829114667451,-0.3421387417856129
20160414OBHH0,OB,T,W,2,-0.976528307154324,-1.0177024688755365,1.624592247951144,1.195464266402528,-0.9473331759451218,-3.8842551630899136,-0.4925871934118624
20160419OBKT0,OB,T,W,2,-0.4929750923370586,-1.5495418499325682,-1.3248186771248465,1.6989579881362822,-0.03831487492474099,-2.9746736143805896,-0.416345943211208
20160420OBKT0,OB,T,W,2,-0.986388983961896,-1.549658504512616,1.3372373250492329,1.698168837825183,0.10525495474055988,-2.6233569085739847,0.14954082341766736
20160421OBKT0,OB,T,L,2,-0.9301098013894424,-1.3235201565998072,-0.5409852950392482,1.2074618587732628,-0.08842018448857115,-2.3077835176462025,1.1781800163757494
20160429OBHT0,OB,T,L,2,-0.18651293268366667,-1.7278495422895894,-1.0112562784549086,1.8636367604406856,0.2753804293241912,-1.7244738126193353,-0.3427159770090879
20160430OBHT0,OB,T,W,2,-0.3596214515825681,-1.8655454063506525,0.2464089970957125,1.775438692653167,0.17578380291209875,-1.687799570712114,0.4030711049847225
20160501OBHT0,OB,T,W,2,-0.22843811410806225,-1.5907688109650149,-0.997877390927308,1.846824838329892,0.2422934181980314,-1.418927553121108,-0.9236721868308662
20160504OBLG0,OB,T,W,2,-0.8267911491448029,-1.4354403957525959,3.1560726831362045,1.9519588817657616,0.5174966780456706,-1.369362685438809,-0.7363367810023564
20160505OBLG0,OB,T,L,2,-0.9273334309377874,-1.7466681470077867,0.4842754627777319,1.920784773331768,0.4626456803460767,-1.3725619790108663,1.1376573010469486
20160510OBSK0,OB,T,W,2,-1.08677071060589,-1.1227308448794149,1.5529516626458622,0.9767441646057672,0.2398281464773109,-1.5399959537307757,0.8060823843437426
20160511OBSK0,OB,T,W,2,-1.2733931962628968,-0.9721468796981292,0.5285296825451927,1.0265798689001209,0.1875444744823843,-1.6253681094129888,-0.34321010811994235
20160512OBSK0,OB,T,L,2,-1.181974855207822,-0.9620773945366912,-0.8834436725045581,1.0042229130317388,0.09245403761541336,-1.3191180893056689,0.043304937814653534
20160513OBWO0,OB,T,W,2,-1.3136713506142454,-1.024525877756433,1.0163786383043023,0.9681477858772131,0.09475173442924313,-1.4545722530738916,-0.07484515755927533
20160514OBWO0,OB,T,W,2,-1.550705857603667,-1.0205767151606104,1.618918787021425,1.0179393129918628,0.31268265807425805,-1.3764229888433408,-0.8119339594436965
20160515OBWO0,OB,T,W,2,-1.4931604855858205,-1.033816105077719,-0.5531866239930952,1.1133729022890422,0.2554403977858569,-1.2340965578709373,-0.3202064603056275
20160520OBLT0,OB,T,W,2,-2.1169491859980925,-0.7414128095498937,2.765819406960737,0.9781463866196672,0.13244193348287134,-1.0607789036166966,0.18138879766401225
20160521OBLT0,OB,T,W,2,-2.2197005119863005,-0.6122110510908192,0.009617337317731598,0.8557053008433068,0.03676910475078416,-1.1815459774591228,-0.12763184684278805
20160522OBLT0,OB,T,L,2,-2.198906117914888,-0.5203806952546767,-0.3944363822923368,0.6617481938044423,-0.06003417119683085,-1.07145112610108,1.5577192410761238
20160531OBNC0,OB,T,W,2,-2.099070046927233,-0.6571656118222671,-0.8916370337635373,0.3952254964475848,-0.4028031160005032,-1.4457427524432536,0.06361718682765377
20160601OBNC0,OB,T,L,2,-2.0194408901808534,-0.6483776877516891,-1.1184376458139476,0.4314119431087359,-0.3235085748856302,-1.45137864586565,-0.3946804226390317
20160602OBNC0,OB,T,L,2,-1.8752112679559712,-0.7321685134895067,-1.3236987227902062,0.4650042001290962,-0.3373434068439783,-1.3889413021091583,-0.2066325880113004
20160607OBKT0,OB,T,W,2,-1.7619128656806498,-0.6057833671368426,0.04848538119685725,0.8458761137321315,-0.22428703603712372,-1.0661117398226372,-1.0281452324007674
20160608OBKT0,OB,T,L,2,-1.6525614008008318,-0.550886878229203,-1.1926439784431897,0.8514795908532443,-0.33868901104287996,-1.083334462796212,-0.023018897833196373
20160609OBKT0,OB,T,W,2,-1.5824698512681474,-0.5812876548435812,-0.5910680889577075,0.8831495837670711,-0.2771787331904033,-1.0844307083435678,-0.14947322468423016
20160614OBHT0,OB,T,W,2,-1.5208623680792188,-0.4919474170311728,0.7545942891037596,0.8542605362056651,-0.2665046792157793,-1.1255434097344186,0.2829616564003749
20160615OBHT0,OB,T,W,2,-1.4733848350543572,-0.5105075541166418,-0.3761926214436354,0.8661287345994899,-0.3385002076627421,-0.8555475392885028,-0.17248767847950475
20160616OBHT0,OB,T,W,2,-1.6243584929110029,-0.4777422004798778,2.110056084376295,0.8482789827481365,-0.3668308858024019,-0.9351778170733556,-0.17124798608559266
20160617OBSS0,OB,T,L,2,-1.5737939309976408,-0.3783623622948993,-0.9102838865614934,0.8402478817228499,-0.3364417202257775,-0.7519883196823227,-0.3524939293617716
20160618OBSS0,OB,T,W,2,-1.5700163928465185,-0.431071420720625,-0.054241804467930976,0.8528381775645468,-0.3333727224738066,-0.7002967278982771,-0.5066130357448291
20160619OBSS0,OB,T,W,2,-1.4380304817992422,-0.4329594510482597,-1.4238056142379891,0.8650445799363173,-0.3303973025858065,-0.6812731645513544,-1.046258635061776
20160624OBSK0,OB,T,L,2,-1.4757535951581855,-0.4649689419505687,-1.4078168713272134,0.9763740693211864,-0.296124568291924,-0.5935424361895834,0.13720982837477966
20160625OBSK0,OB,T,W,2,-1.4352261658818968,-0.42462028640380106,-0.3470490620163283,0.9459216673502592,-0.2707435794079136,-0.543192283631321,0.26716101197905745
20160626OBSK0,OB,T,L,2,-1.4422980467285542,-0.4423152253717189,0.10404215054945096,0.8349786605215509,-0.3865680350593713,-0.5957498816163125,0.40340632701196416
20160702OBHH0,OB,T,W,2,-1.4137394611217258,-0.6020393515810214,-0.2636178876599806,0.8207660178894912,-0.04035130489550184,-0.5494234581402484,-1.0579656757407303
20160712OBNC0,OB,T,W,2,-1.3696626505541605,-0.4795328741374148,0.8240912070718404,0.6636548443950424,-0.2296070711552141,-0.2428240582219281,0.02850711439363269
20160713OBNC0,OB,T,L,2,-1.3061438156994245,-0.3608245755422565,-1.3570466344527126,0.6598081358050151,-0.17929355030939848,-0.09071842661901153,0.3120876966596623
20160714OBNC0,OB,T,L,2,-1.3013549167525924,-0.20496893828528545,-0.7319656852807616,0.7015665502672059,-0.13756695380572487,-0.12693808314428473,-0.3894037370461946
20160722OBLG0,OB,T,W,2,-1.1963626719126446,-0.23279867437300195,1.522459134957796,0.823793303882455,-0.004459420622408481,0.02655330431829717,-0.5151865425571792
20160723OBLG0,OB,T,L,2,-1.2101892991579832,-0.2373863923464285,-0.1212541796365853,0.7970841471848621,0.04376407847311691,0.02694618159028113,1.2376457640401612
20160724OBLG0,OB,T,W,2,-1.1872383555274009,-0.2344867451376016,-0.3264276933877819,0.8388468642820279,0.04940880871772944,0.021545279657261503,-0.7952138888881419
20160726OBWO0,OB,T,W,2,-1.2300336852978724,-0.057105868624929626,0.12227461624171382,0.8597955915626478,0.1352614329969496,0.01423323085694905,-1.0398070963036128
20160727OBWO0,OB,T,L,2,-1.1860901609318169,-0.031479243683124505,-0.843105371925102,0.7689722141733415,0.03860711488623437,0.051279150614899904,1.2037242659492229
20160728OBWO0,OB,T,L,2,-1.1219800758059058,-0.04270906329761398,-1.3782181432844465,0.7016197492443471,0.015820769259770842,0.05208990207282042,1.6087214100578666
20160805OBLT0,OB,T,L,2,-1.12202221509559,-0.1991827824204663,-1.6896789583104672,0.6528486149716178,0.008548270434813095,0.0657426955756465,0.06538622707101788
20160806OBLT0,OB,T,L,2,-1.0572607788142108,-0.1783771933423312,-1.507148971156821,0.5921881567545442,-0.012056673014321291,0.08032993912725142,1.6295843611298644
20160807OBLT0,OB,T,W,2,-1.1555463992115405,-0.15605567825355718,1.8390887020388031,0.5742552181841533,-0.04287782669869733,0.08020657907237796,0.5985636695251391
20160811OBSS0,OB,T,W,2,-1.1420894721106192,-0.19153979359945333,0.3323721257699583,0.5680359552785524,-0.128167809414166,0.011344842274578642,-1.1624470955651047
20160812OBSS0,OB,T,W,2,-1.1798321800214748,-0.13392026340335547,0.6311386637206542,0.5611250673683207,-0.08148099491376737,0.0906751187538166,-0.027170591424249886
20160816OBHH0,OB,T,W,2,-1.294796800093438,0.030531498311278587,1.5604787728428946,0.6973491808824646,-0.03642653281717062,0.13669093354561096,-0.7183610317226551
20160817OBHH0,OB,T,W,2,-1.2772659045861101,-0.0030888102121324674,-0.17894266257786814,0.6891905381287077,-0.01341396067884462,0.14801156424339912,-0.5699919891522147
20160818OBSK0,OB,T,W,2,-1.3283221078615846,0.03891180767454404,0.7076158191316763,0.6799567149187932,-0.07446097946141561,0.12557597875594914,0.018439129085759003
20160819OBSK0,OB,T,W,2,-1.3307151144552432,0.03612582255084282,0.015464480886790791,0.697426325078236,-0.06607792814690369,0.18336366571550144,-0.5519645547007228
20160827OBHT0,OB,T,L,2,-1.3813762594516457,0.00930677044861688,-0.9648769633782271,0.5845342345036436,-0.12186667047471675,0.3151815038371312,-0.15714247836328527
20160828OBHT0,OB,T,W,2,-1.3757527126892564,0.0225055136035629,-0.09734343886411127,0.6101873533098366,-0.08567000315391095,0.29985376703321603,-1.4516720077945915
20160906OBLT0,OB,T,L,2,-1.4291100719762142,0.13993162585664914,-0.5187640224221779,0.6502871484707569,-0.02864711745172806,0.2889822369839469,1.0671692723325892
20160907OBLT0,OB,T,W,2,-1.4852667963565165,0.17260248547753995,1.3369533489468073,0.6517648602532952,0.03604551814807448,0.31526589671338523,0.014493567107616885
20160908OBLG0,OB,T,W,2,-1.4741694636030551,0.18854008035725647,-0.6329097402779236,0.6899149232245388,0.04796465977157649,0.2792764318864074,-0.8531356510833129
20160909OBLG0,OB,T,L,2,-1.4504812344410745,0.23479666680956846,-0.6434678488648397,0.6343810485642926,0.023647253882269657,0.34445567252634857,1.4695487227879378
20160910OBWO0,OB,T,L,2,-1.3938850789613844,0.21428994511828164,-1.172894843277963,0.6160697894405998,-0.03336845311529816,0.3567193321436154,1.1918202556685458
20160911OBWO0,OB,T,W,2,-1.3982330959041782,0.2116768091139367,-0.2435130669508665,0.6236452666046306,-0.06986432862992617,0.29951496877856204,-0.8725196547861622
20160915OBNC0,OB,T,W,2,-1.3264084063326125,0.12971617180431658,-0.6680534780482467,0.6692774943882525,-0.03138236966575342,0.23526558043555945,-0.5451891287909871
20160916OBNC0,OB,T,W,2,-1.3662530474992742,0.17226461707171128,0.34313730873047216,0.6764741077194686,-0.049489620421756114,0.2627371991466606,-0.5688935159745601
20160917OBKT0,OB,T,W,2,-1.4212856952243949,0.15821787895491587,1.3937890335719434,0.6201126651819064,-0.06547608594125386,0.2438760882636671,-0.2789355600485477
20160918OBKT0,OB,T,W,2,-1.500060477720791,0.1995932231235791,2.064809739977835,0.6486439835756843,-0.07799050389075479,0.21143102090702928,-1.1524060808227827
20160923OBSS0,OB,T,L,2,-1.505148598083299,0.09926713346822336,0.13576412402699412,0.659903778481418,-0.13336299715763467,0.18037459220727428,-0.4325632047064248
20160927OBHH0,OB,T,L,2,-1.5388140370306609,0.10434121366943254,1.0822057905295834,0.6368829319076447,-0.11370149968056288,0.17171292875089558,1.2432218400537098
20160928OBHH0,OB,T,W,2,-1.5841409241461677,0.08268397468274569,1.0899945214980542,0.6711575234761724,-0.11831950194835658,0.2027285120077284,-0.5720754113370458
20161008OBLG0,OB,T,W,2,-1.5486040739162157,0.10374793553481927,1.287143679637441,0.5627732707144075,-0.1871163493838674,0.1036027042298684,-1.3081024364124665
20160510OBSK0,OB,B,L,2,0.4925757572224122,0.3723760829342817,0.9452474566920036,1.5977767589882188,1.4787034266900496,2.1212568810189225,1.8854746987963864
20160511OBSK0,OB,B,L,2,0.5572224029770797,0.3662015140607164,-0.6318436960998743,1.4605941500743371,1.4199754551546164,2.268319358161386,0.701069265580136
20160512OBSK0,OB,B,W,2,0.4170176235339281,0.5764383429126086,0.4747383115188272,1.4387758359459195,1.346907647363182,2.052164946266484,-0.7499600308029332
20160624OBSK0,OB,B,W,2,-0.12562006348341245,1.7471871179990242,-0.10360794220668264,0.8114864088790111,0.2911949388107691,1.023473092981419,-0.8688300547349931
20160625OBSK0,OB,B,L,2,-0.1465427087297283,1.7606125985528795,0.32681487670306997,0.8240394576225547,0.3178069598049107,1.0881070684084468,0.10184337511647933
20160626OBSK0,OB,B,W,2,-0.25444811311830545,1.615781766146039,1.2116070126330332,0.7823335991595078,0.28777995296977416,1.0818508261257496,0.055723553284990714
20160818OBSK0,OB,B,L,2,-0.8417502787897052,1.5722262473182118,-0.050379540153558666,0.2147306735749936,0.12562848785789374,0.862319740289001,1.0670933713206807
20160819OBSK0,OB,B,L,2,-0.8282147222174395,1.5878006603648638,-0.4937176159664648,0.19380239151884754,0.1288335696014029,0.8440327923886844,0.7843510538744806
20160401OBSS0,OB,B,L,2,5.450210021412836,-2.464820129595434,-0.11463323835520782,2.606789974214477,0.8501585366069851,9.184500280571816,-0.3036837634169154
20160402OBSS0,OB,B,W,2,-3.157381659904506,-0.9747690576960923,0.9088881256846352,0.2402630647497169,-0.4780836184921226,3.9181233956444914,-0.06101959491508265
20160617OBSS0,OB,B,W,2,-0.19055523392119025,-0.623122790528723,0.3294647336173453,-0.4924080354537633,-0.7344754612759944,1.2792293657135492,-1.1876581063958662
20160618OBSS0,OB,B,L,2,-0.16163588616120791,-0.5840906460098195,-0.4649099062463299,-0.5317185828516601,-0.6953173132211193,1.259964492618426,-0.009225628567549918
20160619OBSS0,OB,B,L,2,-0.13642141613308376,-0.5289534949697543,-0.5724773854568231,-0.4678473600474305,-0.5862033745179416,1.1803975852396502,-1.0137654194607375
20160811OBSS0,OB,B,L,2,-0.1942552958176033,-0.35513557837711657,-1.2312248716042158,-0.478336914675498,-0.8976682545424679,1.5233543015926625,-0.2172256447637144
20160812OBSS0,OB,B,L,2,-0.19889299916973727,-0.34058335394518063,-0.3000374827110071,-0.4666854682986607,-0.8999313168093048,1.626463862111895,0.5192351884971421
20160923OBSS0,OB,B,W,2,-0.4480182864662599,-0.1861600919420635,-0.42418222371386977,-0.4365410061413929,-0.8383543371819582,1.7577985176581346,-0.9214575709915546
20160513OBWO0,OB,B,L,2,0.12305032796629575,0.3235670345488687,-0.12903570636302492,1.1835387388194385,-1.7619112623063409,-0.30944138318188635,0.8092942820914744
20160514OBWO0,OB,B,L,2,0.2563641605376188,0.3549643649148461,-0.7640660798358786,0.9496030134823684,-1.9716685817976192,-0.2778274918004912,2.0703981698482647
20160515OBWO0,OB,B,L,2,0.33745413528162765,0.5065276327732068,-0.9096430080086726,0.8900918579020431,-1.9393216134902669,-0.25381218892146945,0.02098748222526211
20160726OBWO0,OB,B,L,2,-0.4698042639504389,-0.14423015809686074,-1.4228769520132705,0.13591868538134896,-1.6348981461608392,0.4521939934626864,0.3834532756560274
20160727OBWO0,OB,B,W,2,-0.5389388062410915,-0.2081157302660389,1.3572130859021656,0.16232726103345754,-1.6327343272549717,0.4861047515584251,-0.4621404569701862
20160728OBWO0,OB,B,W,2,-0.573847583460762,-0.25133205331572256,0.9474456142582982,0.1892455659156924,-1.5571302423346494,0.4204397778304459,-1.4774488260519718
20160910OBWO0,OB,B,W,2,-0.5735964791423455,-0.2748278368579922,0.7245069078987375,0.07649247875239362,-1.4915433051474472,0.3112134169840325,-1.3406604490752068
20160911OBWO0,OB,B,L,2,-0.5781704826515806,-0.2606436443297236,-0.4626703914965089,0.06718657743659208,-1.4502738990765989,0.320013692096295,-0.1501424498678868
20160415LGHH0,LG,B,L,0,1.635470175556027,0.5460205281881775,-0.8919588716708614,-2.032732621640412,2.6272754277196544,1.5211156660673606,2.7803729809529
20160417LGHH0,LG,B,L,0,1.911922432174035,-0.2619350937877805,-0.3974977768429397,-2.034756934171273,2.63770177785785,1.4329989792507225,-0.2172663055285632
20160610LGHH0,LG,B,W,0,0.8301692927762551,0.0005119647204740441,-0.638020360397468,-1.7663585348720112,1.289905511756502,-0.13468950568579588,-1.5458550881845108
20160611LGHH0,LG,B,L,0,0.8941861267904682,-0.11611843921763955,-0.5999613174924636,-1.7572521881737708,1.1743892022677584,-0.2185362273542198,-0.4269334460385796
20160612LGHH0,LG,B,W,0,0.8239143425538272,-0.1892700926792339,0.7584167628692561,-1.7322469640869569,1.0796057374948438,-0.12390614753168433,-0.4375386115717729
20160901LGHH0,LG,B,L,0,-0.10941992362965684,0.1510125556514763,-1.4833015458593768,-1.03675535253466,0.4773292444083901,-0.20836883718638569,0.1455197489202532
20160902LGHH0,LG,B,W,0,-0.13484407549121344,0.1468498941936754,0.5286910772247275,-1.0379053105816265,0.4663934054421509,-0.24742714542397384,-0.16573783854197452
20160920LGHH0,LG,B,L,0,-0.0830008738377161,-0.05545096830777856,-0.6707310337290074,-1.1263625302050673,0.23216925280405595,-0.2323717174220568,1.4158852364284715
20160405LGHT0,LG,B,W,0,1.7790630242626209,2.676624316145464,-0.5185563628893675,2.855727376479169,0.5888697833532145,0.9648360354389388,-0.6861807909074746
20160407LGHT0,LG,B,L,0,1.5945166737466934,2.7424585199184315,-0.07066916793141335,1.8197787890687944,0.2271135414424715,1.48231625255487,1.085003923736278
20160628LGHT0,LG,B,W,0,-0.6112234868093894,1.0118315196509262,0.8257323611643924,-0.5200894257133477,-0.17260330280304012,-0.7196829672036027,-1.059447097081701
20160629LGHT0,LG,B,W,0,-0.5778737204865114,0.9747504507633196,-0.5304024211115007,-0.4894026348344456,-0.2048792451734743,-0.7028939167879831,-0.6309800200586113
20160630LGHT0,LG,B,L,0,-0.5533437007517621,1.0387108947159849,0.08459428681622626,-0.5499092346245116,-0.2307245186654633,-0.6454588228891053,1.2364289202949534
20160820LGHT0,LG,B,W,0,-0.9323603238211122,0.7360135402149179,-0.4837009500227206,-0.7024848833386632,-0.21456556955351055,-0.6765351224402245,-1.417457975991492
20160821LGHT0,LG,B,L,0,-0.9760591255122286,0.791472809534592,0.6951468663209859,-0.7498387620726951,-0.26470656826134403,-0.7210863943910808,0.936499689989092
20160927LGHT0,LG,B,L,0,-0.6439007321670621,1.313751987699732,-0.9012342090922596,-0.528214942139971,-0.19584150869554454,-0.5243055888413729,0.09208053203795401
20160517LGKT0,LG,B,L,0,0.5909223462111097,-0.1630300342628526,0.2504837470250723,0.023796375097493216,0.2569307376186037,0.1357704480484469,1.1341872478200938
20160518LGKT0,LG,B,L,0,0.7510883893143332,-0.22422622873701376,-1.0230179646242403,0.11465309485989986,0.1786518209579512,0.2904646820196232,0.1887926922558474
20160519LGKT0,LG,B,L,0,1.012909417080604,-0.11519368188846885,-1.6278334545146478,0.16766945280413292,0.2750043246988789,0.1423596113049439,-0.34684876283085914
20160603LGKT0,LG,B,W,0,0.9130023102481406,-0.2427385213842841,-0.8028957219055346,-0.12337371383870747,0.4344093385874292,0.22245634588523475,-1.1509458114884938
20160604LGKT0,LG,B,L,0,0.9746829570939042,-0.29415382217608155,-0.5312683886796202,-0.28616187991717795,0.2625532142290256,0.16396071904022785,2.1459417597542263
20160605LGKT0,LG,B,W,0,0.8498622424563066,-0.258830115882614,1.3114900617841565,-0.28616947774086776,0.1766756071018958,0.04069226264876162,-1.038924817816766
20160903LGKT0,LG,B,W,0,1.4012676842898846,0.1300687759960917,0.4873326835153182,-1.1725611814117691,-0.9119136089557738,-0.2970584423419985,-1.0936583955679255
20160904LGKT0,LG,B,W,0,1.343927520797025,0.09870566988277724,1.0404673557148818,-1.1728469478745358,-0.9304092474339866,-0.2743751038564181,-0.9211521299025124
20160405LGHT0,LG,T,L,0,2.8294306900129595,0.4018157349034749,-0.6638371623756368,1.7327914999089469,-0.9272083473216468,-3.3326767264425827,-0.1193656520900009
20160407LGHT0,LG,T,W,0,1.7714856223893125,0.4596979327060237,0.9280100638881504,1.921913212099711,-1.0415032683398158,-3.0537192030012013,0.2219149236388356
20160408LGSK0,LG,T,L,0,2.9921954511868503,1.691262586153342,-0.7189796198366493,2.027936890065372,-0.3843986447665115,-2.7205484923470444,-0.4159635068038113
20160409LGSK0,LG,T,L,0,2.5993478603945617,1.1641098907935938,0.1069705899167287,2.087361692035972,0.5848259962072615,-0.6737603165783353,0.13671485860043345
20160410LGSK0,LG,T,L,0,2.3930809109295783,1.99327382568233,0.24853956975702926,1.9878950177478518,0.2427738048690097,0.4662010989807571,0.625952672428006
20160415LGHH0,LG,T,W,0,0.10020491001632292,-0.7602892720975113,3.22061113735591,1.0556366337992344,-0.9991896089124284,-0.6459030023271192,-0.751655977427146
20160417LGHH0,LG,T,W,0,-0.21217016473255615,-0.7320814515611357,0.30474443248835303,0.88680462055256,-0.2478153762973242,-1.0701342817574566,-0.10193289719750837
20160422LGWO0,LG,T,L,0,0.7851284416886211,0.7620871019203667,-1.1463812147592136,-0.05435649070594347,-0.9267632288692644,-1.325345682269306,1.2302928438668204
20160423LGWO0,LG,T,L,0,1.039580785212981,1.013915477850098,-0.5703462221515778,-0.7526866368732381,-1.1340625932865485,-1.5920317536027844,2.4175723822092485
20160424LGWO0,LG,T,W,0,1.0408966988858883,1.1117702790867467,-0.13675852888141074,-0.6240512040643199,-1.330642007629772,-1.763441691943321,-0.7519847728612087
20160426LGSS0,LG,T,W,0,1.2975951084814208,0.9225141704551196,-0.6647851607400344,-0.061620121221122426,-1.0430744157638137,-1.6164058278887263,-1.5104555445148953
20160428LGSS0,LG,T,L,0,0.9950981390212068,1.0370258841083575,0.9332576317112232,-0.2283944525486346,-0.5445762421836282,-1.6355878401922326,0.7974799474729384
20160506LGNC0,LG,T,L,0,1.617569830168759,0.6887213043400109,-1.2141758589670293,-0.8517761625230925,-1.2873967944149245,-1.4154775654347231,2.199026987495862
20160507LGNC0,LG,T,L,0,1.7887098512616575,0.4774908023691825,-0.6733695077293219,-0.7805567519099667,-1.2334773464249464,-1.1703396796869725,-0.5456062941180906
20160508LGNC0,LG,T,L,0,1.8340119380108644,0.6099156085727597,-0.2498088334627386,-1.081978063322493,-0.9989763724137308,-1.3108197397488237,1.4688179041216898
20160517LGKT0,LG,T,W,0,0.7970413163740968,0.0603123664531296,0.5391780658691744,-0.899988816234034,-0.695004771846053,-1.3798837206266912,0.3432649001667666
20160518LGKT0,LG,T,W,0,0.7269006643651031,0.2831060808712977,0.27485056827050497,-0.7700962493991292,-0.4911643192004404,-1.4014242193782531,-1.077341798979072
20160519LGKT0,LG,T,W,0,0.8470457145734964,0.2814479208424801,-0.5528744383609274,-0.5011361474768512,-0.2999006538396057,-1.346398983927136,-1.5538264947173348
20160525LGLT0,LG,T,L,0,0.9586971646668159,-0.02133308322439477,-0.931967248799982,-0.4139819868753231,-0.11054869021966704,-1.2849130463789518,-1.0015160030194523
20160526LGLT0,LG,T,L,0,0.9547648712959088,0.13669837547206806,-0.12758117994040966,-0.4917532845254679,-0.10965030820581488,-1.325026691237672,0.2972432961642028
20160527LGOB0,LG,T,L,0,1.0193929789583325,0.18355859537663216,-0.49541560947509794,-0.4762123406683184,-0.12361688590610745,-1.3408197754795643,-0.028701551468987188
20160528LGOB0,LG,T,L,0,1.0577632203658978,0.3639765003482921,-0.503662977518021,-0.4180532369505129,-0.19800719557296656,-1.3886224609551554,-0.6834520567608832
20160529LGOB0,LG,T,W,0,0.7834353201473281,0.20447757298643796,2.4600020200990573,-0.4127255830159871,-0.1370272477484924,-1.302971427728491,0.7526727857907414
