,G_ID,GDAY_DS,T_ID,VS_T_ID,PA,AB,RBI,RUN,HIT,H1,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,IsoP,OPS,XR,BABIP,HEADER_NO_1,HEADER_NO_2,TB_SC_T
414,20160913LTKT0,20160913,KT,LT,0.45833333333333337,0.9230769230769231,2,2,0.23076923076923078,0.20512820512820512,0.0,0.0,0.02564102564102564,2,0,0.0,0.0,0.07692307692307693,0,0.0,0.2564102564102564,0.0,0.0,10,0.0,8,0,0.08333333333333331,0.641025641025641,0.27239119475718365,0.32,0,0,0
415,20160914LTKT0,20160914,KT,LT,0.5416666666666666,0.9302325581395349,7,7,0.3488372093023256,0.2558139534883721,0.046511627906976744,0.023255813953488372,0.023255813953488372,1,1,0.0,0.0,0.06976744186046512,0,0.0,0.09302325581395349,0.2,0.2,9,0.363636364,11,4,0.17500000000000004,0.9686046511627908,0.4126197277768442,0.4,0,0,0
416,20160915KTWO0,20160915,KT,WO,0.41666666666666663,0.9459459459459459,6,6,0.24324324324324326,0.1891891891891892,0.05405405405405406,0.0,0.0,0,0,0.0,0.0,0.05405405405405406,0,0.0,0.13513513513513514,0.2,0.0,4,0.5,10,5,0.05714285714285716,0.6115830115830116,0.21189716014115273,0.3,0,0,1
417,20160916KTWO0,20160916,KT,WO,0.33333333333333337,0.9090909090909091,0,0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0,0,0.0,0.0,0.09090909090909091,0,0.0,0.21212121212121213,0.4,0.0,6,0.0,3,0,0.0,0.4727272727272727,0.1360275583935473,0.2608695652173913,0,0,1
418,20160917OBKT0,20160917,KT,OB,0.5833333333333334,0.8,4,4,0.3333333333333333,0.28888888888888886,0.044444444444444446,0.0,0.0,1,0,0.0,0.022222222222222223,0.13333333333333333,0,0.044444444444444446,0.0,0.8,0.4,14,0.25,12,3,0.055555555555555525,0.9833333333333332,0.4206855990589817,0.40540540540540543,0,0,0
419,20160918OBKT0,20160918,KT,OB,0.41666666666666663,0.972972972972973,1,1,0.21621621621621623,0.16216216216216217,0.02702702702702703,0.02702702702702703,0.0,0,0,0.0,0.0,0.02702702702702703,0,0.0,0.1891891891891892,0.0,0.0,9,0.0,9,0,0.08333333333333337,0.5487987987987988,0.19736178793480091,0.27586206896551724,0,0,0
420,20160920NCKT0,20160920,KT,NC,0.35416666666666663,0.9117647058823529,5,6,0.2647058823529412,0.14705882352941177,0.058823529411764705,0.0,0.058823529411764705,1,0,0.029411764705882353,0.0,0.058823529411764705,0,0.0,0.11764705882352941,0.2,0.2,4,0.333333333,6,2,0.2580645161290322,0.8817204301075268,0.315577213913628,0.28,0,0,0
421,20160922KTOB0,20160922,KT,OB,0.4375,0.9473684210526315,2,2,0.2894736842105263,0.23684210526315788,0.02631578947368421,0.0,0.02631578947368421,1,0,0.02631578947368421,0.0,0.02631578947368421,0,0.0,0.2631578947368421,0.0,0.2,9,0.25,12,3,0.1111111111111111,0.7409909909909911,0.29675684758864057,0.4,0,0,1
422,20160923SKKT0,20160923,KT,SK,0.5208333333333334,0.7857142857142857,2,2,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,2,1,0.023809523809523808,0.023809523809523808,0.11904761904761904,1,0.047619047619047616,0.16666666666666666,0.2,0.2,11,0.125,8,1,0.0,0.5535846267553585,0.23727104688287687,0.25925925925925924,0,0,0
423,20160925HTKT0,20160925,KT,HT,0.39583333333333337,0.8888888888888888,6,8,0.25,0.19444444444444445,0.05555555555555555,0.0,0.0,2,0,0.027777777777777776,0.027777777777777776,0.05555555555555555,0,0.0,0.16666666666666666,0.0,0.2,4,0.4166666670000001,12,5,0.0625,0.6580357142857143,0.2707948243992606,0.3333333333333333,0,0,0
424,20160927KTLT0,20160927,KT,LT,0.5,0.8536585365853658,7,7,0.2926829268292683,0.1951219512195122,0.07317073170731707,0.024390243902439025,0.0,0,2,0.0,0.024390243902439025,0.0975609756097561,0,0.024390243902439025,0.0975609756097561,0.2,0.4,7,0.384615385,13,5,0.14285714285714285,0.9003484320557491,0.3500252058477567,0.375,0,0,1
425,20160929KTLT0,20160929,KT,LT,0.45833333333333337,0.8717948717948718,6,7,0.3333333333333333,0.20512820512820512,0.07692307692307693,0.0,0.05128205128205128,0,1,0.0,0.05128205128205128,0.07692307692307693,0,0.0,0.23076923076923078,0.4,0.2,5,0.5,6,3,0.26470588235294124,1.057315233785822,0.41808099479079147,0.44,0,0,1
426,20160930KTLT0,20160930,KT,LT,0.39583333333333337,1.0,4,4,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0,0,0.0,0.0,0.0,0,0.0,0.2222222222222222,0.2,0.0,5,0.181818182,11,2,0.2777777777777778,0.8333333333333334,0.30078978322970934,0.3076923076923077,0,0,1
427,20161002KTHT0,20161002,KT,HT,0.3125,0.90625,1,1,0.125,0.125,0.0,0.0,0.0,1,0,0.03125,0.03125,0.03125,0,0.0,0.28125,0.0,0.0,4,0.333333333,3,1,0.0,0.2992213570634038,0.11687111409847087,0.19047619047619047,0,0,1
428,20161003KTHT0,20161003,KT,HT,0.5,0.8780487804878049,6,6,0.24390243902439024,0.1951219512195122,0.04878048780487805,0.0,0.0,0,0,0.0,0.04878048780487805,0.07317073170731707,0,0.0,0.17073170731707318,0.0,0.4,8,0.3,10,3,0.055555555555555525,0.6504065040650406,0.29314400941018315,0.3225806451612903,0,0,1
429,20161005HHKT0,20161005,KT,HH,0.41666666666666663,0.8918918918918919,2,2,0.24324324324324326,0.13513513513513514,0.08108108108108109,0.0,0.02702702702702703,0,0,0.0,0.0,0.10810810810810811,1,0.0,0.16216216216216217,0.4,0.0,8,0.125,8,1,0.18181818181818185,0.8058968058968059,0.2770962863384305,0.3076923076923077,0,0,0
430,20161007KTNC0,20161007,KT,NC,0.4375,0.868421052631579,4,6,0.23684210526315788,0.18421052631578946,0.05263157894736842,0.0,0.0,0,0,0.0,0.0,0.13157894736842105,0,0.0,0.23684210526315788,0.6000000000000001,0.0,5,0.4,10,4,0.060606060606060615,0.7017543859649122,0.22987733154091755,0.375,0,0,1
431,20161009KTNC0,20161009,KT,NC,0.5416666666666666,0.8837209302325582,5,7,0.32558139534883723,0.2558139534883721,0.06976744186046512,0.0,0.0,1,0,0.023255813953488372,0.023255813953488372,0.06976744186046512,0,0.0,0.16279069767441862,0.0,0.0,9,0.1,10,1,0.07894736842105265,0.8521303258145363,0.38766593849773145,0.4375,0,0,1
432,20160401HHLG0,20160401,LG,HH,0.625,0.8936170212765957,4,5,0.19148936170212766,0.1276595744680851,0.0425531914893617,0.0,0.02127659574468085,2,1,0.02127659574468085,0.0,0.0851063829787234,0,0.0,0.23404255319148937,0.0,0.0,8,0.333333333,12,4,0.11904761904761905,0.6159420289855072,0.27037472693664927,0.26666666666666666,0,0,0
433,20160402HHLG0,20160402,LG,HH,0.6666666666666666,0.8163265306122449,8,8,0.24489795918367346,0.16326530612244897,0.04081632653061224,0.02040816326530612,0.02040816326530612,1,2,0.0,0.0,0.16326530612244897,0,0.02040816326530612,0.1836734693877551,0.0,0.2,11,0.3,10,3,0.175,0.9035714285714284,0.42438245672996133,0.36666666666666653,0,0,0
434,20160405LGHT0,20160405,LG,HT,0.375,0.9714285714285714,1,1,0.2,0.2,0.0,0.0,0.0,1,0,0.0,0.0,0.02857142857142857,0,0.0,0.2571428571428571,0.0,0.2,7,0.2,5,1,0.0,0.43445378151260505,0.15509998319610147,0.28,0,0,1
435,20160407LGHT0,20160407,LG,HT,0.5416666666666666,0.8837209302325582,8,8,0.2558139534883721,0.18604651162790697,0.023255813953488372,0.0,0.046511627906976744,2,0,0.0,0.0,0.09302325581395349,0,0.023255813953488372,0.20930232558139536,0.0,0.0,8,0.333333333,12,4,0.18421052631578946,0.8457772337821297,0.39203495210888933,0.3333333333333333,0,0,1
436,20160408LGSK0,20160408,LG,SK,0.39583333333333337,0.9166666666666666,2,2,0.1111111111111111,0.08333333333333333,0.0,0.0,0.027777777777777776,0,0,0.0,0.0,0.05555555555555555,0,0.027777777777777776,0.1111111111111111,0.2,0.6000000000000001,4,0.2,5,1,0.09090909090909093,0.4065656565656566,0.13115442782725595,0.10714285714285714,0,0,1
437,20160409LGSK0,20160409,LG,SK,0.4375,0.8421052631578947,3,3,0.21052631578947367,0.13157894736842105,0.05263157894736842,0.0,0.02631578947368421,0,0,0.0,0.0,0.15789473684210525,0,0.0,0.13157894736842105,0.6000000000000001,0.0,8,0.0,8,0,0.15625,0.7746710526315791,0.2639892455049571,0.2692307692307692,0,0,1
438,20160410LGSK0,20160410,LG,SK,0.4375,0.9736842105263158,5,6,0.2631578947368421,0.21052631578947367,0.0,0.0,0.05263157894736842,1,1,0.0,0.0,0.02631578947368421,0,0.0,0.15789473684210525,0.0,0.2,5,0.333333333,3,1,0.16216216216216214,0.7219061166429588,0.2846580406654344,0.27586206896551724,0,0,1
439,20160412LTLG0,20160412,LG,LT,0.7916666666666666,0.7454545454545455,12,12,0.3090909090909091,0.23636363636363636,0.05454545454545454,0.01818181818181818,0.0,1,1,0.01818181818181818,0.03636363636363636,0.2,3,0.0,0.18181818181818182,0.2,0.2,14,0.333333333,18,6,0.12195121951219515,1.0551038843721772,0.5618383464963872,0.5151515151515151,0,0,0
440,20160413LTLG0,20160413,LG,LT,0.4375,0.8421052631578947,5,5,0.23684210526315788,0.15789473684210525,0.05263157894736842,0.0,0.02631578947368421,1,0,0.0,0.0,0.15789473684210525,0,0.0,0.2894736842105263,0.0,0.2,9,0.3,10,3,0.15625,0.8322368421052632,0.340951100655352,0.4,0,0,0
441,20160414LTLG0,20160414,LG,LT,0.375,1.0,0,0,0.22857142857142856,0.2,0.02857142857142857,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.2857142857142857,0.0,0.0,8,0.0,3,0,0.028571428571428557,0.4857142857142857,0.16316585447823895,0.32,0,0,0
442,20160415LGHH0,20160415,LG,HH,0.7916666666666666,0.8,16,18,0.34545454545454546,0.2545454545454545,0.01818181818181818,0.0,0.07272727272727272,2,0,0.01818181818181818,0.0,0.18181818181818182,0,0.0,0.12727272727272726,0.4,0.2,10,0.368421053,19,7,0.2954545454545455,1.2643097643097645,0.6892959166526635,0.4545454545454545,0,0,1
443,20160417LGHH0,20160417,LG,HH,0.47916666666666663,0.825,6,6,0.25,0.15,0.05,0.0,0.05,1,2,0.025,0.0,0.15,0,0.0,0.275,0.0,0.6000000000000001,7,0.222222222,9,2,0.2424242424242424,0.9557109557109555,0.3762392875147033,0.4,0,0,1
444,20160419NCLG0,20160419,LG,NC,0.29166666666666663,0.8709677419354839,1,1,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0,0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0,0.0,0.25806451612903225,0.0,0.2,3,0.0,3,0,0.0,0.13703703703703704,0.057133254915140326,0.05,0,0,0
445,20160420NCLG0,20160420,LG,NC,0.35416666666666663,0.9117647058823529,6,6,0.17647058823529413,0.11764705882352941,0.0,0.0,0.058823529411764705,0,0,0.0,0.0,0.029411764705882353,1,0.058823529411764705,0.14705882352941177,0.0,0.0,4,0.4,5,2,0.1935483870967742,0.6518026565464896,0.23920349521088896,0.16666666666666666,0,0,0
446,20160421NCLG0,20160421,LG,NC,0.5833333333333334,0.8666666666666667,5,5,0.26666666666666666,0.17777777777777778,0.022222222222222223,0.0,0.06666666666666667,0,0,0.0,0.0,0.08888888888888889,0,0.044444444444444446,0.24444444444444444,0.0,0.4,13,0.1,10,1,0.2564102564102564,0.964102564102564,0.4510166358595195,0.36,0,0,0
447,20160422LGWO0,20160422,LG,WO,0.33333333333333337,0.9393939393939394,2,2,0.15151515151515152,0.12121212121212122,0.0,0.0,0.030303030303030304,0,0,0.0,0.0,0.030303030303030304,0,0.030303030303030304,0.18181818181818182,0.2,0.2,4,0.0,2,0,0.0967741935483871,0.4701857282502444,0.14854646277936484,0.16666666666666666,0,0,1
448,20160423LGWO0,20160423,LG,WO,0.45833333333333337,0.9230769230769231,1,2,0.20512820512820512,0.1282051282051282,0.07692307692307693,0.0,0.0,0,0,0.0,0.02564102564102564,0.05128205128205128,0,0.0,0.20512820512820512,0.0,0.0,10,0.0,8,0,0.08333333333333337,0.561965811965812,0.2226516551840027,0.27586206896551724,0,0,1
449,20160424LGWO0,20160424,LG,WO,0.41666666666666663,0.918918918918919,5,5,0.2702702702702703,0.21621621621621623,0.02702702702702703,0.0,0.02702702702702703,1,2,0.0,0.02702702702702703,0.02702702702702703,0,0.02702702702702703,0.21621621621621623,0.0,0.0,5,0.428571429,7,3,0.11764705882352937,0.7360890302066773,0.28146529994958835,0.3461538461538461,0,0,1
450,20160426LGSS0,20160426,LG,SS,0.41666666666666663,0.8648648648648649,2,2,0.1891891891891892,0.1891891891891892,0.0,0.0,0.0,2,1,0.02702702702702703,0.0,0.10810810810810811,0,0.0,0.21621621621621623,0.0,0.0,8,0.2,10,2,0.0,0.5243055555555556,0.20164678205343645,0.2916666666666667,0,0,1
451,20160428LGSS0,20160428,LG,SS,0.5,0.8780487804878049,7,7,0.2682926829268293,0.17073170731707318,0.024390243902439025,0.0,0.07317073170731707,0,1,0.0,0.0,0.0975609756097561,0,0.024390243902439025,0.2682926829268293,0.0,0.4,7,0.333333333,6,2,0.2777777777777778,0.9735772357723578,0.4098470845236094,0.3636363636363637,0,0,1
452,20160429KTLG0,20160429,LG,KT,0.5208333333333334,0.8333333333333334,4,4,0.23809523809523808,0.21428571428571427,0.0,0.0,0.023809523809523808,0,0,0.023809523809523808,0.0,0.14285714285714285,1,0.0,0.19047619047619047,0.0,0.0,13,0.4,10,4,0.08571428571428574,0.7616724738675958,0.3272559233742229,0.3461538461538461,0,0,0
453,20160430KTLG0,20160430,LG,KT,0.39583333333333337,0.7777777777777778,1,2,0.1388888888888889,0.1111111111111111,0.027777777777777776,0.0,0.0,0,1,0.027777777777777776,0.027777777777777776,0.1388888888888889,0,0.027777777777777776,0.19444444444444445,0.0,0.0,7,0.111111111,9,1,0.0357142857142857,0.5285714285714286,0.20576373718702742,0.2272727272727273,0,0,0
454,20160501KTLG0,20160501,LG,KT,0.375,0.8,3,4,0.2,0.14285714285714285,0.02857142857142857,0.0,0.02857142857142857,3,1,0.02857142857142857,0.02857142857142857,0.11428571428571428,0,0.02857142857142857,0.14285714285714285,0.0,0.0,7,0.166666667,12,2,0.14285714285714285,0.7457983193277311,0.3038985044530332,0.2608695652173913,0,0,0
455,20160504OBLG0,20160504,LG,OB,0.39583333333333337,0.8611111111111112,1,1,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,1,0,0.0,0.0,0.1388888888888889,0,0.0,0.1388888888888889,0.2,0.2,8,0.14285714300000002,7,1,0.06451612903225806,0.4435483870967742,0.15350361283817848,0.15384615384615385,0,0,0
456,20160505OBLG0,20160505,LG,OB,0.5,0.8780487804878049,6,8,0.24390243902439024,0.14634146341463414,0.07317073170731707,0.0,0.024390243902439025,0,2,0.04878048780487805,0.0,0.07317073170731707,0,0.0,0.24390243902439024,0.0,0.2,5,0.384615385,13,5,0.16666666666666666,0.7777777777777777,0.2862544110233574,0.36,0,0,0
457,20160506LGNC0,20160506,LG,NC,0.33333333333333337,0.8787878787878788,2,2,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,0,1,0.030303030303030304,0.0,0.09090909090909091,0,0.0,0.15151515151515152,0.4,0.0,4,0.4,5,2,0.0,0.4224137931034483,0.10393211225004204,0.20833333333333331,0,0,1
458,20160507LGNC0,20160507,LG,NC,0.41666666666666663,0.8378378378378378,1,1,0.16216216216216217,0.16216216216216217,0.0,0.0,0.0,0,1,0.0,0.0,0.10810810810810811,0,0.05405405405405406,0.21621621621621623,0.0,0.2,9,0.25,4,1,0.0,0.5178727114210986,0.19240463787598727,0.2608695652173913,0,0,1
459,20160508LGNC0,20160508,LG,NC,0.4375,0.9473684210526315,5,5,0.23684210526315788,0.18421052631578946,0.02631578947368421,0.0,0.02631578947368421,0,0,0.0,0.0,0.05263157894736842,0,0.0,0.15789473684210525,0.2,0.0,6,0.428571429,7,3,0.1111111111111111,0.6505847953216375,0.23802722231557727,0.27586206896551724,0,0,1
460,20160510SSLG0,20160510,LG,SS,0.5208333333333334,0.7857142857142857,3,3,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0,1,0.0,0.023809523809523808,0.16666666666666666,0,0.023809523809523808,0.09523809523809523,0.2,0.2,12,0.333333333,6,2,0.0,0.6774891774891775,0.2891110737691145,0.3,0,0,0
461,20160511SSLG0,20160511,LG,SS,0.7083333333333334,0.8823529411764706,16,16,0.43137254901960786,0.29411764705882354,0.0784313725490196,0.0196078431372549,0.0392156862745098,1,0,0.0196078431372549,0.0196078431372549,0.058823529411764705,0,0.0196078431372549,0.11764705882352941,0.0,0.0,11,0.5555555560000001,18,10,0.26666666666666666,1.2755555555555556,0.6850109225340277,0.5263157894736842,0,0,0
462,20160512SSLG0,20160512,LG,SS,0.4375,0.868421052631579,5,5,0.2631578947368421,0.18421052631578946,0.05263157894736842,0.02631578947368421,0.0,0,0,0.05263157894736842,0.0,0.05263157894736842,0,0.02631578947368421,0.18421052631578946,0.2,0.2,6,0.272727273,11,3,0.12121212121212123,0.7853535353535354,0.28390186523273403,0.38461538461538464,0,0,0
463,20160513SKLG0,20160513,LG,SK,0.35416666666666663,0.8529411764705882,2,2,0.23529411764705882,0.14705882352941177,0.058823529411764705,0.029411764705882353,0.0,0,2,0.0,0.0,0.14705882352941177,0,0.0,0.20588235294117646,0.0,0.0,8,0.166666667,12,2,0.13793103448275862,0.7961460446247464,0.2633170895647791,0.3636363636363637,0,0,0
464,20160514SKLG0,20160514,LG,SK,0.5416666666666666,0.8837209302325582,12,12,0.37209302325581395,0.2558139534883721,0.06976744186046512,0.023255813953488372,0.023255813953488372,1,1,0.0,0.023255813953488372,0.06976744186046512,0,0.023255813953488372,0.06976744186046512,0.2,0.4,7,0.4166666670000001,12,5,0.21052631578947367,1.0966952264381884,0.4843723743908587,0.42857142857142855,0,0,0
465,20160517LGKT0,20160517,LG,KT,0.47916666666666663,0.85,9,9,0.225,0.125,0.025,0.0,0.075,1,1,0.0,0.0,0.1,0,0.05,0.25,0.2,0.0,4,0.5,6,3,0.29411764705882354,0.9338235294117648,0.3744748781717358,0.2857142857142857,0,0,1
466,20160518LGKT0,20160518,LG,KT,0.39583333333333337,0.8888888888888888,6,6,0.25,0.1388888888888889,0.05555555555555555,0.0,0.05555555555555555,2,0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0,0.027777777777777776,0.19444444444444445,0.0,0.0,3,0.125,8,1,0.25,0.8455357142857143,0.3494370694001009,0.2916666666666667,0,0,1
467,20160519LGKT0,20160519,LG,KT,0.5416666666666666,0.8837209302325582,4,4,0.18604651162790697,0.11627906976744186,0.06976744186046512,0.0,0.0,0,1,0.0,0.0,0.11627906976744186,0,0.0,0.23255813953488372,0.0,0.0,9,0.166666667,12,2,0.07894736842105265,0.5917992656058751,0.22828096118299446,0.2857142857142857,0,0,1
468,20160520WOLG0,20160520,LG,WO,0.33333333333333337,0.8787878787878788,4,4,0.2727272727272727,0.18181818181818182,0.06060606060606061,0.030303030303030304,0.0,0,1,0.06060606060606061,0.0,0.030303030303030304,0,0.030303030303030304,0.09090909090909091,0.2,0.0,5,0.25,8,2,0.13793103448275862,0.8031145717463849,0.2478575029406822,0.3461538461538461,0,0,0
469,20160521WOLG0,20160521,LG,WO,0.5833333333333334,0.8,3,5,0.26666666666666666,0.2222222222222222,0.044444444444444446,0.0,0.0,1,1,0.0,0.022222222222222223,0.15555555555555556,0,0.022222222222222223,0.08888888888888889,0.0,0.2,13,0.090909091,11,1,0.05555555555555558,0.8333333333333333,0.3937153419593346,0.3636363636363637,0,0,0
470,20160522WOLG0,20160522,LG,WO,0.3125,0.90625,4,5,0.21875,0.15625,0.0625,0.0,0.0,1,1,0.03125,0.0,0.03125,0,0.03125,0.28125,0.0,0.0,3,0.375,8,3,0.06896551724137931,0.6006674082313682,0.19500924214417745,0.35,0,0,0
471,20160525LGLT0,20160525,LG,LT,0.375,0.8571428571428571,1,1,0.2,0.2,0.0,0.0,0.0,1,2,0.0,0.02857142857142857,0.11428571428571428,0,0.0,0.2,0.2,0.0,7,0.0,3,0,0.0,0.5476190476190477,0.18685935136951776,0.2916666666666667,0,0,1
472,20160526LGLT0,20160526,LG,LT,0.41666666666666663,0.918918918918919,4,4,0.21621621621621623,0.13513513513513514,0.02702702702702703,0.0,0.05405405405405406,2,1,0.0,0.0,0.08108108108108109,0,0.0,0.08108108108108109,0.0,0.0,6,0.14285714300000002,7,1,0.2058823529411765,0.7384737678855327,0.2928079314400941,0.20689655172413796,0,0,1
473,20160527LGOB0,20160527,LG,OB,0.41666666666666663,0.972972972972973,1,1,0.2702702702702703,0.21621621621621623,0.05405405405405406,0.0,0.0,0,0,0.0,0.0,0.02702702702702703,0,0.0,0.16216216216216217,0.0,0.0,9,0.14285714300000002,7,1,0.055555555555555525,0.6306306306306306,0.23382624768946397,0.3333333333333333,0,0,1
474,20160528LGOB0,20160528,LG,OB,0.375,0.9428571428571428,2,2,0.2,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.02857142857142857,2,0,0.0,0.0,0.05714285714285714,0,0.0,0.22857142857142856,0.2,0.0,6,0.14285714300000002,7,1,0.1818181818181818,0.651082251082251,0.23693496891278776,0.25,0,0,1
475,20160529LGOB0,20160529,LG,OB,0.6874999999999999,0.86,15,16,0.4,0.24,0.16,0.0,0.0,1,1,0.0,0.04,0.08,0,0.02,0.12,0.2,0.2,7,0.647058824,17,11,0.18604651162790706,1.1511627906976745,0.5774659721055287,0.5128205128205128,0,0,1
476,20160531HTLG0,20160531,LG,HT,0.7499999999999999,0.8867924528301887,6,6,0.18867924528301888,0.1509433962264151,0.018867924528301886,0.018867924528301886,0.0,4,0,0.0,0.0,0.07547169811320754,1,0.03773584905660377,0.20754716981132076,0.2,0.0,11,0.235294118,17,4,0.06382978723404256,0.5784825371336813,0.28633843051587976,0.2777777777777778,0,0,0
477,20160601HTLG0,20160601,LG,HT,0.45833333333333337,0.8974358974358975,1,1,0.2564102564102564,0.20512820512820512,0.05128205128205128,0.0,0.0,1,1,0.02564102564102564,0.0,0.07692307692307693,0,0.0,0.20512820512820512,0.0,0.4,11,0.1,10,1,0.05714285714285716,0.6849624060150377,0.2613006217442447,0.3703703703703704,0,0,0
478,20160602HTLG0,20160602,LG,HT,0.45833333333333337,0.7948717948717948,8,9,0.28205128205128205,0.23076923076923078,0.05128205128205128,0.0,0.0,3,0,0.02564102564102564,0.05128205128205128,0.1282051282051282,0,0.0,0.15384615384615385,0.2,0.0,6,0.5,8,4,0.06451612903225806,0.8404074702886248,0.37455889766425815,0.4074074074074074,0,0,0
479,20160603LGKT0,20160603,LG,KT,0.6666666666666666,0.8367346938775511,2,2,0.24489795918367346,0.20408163265306123,0.02040816326530612,0.0,0.02040816326530612,0,1,0.02040816326530612,0.0,0.12244897959183673,0,0.02040816326530612,0.10204081632653061,0.6000000000000001,0.2,14,0.083333333,12,1,0.09756097560975613,0.7860772357723578,0.32238279280793153,0.3142857142857143,0,0,1
480,20160604LGKT0,20160604,LG,KT,0.7083333333333334,0.8431372549019608,13,13,0.37254901960784315,0.27450980392156865,0.058823529411764705,0.0196078431372549,0.0196078431372549,1,0,0.0196078431372549,0.0392156862745098,0.0784313725490196,0,0.0196078431372549,0.09803921568627451,0.0,0.0,11,0.411764706,17,7,0.18604651162790695,1.107906976744186,0.5996471181314065,0.4615384615384616,0,0,1
481,20160605LGKT0,20160605,LG,KT,0.5208333333333334,0.9285714285714286,2,2,0.2857142857142857,0.23809523809523808,0.047619047619047616,0.0,0.0,0,0,0.0,0.0,0.047619047619047616,0,0.023809523809523808,0.16666666666666666,0.0,0.2,13,0.083333333,12,1,0.05128205128205127,0.7161172161172161,0.30028566627457565,0.375,0,0,1
482,20160607SSLG0,20160607,LG,SS,0.5,0.8292682926829268,5,5,0.2926829268292683,0.21951219512195122,0.04878048780487805,0.0,0.024390243902439025,1,0,0.024390243902439025,0.0,0.12195121951219512,0,0.024390243902439025,0.12195121951219512,0.4,0.4,9,0.222222222,9,2,0.14705882352941174,0.95,0.3803562426482943,0.3928571428571429,0,0,0
483,20160608SSLG0,20160608,LG,SS,0.6041666666666666,0.7391304347826086,10,12,0.2826086956521739,0.21739130434782608,0.021739130434782608,0.0,0.043478260869565216,4,0,0.0,0.021739130434782608,0.17391304347826086,0,0.06521739130434782,0.1956521739130435,0.4,0.0,10,0.230769231,13,3,0.2058823529411765,1.1099744245524297,0.5420097462611326,0.4583333333333333,0,0,0
484,20160609SSLG0,20160609,LG,SS,0.45833333333333337,0.8974358974358975,10,10,0.3333333333333333,0.1794871794871795,0.07692307692307693,0.0,0.07692307692307693,2,1,0.0,0.0,0.07692307692307693,0,0.02564102564102564,0.23076923076923078,0.0,0.2,5,0.6,5,3,0.3428571428571429,1.1501831501831499,0.483196101495547,0.43478260869565216,0,0,0
485,20160610LGHH0,20160610,LG,HH,0.47916666666666663,0.875,1,1,0.175,0.175,0.0,0.0,0.0,0,1,0.025,0.0,0.1,0,0.0,0.125,0.0,0.0,9,0.2,5,1,0.0,0.4820512820512821,0.17618887581919007,0.2333333333333333,0,0,1
486,20160611LGHH0,20160611,LG,HH,0.5208333333333334,0.9047619047619048,4,5,0.30952380952380953,0.2619047619047619,0.047619047619047616,0.0,0.0,0,0,0.023809523809523808,0.0,0.047619047619047616,0,0.023809523809523808,0.16666666666666666,0.2,0.2,10,0.230769231,13,3,0.05263157894736842,0.7849807445442876,0.3149890774659721,0.41935483870967744,0,0,1
487,20160612LGHH0,20160612,LG,HH,0.47916666666666663,0.875,5,5,0.3,0.2,0.05,0.0,0.05,1,0,0.05,0.0,0.05,0,0.025,0.125,0.4,0.2,8,0.181818182,11,2,0.2285714285714285,0.9661654135338346,0.37489497563434715,0.35714285714285715,0,0,1
488,20160614NCLG0,20160614,LG,NC,0.5833333333333334,0.8888888888888888,7,7,0.3111111111111111,0.24444444444444444,0.044444444444444446,0.022222222222222223,0.0,0,0,0.0,0.0,0.1111111111111111,0,0.0,0.15555555555555556,0.2,0.0,11,0.307692308,13,4,0.10000000000000003,0.8722222222222222,0.38178457402117294,0.42424242424242425,0,0,0
489,20160616NCLG0,20160616,LG,NC,0.375,0.9142857142857143,0,0,0.17142857142857143,0.17142857142857143,0.0,0.0,0.0,2,0,0.0,0.0,0.05714285714285714,0,0.02857142857142857,0.22857142857142856,0.0,0.0,8,0.0,5,0,0.0,0.4446428571428571,0.17434044698370024,0.25,0,0,0
490,20160617HTLG0,20160617,LG,HT,0.45833333333333337,0.8717948717948718,3,3,0.1794871794871795,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.0,0,0,0.0,0.0,0.1282051282051282,0,0.0,0.20512820512820512,0.0,0.0,9,0.14285714300000002,7,1,0.08823529411764708,0.6018099547511313,0.2369349689127878,0.2692307692307692,0,0,0
491,20160618HTLG0,20160618,LG,HT,0.45833333333333337,0.8461538461538461,6,7,0.3076923076923077,0.2564102564102564,0.02564102564102564,0.02564102564102564,0.0,4,0,0.05128205128205128,0.02564102564102564,0.07692307692307693,0,0.0,0.1794871794871795,0.0,0.6000000000000001,8,0.307692308,13,4,0.09090909090909087,0.85995085995086,0.38556545118467483,0.4444444444444444,0,0,0
