,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
408,20160522SKHT0,20160522,HT,SK,0,B,0,W,0,27,150,39,35,10,1,0,2,0,0,1,1,2,0,0,12,1,0,0,0,4,2,0.0,1.166666667,0.545454545,7,178,1052,255,149,389,40,1369,10,16,200,291,52,6,3.792,0.49749849909945953,0.6213663682080215,0.5033557046979866,0.2841490138787436,0.3588082901554404,0.4185536888239591,0.7773619789793995,0.5600992428740239,0.3219557195571956,0.4963748435396643,0.5710551330798479,0.5904399782726779,0.5269820277259524,0.54570049722141,0.45627376425855504,0.5940814488693215
409,20160522SKHT0,20160522,SK,HT,0,T,0,L,0,24,148,36,32,10,2,0,0,5,0,2,0,2,0,0,3,1,0,0,0,7,3,1.125,1.6875,2.5,8,175,1145,281,159,374,46,1439,12,24,198,261,60,7,3.792,0.5089404734543784,0.609212565150021,0.5197928227894932,0.2599027102154274,0.3408812729498164,0.4072272411396803,0.7481085140894967,0.37779770752249653,0.2918149466192171,0.5055141175513302,0.5158296943231442,0.524142233312539,0.547695896281429,0.5706583809203899,0.4820960698689956,0.4204091013560102
410,20160522SSNC0,20160522,NC,SS,0,B,0,W,2,27,179,43,38,11,0,0,5,3,0,0,0,5,0,0,10,0,1,0,0,8,8,0.75,1.636363636,2.0,6,157,1065,320,125,344,32,1348,9,36,173,255,51,6,3.792,0.7175685693106004,0.5149174617598061,0.7529411764705882,0.2551928783382789,0.3326745718050066,0.3731454005934718,0.7058199723984784,0.27801225960413634,0.31044776119402984,0.30007873326918044,0.49753521126760564,0.48370221327967805,0.368104277840959,0.4164138678223185,0.36056338028169016,0.4057820607857673
411,20160522SSNC0,20160522,SS,NC,0,T,0,L,0,24,153,39,37,14,3,0,2,0,0,0,0,2,0,0,6,0,0,0,0,9,9,3.0,1.894736842,2.571428571,9,235,1113,281,158,428,48,1457,18,21,251,303,70,7,3.792,0.5356788196907363,0.6227864243688953,0.5230826507818317,0.29375428963623884,0.3669891172914148,0.4502402196293753,0.8172293369207901,0.6200584346387645,0.33158813263525305,0.5280172774606151,0.712601078167116,0.7269926838659992,0.5659875106728501,0.5964648558988183,0.5175202156334232,0.6535678819690734
412,20160522WOLG0,20160522,LG,WO,0,B,0,W,1,27,129,37,35,10,2,0,1,0,1,0,1,1,0,0,6,0,0,0,0,4,4,1.2,1.222222222,0.6,7,205,1052,259,153,400,29,1365,17,20,222,295,69,7,3.792,0.5119071442865718,0.6380473445357537,0.4978854286812765,0.29304029304029305,0.3684887459807074,0.4175824175824176,0.786071163563125,0.6167243535490059,0.3391224862888483,0.40774153933353807,0.657675855513308,0.671102661596958,0.4460005195663982,0.4575168177829777,0.33079847908745247,0.636181709025415
413,20160522WOLG0,20160522,WO,LG,0,T,0,L,0,24,135,32,29,7,2,0,0,1,1,1,0,1,0,1,9,0,0,0,0,5,4,1.8,1.0,0.6,5,177,1119,254,107,427,34,1457,15,20,196,300,81,12,3.792,0.4391138704670522,0.41949897662083074,0.6981858163826279,0.2930679478380233,0.3464665415884928,0.4351407000686342,0.7816072416571271,0.42430018388619306,0.3319256756756757,0.35963232477977813,0.5338471849865952,0.5327460743010339,0.39380214144172665,0.3922973809032789,0.36461126005361927,0.6416678425285735
414,20160524HHWO0,20160524,WO,HH,0,B,0,W,2,27,154,36,32,5,1,0,0,0,1,0,0,4,0,0,8,0,1,0,0,1,1,0.428571429,1.0,1.333333333,4,178,1146,262,111,432,34,1489,15,20,197,304,82,12,3.792,0.4453017360154313,0.42492822158419186,0.6942236354001059,0.29012760241773,0.3443425076452599,0.4298186702484889,0.7741611778937488,0.4108382181558854,0.3294701986754967,0.3518909954147834,0.5242146596858639,0.5201944652206432,0.3870118044941627,0.38592428513894517,0.35602094240837695,0.6230366492146594
415,20160524HHWO0,20160524,HH,WO,0,T,0,L,0,24,114,30,25,4,1,0,0,2,1,1,0,4,0,0,6,1,0,1,1,2,1,0.857142857,1.0,0.545454545,3,279,1115,297,235,450,52,1472,15,27,312,324,68,6,3.792,0.5883408071748879,0.9246347461304787,0.3717146433041302,0.30570652173913043,0.4070897655803316,0.4660326086956522,0.8731223742759837,0.9689173064916103,0.34973637961335674,0.678444698214634,0.844506726457399,0.9364509929532352,0.7271760020054038,0.7748706450500172,0.5596412556053811,0.7302336558886001
416,20160524HTSS0,20160524,SS,HT,0,B,0,L,0,27,143,37,32,8,2,0,2,0,0,1,0,4,0,0,6,0,0,0,0,4,4,0.333333333,1.333333333,2.25,4,239,1140,287,162,436,50,1489,18,21,255,307,72,7,3.792,0.5329639889196677,0.6234295415959252,0.5210602759622368,0.2928139691067831,0.3662721893491124,0.4513096037609134,0.8175817931100258,0.6123400467341715,0.3299145299145299,0.5356652500817262,0.7075657894736841,0.7199248120300754,0.572736188296829,0.6034412955465588,0.5263157894736842,0.6451523545706369
417,20160524HTSS0,20160524,HT,SS,0,T,0,W,2,27,164,36,28,4,0,0,0,0,1,0,0,8,0,0,4,2,2,0,0,2,2,2.25,1.333333333,1.875,4,180,1079,259,157,393,40,1397,10,16,202,295,52,6,3.792,0.48856153358372756,0.6383449430476247,0.48520044960659425,0.28131710808876165,0.35822784810126584,0.4130279169649249,0.7712557650661906,0.5534448739828399,0.3185920577617328,0.4990300427702211,0.5630213160333642,0.5792400370713622,0.528871338195592,0.5453589505952811,0.44485634847080613,0.5717525974342711
418,20160524KTOB0,20160524,OB,KT,0,B,0,W,1,27,159,40,39,11,2,0,0,2,0,0,0,1,0,0,9,0,1,0,0,5,5,3.0,1.428571429,0.818181818,9,171,1156,330,147,411,33,1491,12,22,183,290,80,8,3.792,0.6607175377891095,0.5578747628083491,0.6602641056422569,0.27565392354124746,0.34688995215310997,0.4064386317907445,0.7533285839438545,0.4460914075865392,0.33157894736842103,0.32682842958155145,0.4992430795847751,0.46774592189817105,0.3651271250188054,0.4019164226776687,0.34256055363321797,0.5367647058823531
419,20160524KTOB0,20160524,KT,OB,0,T,0,L,0,24,165,37,31,9,0,2,1,1,0,0,0,6,0,0,4,2,1,0,0,8,8,5.25,2.5,2.571428571,6,221,1172,293,171,429,45,1529,9,29,250,284,86,14,3.792,0.5263157894736842,0.6400968842893316,0.5039559683522532,0.2805755395683453,0.3619102416570771,0.4434270765206017,0.8053373181776788,0.5622379842556045,0.32,0.4980179339876626,0.6364121160409556,0.6799122379327158,0.5478133678163358,0.5727224993436603,0.4607508532423208,0.5790596371474762
420,20160525HHWO0,20160525,WO,HH,0,B,0,W,0,27,164,42,37,14,3,0,2,0,0,1,1,3,0,0,5,1,1,0,0,8,8,0.545454545,2.04,2.625,9,186,1173,267,114,446,36,1526,16,20,205,313,85,12,3.792,0.44151298963521324,0.426367461430575,0.6888544891640866,0.2922673656618611,0.3460620525059666,0.4344692005242464,0.780531253030213,0.4250807777840433,0.3309120258272801,0.36280599196200236,0.5351662404092071,0.5312385823894776,0.397118393671268,0.39637025378713375,0.36828644501278773,0.6361556064073225
421,20160525HHWO0,20160525,HH,WO,0,T,0,L,1,26,179,46,38,15,1,0,1,0,1,1,1,5,1,1,5,1,2,1,0,9,9,2.333333333,2.16,3.0,13,288,1141,302,240,465,53,1510,16,28,321,337,69,6,3.792,0.581945661700263,0.9227898560968024,0.3700980392156863,0.3079470198675497,0.40858416945373466,0.466887417218543,0.8754715866722778,0.9829331543250384,0.3518360375747225,0.6800017419611221,0.8518843120070113,0.942281206961312,0.7276226041230046,0.7740342479606287,0.5574057843996494,0.7461368144287096
422,20160525HTSS0,20160525,SS,HT,0,B,0,W,0,27,144,39,33,9,1,1,1,0,0,1,0,5,0,0,9,1,0,0,0,3,3,0.857142857,1.4,1.666666667,6,242,1167,296,167,445,51,1522,18,21,258,313,73,8,3.792,0.5401163577323771,0.6278021947646295,0.5213103205353998,0.2923784494086728,0.3663194444444444,0.4513797634691196,0.8176992079135641,0.6117848194729885,0.3302598491198659,0.5337623145827014,0.6998714652956299,0.7098788101358797,0.5699755704226476,0.6017895985762313,0.5244215938303342,0.6405763766743334
423,20160525HTSS0,20160525,HT,SS,0,T,0,L,0,24,141,36,29,7,3,0,1,1,0,1,1,4,0,1,6,0,1,0,0,6,5,2.4,1.846153846,1.0,3,185,1103,265,161,400,41,1426,11,17,208,298,55,6,3.792,0.48938302237915743,0.6403649869856403,0.484106686152722,0.2805049088359046,0.3578947368421053,0.41374474053295934,0.7716394773750646,0.5490035276242027,0.3174182139699381,0.5023622756682792,0.5660698096101542,0.5845097785260975,0.5315542591351651,0.548347165074273,0.4460562103354486,0.5653958104690556
424,20160525KTOB0,20160525,OB,KT,0,B,0,W,0,27,162,46,40,15,3,0,2,0,0,0,0,5,0,1,9,2,0,0,0,10,10,3.0,2.5,4.5,10,181,1183,339,152,426,35,1531,12,23,193,300,83,8,3.792,0.6648574097966811,0.5636844545033132,0.6559597523219814,0.2782495101241019,0.34982537834691496,0.4114957544088831,0.7613211327557979,0.4694799195182535,0.33447390932420873,0.33879021122212727,0.5163778529163146,0.486414684216882,0.37621480287509923,0.4148351648351648,0.3550295857988166,0.5551452595987009
425,20160525KTOB0,20160525,KT,OB,0,T,0,L,0,24,159,41,32,13,2,1,1,2,0,0,1,8,1,0,3,3,1,0,0,13,13,4.5,4.2,2.666666667,9,234,1196,296,179,442,46,1561,10,29,263,293,88,15,3.792,0.5168104207005807,0.6565972596828136,0.4863621426224121,0.28315182575272263,0.3653738055087127,0.44714926329276106,0.8125230688014737,0.5911704574495273,0.32221318144833194,0.5095245019630655,0.6603260869565217,0.705327281414238,0.5583206963169157,0.5818754823771551,0.46153846153846145,0.5932494279176198
426,20160525LGLT0,20160525,LT,LG,0,B,0,W,1,27,122,35,30,7,0,0,0,1,2,0,1,4,0,0,7,1,0,0,0,1,1,0.75,1.222222222,0.9,7,225,1149,332,184,438,54,1510,16,19,248,318,61,5,3.792,0.6739040813522057,0.7025463937786013,0.530690537084399,0.2900662251655629,0.3707345286292655,0.4443708609271523,0.8151053895564178,0.6789741923629833,0.3368421052631579,0.5494218575158524,0.6609007832898173,0.6896680343155541,0.5826995118628676,0.6416449086161878,0.5639686684073106,0.6400989418716502
427,20160525LGLT0,20160525,LG,LT,0,T,0,L,0,24,123,36,29,8,3,0,0,0,1,1,0,5,0,1,6,0,2,0,0,2,2,0.25,1.625,2.142857143,5,207,1076,265,158,408,29,1394,17,21,224,300,72,7,3.792,0.5122285267071023,0.6442019426789782,0.4932985852568876,0.2926829268292683,0.3691823899371069,0.4167862266857963,0.7859686166229032,0.6181417355014658,0.3393017009847807,0.4069592925258031,0.6492797397769516,0.6601168348380242,0.4443649126047703,0.4554618244209324,0.3234200743494423,0.6319702602230483
428,20160525SKNC0,20160525,NC,SK,0,B,0,W,0,27,124,31,26,1,1,0,0,1,1,1,0,4,0,0,14,0,0,0,0,0,0,0.0,0.5,0.272727273,0,157,1092,334,129,345,32,1374,9,36,173,255,52,6,3.792,0.7379988432620013,0.5182559376107764,0.761513907888737,0.2510917030567685,0.32945736434108525,0.3675400291120815,0.6969973934531668,0.2529546865095038,0.3077679449360865,0.2878984369667601,0.4852335164835165,0.46821036106750386,0.3542420312606649,0.40532544378698254,0.3516483516483516,0.3773134759976865
429,20160525SKNC0,20160525,SK,NC,0,T,0,L,0,24,154,35,28,8,0,0,2,1,1,2,0,2,0,3,4,2,0,0,0,5,3,0.333333333,0.818181818,3.0,6,178,1169,285,161,382,48,1467,12,27,203,267,60,7,3.792,0.5028139210301201,0.6042109329727641,0.5206430398246255,0.2603953646898432,0.3419316136772645,0.40899795501022496,0.7509295686874895,0.3738160301909874,0.2914485165794066,0.5182802097668018,0.5139007698887939,0.5269461077844313,0.559595981063605,0.5824340330328356,0.49272882805816937,0.42096258610598325
430,20160526HHWO0,20160526,WO,HH,0,B,0,L,1,27,175,44,38,13,2,0,0,0,1,0,0,5,0,1,5,1,1,0,0,7,7,1.875,2.0,2.1,11,193,1200,272,119,459,36,1564,16,21,212,324,87,12,3.792,0.4378947368421052,0.4350537634408602,0.6722689075630252,0.29347826086956524,0.3482558139534884,0.4335038363171356,0.7817596502706239,0.44199184536393843,0.3325471698113208,0.36372670807453433,0.5428125,0.5385714285714285,0.39726708074534167,0.3953846153846158,0.36,0.6453289473684211
431,20160526HHWO0,20160526,HH,WO,0,T,0,W,1,27,158,38,31,7,2,1,0,1,1,1,0,6,0,0,8,1,0,0,0,6,6,3.0,1.285714286,1.333333333,4,294,1168,310,246,472,53,1541,16,28,327,341,71,7,3.792,0.5847152126892576,0.9239946973044629,0.3706360593017695,0.3062946138870863,0.4074276351720371,0.4646333549643089,0.8720609901363461,0.9704115174408263,0.3509212730318258,0.6684463541223516,0.8495291095890412,0.9370107632093934,0.7166893559091297,0.762513171759747,0.5445205479452054,0.732335976928623
432,20160526HTSS0,20160526,SS,HT,0,B,0,L,0,27,131,42,40,15,3,0,2,1,0,1,0,1,0,0,7,1,0,0,0,9,9,2.0,7.5,3.428571429,10,251,1194,303,168,460,53,1562,18,21,267,323,76,8,3.792,0.5405977254694524,0.6172799481277355,0.5304621848739497,0.29449423815621,0.3668739400791408,0.4551856594110115,0.8220595994901523,0.6179068097964906,0.33251633986928103,0.5347545179312715,0.7094849246231156,0.7196697774587224,0.5701488810512189,0.6025318902203324,0.5326633165829145,0.6564400952129065
433,20160526HTSS0,20160526,HT,SS,0,T,0,W,0,27,169,38,33,7,1,1,0,0,0,0,1,4,0,0,7,0,0,1,0,2,2,1.125,0.0,0.272727273,5,187,1130,272,165,407,41,1459,12,17,210,303,56,7,3.792,0.4911038658593385,0.6405937767627747,0.48484848484848486,0.2789581905414668,0.3563218390804598,0.4112405757368061,0.7675624148172658,0.5394001758685849,0.3160621761658031,0.4922882427307206,0.5585176991150442,0.5739570164348924,0.5225636233716263,0.538767869298843,0.43539823008849554,0.5554494643688864
434,20160526KTOB0,20160526,OB,KT,0,B,0,W,1,27,154,40,36,11,3,0,0,0,0,0,0,3,0,1,8,2,0,0,0,3,3,0.6,0.5,1.090909091,8,184,1210,347,155,437,35,1567,12,24,196,308,86,8,3.792,0.6656807307525012,0.5619834710743802,0.6584440227703985,0.2788768347160179,0.3503981797497156,0.4109763880025527,0.7613745677522683,0.472132211436459,0.3358395989974937,0.3319234125558238,0.5132231404958679,0.4819362455726092,0.3701760689902983,0.4082962492053407,0.34710743801652894,0.5593953892996956
435,20160526KTOB0,20160526,KT,OB,0,T,0,L,0,24,179,41,32,10,3,0,2,2,0,0,1,8,0,0,7,1,2,0,1,6,6,2.181818182,4.2,2.333333333,5,240,1220,303,187,452,48,1593,11,29,269,298,91,15,3.792,0.5201035375323553,0.6724484399788471,0.47656495753381567,0.2837413684871312,0.36703296703296706,0.4500941619585687,0.8171271289915357,0.6091990929390849,0.3224261771747805,0.5233275633845841,0.6639344262295082,0.7076112412177984,0.5711638326036045,0.5963430012610343,0.4721311475409835,0.5969801553062984
436,20160526LGLT0,20160526,LT,LG,0,B,0,W,2,27,144,37,34,8,1,0,2,2,1,0,0,3,0,0,3,0,0,1,0,4,4,0.5,1.375,1.0,5,229,1176,335,187,446,56,1544,16,19,252,323,62,5,3.792,0.6584317937701396,0.6976080754882598,0.526895250078641,0.28886010362694303,0.36919592298980747,0.4443005181347151,0.8134964411245225,0.6667624615536336,0.3336184773310521,0.5580555203447842,0.6572066326530613,0.6836734693877551,0.5905691469134241,0.6473704866562012,0.5714285714285714,0.632250268528464
437,20160526LGLT0,20160526,LG,LT,0,T,0,L,0,24,166,42,36,11,1,0,1,2,0,1,0,5,0,0,8,0,0,0,1,7,6,1.909090909,2.181818182,1.666666667,9,213,1100,273,163,419,30,1430,17,21,231,309,73,7,3.792,0.519425837320574,0.6500879765395894,0.49260194875496216,0.29300699300699296,0.36971183323114654,0.4167832167832168,0.7864950500143633,0.6303281074105598,0.34003496503496505,0.4080406549971769,0.6535227272727273,0.667142857142857,0.44645962732919264,0.4591608391608394,0.3272727272727272,0.6389234449760762
438,20160526SKNC0,20160526,NC,SK,0,B,0,L,2,30,195,51,43,18,2,0,4,0,0,1,1,5,0,1,11,2,1,0,0,9,9,1.666666667,2.25,3.0,12,166,1122,345,134,363,36,1417,10,37,182,267,54,6,3.792,0.7441598649028991,0.5239491691104594,0.7572431957857771,0.2561750176429076,0.3341677096370463,0.378969654199012,0.7131373638360583,0.2882717953604659,0.31261950286806883,0.31437871591324296,0.499331550802139,0.48281130634071806,0.3789484173115888,0.4338749485808312,0.3850267379679144,0.407894736842105
439,20160526SKNC0,20160526,SK,NC,0,T,0,W,0,30,159,46,37,10,2,0,0,1,0,2,0,5,0,2,4,0,0,0,0,6,6,1.384615385,1.5555555559999998,2.25,8,184,1199,289,166,392,48,1504,12,29,209,275,62,7,3.792,0.49234010798472405,0.6073878769942693,0.5120481927710844,0.26063829787234044,0.3430742255990649,0.4069148936170213,0.7499891192160861,0.3773435478926488,0.2917726887192536,0.5126787851159612,0.5179316096747291,0.529488859764089,0.5579960526111306,0.5781580804516585,0.48040033361134277,0.421623282560028
440,20160527LGOB0,20160527,OB,LG,0,B,0,W,0,27,144,37,36,10,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,1,0.5,2.0,1.5,8,185,1237,353,156,447,35,1603,12,24,197,316,88,8,3.792,0.6603412330340808,0.5532636190575534,0.6655354449472096,0.27885215221459764,0.3493036211699164,0.4092326887086712,0.7585363098785877,0.4650374160065649,0.33577832110839445,0.3226449484577496,0.5047493936944221,0.471417022750895,0.36168952133241616,0.39812511659722694,0.3395311236863379,0.560205080202527
441,20160527LGOB0,20160527,LG,OB,0,T,0,L,0,24,127,34,31,9,2,0,0,1,0,0,0,3,0,0,2,1,1,0,0,5,5,7.5,6.0,1.5,7,218,1124,275,166,428,30,1461,17,21,236,316,75,7,3.792,0.506087282262596,0.6479164275054529,0.48724309000708715,0.2929500342231348,0.36936936936936937,0.4154688569472964,0.7848382263166658,0.627861297024584,0.3393009377664109,0.4066886231515662,0.6545818505338077,0.667005592272496,0.4442872615547845,0.45407883931015636,0.32028469750889677,0.6384154336017981
442,20160527LTHH0,20160527,HH,LT,0,B,0,W,0,27,154,39,33,11,1,1,1,0,1,0,2,4,0,0,5,2,0,0,1,7,6,2.0,0.9375,0.818181818,8,300,1195,315,250,483,54,1574,18,28,334,349,72,8,3.792,0.5778462893635765,0.9178026724254287,0.37058823529411766,0.30686149936467605,0.406951871657754,0.4656925031766201,0.8726443748343741,0.9651022520342363,0.3507767784137367,0.6663946568258011,0.8472803347280334,0.9352062163777646,0.7135476493671874,0.7578854200193114,0.5422594142259415,0.7326359832635986
443,20160527LTHH0,20160527,LT,HH,0,T,0,L,0,24,182,47,39,16,4,0,0,2,0,1,0,5,1,2,9,0,2,0,0,11,11,2.75,2.833333333,1.666666667,12,240,1200,344,192,462,56,1583,16,21,263,335,66,5,3.792,0.6652631578947368,0.7019354838709677,0.5269607843137255,0.29185091598231205,0.3725165562913907,0.4459886291850916,0.8185051854764823,0.6935080036242829,0.3386155129274395,0.5526708074534162,0.675,0.7025000000000001,0.5845341614906833,0.6417307692307693,0.5599999999999999,0.655394736842105
444,20160527NCHT0,20160527,HT,NC,0,B,0,L,0,27,213,53,41,18,4,0,0,2,0,3,0,8,1,1,2,0,1,0,0,13,13,2.625,3.214285714,7.8,14,200,1157,274,173,425,41,1500,12,18,223,317,60,7,3.792,0.4763681026247555,0.6559790336521034,0.46582794967698066,0.2833333333333333,0.361714621256606,0.4146666666666667,0.7763812879232727,0.5817313076262647,0.3208020050125313,0.49891827761881513,0.5834053586862574,0.600567971354488,0.5284871454876342,0.5416029519313877,0.4252376836646499,0.5842469180730562
445,20160527NCHT0,20160527,NC,HT,0,T,0,W,2,27,146,41,37,10,2,2,2,0,1,0,0,3,0,1,9,0,0,0,0,7,6,2.571428571,1.071428571,0.25,4,172,1149,354,137,373,38,1454,10,38,189,271,56,8,3.792,0.7464614538958358,0.5230916084112411,0.759982825246887,0.2565337001375516,0.3343502135448444,0.3844566712517194,0.7188068847965638,0.2918667342736805,0.3125,0.32173264356259035,0.5052219321148825,0.49160760910108164,0.3865364967646726,0.44280980116489277,0.3968668407310705,0.41232650817644634
446,20160527SSSK0,20160527,SK,SS,0,B,0,W,0,27,137,34,28,7,1,0,0,1,2,0,0,3,0,3,9,2,1,0,0,2,2,0.9,1.333333333,1.333333333,6,186,1226,298,169,399,48,1532,12,32,211,281,63,7,3.792,0.5000429295097449,0.6047466189549018,0.5186216498433693,0.260443864229765,0.3438395415472779,0.4046997389033943,0.7485392804506722,0.3690333718786998,0.2929883138564274,0.5026192333802804,0.5120309951060359,0.5209741319039851,0.5502213936145423,0.5709311080436691,0.4698205546492659,0.4156220485962049
447,20160527SSSK0,20160527,SS,SK,0,T,0,L,1,24,155,39,32,10,0,0,2,1,2,0,1,4,0,2,2,0,0,0,0,8,7,2.0,1.941176471,1.5,8,258,1218,305,172,470,55,1594,19,23,275,331,76,8,3.792,0.5278714026445425,0.619524339212882,0.521545827633379,0.2948557089084065,0.3678097345132743,0.4560853199498118,0.8238950544630861,0.6223961626642349,0.3312051077414206,0.5502860814490717,0.7149014778325122,0.7280084447572133,0.5849830186947346,0.6160477453580903,0.5418719211822659,0.6589318122893438
448,20160527WOKT0,20160527,KT,WO,0,B,1,W,0,27,104,30,30,4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.333333333,4,240,1247,308,187,456,48,1623,11,29,269,302,91,15,3.792,0.5149200185708859,0.6578886100835553,0.4844290657439446,0.2809611829944547,0.3632432432432433,0.44423906346272335,0.8074823067059667,0.5769005988882527,0.3192488262910798,0.5110551036773975,0.6495589414595027,0.6891969297743152,0.5578556236831752,0.5810714946641174,0.4619085805934242,0.5775967585362763
449,20160527WOKT0,20160527,WO,KT,0,T,0,L,0,24,138,39,35,11,1,0,1,1,0,0,0,4,0,0,4,0,0,0,0,8,8,2.571428571,0.0,1.875,9,201,1224,276,123,470,37,1599,16,21,220,333,88,12,3.792,0.43343653250773995,0.4408602150537634,0.659971305595409,0.2939337085678549,0.3490619670267197,0.4333958724202627,0.7824578394469823,0.4531530371133652,0.3325652841781874,0.36828644501278784,0.5542279411764706,0.5504201680672267,0.40281329923273634,0.40045248868778327,0.3627450980392157,0.6513157894736837
450,20160528LGOB0,20160528,OB,LG,0,B,0,W,0,27,128,35,33,7,1,1,1,2,0,0,0,2,0,0,8,1,0,0,0,2,2,0.857142857,0.923076923,2.142857143,4,187,1264,361,158,454,36,1636,12,24,199,320,89,9,3.792,0.6612258494337109,0.5483870967741935,0.6720029784065525,0.2775061124694376,0.3475409836065574,0.4089242053789731,0.7564651889855305,0.45196200620104054,0.3341326938449241,0.3217234059281392,0.499307753164557,0.46439873417721517,0.35993395707209686,0.3966041869522884,0.34177215189873417,0.5514240506329114
451,20160528LGOB0,20160528,LG,OB,0,T,0,L,0,24,109,32,31,9,3,0,0,0,0,0,0,1,0,0,5,2,0,0,0,3,3,2.0,1.173913043,1.875,6,221,1148,280,167,437,30,1492,17,21,239,322,78,7,3.792,0.503209242618742,0.638192649207598,0.493131384290243,0.2928954423592493,0.3682969946965233,0.4148793565683646,0.7831763512648879,0.61857897389864,0.3394495412844037,0.3983811976540351,0.6497168989547037,0.6601543056246888,0.4351938018049214,0.44378182792816967,0.31358885017421595,0.6379286631212174
452,20160528LTHH0,20160528,HH,LT,0,B,0,W,1,27,168,43,31,9,1,0,2,0,1,0,1,11,0,0,2,3,0,0,0,6,5,1.25,2.25,0.923076923,6,305,1222,317,261,492,56,1605,19,28,340,355,73,8,3.792,0.5619777758635542,0.9370149411329919,0.3572233491097588,0.3065420560747664,0.40825927861996864,0.4666666666666667,0.8749259452866354,0.9762768157127384,0.3485211830535572,0.6863913145134238,0.8423690671031098,0.9303249941547815,0.7325024651574147,0.7749905577237822,0.5499181669394435,0.7263330174864328
453,20160528LTHH0,20160528,LT,HH,0,T,0,L,0,24,172,39,36,12,5,0,1,0,0,1,0,2,1,0,6,0,0,0,0,9,6,2.333333333,2.210526316,0.9,6,246,1224,350,194,474,57,1619,16,21,272,341,71,5,3.792,0.6625386996904024,0.6953405017921146,0.5306246209824137,0.29277331686226066,0.3724324324324325,0.4484249536751081,0.8208573861075406,0.6964929735107577,0.33957654723127034,0.546401169163318,0.6783088235294117,0.7142857142857142,0.5809280233832667,0.6374434389140274,0.5588235294117646,0.664473684210526
454,20160528NCHT0,20160528,HT,NC,0,B,0,L,0,27,224,55,39,16,3,0,4,1,0,1,1,12,0,2,5,3,0,0,0,13,11,2.142857143,3.0,3.666666667,9,211,1184,279,185,441,45,1539,13,20,236,326,63,7,3.792,0.4719061166429588,0.6854838709677419,0.4435612082670906,0.2865497076023392,0.3676721684689812,0.42430149447693305,0.7919736629459142,0.6288400866889237,0.3224755700325733,0.5381064294107775,0.6014569256756757,0.6259652509652509,0.5687006882659055,0.5840696465696468,0.4560810810810811,0.6049297652916069
455,20160528NCHT0,20160528,NC,HT,0,T,0,W,0,27,138,40,38,12,1,0,0,2,0,0,1,1,0,0,8,1,2,0,0,5,5,1.333333333,0.0,0.818181818,11,177,1176,362,138,385,38,1492,11,38,194,282,57,8,3.792,0.7454350161117078,0.5148123765635286,0.7715260017050299,0.25804289544235925,0.33412745681953543,0.3833780160857909,0.7175054729053263,0.2952965994612884,0.31459655485040805,0.30992521232095327,0.5079719387755102,0.49344023323615166,0.37495246545823313,0.4301412872841447,0.3877551020408163,0.4234022556390976
456,20160528SSSK0,20160528,SK,SS,0,B,0,L,0,27,158,46,42,17,4,1,4,0,0,0,1,3,0,0,4,1,1,0,0,15,15,6.0,6.0,4.5,8,201,1253,302,172,416,52,1574,13,32,226,289,67,8,3.792,0.4922921829713949,0.6022191900728573,0.5164158686730506,0.26429479034307496,0.3461753210496929,0.4161372299872935,0.7623125510369864,0.39277573147912204,0.29521492295214924,0.5197612686075158,0.5414006384676775,0.5528446015277617,0.5711559338333344,0.5927466388360246,0.4980047885075818,0.4420128533624562
457,20160528SSSK0,20160528,SS,SK,0,T,0,W,0,27,116,34,32,8,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,1,1,0.75,0.0,1.2,8,259,1245,307,173,478,55,1626,19,24,276,339,76,8,3.792,0.5133798351299936,0.6096126441248867,0.5219313158789527,0.2939729397293973,0.36644951140065146,0.4520295202952029,0.8184790316958543,0.6057086091269335,0.3296960249415433,0.5406420713911547,0.7021084337349399,0.7122203098106712,0.5778193519419293,0.6053290083410564,0.5301204819277108,0.6511097019657573
458,20160528WOKT0,20160528,KT,WO,0,B,0,L,0,27,166,40,35,11,0,1,0,2,0,1,0,4,0,0,6,2,0,0,0,3,3,1.0,1.730769231,0.5,10,243,1274,314,191,467,48,1658,11,29,272,312,91,16,3.792,0.5129306783442122,0.6577201600243072,0.4835232522328303,0.281664656212304,0.3636844891476972,0.4427020506634499,0.8063865398111472,0.5802602712901714,0.3205814843152257,0.504568191347251,0.6437401883830455,0.6806458847275172,0.5503768635978042,0.5724248279193335,0.45211930926216637,0.581157564240271
