G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,K/9,BB/9,K/BB,OAVG,OOBP,OSLG,OOPS,WHIP,BABIP,DICE,ERA,RA9,FIP,kFIP,HR/9,H/9
20160420NCLG0,20160420,NC,LG,0,T,0,L,0,24,122,34,31,6,0,0,2,0,0,0,0,1,1,2,5,0,0,0,0,6,6,3.0,1.0,0.666666667,4,56,390,120,45,112,10,481,4,17,65,80,20,2,3.792,8.307692307692308,3.1153846153846154,2.6666666666666665,0.23284823284823286,0.3180987202925046,0.34511434511434513,0.6632130654068498,1.2076923076923076,0.28732394366197184,3.2384615384615385,3.876923076923077,4.5,4.376615384615384,5.376615384615384,0.6923076923076923,7.753846153846154
20160420OBKT0,20160420,KT,OB,0,B,0,L,0,27,193,47,40,16,3,0,2,0,0,1,1,4,0,1,10,1,0,0,0,13,12,2.666666667,1.4,1.6666666669999999,11,78,442,109,63,161,13,574,3,12,89,111,32,5,3.792,6.658371040723981,3.84841628959276,1.7301587301587302,0.2804878048780488,0.3619631901840491,0.42160278745644597,0.7835659776404951,1.5203619909502262,0.3252747252747253,3.9705882352941178,4.764705882352941,5.436651583710407,4.986570135746606,5.81462443438914,0.7941176470588235,9.834841628959275
20160420OBKT0,20160420,OB,KT,0,T,0,W,1,27,143,40,35,8,1,0,2,4,0,0,0,4,0,1,13,0,1,0,0,4,4,1.125,2.307692308,2.5714285709999998,5,51,411,125,47,135,6,517,4,8,56,103,20,6,3.792,8.211678832116789,3.0875912408759123,2.6595744680851063,0.2611218568665377,0.3298611111111111,0.3578336557059961,0.6876947668171072,1.3284671532846715,0.33076923076923076,2.795620437956204,3.3503649635036497,3.678832116788321,3.740905109489051,4.697109489051095,0.39416058394160586,8.86861313868613
20160420SSHT0,20160420,HT,SS,0,B,0,L,0,30,141,41,34,9,0,0,0,0,2,2,0,5,1,0,5,1,0,0,0,2,1,0.75,1.4,1.363636364,9,52,367,100,45,130,11,473,2,8,60,104,14,1,3.792,7.3569482288828345,3.310626702997275,2.2222222222222223,0.2748414376321353,0.3465909090909091,0.3784355179704017,0.7250264270613108,1.4305177111716623,0.3269230769230769,3.637602179836512,3.8256130790190737,4.4141689373297,4.625787465940054,5.533144414168937,0.8092643051771118,9.564032697547685
20160420SSHT0,20160420,SS,HT,0,T,0,W,0,30,147,38,34,7,0,0,0,2,1,0,0,4,0,0,6,2,0,0,0,1,1,0.857142857,1.1,0.5,7,73,390,99,55,147,17,509,7,4,79,100,29,1,3.792,6.8538461538461535,3.8076923076923075,1.8,0.2888015717092338,0.3582608695652174,0.449901768172888,0.8081626377381055,1.5538461538461539,0.325,4.446153846153846,5.053846153846154,5.469230769230769,5.330461538461538,6.222769230769231,1.176923076923077,10.176923076923076
20160420WOSK0,20160420,SK,WO,0,B,0,W,0,27,136,35,33,8,0,0,1,0,0,0,0,2,0,0,9,2,0,0,0,1,1,0.0,1.333333333,1.333333333,7,65,429,114,59,132,18,532,5,8,69,96,18,0,3.792,7.174825174825175,3.7132867132867133,1.9322033898305084,0.24812030075187969,0.3294701986754967,0.38345864661654133,0.712928845292038,1.3356643356643356,0.2814814814814815,4.27972027972028,4.090909090909091,4.3426573426573425,5.239552447552447,6.162629370629371,1.132867132867133,8.307692307692308
20160420WOSK0,20160420,WO,SK,0,T,0,L,0,24,141,38,36,13,5,0,1,0,0,0,0,2,0,0,2,1,0,0,0,9,6,1.875,2.5714285709999998,2.142857143,7,72,435,102,49,172,16,579,3,4,81,120,34,2,3.792,6.3310344827586205,3.0413793103448277,2.0816326530612246,0.2970639032815199,0.3543307086614173,0.44559585492227977,0.7999265635836971,1.5241379310344827,0.33620689655172414,4.041379310344828,4.468965517241379,5.027586206896552,4.916137931034482,5.7299310344827585,0.993103448275862,10.675862068965516
20160421HHLT0,20160421,LT,HH,0,B,0,L,0,27,195,46,33,13,3,0,0,2,2,4,1,8,1,0,10,0,1,0,0,9,7,1.846153846,2.526315789,3.428571429,10,65,441,134,85,157,11,562,7,6,75,123,22,1,3.792,8.204081632653061,5.204081632653061,1.576470588235294,0.2793594306049822,0.37575757575757573,0.3807829181494662,0.7565404939070419,1.6462585034013606,0.3443396226415094,3.8843537414965987,3.979591836734694,4.591836734693878,4.798802721088435,5.785197278911564,0.673469387755102,9.612244897959183
20160421HHLT0,20160421,HH,LT,0,T,0,W,2,27,157,38,33,9,0,0,0,3,1,0,1,4,0,0,9,1,0,0,1,5,5,1.8,2.0625,2.142857143,9,108,435,127,97,163,22,565,7,10,122,111,26,4,3.792,7.882758620689655,6.020689655172414,1.309278350515464,0.2884955752212389,0.39764359351988215,0.4654867256637168,0.863130319183599,1.793103448275862,0.3333333333333333,5.227586206896552,6.703448275862069,7.572413793103448,6.22648275862069,7.2540689655172415,1.3655172413793104,10.117241379310345
20160421NCLG0,20160421,LG,NC,0,B,0,L,0,27,158,46,38,14,5,0,0,0,0,2,0,5,2,1,6,0,0,0,0,8,8,2.454545455,2.6842105259999998,2.625,9,72,416,110,52,155,10,537,4,10,81,114,29,2,3.792,7.1394230769230775,3.3750000000000004,2.1153846153846154,0.2886405959031657,0.3598673300165838,0.4059590316573557,0.7658263616739395,1.4927884615384617,0.34441805225653205,3.4975961538461537,4.673076923076923,5.257211538461539,4.484307692307692,5.349692307692307,0.6490384615384616,10.060096153846155
20160421NCLG0,20160421,NC,LG,0,T,0,W,2,27,170,45,39,12,1,0,3,0,0,0,0,4,0,2,11,0,0,0,0,5,5,0.333333333,1.5,3.428571429,8,61,417,131,49,124,13,520,4,19,70,88,21,2,3.792,8.482014388489208,3.172661870503597,2.673469387755102,0.23846153846153847,0.32432432432432434,0.36153846153846153,0.6858627858627859,1.2446043165467626,0.29210526315789476,3.431654676258993,3.949640287769784,4.532374100719425,4.590561151079137,5.626532374100719,0.841726618705036,8.028776978417266
20160421OBKT0,20160421,KT,OB,0,B,0,W,0,27,142,38,34,9,3,0,1,0,0,0,0,4,0,0,7,1,0,0,0,3,3,1.714285714,1.363636364,1.5,5,81,469,116,67,170,14,608,3,12,92,116,35,5,3.792,6.678038379530917,3.8571428571428568,1.7313432835820894,0.27960526315789475,0.36086956521739133,0.42269736842105265,0.783566933638444,1.5159914712153517,0.32432432432432434,3.9658848614072495,4.663113006396588,5.29637526652452,4.988162046908315,5.819718550106609,0.8059701492537313,9.786780383795309
20160421OBKT0,20160421,OB,KT,0,T,0,L,0,24,168,41,35,14,3,0,2,1,0,1,0,5,0,0,3,1,1,0,0,8,8,1.9090909090000001,3.0,9.0,9,59,435,128,52,149,8,552,4,8,64,112,23,6,3.792,7.944827586206896,3.2275862068965515,2.4615384615384617,0.26992753623188404,0.3392857142857143,0.37681159420289856,0.7160973084886129,1.3862068965517242,0.3357142857142857,3.027586206896552,3.6620689655172414,3.972413793103448,3.985103448275862,4.92303448275862,0.496551724137931,9.248275862068965
20160421SSHT0,20160421,HT,SS,0,B,0,L,0,27,160,45,41,15,3,0,1,0,1,0,0,4,0,0,7,1,0,0,0,8,7,1.363636364,3.5,2.0,11,59,394,107,49,145,12,514,2,8,68,115,17,1,3.792,7.332487309644669,3.357868020304568,2.183673469387755,0.2821011673151751,0.3525305410122164,0.38910505836575876,0.7416355993779752,1.4771573604060912,0.3350125944584383,3.6776649746192893,4.043147208121827,4.65989847715736,4.652406091370558,5.558497461928933,0.8223350253807106,9.936548223350252
20160421SSHT0,20160421,SS,HT,0,T,0,W,0,27,142,36,34,7,5,0,0,0,0,0,0,1,0,1,8,0,0,0,0,1,1,0.0,0.5,0.6,2,74,417,107,56,154,17,543,7,5,80,102,34,1,3.792,6.928057553956834,3.6258992805755397,1.9107142857142858,0.283609576427256,0.3518821603927987,0.4438305709023941,0.7957127312951928,1.5107913669064748,0.3215962441314554,4.280575539568345,4.7913669064748206,5.179856115107913,5.158906474820144,6.050992805755396,1.1007194244604317,9.971223021582734
20160421WOSK0,20160421,SK,WO,0,B,0,W,4,27,150,37,33,6,2,0,1,1,1,0,0,3,0,1,11,0,0,0,0,2,2,1.2,1.0,1.125,3,67,456,125,62,138,19,565,5,9,71,99,20,0,3.792,7.401315789473684,3.6710526315789473,2.0161290322580645,0.24424778761061947,0.32605304212168484,0.3805309734513274,0.7065840155730123,1.3157894736842106,0.2793427230046948,4.223684210526316,3.9671052631578947,4.203947368421052,5.173578947368421,6.120947368421053,1.125,8.171052631578947
20160421WOSK0,20160421,WO,SK,0,T,0,L,0,24,123,31,27,6,0,0,1,2,3,0,0,3,0,1,5,0,0,0,0,3,2,0.0,1.125,1.125,5,74,459,107,52,178,17,606,3,5,84,125,34,2,3.792,6.294117647058823,3.0588235294117645,2.0576923076923075,0.29372937293729373,0.35285285285285284,0.4405940594059406,0.7934469122587935,1.5032679738562091,0.3319587628865979,4.084967320261438,4.352941176470588,4.9411764705882355,4.955398692810458,5.765856209150327,1.0,10.470588235294118
20160422HHOB0,20160422,OB,HH,0,B,0,W,0,27,144,38,33,7,1,0,1,0,0,1,0,4,0,0,6,0,1,0,0,2,2,2.0,1.0,1.5,5,61,462,134,56,156,9,585,4,8,66,117,24,6,3.792,7.8311688311688314,3.272727272727273,2.392857142857143,0.26666666666666666,0.33690658499234305,0.37435897435897436,0.7112655593513174,1.3766233766233766,0.3295964125560538,3.1103896103896105,3.564935064935065,3.857142857142857,4.058233766233766,4.986805194805195,0.525974025974026,9.116883116883116
20160422HHOB0,20160422,HH,OB,0,T,0,L,0,24,123,38,34,13,3,0,1,1,0,1,0,2,1,1,4,0,1,0,0,8,8,2.5,1.736842105,3.0,9,116,459,131,99,176,23,599,7,11,130,120,29,4,3.792,7.705882352941177,5.823529411764706,1.3232323232323233,0.2938230383973289,0.3994413407821229,0.4707846410684474,0.8702259818505703,1.7973856209150327,0.33849557522123896,5.2026143790849675,6.823529411764706,7.647058823529412,6.1906928104575165,7.197228758169935,1.3529411764705883,10.352941176470589
20160422HTLT0,20160422,LT,HT,0,B,0,W,3,27,157,39,36,10,1,0,2,0,0,0,0,2,0,1,10,0,0,0,0,5,5,2.0,0.642857143,1.6666666669999999,7,70,468,144,87,167,13,598,7,7,80,130,23,1,3.792,8.307692307692308,5.019230769230769,1.6551724137931034,0.2792642140468227,0.37339055793991416,0.3862876254180602,0.7596781833579744,1.6282051282051282,0.34375,3.9294871794871797,4.038461538461538,4.615384615384615,4.8368717948717945,5.843282051282051,0.75,9.634615384615385
20160422HTLT0,20160422,HT,LT,0,T,0,L,0,24,128,37,33,13,3,0,0,1,0,1,1,2,0,0,3,0,2,0,2,7,6,1.875,2.1818181819999998,1.333333333,10,65,418,110,51,158,12,547,3,8,75,125,20,1,3.792,7.105263157894736,3.2942583732057416,2.156862745098039,0.28884826325411334,0.3563218390804598,0.39488117001828155,0.7512030090987414,1.5,0.3411214953271028,3.638755980861244,4.198564593301435,4.844497607655502,4.603004784688995,5.478602870813397,0.7751196172248803,10.205741626794257
20160422KTSS0,20160422,SS,KT,0,B,0,L,0,27,204,48,41,16,2,1,2,0,0,0,1,6,0,0,5,1,0,0,0,13,13,3.857142857,2.7,1.636363636,11,87,444,112,62,170,19,584,8,5,93,113,36,2,3.792,6.8108108108108105,3.77027027027027,1.8064516129032258,0.2910958904109589,0.3596358118361153,0.4571917808219178,0.8168275926580331,1.5675675675675675,0.3275488069414317,4.412162162162162,5.29054054054054,5.655405405405405,5.305513513513514,6.190648648648649,1.1554054054054055,10.337837837837839
20160422KTSS0,20160422,KT,SS,0,T,0,W,1,27,115,36,34,9,1,0,1,0,0,1,0,1,0,0,2,1,1,0,0,3,3,0.857142857,1.333333333,1.5,7,84,496,118,68,179,15,642,3,12,95,123,36,5,3.792,6.423387096774193,3.701612903225806,1.7352941176470589,0.278816199376947,0.35724137931034483,0.4205607476635514,0.7778021269738962,1.4939516129032258,0.3203125,3.9858870967741935,4.57258064516129,5.171370967741935,4.995629032258064,5.800064516129032,0.8165322580645161,9.743951612903226
20160422LGWO0,20160422,WO,LG,0,B,0,W,0,27,116,33,31,5,0,0,1,0,0,0,0,1,0,1,6,1,0,0,0,2,2,0.0,1.0,0.545454545,4,76,486,113,53,183,18,637,3,6,86,129,34,2,3.792,6.277777777777778,2.9444444444444446,2.1320754716981134,0.28728414442700156,0.34620886981402005,0.4317111459968603,0.7779200158108803,1.4567901234567902,0.3241650294695481,4.049382716049383,4.222222222222222,4.777777777777778,4.933975308641975,5.742617283950617,1.0,10.166666666666666
20160422LGWO0,20160422,LG,WO,0,T,0,L,0,24,144,42,35,14,2,2,2,0,0,1,1,4,0,1,6,2,3,0,0,10,9,1.8,4.5,1.0909090909999999,8,81,440,116,56,169,12,572,5,11,91,122,31,4,3.792,7.118181818181819,3.4363636363636365,2.0714285714285716,0.29545454545454547,0.36645962732919257,0.42657342657342656,0.7930330539026191,1.5340909090909092,0.34966592427616927,3.647727272727273,4.970454545454546,5.58409090909091,4.644272727272727,5.5169999999999995,0.7363636363636364,10.370454545454546
20160422NCSK0,20160422,SK,NC,0,B,0,L,0,33,194,51,36,8,2,0,1,0,1,3,1,10,0,0,8,1,0,0,1,6,5,0.692307692,1.636363636,2.4,5,72,489,133,72,146,20,601,6,9,77,104,22,0,3.792,7.343558282208589,3.9754601226993866,1.8472222222222223,0.24292845257903495,0.32994186046511625,0.3793677204658902,0.7093095809310064,1.3374233128834356,0.2775330396475771,4.288343558282208,3.9754601226993866,4.251533742331288,5.2459877300613496,6.184638036809815,1.1042944785276074,8.061349693251534
20160422NCSK0,20160422,NC,SK,0,T,0,W,0,33,154,43,39,9,2,0,1,0,0,1,0,2,0,1,8,1,1,0,0,5,5,1.2,1.0,1.6666666669999999,6,66,450,139,51,133,14,559,4,20,75,94,23,2,3.792,8.34,3.06,2.7254901960784315,0.23792486583184258,0.3217665615141956,0.3613595706618962,0.6831261321760917,1.2266666666666666,0.29024390243902437,3.4,3.96,4.5,4.572,5.592,0.84,7.98
20160423HHOB0,20160423,OB,HH,0,B,0,W,1,27,141,34,33,6,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,2,2,1.0,0.260869565,0.272727273,5,63,489,143,57,162,10,618,4,8,68,122,24,6,3.792,7.895705521472393,3.147239263803681,2.508771929824561,0.2621359223300971,0.3304221251819505,0.36893203883495146,0.699354164016902,1.343558282208589,0.32409381663113007,3.0920245398773005,3.478527607361963,3.754601226993865,4.031263803680981,4.969914110429448,0.5521472392638037,8.94478527607362
20160423HHOB0,20160423,HH,OB,0,T,0,L,0,24,137,34,29,7,2,0,1,2,1,0,0,4,0,1,5,1,0,0,0,3,3,3.0,1.4210526319999999,1.5,4,119,483,136,103,183,24,628,7,12,133,124,31,4,3.792,7.60248447204969,5.75776397515528,1.3203883495145632,0.2914012738853503,0.3973333333333333,0.4681528662420382,0.8654861995753715,1.7763975155279503,0.33473684210526317,5.186335403726709,6.6521739130434785,7.434782608695652,6.183304347826087,7.177093167701863,1.3416149068322982,10.229813664596273
20160423HTLT0,20160423,LT,HT,0,B,0,L,0,27,187,51,48,21,3,0,3,0,0,0,0,3,0,0,7,0,1,0,1,16,11,3.375,3.857142857,4.714285714,15,81,495,151,90,188,16,646,7,7,96,145,26,1,3.792,8.236363636363636,4.909090909090909,1.6777777777777778,0.29102167182662536,0.38,0.4086687306501548,0.7886687306501547,1.6848484848484848,0.35390946502057613,4.066666666666666,4.418181818181818,5.236363636363636,4.985939393939393,5.998060606060606,0.8727272727272727,10.254545454545454
20160423HTLT0,20160423,HT,LT,0,T,0,W,0,27,188,50,40,14,2,0,2,2,1,0,0,9,0,1,7,1,0,0,0,10,10,1.928571429,2.0,5.1428571430000005,10,75,445,117,60,172,14,587,3,9,85,135,22,1,3.792,7.098876404494382,3.6404494382022468,1.95,0.293015332197615,0.36570561456752654,0.40545144804088584,0.7711570626084123,1.5640449438202246,0.3442265795206972,3.8831460674157303,4.550561797752809,5.157303370786517,4.836943820224719,5.720089887640449,0.8494382022471909,10.435955056179775
20160423KTSS0,20160423,SS,KT,0,B,0,L,0,27,147,42,38,12,2,0,1,2,0,0,0,4,0,0,5,1,1,0,0,11,11,12.0,1.384615385,2.0,9,98,471,117,66,182,20,622,8,5,104,122,38,2,3.792,6.707006369426751,3.78343949044586,1.7727272727272727,0.29260450160771706,0.3609129814550642,0.4565916398713826,0.8175046213264467,1.5796178343949046,0.3286004056795132,4.426751592356688,5.617834394904459,5.961783439490445,5.314292993630573,6.186904458598725,1.1464968152866242,10.433121019108281
20160423KTSS0,20160423,KT,SS,0,T,0,W,0,27,171,42,32,7,0,1,0,0,0,0,1,6,0,3,3,1,2,0,0,6,6,1.636363636,1.9090909090000001,2.25,6,90,523,121,74,186,15,674,4,15,101,129,36,6,3.792,6.246653919694072,3.820267686424474,1.635135135135135,0.27596439169139464,0.35853976531942633,0.413946587537092,0.7724863528565183,1.4913957934990438,0.3154981549815498,4.055449330783938,4.646271510516252,5.21414913957935,5.053950286806883,5.834065009560229,0.7743785850860421,9.602294455066922
20160423LGWO0,20160423,WO,LG,0,B,0,W,0,27,157,39,36,8,3,0,0,0,0,0,1,2,0,0,8,0,0,0,0,2,1,0.0,1.0,0.545454545,5,77,513,121,55,191,18,673,4,6,88,134,37,2,3.792,6.368421052631579,2.8947368421052633,2.2,0.2838038632986627,0.34146341463414637,0.424962852897474,0.7664262675316204,1.4385964912280702,0.3215613382899628,3.91812865497076,4.052631578947368,4.631578947368421,4.815391812865497,5.62825730994152,0.9473684210526315,10.052631578947368
20160423LGWO0,20160423,LG,WO,0,T,0,L,0,24,191,49,40,18,3,0,2,0,0,0,2,7,0,0,11,0,0,0,0,14,14,3.0,3.0,7.2,13,95,464,127,63,187,14,612,7,11,105,135,34,4,3.792,7.3900862068965525,3.6659482758620694,2.015873015873016,0.3055555555555556,0.37662337662337664,0.44281045751633985,0.8194338341397165,1.6163793103448276,0.3619246861924686,3.7564655172413794,5.5280172413793105,6.109913793103448,4.761827586206897,5.673465517241379,0.8146551724137931,10.88146551724138
20160423NCSK0,20160423,SK,NC,0,B,0,W,0,27,130,32,31,6,0,0,1,0,1,0,0,1,0,0,7,0,0,0,0,2,2,0.0,1.333333333,0.545454545,5,74,516,140,73,152,21,632,6,9,79,109,22,0,3.792,7.325581395348837,3.8197674418604652,1.917808219178082,0.24050632911392406,0.325,0.375,0.7,1.308139534883721,0.2746331236897275,4.232558139534884,3.872093023255814,4.133720930232558,5.18153488372093,6.117581395348838,1.0988372093023255,7.953488372093023
20160423NCSK0,20160423,NC,SK,0,T,0,L,0,24,182,43,37,13,1,0,0,0,1,0,1,3,0,2,7,1,3,0,0,8,6,1.9090909090000001,3.375,1.875,12,72,474,146,54,146,14,596,5,22,83,106,24,2,3.792,8.316455696202532,3.0759493670886076,2.7037037037037037,0.24496644295302014,0.32791728212703103,0.3624161073825503,0.6903333895095813,1.2658227848101267,0.29931972789115646,3.367088607594937,4.10126582278481,4.727848101265823,4.538835443037975,5.551493670886076,0.7974683544303798,8.316455696202532
20160424HHOB0,20160424,OB,HH,0,B,0,W,1,27,134,35,31,4,1,0,1,0,0,0,0,2,0,2,9,0,0,0,0,1,1,0.75,0.0,0.272727273,2,64,516,152,59,166,11,649,4,10,69,124,25,6,3.792,7.953488372093023,3.0872093023255816,2.5762711864406778,0.25577812018489987,0.3254847645429363,0.36363636363636365,0.6891211281792999,1.308139534883721,0.3163265306122449,3.1279069767441863,3.3488372093023258,3.61046511627907,4.059441860465116,5.007116279069767,0.5755813953488372,8.686046511627907
20160424HHOB0,20160424,HH,OB,0,T,0,L,0,24,154,38,28,5,1,0,0,0,1,1,0,9,0,0,6,2,0,0,3,5,0,2.1818181819999998,7.5,2.142857143,4,119,507,142,112,188,24,656,7,12,138,128,32,4,3.792,7.562130177514793,5.964497041420119,1.2678571428571428,0.2865853658536585,0.39644218551461247,0.4573170731707317,0.8537592586853442,1.7751479289940828,0.3299798792756539,5.153846153846153,6.337278106508876,7.349112426035503,6.158863905325443,7.141112426035503,1.2781065088757397,10.011834319526628
20160424HTLT0,20160424,LT,HT,0,B,0,L,0,27,161,48,42,15,3,2,2,3,0,0,1,4,0,1,5,0,0,0,0,11,10,2.727272727,9.0,3.0,8,91,522,156,94,203,18,688,8,8,107,153,29,3,3.792,8.068965517241379,4.862068965517241,1.6595744680851063,0.29505813953488375,0.38220551378446116,0.42441860465116277,0.806624118435624,1.706896551724138,0.3544061302681992,4.189655172413794,4.706896551724138,5.5344827586206895,5.102344827586206,6.102344827586206,0.9310344827586207,10.5
20160424HTLT0,20160424,HT,LT,0,T,0,W,0,27,150,38,36,8,0,0,3,0,0,0,0,2,0,0,10,0,1,0,0,4,4,1.5,0.0,1.714285714,5,79,472,127,62,180,17,623,3,9,89,140,22,1,3.792,7.264830508474576,3.546610169491525,2.0483870967741935,0.28892455858747995,0.3601147776183644,0.40930979133226325,0.7694245689506276,1.5381355932203389,0.3381742738589212,3.972457627118644,4.5190677966101696,5.091101694915254,4.936067796610169,5.851322033898304,0.972457627118644,10.296610169491524
20160424KTSS0,20160424,SS,KT,0,B,0,W,0,27,114,32,30,6,1,0,0,0,2,0,0,2,0,0,6,1,0,0,0,0,0,2.0,0.7142857140000001,0.6,5,98,498,123,68,188,20,652,8,5,104,127,39,2,3.792,6.668674698795181,3.6867469879518073,1.8088235294117647,0.2883435582822086,0.35607094133697137,0.44631901840490795,0.8023899597418793,1.5421686746987953,0.32495164410058025,4.313253012048193,5.313253012048193,5.63855421686747,5.195614457831325,6.057060240963855,1.0843373493975903,10.19277108433735
20160424KTSS0,20160424,KT,SS,0,T,0,L,0,24,126,37,33,10,4,0,1,0,0,2,0,1,0,1,3,0,0,0,0,6,6,1.5,1.4210526319999999,2.5,5,96,547,124,75,196,16,707,4,16,107,134,40,6,3.792,6.120658135283364,3.7020109689213894,1.6533333333333333,0.27722772277227725,0.35785536159601,0.4186704384724187,0.7765258000684288,1.4862888482632541,0.31523642732049034,4.0310786106032905,4.738574040219378,5.281535648994515,5.069879341864716,5.8377038391224865,0.789762340036563,9.674588665447898
20160424LGWO0,20160424,WO,LG,0,B,0,L,1,27,142,37,34,10,1,0,1,1,2,0,1,1,0,1,8,0,0,0,0,5,5,1.8,1.222222222,1.5,8,82,540,129,56,201,19,707,5,7,93,142,38,2,3.792,6.45,2.8,2.3035714285714284,0.2842998585572843,0.3406451612903226,0.4243281471004243,0.7649733083907468,1.4277777777777778,0.32269503546099293,3.888888888888889,4.1,4.65,4.780888888888889,5.603111111111111,0.95,10.05
20160424LGWO0,20160424,LG,WO,0,T,0,W,0,27,142,39,36,11,3,0,0,2,0,2,0,1,1,0,6,0,0,0,0,3,3,1.0909090909999999,1.333333333,1.875,8,98,491,133,64,198,14,648,7,11,108,143,37,4,3.792,7.313645621181263,3.5193482688391042,2.078125,0.3055555555555556,0.37397260273972605,0.4398148148148148,0.8137874175545409,1.6008146639511203,0.36220472440944884,3.6598778004073322,5.389002036659878,5.938900203665988,4.653507128309572,5.551674134419552,0.769857433808554,10.887983706720979
20160424NCSK0,20160424,SK,NC,0,B,0,W,0,27,123,33,30,5,0,0,2,0,0,1,0,1,0,1,6,1,1,0,0,2,2,2.0,0.666666667,1.5,3,76,543,146,74,157,23,662,6,10,81,112,22,0,3.792,7.259668508287293,3.679558011049724,1.972972972972973,0.23716012084592145,0.3204787234042553,0.37462235649546827,0.6951010798997236,1.276243093922652,0.2685370741482966,4.281767955801105,3.7790055248618786,4.027624309392265,5.222939226519337,6.1566408839779,1.143646408839779,7.806629834254144
20160424NCSK0,20160424,NC,SK,0,T,0,L,0,24,116,33,31,9,2,0,1,1,0,2,0,0,0,0,7,0,0,0,0,3,3,0.857142857,1.125,1.0,6,75,498,153,54,155,15,627,5,22,86,112,26,2,3.792,8.295180722891565,2.927710843373494,2.8333333333333335,0.24720893141945774,0.326271186440678,0.3668261562998405,0.6930973427405185,1.2590361445783131,0.3017241379310345,3.3072289156626504,4.066265060240964,4.662650602409639,4.496819277108433,5.508867469879518,0.8132530120481928,8.403614457831326
20160426HTHH0,20160426,HH,HT,0,B,0,W,2,27,165,37,31,7,1,0,0,1,1,1,0,4,0,1,11,0,0,0,0,2,2,0.9,1.285714286,2.5714285709999998,6,121,534,153,116,195,24,687,7,13,140,134,33,4,3.792,7.735955056179775,5.865168539325842,1.3189655172413792,0.2838427947598253,0.393681652490887,0.4483260553129549,0.8420077078038419,1.747191011235955,0.3307543520309478,5.00561797752809,6.117977528089888,7.078651685393258,5.999865168539326,6.994247191011236,1.2134831460674158,9.859550561797754
20160426HTHH0,20160426,HT,HH,0,T,0,L,0,24,151,36,27,6,1,0,1,0,0,2,0,7,0,0,5,1,0,0,0,4,3,1.0,2.454545455,2.5714285709999998,4,82,496,132,69,186,18,650,3,9,93,144,23,1,3.792,7.185483870967741,3.756048387096774,1.9130434782608696,0.28615384615384615,0.36114911080711354,0.4076923076923077,0.7688414184994212,1.5423387096774193,0.33399602385685884,4.070564516129032,4.463709677419355,5.0625,5.025870967741936,5.933129032258064,0.9798387096774193,10.125
20160426LGSS0,20160426,SS,LG,0,B,0,L,0,27,137,37,32,7,0,0,0,2,1,1,0,4,0,0,8,0,1,0,0,2,2,1.125,1.222222222,1.5,7,100,525,131,72,195,20,684,8,5,106,134,39,2,3.792,6.7371428571428575,3.702857142857143,1.8194444444444444,0.2850877192982456,0.35370611183355005,0.43567251461988304,0.789378626453433,1.5257142857142858,0.3234750462107209,4.222857142857142,5.142857142857143,5.451428571428571,5.1005714285714285,5.963428571428571,1.0285714285714285,10.028571428571428
20160426LGSS0,20160426,LG,SS,0,T,1,W,0,27,94,29,28,2,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0.0,0.333333333,0.375,2,98,518,140,65,200,14,676,7,11,108,145,37,4,3.792,7.297297297297297,3.388030888030888,2.1538461538461537,0.2958579881656805,0.36363636363636365,0.4245562130177515,0.7881925766541151,1.534749034749035,0.3516068052930057,3.5617760617760617,5.108108108108109,5.62934362934363,4.544895752895753,5.436787644787644,0.7297297297297297,10.424710424710426
20160426LTKT0,20160426,KT,LT,0,B,0,W,1,27,139,35,30,5,1,1,0,1,0,2,0,3,0,0,8,0,0,0,0,1,1,0.75,0.8888888890000001,1.0,3,97,574,132,78,201,16,737,4,16,108,137,41,7,3.792,6.209059233449477,3.6689895470383274,1.6923076923076923,0.2727272727272727,0.3532934131736527,0.412483039348711,0.7657764525223637,1.4581881533101044,0.31197301854974707,3.930313588850174,4.562717770034843,5.080139372822299,4.973184668989546,5.746703832752613,0.7526132404181184,9.454703832752612
20160426LTKT0,20160426,LT,KT,0,T,0,L,0,24,119,30,28,7,0,0,1,0,0,1,0,1,0,0,4,2,0,0,0,2,2,1.0,1.0,0.6,6,93,546,160,95,210,19,716,8,8,109,159,29,3,3.792,7.912087912087912,4.697802197802198,1.6842105263157894,0.29329608938547486,0.3784764207980653,0.42178770949720673,0.800264130295272,1.6758241758241759,0.3504587155963303,4.164835164835165,4.5989010989010985,5.3901098901098905,5.088703296703296,6.07221978021978,0.9395604395604396,10.384615384615385
