G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20190621HTLG0,20190621,HT,LG,0,T,48,35,8,8,11,3,1,0,2,0,1,1,11,1,0,7,1,1,13,0.263157895,19,5,7,677,2526,486,137,14,40,273,30,26,22,50,49,24,9,489,2879,0.721,0.752,0.945,1.317,1.653,2.074,0.2680126682501979,0.3808392715756136,0.11282660332541566,0.3432574430823117,0.7240967146579254,343.7469121222647,339.54800000000006,0.33404355400696867,0.314878892733564
20190622HTLG0,20190622,HT,LG,0,T,36,31,3,3,5,0,0,1,1,1,1,0,3,0,1,5,0,0,6,0.222222222,9,2,4,682,2557,490,137,14,41,276,31,26,23,50,50,25,9,494,2915,0.721,0.752,0.945,1.317,1.653,2.074,0.26671881110676576,0.3793508017207665,0.11263199061400075,0.34221453287197234,0.7215653345927389,345.66037735849056,341.8680000000001,0.33292291810048175,0.31298828125
20190623HTLG0,20190623,HT,LG,0,T,47,40,7,7,18,5,0,0,0,0,0,1,6,0,0,10,1,1,13,0.36842105299999994,19,7,13,700,2597,503,142,14,41,282,31,27,23,51,50,25,9,504,2962,0.721,0.752,0.945,1.317,1.653,2.074,0.2695417789757412,0.3823642664613015,0.11282248748556029,0.34490977187606403,0.7272740383373655,356.66783254557726,351.94800000000004,0.33547917372163905,0.31697931697931697
20190625HTWO0,20190625,HT,WO,0,T,38,33,2,3,8,0,0,0,0,0,0,0,4,0,1,7,2,1,8,0.166666667,6,1,8,708,2630,511,142,14,41,286,32,27,23,53,50,25,9,511,3000,0.721,0.752,0.945,1.317,1.653,2.074,0.2692015209125475,0.3806083650190114,0.1114068441064639,0.3448739495798319,0.7254823145988434,359.2203333333333,354.6020000000001,0.3349602139752591,0.3168646080760095
20190626HTWO0,20190626,HT,WO,0,T,47,44,13,13,17,3,0,3,2,0,0,0,3,0,0,10,0,0,7,0.35714285700000004,14,5,11,725,2674,522,145,14,44,289,32,27,23,53,52,25,9,521,3047,0.721,0.752,0.945,1.317,1.653,2.074,0.27112939416604337,0.3851907255048616,0.11406133133881824,0.34612839179351423,0.7313191172983758,370.9366590088611,365.452,0.3372603686635945,0.3188202247191011
20190627HTWO0,20190627,HT,WO,0,T,33,31,2,2,4,1,0,0,0,0,0,0,1,0,1,7,1,0,4,0.25,4,1,3,729,2705,525,146,14,44,290,33,27,23,54,52,25,9,528,3080,0.721,0.752,0.945,1.317,1.653,2.074,0.26950092421441774,0.3826247689463956,0.11312384473197784,0.3443535188216039,0.7269782877679996,370.6012987012987,365.4960000000001,0.33546792575708245,0.31712962962962965
20190628HTKT0,20190628,HT,KT,0,T,31,29,1,1,3,2,0,0,0,0,0,0,2,0,0,7,1,0,3,0.166666667,6,1,1,732,2734,526,148,14,44,292,33,27,23,55,52,25,9,535,3111,0.721,0.752,0.945,1.317,1.653,2.074,0.2677395757132407,0.38039502560351135,0.11265544989027065,0.3425145819831497,0.722909607586661,370.1507425265188,365.3500000000001,0.33373404255319156,0.3153070577451879
20190629HTKT0,20190629,HT,KT,0,T,32,30,2,3,4,1,0,0,0,0,0,0,2,0,0,6,0,1,2,0.25,4,1,3,736,2764,529,149,14,44,294,33,27,23,55,52,25,9,541,3143,0.721,0.752,0.945,1.317,1.653,2.074,0.2662807525325615,0.3780752532561505,0.11179450072358899,0.34092366901860166,0.7189989222747522,370.35749284123455,365.86199999999997,0.3321113592852585,0.31368993653671806
20190630HTKT0,20190630,HT,KT,0,T,42,37,3,3,7,1,1,0,0,2,0,0,5,0,0,7,1,1,6,0.125,8,1,5,743,2801,534,150,15,44,299,33,27,25,56,52,25,9,548,3185,0.721,0.752,0.945,1.317,1.653,2.074,0.2652624062834702,0.37665119600142805,0.11138878971795785,0.3401898734177215,0.7168410694191496,372.33960439560434,368.05600000000015,0.33127739294710323,0.31261180679785333
20190702NCHT0,20190702,HT,NC,0,B,36,31,4,5,8,0,0,0,0,0,0,1,4,0,0,7,0,1,7,0.5,8,4,8,751,2832,542,150,15,44,303,33,28,25,56,52,25,9,555,3221,0.721,0.752,0.945,1.317,1.653,2.074,0.265183615819209,0.3753531073446328,0.11016949152542377,0.34011264080100123,0.715465748145634,375.60873020800994,371.6600000000001,0.33081600249066,0.3126934984520124
20190703NCHT0,20190703,HT,NC,0,B,39,37,4,4,11,3,0,0,0,0,0,0,2,0,0,6,0,0,8,0.25,12,3,8,762,2869,550,153,15,44,305,33,28,25,56,52,25,9,561,3260,0.721,0.752,0.945,1.317,1.653,2.074,0.26559776925758105,0.37539212269083305,0.109794353433252,0.3400309119010819,0.715423034591915,380.4495889570552,376.1120000000001,0.33083174407874494,0.31326352530541013
20190704NCHT0,20190704,HT,NC,0,B,36,33,3,3,8,3,0,0,0,0,0,1,2,0,0,7,0,0,6,0.333333333,6,2,5,770,2902,555,156,15,44,307,33,29,25,56,52,25,9,568,3296,0.721,0.752,0.945,1.317,1.653,2.074,0.2653342522398346,0.3749138525155066,0.10957960027567198,0.3393457658208499,0.7142596183363565,383.74581917475723,379.5160000000001,0.33028658351080015,0.3130659767141009
20190705LGHT0,20190705,HT,LG,0,B,35,32,6,6,11,1,0,0,1,0,0,1,2,0,0,2,1,0,5,0.333333333,12,4,10,781,2934,565,157,15,44,309,33,30,25,57,53,25,9,570,3331,0.721,0.752,0.945,1.317,1.653,2.074,0.2661895023858214,0.37491479209270623,0.10872528970688483,0.3396854204476709,0.7146002125403772,388.3795676973882,384.19,0.33048193859121006,0.31361702127659574
20190706LGHT0,20190706,HT,LG,0,B,37,31,7,7,7,1,0,2,1,1,0,0,4,0,2,6,0,0,6,0.333333333,9,3,4,788,2965,569,158,15,46,313,35,30,26,57,54,25,9,576,3368,0.721,0.752,0.945,1.317,1.653,2.074,0.2657672849915683,0.37571669477234404,0.10994940978077572,0.3398145378402632,0.7155312326126073,393.56812945368176,389.482,0.33090026793688593,0.31268436578171094
20190707LGHT0,20190707,HT,LG,0,B,43,38,9,9,12,1,0,1,1,0,0,0,4,0,1,11,1,0,7,0.545454545,11,6,10,800,3003,579,159,15,47,317,36,30,26,58,55,25,9,587,3411,0.721,0.752,0.945,1.317,1.653,2.074,0.26640026640026643,0.3762903762903763,0.10989010989010989,0.3405197873597165,0.7168101636500928,400.0962063910877,395.724,0.33156114050558494,0.3138807836598583
20190709HTSS0,20190709,HT,SS,0,T,38,31,2,2,7,1,0,1,0,1,1,0,6,0,0,3,1,1,9,0.1,10,1,5,807,3034,584,160,15,48,323,36,30,27,59,55,26,9,590,3449,0.721,0.752,0.945,1.317,1.653,2.074,0.26598549769281477,0.3760711931443639,0.11008569545154911,0.34063686824423023,0.7167080613885941,403.8554943461873,399.59000000000015,0.3315154069767442,0.3128606760098928
20190711HTSS0,20190711,HT,SS,0,T,38,33,1,2,7,2,0,0,0,0,0,0,5,0,0,13,0,1,9,0.111111111,9,1,5,814,3067,589,162,15,48,328,36,30,27,59,55,26,9,603,3487,0.721,0.752,0.945,1.317,1.653,2.074,0.2654059341375937,0.37495924356048255,0.10955330942288882,0.3403640566310315,0.715323300191514,407.1183940349871,402.7860000000001,0.33104571592869464,0.3131643499591169
20190712HHHT0,20190712,HT,HH,0,B,32,29,5,5,7,0,0,2,0,1,0,0,3,0,0,4,1,0,3,0.25,4,1,5,821,3096,594,162,15,50,331,36,30,28,60,55,26,9,607,3519,0.721,0.752,0.945,1.317,1.653,2.074,0.26518087855297157,0.37564599483204136,0.1104651162790698,0.3401087890065846,0.715754783838626,410.67917021881215,406.48400000000004,0.3311717948717949,0.31227217496962334
20190713HHHT0,20190713,HT,HH,0,B,40,37,5,5,9,1,0,1,0,0,0,0,3,0,0,8,0,2,8,0.375,8,3,7,830,3133,601,163,15,51,334,36,30,28,60,55,26,9,615,3559,0.721,0.752,0.945,1.317,1.653,2.074,0.26492180019150974,0.3753590807532716,0.11043728056176189,0.33965468440418906,0.7150137651574606,414.7988086541163,410.58000000000015,0.33086816901408445,0.3119743692430917
20190714HHHT0,20190714,HT,HH,0,B,43,36,10,10,15,2,0,3,2,1,0,1,5,0,1,3,0,1,9,0.454545455,11,5,10,845,3169,611,165,15,54,339,37,31,29,60,57,26,9,618,3602,0.721,0.752,0.945,1.317,1.653,2.074,0.26664562953613125,0.37929946355317135,0.1126538340170401,0.3414429530201342,0.7207424165733056,426.3699056079956,421.87600000000015,0.33321597550793214,0.31289556962025317
20190717LTHT0,20190717,HT,LT,0,B,35,29,3,3,7,2,0,0,0,0,0,2,4,1,0,6,1,0,8,0.28571428600000004,7,2,5,852,3198,616,167,15,54,343,37,33,29,61,57,26,10,624,3637,0.721,0.752,0.945,1.317,1.653,2.074,0.26641651031894936,0.3786741713570982,0.11225766103814883,0.34117972860703405,0.7198538999641322,429.39451196040693,425.4280000000001,0.33271767300799565,0.3125734430082256
20190718LTHT0,20190718,HT,LT,0,B,35,32,2,3,7,2,0,0,1,0,0,0,2,0,1,5,3,2,5,0.28571428600000004,7,2,5,859,3230,621,169,15,54,345,38,33,29,64,58,26,10,629,3672,0.721,0.752,0.945,1.317,1.653,2.074,0.2659442724458204,0.37770897832817335,0.11176470588235293,0.3406472846955568,0.7183562630237301,431.13158496732024,427.1680000000001,0.33214636810486076,0.312015503875969
20190727HTOB0,20190727,HT,OB,0,T,38,31,1,1,6,0,0,1,0,0,0,0,6,0,1,4,2,1,10,0.0,5,0,5,865,3261,626,169,15,55,351,39,33,29,66,58,26,10,633,3710,0.721,0.752,0.945,1.317,1.653,2.074,0.2652560564244097,0.3768782582030052,0.1116222017785955,0.34066232356134635,0.7175405817643515,434.18393530997304,430.4660000000002,0.3319451351351351,0.3108211818879509
20190730HTSK0,20190730,HT,SK,0,T,41,31,2,2,6,4,0,0,1,0,0,0,9,1,1,6,0,0,12,0.111111111,9,1,2,871,3292,628,173,15,55,360,40,33,29,66,59,26,11,639,3751,0.721,0.752,0.945,1.317,1.653,2.074,0.26458080194410694,0.37636695018226,0.11178614823815308,0.34120805369127516,0.7175750038735351,439.3932284724074,435.538,0.3320521390374331,0.31014823261117447
20190731HTSK0,20190731,HT,SK,0,T,45,36,6,6,11,0,0,1,1,0,0,0,9,0,0,8,2,0,12,0.307692308,13,4,10,882,3328,638,173,15,56,369,40,33,29,68,60,26,11,647,3796,0.721,0.752,0.945,1.317,1.653,2.074,0.26502403846153844,0.37650240384615385,0.11147836538461542,0.34244031830238725,0.7189427221485412,446.1332560590095,442.1640000000001,0.33286340819022453,0.3107599699021821
20190801HTSK0,20190801,HT,SK,0,T,35,32,1,1,5,1,0,0,0,0,0,0,2,0,1,6,0,1,7,0.333333333,3,1,4,887,3360,642,174,15,56,371,41,33,29,68,60,26,11,653,3831,0.721,0.752,0.945,1.317,1.653,2.074,0.26398809523809524,0.37470238095238095,0.11071428571428571,0.3413929040735874,0.7160952850259683,447.1465100495954,443.426,0.3317222513089005,0.3096125186289121
20190803NCHT0,20190803,HT,NC,0,B,37,33,5,5,10,2,0,1,2,0,1,0,2,0,1,6,0,3,8,0.272727273,11,3,7,897,3393,649,176,15,57,373,42,33,29,68,62,27,11,659,3868,0.721,0.752,0.945,1.317,1.653,2.074,0.26436781609195403,0.37547892720306514,0.1111111111111111,0.3415777141369435,0.7170566413400086,453.10579110651497,449.1080000000001,0.33204459424423133,0.30996309963099633
20190804NCHT0,20190804,HT,NC,0,B,27,26,1,1,3,0,0,1,0,0,0,0,1,0,0,3,0,0,2,0.0,0,0,2,900,3419,651,176,15,58,374,42,33,29,68,62,27,11,662,3895,0.721,0.752,0.945,1.317,1.653,2.074,0.26323486399532026,0.37437847323778883,0.11114360924246858,0.34022750775594623,0.7146059809937351,453.4054069319641,449.79400000000004,0.3309425849639546,0.308199121522694
20190806LGHT0,20190806,HT,LG,0,B,40,39,3,4,14,2,0,0,0,0,0,0,1,0,0,4,2,1,9,0.3,10,3,12,914,3458,663,178,15,58,375,42,33,29,70,62,27,11,666,3935,0.721,0.752,0.945,1.317,1.653,2.074,0.26431463273568534,0.3747831116252169,0.11046847888953154,0.3405834186284544,0.7153665302536714,458.67344345616266,454.5519999999999,0.33131396534148827,0.3093603180339718
20190807LGHT0,20190807,HT,LG,0,B,38,32,10,10,12,2,0,0,1,1,0,1,4,1,1,6,0,1,4,0.5,12,6,10,926,3490,673,180,15,58,379,43,34,30,70,63,27,12,672,3973,0.721,0.752,0.945,1.317,1.653,2.074,0.2653295128939828,0.3753581661891118,0.11002865329512895,0.3416117587430309,0.7169699249321426,465.23731185502135,460.98400000000004,0.3320058066144913,0.31066571224051537
20190808HHHT0,20190808,HT,HH,0,B,35,30,5,5,11,1,0,0,1,1,0,1,4,0,0,5,1,2,6,0.4,10,4,10,937,3520,683,181,15,58,383,43,35,31,71,64,27,12,677,4008,0.721,0.752,0.945,1.317,1.653,2.074,0.2661931818181818,0.3755681818181818,0.109375,0.34237628736498366,0.7179444691831655,470.40837325349304,466.1740000000001,0.332514014014014,0.31170212765957445
20190809HHHT0,20190809,HT,HH,0,B,42,38,9,10,14,5,0,0,0,0,0,0,3,0,1,5,1,1,8,0.4,15,6,9,951,3558,692,186,15,58,386,44,35,31,72,64,27,12,682,4050,0.721,0.752,0.945,1.317,1.653,2.074,0.26728499156829677,0.3768971332209106,0.10961214165261385,0.3432761620681084,0.720173295289019,478.1297777777778,473.06399999999996,0.33351436354631003,0.3130038555906064
20190810HTSS0,20190810,HT,SS,0,T,42,37,7,7,12,6,1,1,1,0,1,1,3,0,0,4,1,0,8,0.384615385,13,5,4,963,3595,696,192,16,59,389,44,36,31,73,65,28,12,686,4092,0.721,0.752,0.945,1.317,1.653,2.074,0.2678720445062587,0.37941585535465927,0.11154381084840059,0.343503937007874,0.7229197923625332,486.40705767350926,480.8220000000001,0.33438799019607846,0.31323631323631324
20190811HTSS0,20190811,HT,SS,0,T,44,38,4,4,10,3,0,0,1,0,0,0,6,0,0,7,0,0,13,0.133333333,15,2,7,973,3633,703,195,16,59,395,44,36,31,73,66,28,12,693,4136,0.721,0.752,0.945,1.317,1.653,2.074,0.2678227360308285,0.3790255986787779,0.11120286264794937,0.34371957156767285,0.7227451702464507,491.96106382978724,486.12600000000015,0.33443137730358874,0.3133356187864244
20190813OBHT0,20190813,HT,OB,0,B,41,33,2,2,9,4,0,0,0,0,0,1,7,0,0,5,2,0,12,0.0,12,0,5,982,3666,708,199,16,59,402,44,37,31,75,66,28,12,698,4177,0.721,0.752,0.945,1.317,1.653,2.074,0.26786688488816146,0.3791598472449536,0.11129296235679215,0.34417932031814896,0.7233391675631026,497.20112999760585,491.3160000000001,0.33475030012004797,0.313306177868296
20190814OBHT0,20190814,HT,OB,0,B,34,30,4,4,8,2,0,0,0,0,0,1,2,0,1,3,1,1,6,0.375,8,3,6,990,3696,714,201,16,59,404,45,38,31,76,66,28,12,701,4211,0.721,0.752,0.945,1.317,1.653,2.074,0.26785714285714285,0.3787878787878788,0.11093073593073594,0.3440114750179297,0.7227993538058085,500.49164568986,494.7720000000001,0.3345398904501072,0.31304640215198387
20190815SKHT0,20190815,HT,SK,0,B,43,35,6,6,9,1,0,1,1,0,0,0,8,0,0,10,0,0,10,0.375,8,3,7,999,3731,721,202,16,60,412,45,38,31,76,67,28,12,711,4254,0.721,0.752,0.945,1.317,1.653,2.074,0.26775663361029217,0.3787188421334763,0.11096220852318411,0.3445338381448178,0.7232526802782941,506.7026657263752,500.912,0.3348672795851014,0.31320880587058036
20190816SKHT0,20190816,HT,SK,0,B,33,29,0,1,6,0,0,0,0,0,0,0,4,1,0,3,2,0,7,0.0,2,0,6,1005,3760,727,202,16,60,416,45,38,31,78,67,28,13,714,4287,0.721,0.752,0.945,1.317,1.653,2.074,0.26728723404255317,0.3773936170212766,0.11010638297872344,0.34421225639821557,0.7216058734194921,507.93013296011196,502.348,0.3341927936359383,0.3125
20190817KTHT0,20190817,HT,KT,0,B,40,36,3,3,10,3,0,1,1,0,1,0,2,0,1,4,3,1,7,0.14285714300000002,7,1,6,1015,3796,733,205,16,61,418,46,38,31,81,68,29,13,718,4327,0.721,0.752,0.945,1.317,1.653,2.074,0.26738672286617493,0.3780295047418335,0.11064278187565857,0.3441135411819451,0.7221430459237785,512.5728726600415,506.70600000000013,0.3343136300417246,0.3122749590834697
20190818KTHT0,20190818,HT,KT,0,B,37,35,1,1,9,2,0,0,1,1,0,0,2,0,0,10,0,0,9,0.14285714300000002,7,1,7,1024,3831,740,207,16,61,420,46,38,32,81,69,29,13,728,4364,0.721,0.752,0.945,1.317,1.653,2.074,0.26729313495170975,0.3774471417384495,0.11015400678673976,0.34371395617070355,0.7211610979091531,515.7439275893676,509.76599999999985,0.333927832682142,0.31266233766233764
20190820HTLG0,20190820,HT,LG,0,T,39,35,3,3,7,1,0,0,0,0,0,0,4,0,0,5,0,1,9,0.25,8,2,6,1031,3866,746,208,16,61,424,46,38,32,81,69,29,13,733,4403,0.721,0.752,0.945,1.317,1.653,2.074,0.26668391101914124,0.3760993274702535,0.10941541645111225,0.34316415180612714,0.7192634792763806,518.1089075630252,512.2859999999998,0.3332097949886105,0.31189710610932475
20190821HTLG0,20190821,HT,LG,0,T,39,35,4,4,9,1,0,1,2,0,0,1,2,0,1,7,0,2,8,0.0,6,0,7,1040,3901,753,209,16,62,426,47,39,32,81,71,29,13,740,4442,0.721,0.752,0.945,1.317,1.653,2.074,0.2665983081261215,0.37605742117405794,0.10945911304793643,0.3428506684794924,0.7189080896535504,522.8347591175146,517.2999999999998,0.3330302551365996,0.31166347992351817
20190822HTWO0,20190822,HT,WO,0,T,51,44,5,5,13,5,0,0,1,1,1,0,6,0,0,3,2,0,10,0.26666666699999997,15,4,8,1053,3945,761,214,16,62,432,47,39,33,83,72,30,13,743,4493,0.721,0.752,0.945,1.317,1.653,2.074,0.26692015209125475,0.376425855513308,0.10950570342205324,0.3432668608559265,0.7196927163692345,529.2997284665034,523.2860000000001,0.33336205357142856,0.3117332494495124
20190823HTWO0,20190823,HT,WO,0,T,34,34,0,0,7,1,0,0,0,0,0,0,0,0,0,7,0,0,7,0.0,6,0,6,1060,3979,767,215,16,62,432,47,39,33,83,72,30,13,750,4527,0.721,0.752,0.945,1.317,1.653,2.074,0.26639859261120885,0.37521990449861775,0.1088213118874089,0.34222815210140095,0.7174480566000188,530.4360592003535,524.52,0.3323989809481612,0.3112913287585777
20190824HTSK0,20190824,HT,SK,0,T,34,33,2,3,7,0,0,1,0,0,0,0,1,0,0,7,0,0,4,0.333333333,6,2,6,1067,4012,773,215,16,63,433,47,39,33,83,72,30,13,757,4561,0.721,0.752,0.945,1.317,1.653,2.074,0.26595214356929214,0.37462612163509473,0.10867397806580259,0.3414257338335908,0.7160518554686855,532.6608068406051,526.9040000000001,0.33177528583992966,0.31073970906839987
20190825HTSK0,20190825,HT,SK,0,T,34,28,4,4,7,1,0,1,1,0,1,1,4,0,0,4,3,0,3,0.222222222,9,2,5,1074,4040,778,216,16,64,437,47,40,33,86,73,31,13,761,4595,0.721,0.752,0.945,1.317,1.653,2.074,0.26584158415841586,0.37475247524752475,0.1089108910891089,0.3413672217353199,0.7161196969828447,535.9343329706203,530.4819999999999,0.33171409864687906,0.3102918586789555
20190827SSHT0,20190827,HT,SS,0,B,33,32,1,1,6,1,0,1,0,1,0,0,1,0,0,5,0,0,5,0.0,2,0,4,1080,4072,782,217,16,65,438,47,40,34,86,73,31,13,766,4628,0.721,0.752,0.945,1.317,1.653,2.074,0.26522593320235754,0.3742632612966601,0.10903732809430255,0.3404394170110942,0.7147026783077544,537.5350043215212,532.2819999999999,0.3310522210184182,0.3093569033831149
20190828SSHT0,20190828,HT,SS,0,B,36,30,5,5,7,2,0,1,2,0,0,1,4,0,1,5,0,0,7,0.222222222,9,2,4,1087,4102,786,219,16,66,442,48,41,34,86,75,31,13,771,4664,0.721,0.752,0.945,1.317,1.653,2.074,0.264992686494393,0.37445148707947346,0.10945880058508045,0.34038420030218003,0.7148356873816535,542.4575943396227,537.482,0.3310965383788433,0.308832425892317
20190829HTNC0,20190829,HT,NC,0,T,36,34,3,3,7,2,0,0,1,0,0,0,2,0,0,9,0,0,6,0.5,6,3,5,1094,4136,791,221,16,66,444,48,41,34,86,76,31,13,780,4700,0.721,0.752,0.945,1.317,1.653,2.074,0.26450676982591875,0.3735493230174081,0.10904255319148937,0.3396872992075391,0.7132366222249472,544.7593617021276,539.7799999999997,0.3304311926605505,0.3086160312218553
20190830HTNC0,20190830,HT,NC,0,T,44,40,8,8,14,2,1,1,0,0,0,0,4,0,0,5,1,0,9,0.384615385,13,5,10,1108,4176,801,223,17,67,448,48,41,34,87,76,31,13,785,4744,0.721,0.752,0.945,1.317,1.653,2.074,0.2653256704980843,0.375,0.10967432950191569,0.34033524294504564,0.7153352429450457,552.8551475548061,547.3099999999998,0.33130965969139714,0.30936106983655276
20190831LTHT0,20190831,HT,LT,0,B,38,31,4,4,9,0,0,1,2,0,0,1,4,0,2,8,1,1,10,0.1,10,1,8,1117,4207,809,223,17,68,452,50,42,34,88,78,31,13,793,4782,0.721,0.752,0.945,1.317,1.653,2.074,0.2655098645115284,0.3750891371523651,0.10957927264083667,0.3407703641338666,0.7158595012862317,558.372860727729,553.1059999999998,0.3316099811281191,0.30962219598583235
20190901LTHT0,20190901,HT,LT,0,B,34,32,4,4,13,2,0,1,1,2,0,0,2,0,0,7,1,0,6,0.2,10,2,10,1130,4239,819,225,17,69,454,50,42,36,89,79,31,13,800,4816,0.721,0.752,0.945,1.317,1.653,2.074,0.2665723047888653,0.3765038924274593,0.10993158763859401,0.3414838035527691,0.7179876959802284,564.8410091362127,559.0700000000002,0.33251051426191963,0.31096131301289565
20190903HTHH0,20190903,HT,HH,0,T,41,36,6,6,10,3,0,1,0,0,0,0,4,0,1,7,1,4,8,0.23076923100000002,13,3,6,1140,4275,825,228,17,70,458,51,42,36,90,79,31,13,807,4857,0.721,0.752,0.945,1.317,1.653,2.074,0.26666666666666666,0.37707602339181284,0.11040935672514618,0.3416908412764194,0.7187668646682323,570.6938439365864,564.6039999999999,0.3328610652353427,0.311046511627907
20190904HTHH0,20190904,HT,HH,0,T,37,32,1,1,7,1,0,0,1,1,0,0,4,0,1,7,0,0,9,0.14285714300000002,7,1,6,1147,4307,831,229,17,70,462,52,42,37,90,80,31,13,814,4894,0.721,0.752,0.945,1.317,1.653,2.074,0.2663106570698862,0.37613187833759,0.10982122126770377,0.3415587086160806,0.7176905869536706,573.5479934613812,567.5779999999999,0.3325142388854743,0.31082251082251083
20190906HTKT0,20190906,HT,KT,0,T,37,35,2,2,10,0,0,0,0,0,0,0,2,0,0,6,2,1,8,0.333333333,6,2,10,1157,4342,841,229,17,70,464,52,42,37,92,80,31,13,820,4931,0.721,0.752,0.945,1.317,1.653,2.074,0.26646706586826346,0.37540304007369873,0.10893597420543527,0.3414285714285714,0.7168316115022701,576.2492313932265,570.2199999999998,0.33222732818218786,0.31110475100171725
20190907WOHT0,20190907,HT,WO,0,B,34,34,2,3,9,1,0,0,1,0,0,0,0,0,0,5,2,0,4,0.28571428600000004,7,2,8,1166,4376,849,230,17,70,464,52,42,37,94,81,31,13,825,4965,0.721,0.752,0.945,1.317,1.653,2.074,0.2664533820840951,0.37477148080438755,0.10831809872029247,0.3408998783948115,0.715671359199199,578.1840604229607,572.0899999999999,0.33173889337641355,0.31109849560034064
20190908WOHT0,20190908,HT,WO,0,B,38,35,3,3,8,2,0,0,0,0,0,0,3,0,0,7,1,5,8,0.181818182,11,2,6,1174,4411,855,232,17,70,467,52,42,37,95,81,31,13,832,5003,0.721,0.752,0.945,1.317,1.653,2.074,0.2661527998186352,0.3740648379052369,0.10791203808660171,0.3405068382944489,0.7145716761996859,580.855494703178,574.6939999999998,0.33131022044088176,0.31089833849619825
20190910HTLT0,20190910,HT,LT,0,T,39,34,4,4,10,0,0,1,0,0,0,1,4,0,0,7,2,4,8,0.333333333,6,2,9,1184,4445,864,232,17,71,471,52,43,37,97,81,31,13,839,5042,0.721,0.752,0.945,1.317,1.653,2.074,0.2663667041619798,0.3741282339707537,0.1077615298087739,0.34065056874875277,0.7147788027195064,585.3357001190003,579.4079999999999,0.3314179757407039,0.3110676355505869
20190911HTLT0,20190911,HT,LT,0,T,40,35,4,4,9,1,1,2,1,0,0,0,4,0,1,6,1,1,9,0.090909091,11,1,5,1193,4480,869,233,18,73,475,53,43,37,98,82,31,13,845,5082,0.721,0.752,0.945,1.317,1.653,2.074,0.2662946428571429,0.3752232142857143,0.10892857142857143,0.34072460898831913,0.7159478232740335,591.7134435261707,585.67,0.3318563819293746,0.3106796116504854
20190912HTOB0,20190912,HT,OB,0,T,33,32,0,0,3,1,0,0,0,0,0,0,0,0,1,5,0,0,6,0.0,3,0,2,1196,4512,871,234,18,73,475,54,43,37,98,82,31,13,850,5115,0.721,0.752,0.945,1.317,1.653,2.074,0.2650709219858156,0.3734485815602837,0.1083776595744681,0.3392997639653816,0.7127483455256653,590.7028739002933,585.08,0.33048588788710304,0.3091960352422907
20190913HTOB0,20190913,HT,OB,0,T,31,31,2,2,7,1,0,0,0,1,0,0,0,0,0,1,2,4,2,0.6,5,3,6,1203,4543,877,235,18,73,475,54,43,38,100,82,31,13,851,5146,0.721,0.752,0.945,1.317,1.653,2.074,0.26480299361655296,0.37266123706801674,0.10785824345146378,0.3386119257086999,0.7112731627767166,591.0995569374271,585.5720000000001,0.3298511591661796,0.3085745494265429
20190914HTLG0,20190914,HT,LG,0,T,32,31,2,2,6,0,0,0,0,1,0,0,1,0,0,4,2,1,3,0.5,4,2,6,1209,4574,883,235,18,73,476,54,43,39,102,82,31,13,855,5178,0.721,0.752,0.945,1.317,1.653,2.074,0.2643200699606471,0.3714473108876257,0.10712724092697862,0.33786671847678257,0.7093140293644082,590.8526303592121,585.57,0.329044917715392,0.30794253185145026
20190917NCHT0,20190917,HT,NC,0,B,36,28,3,3,6,1,0,0,1,0,0,1,6,0,1,7,0,1,9,0.083333333,12,1,5,1215,4602,888,236,18,73,482,55,44,39,102,83,31,13,862,5214,0.721,0.752,0.945,1.317,1.653,2.074,0.26401564537157757,0.3707083876575402,0.10669274228596265,0.3380281690140845,0.7087365566716247,594.5930955120829,589.6840000000001,0.3289054028071524,0.3077337644839666
20190918LTHT0,20190918,HT,LT,0,B,35,34,6,6,11,3,0,0,0,0,0,0,1,0,0,6,1,1,5,0.454545455,11,5,8,1226,4636,896,239,18,73,483,55,44,39,103,83,31,13,868,5249,0.721,0.752,0.945,1.317,1.653,2.074,0.2644521138912856,0.3710094909404659,0.10655737704918034,0.3380605596013798,0.7090700505418457,599.0677309963803,593.696,0.32904297173414815,0.308371222251939
20190919HTSS0,20190919,HT,SS,0,T,37,36,2,2,11,1,0,0,0,0,0,0,1,0,0,6,3,1,8,0.25,12,3,10,1237,4672,906,240,18,73,484,55,44,39,106,83,31,13,874,5286,0.721,0.752,0.945,1.317,1.653,2.074,0.2647688356164384,0.3707191780821918,0.10595034246575341,0.3379638439581351,0.7086830220403268,601.9581006432085,596.348,0.3289127631329414,0.3088352348102945
