G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20180811KTHH0,20180811,KT,HH,0,T,37,31,3,3,9,3,0,1,0,1,1,1,4,0,0,9,1,1,7,0.333333333,9,3,5,1034,3780,665,203,12,154,332,38,19,47,82,62,30,9,846,4199,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27354497354497354,0.45582010582010585,0.1822751322751323,0.33677140801151356,0.7925915138316194,5.077837837837838,5.128,0.34162577565632457,0.3143979992854591
20180812KTHH0,20180812,KT,HH,0,T,39,36,4,4,7,0,0,1,0,0,0,1,2,0,0,15,0,0,5,0.428571429,7,3,6,1041,3816,671,203,12,155,334,38,20,47,82,62,30,9,861,4238,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2727987421383648,0.45414046121593293,0.18134171907756813,0.3357889733840304,0.7899294345999633,2.5476923076923073,2.76,0.340563017261764,0.3141843971631206
20180814NCKT0,20180814,KT,NC,0,B,42,37,10,10,14,0,0,3,2,0,0,1,4,0,0,7,0,1,8,0.4,10,4,11,1055,3853,682,203,12,158,338,38,21,47,82,64,30,9,868,4280,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2738126135478848,0.455748767194394,0.18193615364650922,0.3367058823529412,0.7924546495473352,10.97142857142857,9.783999999999999,0.34156778272067434,0.31495786516853935
20180815NCKT0,20180815,KT,NC,0,B,42,36,9,9,11,2,0,2,1,0,0,0,6,0,0,4,1,0,6,0.214285714,14,3,7,1066,3889,689,205,12,160,344,38,21,47,83,65,30,9,872,4322,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2741064541013114,0.456415530984829,0.1823090768835176,0.33737185461323393,0.793787385598063,8.03047619047619,7.387999999999998,0.342181776025968,0.31480194579569143
20180816NCKT0,20180816,KT,NC,0,B,37,31,5,5,8,3,0,2,0,0,0,0,5,1,1,8,1,0,8,0.25,8,2,3,1074,3920,692,208,12,162,349,39,21,47,84,65,30,10,880,4359,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2739795918367347,0.45714285714285713,0.18316326530612242,0.33772233772233773,0.7948651948651948,6.42972972972973,5.986000000000001,0.34253552540813975,0.3145912383580545
20180904LGKT0,20180904,KT,LG,0,B,38,29,3,4,8,2,0,1,0,0,3,0,5,0,1,9,0,0,10,0.111111111,9,1,5,1082,3949,697,210,12,163,354,40,21,47,84,65,33,10,889,4397,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2739934160546974,0.45707774120030387,0.18308432514560646,0.3382218148487626,0.7952995560490665,5.9389473684210525,5.578,0.3426056530658764,0.3149417409184373
20180905LGKT0,20180905,KT,LG,0,B,39,30,3,3,5,1,0,0,0,1,0,1,8,0,0,6,0,0,9,0.222222222,9,2,4,1087,3979,701,211,12,163,362,40,22,48,84,65,33,10,895,4436,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2731842171399849,0.4551394822819804,0.1819552651419955,0.33817851464910287,0.7933179969310833,2.646153846153846,3.1919999999999993,0.34201107094441935,0.31396534148827726
20180906HHKT0,20180906,KT,HH,0,B,35,33,2,2,6,2,0,1,2,0,0,0,2,0,0,5,0,2,6,0.2,5,1,3,1093,4012,704,213,12,164,364,40,22,48,84,67,33,10,900,4471,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27243270189431706,0.4541375872382851,0.18170488534396806,0.3373141054529067,0.7914516926911919,2.8708571428571426,2.95,0.3412450123290742,0.3127946127946128
20180907HHKT0,20180907,KT,HH,0,B,42,36,10,12,12,3,0,0,1,0,0,1,5,0,0,8,0,1,6,0.35714285700000004,14,5,9,1105,4048,713,216,12,164,369,40,23,48,84,68,33,10,908,4513,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27297430830039526,0.453804347826087,0.1808300395256917,0.3379464285714286,0.7917507763975156,7.018571428571428,6.686,0.34153453253386634,0.31377125708569525
20180908KTWO0,20180908,KT,WO,0,T,49,42,12,12,18,3,1,3,0,0,2,0,4,0,1,8,0,1,10,0.46666666700000003,15,7,11,1123,4090,724,219,13,167,373,41,23,48,84,68,35,10,916,4562,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2745721271393643,0.4569682151589242,0.18239608801955992,0.3395184448862381,0.7964866600451623,16.11877551020408,12.575999999999999,0.34326384007029875,0.31551155115511553
20180909KTWO0,20180909,KT,WO,0,T,33,32,4,4,6,1,0,2,0,0,0,0,1,0,0,3,1,1,2,1.0,1,1,3,1129,4122,727,220,13,169,374,41,23,48,85,68,35,10,919,4595,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2738961669092673,0.45657447840853954,0.18267831149927222,0.3385964912280702,0.7951709696366097,2.410909090909091,2.7059999999999995,0.3426344601962923,0.3140333660451423
20180911KTSK0,20180911,KT,SK,0,T,46,39,2,3,10,0,0,2,1,0,1,0,5,0,1,13,0,0,13,0.0,12,0,8,1139,4161,735,220,13,171,379,42,23,48,85,69,36,10,932,4641,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2737322758952175,0.45614035087719296,0.18240807498197548,0.33876221498371334,0.7949025658609064,6.469565217391303,6.426,0.3425687756424099,0.3141837065887699
20180912KTSK0,20180912,KT,SK,0,T,37,36,3,3,8,1,0,2,0,0,0,0,1,0,0,13,0,3,7,0.28571428600000004,7,2,5,1147,4197,740,221,13,173,380,42,23,48,85,69,36,10,945,4678,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2732904455563498,0.4558017631641649,0.18251131760781508,0.3380008616975442,0.793802624861709,3.711891891891892,3.816,0.3420561268209083,0.31399097356544164
20180913KTOB0,20180913,KT,OB,0,T,34,32,3,3,6,0,0,2,0,1,0,0,2,0,0,7,0,2,4,0.0,0,0,4,1153,4229,744,221,13,175,382,42,23,49,85,69,36,10,952,4712,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27264128635611257,0.45519035232915583,0.18254906597304327,0.3372540633019675,0.7924444156311233,2.5776470588235294,2.8439999999999994,0.3414640578477243,0.31296
20180914KTOB0,20180914,KT,OB,0,T,36,34,2,2,8,2,0,1,0,1,0,0,2,0,0,5,1,1,7,0.25,4,1,5,1161,4263,749,223,13,176,384,42,23,50,86,69,36,10,957,4748,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27234342012667134,0.4546094299788881,0.18226600985221675,0.3367996604414261,0.7914090904203142,3.0044444444444443,2.9899999999999993,0.34106310679611646,0.31240088804313354
20180915SSKT0,20180915,KT,SS,0,B,41,37,5,5,12,1,0,1,0,0,0,0,3,0,1,4,2,2,9,0.272727273,11,3,10,1173,4300,759,224,13,177,387,43,23,50,88,69,36,10,961,4789,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2727906976744186,0.4544186046511628,0.1816279069767442,0.33726067746686306,0.7916792821180259,5.8185365853658535,5.497999999999999,0.3413239171374765,0.3127158555729984
20180916SSKT0,20180916,KT,SS,0,B,35,30,4,4,11,1,0,0,0,1,1,1,2,0,1,5,1,0,7,0.28571428600000004,7,2,10,1184,4330,769,225,13,177,389,44,24,51,89,69,37,10,966,4824,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2734411085450346,0.45404157043879906,0.18060046189376444,0.33778984750365576,0.7918314179424548,4.7382857142857135,4.71,0.3414694640631492,0.3136094674556213
20180918SKKT0,20180918,KT,SK,0,B,41,37,9,9,12,1,0,1,3,1,0,0,4,1,0,5,0,0,8,0.6,10,6,10,1196,4367,779,226,13,178,393,44,24,52,89,72,37,11,971,4865,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2738722234943897,0.4538584840851843,0.1799862605907946,0.3382352941176471,0.7920937782028314,6.709756097560976,6.3599999999999985,0.34163803049031727,0.31400370141887723
20180919SKKT0,20180919,KT,SK,0,B,37,33,8,8,8,1,0,4,0,0,0,0,4,0,0,8,1,0,2,0.4,5,2,3,1204,4400,782,227,13,182,397,44,24,52,90,72,37,11,979,4902,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2736363636363636,0.4552272727272727,0.18159090909090908,0.3381294964028777,0.7933567691301504,6.552432432432433,6.656,0.34198425679820077,0.31320870364695064
20180920KTLT0,20180920,KT,LT,0,T,42,38,10,10,11,2,0,5,0,1,0,0,4,0,0,8,0,0,5,0.571428571,7,4,4,1215,4438,786,229,13,187,401,44,24,53,90,72,37,11,987,4944,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2737719693555656,0.45763857593510593,0.18386660657954035,0.33829223558182187,0.7959308115169278,9.68,9.185999999999998,0.34279302655584837,0.3126520681265207
20180922KTLG0,20180922,KT,LG,0,T,42,34,6,6,9,2,0,1,0,0,1,1,6,0,0,7,0,1,9,0.222222222,9,2,6,1224,4472,792,231,13,188,407,44,25,53,90,72,38,11,994,4986,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2737030411449016,0.45728980322003576,0.18358676207513414,0.33852061438965236,0.7958104176096881,5.928571428571428,6.023999999999999,0.342756783919598,0.3125188536953243
20180923KTLG0,20180923,KT,LG,0,T,41,36,4,4,8,2,0,0,0,1,0,0,5,1,0,6,1,0,7,0.2,10,2,6,1232,4508,798,233,13,188,412,44,25,54,91,72,38,12,1000,5027,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2732919254658385,0.45585625554569653,0.182564330079858,0.33834435758669074,0.7942006131323873,2.961951219512195,2.7919999999999994,0.34219800598205385,0.31210762331838565
20180925HTKT0,20180925,KT,HT,0,B,47,40,7,7,11,3,0,0,0,0,0,0,7,0,0,6,0,2,13,0.176470588,17,3,8,1243,4548,806,236,13,188,419,44,25,54,91,72,38,12,1006,5074,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2733069481090589,0.45492524186455585,0.18161829375549693,0.33876092136616365,0.7936861632307195,6.058723404255319,5.882000000000001,0.34221473725800083,0.3122225510506067
20180926HTKT0,20180926,KT,HT,0,B,41,40,9,9,18,4,0,1,1,0,0,0,1,0,0,4,1,0,8,0.5,16,8,13,1261,4588,819,240,13,189,420,44,25,54,92,73,38,12,1010,5115,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27484742807323453,0.45640802092414995,0.18156059285091541,0.33976757927910184,0.7961756002032518,11.318048780487805,8.958,0.34328865373309814,0.31400117164616287
20180927KTSS0,20180927,KT,SS,0,T,43,36,6,6,12,1,0,2,0,0,2,0,5,1,0,10,1,1,10,0.333333333,6,2,9,1273,4624,828,241,13,191,425,44,25,54,93,73,40,13,1020,5158,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27530276816608995,0.4569636678200692,0.18166089965397925,0.34036733098866745,0.7973309988087367,7.843720930232558,7.179999999999999,0.34362332361516035,0.314717859220477
20180928KTSS0,20180928,KT,SS,0,T,53,47,5,5,14,1,0,2,3,0,1,0,5,1,0,11,1,1,12,0.083333333,12,1,11,1287,4671,839,242,13,193,430,44,25,54,94,76,41,14,1031,5211,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27552986512524086,0.4568614857632199,0.18133162063797903,0.34061895551257254,0.7974804412757924,8.191698113207547,7.862,0.34364479507408124,0.3150921658986175
20180929LTKT0,20180929,KT,LT,0,B,33,32,2,3,4,2,0,1,0,0,0,0,1,0,0,7,0,0,3,0.0,5,0,1,1291,4703,840,244,13,194,431,44,25,54,94,76,41,14,1038,5244,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2745056347012545,0.4556665957899213,0.1811609610886668,0.3394195656352105,0.7950861614251318,1.4030303030303028,1.1439999999999997,0.34262122370936904,0.3137871853546911
20180930LTKT0,20180930,KT,LT,0,B,42,35,6,7,11,1,0,1,2,0,0,0,7,0,0,8,3,1,8,0.5,10,5,9,1302,4738,849,245,13,195,438,44,25,54,97,78,41,14,1046,5286,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27479949345715493,0.4554664415365133,0.18066694807935835,0.3401334604385129,0.7955999019750262,6.378571428571428,6.066000000000001,0.3430140364188164,0.3143100511073254
20181002KTLG0,20181002,KT,LG,0,T,40,37,6,6,9,4,0,1,0,0,0,0,3,0,0,9,0,0,7,0.25,12,3,4,1311,4775,853,249,13,196,441,44,25,54,97,78,41,14,1055,5326,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2745549738219895,0.45528795811518324,0.18073298429319373,0.3398297067171239,0.7951176648323072,5.034000000000001,4.748,0.3428187123493976,0.3141730064806988
20181003KTLG0,20181003,KT,LG,0,T,37,34,4,4,8,1,0,1,0,1,1,0,1,0,1,8,0,0,6,0.333333333,6,2,6,1319,4809,859,250,13,197,442,45,25,55,97,78,42,14,1063,5363,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27427739654813893,0.4545643584944895,0.18028696194635058,0.33940988535989475,0.7939742438543842,3.1718918918918915,3.1559999999999997,0.34233520284165264,0.3139339675433688
20181006SSKT0,20181006,KT,SS,0,B,34,32,5,6,9,3,0,0,1,1,0,0,2,0,0,10,0,0,4,0.333333333,9,3,6,1328,4841,865,253,13,197,444,45,25,56,97,79,42,14,1073,5397,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27432348688287544,0.4540384218136749,0.17971493493079943,0.3393090569561158,0.7933474787697907,3.835294117647058,3.5499999999999994,0.34216031952442877,0.31451612903225806
20181009HHKT0,20181009,KT,HH,0,B,42,37,5,6,11,1,0,1,1,0,0,0,5,0,0,14,1,0,9,0.428571429,7,3,9,1339,4878,874,254,13,198,449,45,25,56,98,80,42,14,1087,5439,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2744977449774498,0.45366953669536697,0.1791717917179172,0.339633129516398,0.793302666211765,6.007142857142857,5.717999999999999,0.34227797235023044,0.31536760641238254
20181010KTLT1,20181010,KT,LT,1,T,44,41,9,10,12,5,0,2,0,0,0,0,3,0,0,7,1,0,7,0.46666666700000003,15,7,5,1351,4919,879,259,13,200,452,45,25,56,99,80,42,14,1094,5483,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2746493189672698,0.45456393575930065,0.17991461679203086,0.3396434478956074,0.7942073836549081,7.566363636363636,6.9639999999999995,0.34257816785518386,0.31534246575342467
20181010KTLT2,20181010,KT,LT,2,T,39,35,7,7,8,1,0,4,0,0,0,0,3,0,1,6,1,0,5,0.25,4,1,3,1359,4954,882,260,13,204,455,46,25,56,100,80,42,14,1100,5522,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27432377876463465,0.4555914412595882,0.18126766249495357,0.33941605839416056,0.7950074996537488,6.216410256410256,6.492,0.3427598039215687,0.3142857142857143
20181012WOKT0,20181012,KT,WO,0,B,40,35,5,5,11,4,0,0,0,0,0,0,5,0,0,6,2,0,8,0.4,10,4,7,1370,4989,889,264,13,204,460,46,25,56,102,80,42,14,1106,5562,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2746041290839848,0.4554018841451193,0.1807977550611345,0.3398550724637681,0.7952569566088874,5.705,5.132,0.34299909877433304,0.3147948164146868
20181013KTOB0,20181013,KT,OB,0,T,43,37,4,4,12,0,0,2,0,1,1,1,4,0,0,3,1,1,9,0.25,4,1,10,1382,5026,899,264,13,206,464,46,26,57,103,80,43,14,1109,5605,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27497015519299645,0.4556307202546757,0.18066056506167927,0.3401654081265732,0.7957961283812489,6.537674418604651,6.685999999999999,0.3431903058486854,0.3146909285523147
20180324LGNC0,20180324,LG,NC,0,T,32,30,2,2,7,0,0,1,1,0,0,1,1,0,0,9,1,0,3,0.0,4,0,6,7,30,6,0,0,1,1,0,1,0,1,1,0,0,9,32,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.23333333333333334,0.3333333333333333,0.09999999999999998,0.25,0.5833333333333333,2.471875,2.817999999999999,0.25321875,0.2857142857142857
20180325LGNC0,20180325,LG,NC,0,T,35,30,1,1,3,0,0,1,0,0,0,0,4,0,1,7,0,3,7,0.0,4,0,2,10,60,8,0,0,2,5,1,1,0,1,1,0,0,16,67,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.16666666666666666,0.26666666666666666,0.1,0.23880597014925373,0.5054726368159204,1.6685714285714286,1.6540000000000008,0.23070149253731345,0.18604651162790697
20180327LGWO0,20180327,LG,WO,0,T,43,38,4,4,10,3,0,0,0,0,1,0,4,0,0,10,0,1,9,0.214285714,14,3,7,20,98,15,3,0,2,9,1,1,0,1,1,1,0,26,110,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.20408163265306123,0.29591836734693877,0.09183673469387754,0.27522935779816515,0.5711477251451039,4.740465116279069,4.46,0.2593363636363636,0.2535211267605634
20180328LGWO0,20180328,LG,WO,0,T,43,39,9,9,13,3,0,2,0,1,1,0,3,0,0,5,0,0,7,0.454545455,11,5,8,33,137,23,6,0,4,12,1,1,1,1,1,2,0,31,153,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.24087591240875914,0.3722627737226277,0.1313868613138686,0.304635761589404,0.6768985353120317,8.127906976744185,7.399999999999999,0.29741830065359476,0.2815533980582524
20180329LGWO0,20180329,LG,WO,0,T,42,35,4,4,11,2,0,0,0,0,0,1,6,0,0,6,3,0,11,0.272727273,11,3,9,44,172,32,8,0,4,18,1,2,1,4,1,2,0,37,195,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2558139534883721,0.37209302325581395,0.11627906976744184,0.32642487046632124,0.6985178937221352,5.026666666666666,5.031999999999999,0.3108974358974359,0.3007518796992481
20180330HTLG0,20180330,LG,HT,0,B,40,36,3,3,10,3,0,0,1,1,0,0,3,0,1,6,1,0,10,0.166666667,12,2,7,54,208,39,11,0,4,21,2,2,2,5,2,2,0,43,235,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.25961538461538464,0.3701923076923077,0.11057692307692307,0.33047210300429186,0.7006644106965996,4.367999999999999,4.122,0.3137106382978724,0.3067484662576687
20180331HTLG0,20180331,LG,HT,0,B,35,33,6,6,9,3,0,2,0,0,0,1,1,0,0,5,0,0,5,0.333333333,6,2,4,63,241,43,14,0,6,22,2,3,2,5,2,2,0,48,270,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.26141078838174275,0.3941908713692946,0.13278008298755184,0.3246268656716418,0.7188177370409363,5.365714285714286,5.55,0.31691851851851843,0.3
20180401HTLG0,20180401,LG,HT,0,B,40,34,6,6,10,1,0,1,0,0,1,0,5,1,0,3,0,0,8,0.375,8,3,8,73,275,51,15,0,7,27,2,3,2,5,2,3,1,51,310,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.26545454545454544,0.39636363636363636,0.13090909090909092,0.3322475570032573,0.7286111933668937,5.834999999999999,5.626,0.32016504854368927,0.3
20180403LGOB0,20180403,LG,OB,0,T,55,44,4,4,16,1,0,2,1,1,3,0,7,1,1,11,1,1,18,0.133333333,15,2,13,89,319,64,16,0,9,34,3,3,3,6,3,6,2,62,365,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27899686520376177,0.41379310344827586,0.1347962382445141,0.35097493036211697,0.7647680338103928,10.76,9.732000000000001,0.33321212121212124,0.3187250996015936
20180404LGOB0,20180404,LG,OB,0,T,39,37,3,3,12,0,0,0,1,0,1,0,1,0,0,6,1,0,9,0.428571429,7,3,12,101,356,76,16,0,9,35,3,3,3,7,4,7,2,68,404,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.28370786516853935,0.4044943820224719,0.12078651685393255,0.3501259445843829,0.7546203266068547,4.092307692307692,3.8919999999999995,0.33015422885572143,0.3262411347517731
20180406LGLT0,20180406,LG,LT,0,T,50,40,13,14,14,3,0,5,0,0,0,1,8,0,1,4,0,1,9,0.23076923100000002,13,3,6,115,396,82,19,0,14,43,4,4,3,7,4,7,2,72,454,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2904040404040404,0.4444444444444444,0.15404040404040403,0.3624161073825503,0.8068605518269947,16.0356,13.418,0.34914601769911496,0.321656050955414
20180407LGLT0,20180407,LG,LT,0,T,37,32,2,2,9,1,0,1,0,1,0,0,4,0,1,11,3,0,8,0.14285714300000002,7,1,7,124,428,89,20,0,15,47,5,4,4,10,4,7,2,83,491,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2897196261682243,0.441588785046729,0.15186915887850472,0.36363636363636365,0.8052251486830926,3.864864864864865,3.772,0.34971370143149283,0.3263473053892216
20180408LGLT0,20180408,LG,LT,0,T,36,30,4,4,7,2,0,0,0,1,2,0,4,0,0,6,1,4,5,0.375,8,3,5,131,458,94,22,0,15,51,5,4,5,11,4,9,2,89,527,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.28602620087336245,0.43231441048034935,0.1462882096069869,0.361003861003861,0.7933182714842104,2.7699999999999996,2.571999999999999,0.3447580952380952,0.3240223463687151
20180410SKLG0,20180410,LG,SK,0,B,36,32,1,1,6,1,0,0,1,0,0,0,3,0,1,13,1,1,8,0.2,10,2,5,137,490,99,23,0,15,54,6,4,5,12,5,9,2,102,563,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2795918367346939,0.41836734693877553,0.13877551020408163,0.3555956678700361,0.7739630148088117,2.1399999999999997,1.9459999999999997,0.3382727272727272,0.32360742705570295
20180411SKLG0,20180411,LG,SK,0,B,30,29,2,3,7,1,0,2,0,0,0,0,1,0,0,5,2,0,3,0.0,5,0,4,144,519,103,24,0,17,55,6,4,5,14,5,9,2,107,593,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2774566473988439,0.42196531791907516,0.14450867052023125,0.351027397260274,0.7729927151793492,2.852,3.179999999999999,0.33694247038917086,0.3182957393483709
20180412SKLG0,20180412,LG,SK,0,B,37,34,3,5,9,1,0,0,1,0,0,0,2,0,1,7,1,1,6,0.333333333,9,3,8,153,553,111,25,0,17,57,7,4,5,15,6,9,2,114,630,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2766726943942134,0.4141048824593128,0.13743218806509944,0.3494363929146538,0.7635412753739665,3.359459459459459,3.2439999999999998,0.3342993630573248,0.3192488262910798
20180413KTLG0,20180413,LG,KT,0,B,30,27,3,3,3,0,0,1,0,1,1,0,1,0,1,6,0,0,3,0.25,4,1,2,156,580,113,25,0,18,58,8,4,6,15,6,10,2,120,660,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2689655172413793,0.4051724137931034,0.13620689655172413,0.3415384615384615,0.746710875331565,0.9386666666666665,0.6320000000000003,0.3269240121580548,0.3094170403587444
20180414KTLG0,20180414,LG,KT,0,B,37,36,8,8,13,6,0,2,0,0,0,0,1,0,0,9,1,0,5,0.41666666700000005,12,5,5,169,616,118,31,0,20,59,8,4,6,16,6,10,2,129,697,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.27435064935064934,0.42207792207792205,0.1477272727272727,0.3435225618631732,0.7656004839410953,8.875135135135135,7.528,0.3332489208633094,0.31634819532908703
20180415KTLG0,20180415,LG,KT,0,B,42,36,10,11,16,4,0,1,0,0,0,2,4,0,0,5,3,0,7,0.5,12,6,11,185,652,129,35,0,21,63,8,6,6,19,6,10,2,134,739,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2837423312883436,0.4340490797546012,0.15030674846625763,0.3511659807956104,0.7852150605502116,10.151428571428571,8.969999999999999,0.3411899592944369,0.3260437375745527
20180417LGHT0,20180417,LG,HT,0,T,42,35,4,4,8,1,0,1,1,0,0,1,5,0,1,9,0,1,11,0.166666667,12,2,6,193,687,135,36,0,22,68,9,7,6,19,7,10,2,143,781,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.28093158660844253,0.4294032023289665,0.14847161572052398,0.35019455252918286,0.7795977548581494,4.866666666666667,5.248,0.3394852374839538,0.32325141776937616
20180418LGHT0,20180418,LG,HT,0,T,40,36,2,3,10,2,0,0,1,0,1,0,3,0,0,6,1,0,10,0.071428571,14,1,8,203,723,143,38,0,22,71,9,7,6,20,8,11,2,149,821,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.28077455048409405,0.42461964038727523,0.14384508990318118,0.3493827160493827,0.7740023564366579,4.145999999999999,3.921999999999999,0.3375836385836386,0.32379248658318427
20180419LGHT0,20180419,LG,HT,0,T,36,35,4,4,8,0,0,1,0,0,0,0,1,0,0,7,0,0,5,0.5,6,3,7,211,758,150,38,0,23,72,9,7,6,20,8,11,2,156,857,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2783641160949868,0.41952506596306066,0.14116094986807387,0.34515366430260047,0.7646787302656611,2.815,2.7939999999999996,0.3339228070175439,0.32081911262798635
20180420LGNC0,20180420,LG,NC,0,T,41,39,8,9,14,5,0,3,0,0,0,0,2,0,0,6,1,2,5,0.41666666700000005,12,5,6,225,797,156,43,0,26,74,9,7,6,21,8,11,2,162,898,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2823086574654956,0.4341279799247177,0.15181932245922208,0.34723788049605414,0.7813658604207718,10.434146341463414,8.932,0.33957254464285713,0.32305194805194803
20180421LGNC0,20180421,LG,NC,0,T,43,38,5,6,12,2,0,1,0,0,1,0,3,0,1,11,0,1,10,0.4,10,4,9,237,835,165,45,0,27,77,10,7,6,21,8,12,2,173,941,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2838323353293413,0.4347305389221557,0.15089820359281436,0.348762109795479,0.7834926487176347,6.906046511627906,6.3519999999999985,0.34058466453674124,0.32710280373831774
20180422LGNC0,20180422,LG,NC,0,T,39,34,4,5,9,0,0,3,1,0,0,0,5,0,0,6,2,0,7,0.2,5,1,6,246,869,171,45,0,30,82,10,7,6,23,9,12,2,179,980,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.28308400460299193,0.43843498273878023,0.1553509781357883,0.34917355371900827,0.7876085364577885,6.098461538461539,6.161999999999999,0.34205521472392636,0.3238380809595202
20180424WOLG0,20180424,LG,WO,0,B,39,32,8,8,10,1,0,2,0,0,1,0,4,0,2,3,2,2,7,0.272727273,11,3,7,256,901,178,46,0,32,86,12,7,6,25,9,13,2,182,1019,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.28412874583795783,0.44173140954495005,0.15760266370699222,0.3518886679920477,0.7936200775369977,6.849230769230769,6.436000000000001,0.34447984267453297,0.3227665706051873
20180425WOLG0,20180425,LG,WO,0,B,32,31,1,2,9,2,0,0,0,1,0,0,0,0,1,7,1,0,6,0.111111111,9,1,7,265,932,185,48,0,32,86,13,7,7,26,9,13,2,189,1051,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.2843347639484979,0.4388412017167382,0.1545064377682403,0.35067437379576105,0.7895155755124992,2.815,2.5539999999999994,0.3431963775023832,0.3245125348189415
20180426WOLG0,20180426,LG,WO,0,B,48,41,11,11,17,5,0,1,0,0,0,0,6,2,1,7,0,1,13,0.4375,16,7,11,282,973,196,53,0,33,92,14,7,7,26,9,13,4,196,1099,0.726,0.753,0.92,1.242,1.5330000000000001,1.857,0.289825282631038,0.4460431654676259,0.15621788283658788,0.3572744014732965,0.8033175669409224,13.15,10.524,0.3487278538812786,0.33155792276964047
