,P_ID,T_ID,PA,AVG,IsoP,OPS,XR,BABIP
283,66203,OB,25,0.14015151515151514,0.056818181818181816,0.34393939393939393,0.1858733103631063,0.17424242424242423
284,62884,SK,116,0.2698198198198198,0.06936936936936937,0.6333333333333332,0.23318887400520058,0.3427927927927928
285,75321,LT,0,0.0,0.0,0.0,0.17346938775510204,0.0
286,71118,LG,0,0.0,0.0,0.0,0.17346938775510204,0.0
287,76650,LG,0,0.0,0.0,0.0,0.17346938775510204,0.0
288,67304,WO,17,0.09895833333333333,0.03645833333333333,0.24479166666666663,0.18314504373177845,0.140625
289,67539,LT,4,0.0,0.0,0.0,0.1625072886297376,0.0
290,66409,SS,20,0.04444444444444444,0.0,0.12222222222222222,0.1763654033041788,0.08888888888888888
291,76430,WO,0,0.0,0.0,0.0,0.17346938775510204,0.0
292,67202,OB,3,0.3333333333333333,0.0,0.6666666666666666,0.18824101068999025,0.3333333333333333
293,67646,HT,1,0.0,0.0,0.0,0.17142857142857143,0.0
294,64115,LG,5,0.0,0.0,0.0,0.16512390670553936,0.0
295,62893,HT,9,0.09375,0.03125,0.21875,0.19438775510204082,0.14583333333333331
296,66716,HH,121,0.18297101449275366,0.03804347826086957,0.4735507246376811,0.20680060844213455,0.2228260869565217
297,62025,NC,4,0.0,0.0,0.0,0.1466472303206997,0.0
298,79150,LG,9,0.0,0.0,0.0,0.1682993197278912,0.0
299,66917,NC,0,0.0,0.0,0.0,0.17346938775510204,0.0
300,63260,OB,2,0.0,0.0,0.0,0.1597667638483965,0.0
301,62966,NC,0,0.0,0.0,0.0,0.17346938775510204,0.0
302,66207,OB,0,0.0,0.0,0.0,0.17346938775510204,0.0
303,60181,LG,0,0.0,0.0,0.0,0.17346938775510204,0.0
304,67119,LG,0,0.0,0.0,0.0,0.17346938775510204,0.0
305,76455,LG,0,0.0,0.0,0.0,0.17346938775510204,0.0
306,78148,LG,1,1.0,0.0,2.0,0.24635568513119532,1.0
307,65067,KT,0,0.0,0.0,0.0,0.17346938775510204,0.0
308,67246,OB,0,0.0,0.0,0.0,0.17346938775510204,0.0
309,75149,KT,0,0.0,0.0,0.0,0.17346938775510204,0.0
310,77211,OB,0,0.0,0.0,0.0,0.17346938775510204,0.0
311,67134,LG,93,0.25362318840579706,0.16304347826086957,0.7514492753623188,0.26244137406515405,0.24782608695652175
312,67006,KT,22,0.0873015873015873,0.023809523809523808,0.2103174603174603,0.1777870331806192,0.09523809523809523
313,66462,SS,166,0.2953900709219858,0.04113475177304964,0.6950354609929078,0.2377706097636623,0.3301418439716312
314,66492,SS,0,0.0,0.0,0.0,0.17346938775510204,0.0
315,67394,WO,201,0.28804347826086957,0.322463768115942,0.9956521739130433,0.3020915198377488,0.2771739130434782
316,62363,WO,0,0.0,0.0,0.0,0.17346938775510204,0.0
317,60634,HT,0,0.0,0.0,0.0,0.17346938775510204,0.0
318,61366,WO,8,0.14285714285714285,0.0,0.42857142857142855,0.1711786755518534,0.14285714285714285
319,78643,HT,20,0.1111111111111111,0.0,0.3888888888888889,0.1782896015549077,0.1111111111111111
320,67703,HH,0,0.0,0.0,0.0,0.17346938775510204,0.0
321,76350,HT,0,0.0,0.0,0.0,0.17346938775510204,0.0
322,76720,HH,50,0.18560606060606064,0.0606060606060606,0.5522727272727274,0.21097270076861907,0.25
323,72535,LT,0,0.0,0.0,0.0,0.17346938775510204,0.0
324,66451,SS,0,0.0,0.0,0.0,0.17346938775510204,0.0
325,76869,SK,4,0.0,0.0,0.0,0.1647646813827572,0.0
326,77466,SS,18,0.23484848484848483,0.14393939393939392,0.6136363636363636,0.1864829048502518,0.25757575757575757
327,79198,LG,3,0.07142857142857142,0.0,0.14285714285714285,0.17671803415243653,0.07142857142857142
328,65044,KT,6,0.05,0.0,0.1,0.17384839650145772,0.1
329,65096,KT,2,0.0,0.0,0.0,0.17346938775510207,0.0
330,60605,HT,0,0.0,0.0,0.0,0.17346938775510204,0.0
331,72641,HT,0,0.0,0.0,0.0,0.17346938775510204,0.0
332,64793,SS,22,0.09615384615384616,0.038461538461538464,0.2692307692307692,0.17768557972639606,0.14102564102564102
333,77927,SS,0,0.0,0.0,0.0,0.17346938775510204,0.0
334,78552,HH,0,0.0,0.0,0.0,0.17346938775510204,0.0
335,65056,KT,0,0.0,0.0,0.0,0.17346938775510204,0.0
336,65060,KT,0,0.0,0.0,0.0,0.17346938775510204,0.0
337,99563,KT,0,0.0,0.0,0.0,0.17346938775510204,0.0
338,61411,SS,0,0.0,0.0,0.0,0.17346938775510204,0.0
339,74630,SS,0,0.0,0.0,0.0,0.17346938775510204,0.0
340,75730,KT,0,0.0,0.0,0.0,0.17346938775510204,0.0
341,67944,NC,12,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.16844833171363782,0.05555555555555555
342,65157,LG,33,0.20512820512820512,0.0,0.44358974358974357,0.20849966360170444,0.23717948717948717
343,65109,LG,30,0.21296296296296294,0.037037037037037035,0.5796296296296296,0.21901522513767413,0.3333333333333333
344,62931,NC,7,0.1,0.05,0.25,0.2012390670553936,0.125
345,76118,NC,0,0.0,0.0,0.0,0.17346938775510204,0.0
346,64706,HH,1,0.0,0.0,0.0,0.16909620991253646,0.0
347,67893,SK,4,0.0,0.0,0.0,0.14606413994169096,0.0
348,66162,LG,1,0.5,0.0,1.0,0.20991253644314867,0.5
349,60263,NC,0,0.0,0.0,0.0,0.17346938775510204,0.0
350,63903,NC,1,0.0,0.0,0.0,0.1663265306122449,0.0
351,77452,HH,0,0.0,0.0,0.0,0.17346938775510204,0.0
352,64086,HH,34,0.14615384615384613,0.1564102564102564,0.5256410256410257,0.2030948643193541,0.1282051282051282
353,64086,OB,38,0.09920634920634919,0.023809523809523808,0.2746031746031746,0.17652367069276695,0.11507936507936507
354,63634,HT,10,0.16666666666666666,0.0,0.4444444444444444,0.21311953352769683,0.2222222222222222
355,63634,SK,100,0.16066666666666665,0.33233333333333337,0.6910000000000001,0.21157434402332356,0.09
356,63704,HT,19,0.13,0.0,0.42000000000000004,0.22728862973760938,0.15
357,63704,SK,406,0.242063492063492,0.09365079365079365,0.6301587301587307,0.23237077143782695,0.2818783068783069
358,74215,WO,321,0.30384615384615377,0.12735042735042734,0.7750000000000001,0.25308365104283465,0.3209401709401709
359,74215,KT,265,0.28776041666666663,0.20755208333333333,0.8369791666666667,0.2661488702623907,0.31640625
360,60558,LT,26,0.10256410256410256,0.23076923076923078,0.6089743589743589,0.2043731778425656,0.038461538461538464
361,60558,KT,384,0.2509562841530054,0.1315573770491803,0.6590163934426229,0.23083448836208958,0.29918032786885235
362,78288,OB,8,0.25,0.0,0.5277777777777777,0.20942662779397472,0.25
363,78288,HH,301,0.2613945578231292,0.052721088435374146,0.6437074829931971,0.2111501160230857,0.28928571428571426
364,62864,SK,1,0.0,0.0,0.0,0.16690962099125364,0.0
365,62864,HT,391,0.1924691358024691,0.05407407407407407,0.4965432098765432,0.20517222762120735,0.2333333333333333
366,76368,WO,15,0.15625,0.0,0.3125,0.17729591836734696,0.15625
367,76368,HT,5,0.1111111111111111,0.0,0.2222222222222222,0.18759313249109166,0.1111111111111111
