,P_ID,T_ID,PA,AVG,IsoP,OPS,XR,BABIP
281,78517,KT,26,0.11333333333333333,0.10666666666666667,0.3333333333333333,0.2106385118149824,0.13333333333333333
282,60184,HH,10,0.25,0.08333333333333333,0.5833333333333334,0.21256913021618906,0.25
283,75537,LT,0,0.0,0.0,0.0,0.20060331825037708,0.0
284,72860,SK,6,0.08333333333333333,0.08333333333333333,0.25,0.21508295625942686,0.25
285,73211,LT,0,0.0,0.0,0.0,0.20060331825037708,0.0
286,68201,OB,0,0.0,0.0,0.0,0.20060331825037708,0.0
287,76329,OB,0,0.0,0.0,0.0,0.20060331825037708,0.0
288,76858,SK,0,0.0,0.0,0.0,0.20060331825037708,0.0
289,79130,SK,1,0.0,0.0,0.0,0.1870286576168929,0.0
290,61643,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
291,61566,LT,15,0.25,0.0,0.6111111111111112,0.23435562259091672,0.31481481481481477
292,67828,WO,0,0.0,0.0,0.0,0.20060331825037708,0.0
293,74838,SK,0,0.0,0.0,0.0,0.20060331825037708,0.0
294,64117,LG,6,0.21428571428571427,0.0,0.47619047619047616,0.2236586942469295,0.21428571428571427
295,68639,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
296,60456,SS,8,0.375,0.0,1.0,0.27262443438914025,0.375
297,79440,SS,0,0.0,0.0,0.0,0.20060331825037708,0.0
298,66992,NC,1,0.0,0.0,0.0,0.193815987933635,0.0
299,68069,KT,2,0.0,0.0,0.0,0.19517345399698344,0.0
300,66864,SK,2,0.5,0.0,1.0,0.26244343891402716,0.5
301,68205,OB,8,0.09722222222222221,0.02777777777777778,0.22222222222222218,0.21171442936148818,0.125
302,68345,WO,93,0.3046666666666667,0.396,1.0346666666666666,0.32949622926093514,0.24333333333333332
303,65586,LT,77,0.3,0.23827160493827157,0.9283950617283951,0.2918160996592369,0.3580246913580247
304,77466,SS,13,0.25,0.0,0.5833333333333333,0.22737556561085973,0.25
305,64868,SK,14,0.020833333333333332,0.0,0.041666666666666664,0.19211915535444948,0.0625
306,66112,LG,0,0.0,0.0,0.0,0.20060331825037708,0.0
307,63360,LG,2,0.0,0.0,0.0,0.197209653092006,0.0
308,66392,WO,2,0.3333333333333333,0.0,0.6666666666666666,0.22121669180492712,0.3333333333333333
309,79231,OB,112,0.3557692307692308,0.125,0.8903846153846152,0.315964729086901,0.3942307692307692
310,63440,OB,7,0.0,0.0,0.0,0.18685628097392804,0.0
311,64984,NC,35,0.2875,0.15,0.8125,0.23981900452488691,0.25
312,63448,KT,4,0.0,0.0,0.0,0.18672699849170438,0.0
313,64166,KT,5,0.07142857142857142,0.0,0.14285714285714285,0.2019392372333549,0.07142857142857142
314,66108,LG,25,0.08333333333333333,0.05555555555555555,0.37499999999999994,0.23310708898944196,0.16666666666666666
315,63991,NC,0,0.0,0.0,0.0,0.20060331825037708,0.0
316,67313,WO,0,0.0,0.0,0.0,0.20060331825037708,0.0
317,74731,HH,0,0.0,0.0,0.0,0.20060331825037708,0.0
318,64499,SS,1,0.0,0.0,0.0,0.19764705882352943,0.0
319,67645,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
320,64906,NC,4,0.16666666666666666,0.0,0.3333333333333333,0.20638511814982405,0.16666666666666666
321,75620,HT,0,0.0,0.0,0.0,0.20060331825037708,0.0
322,65056,KT,0,0.0,0.0,0.0,0.20060331825037708,0.0
323,78248,KT,0,0.0,0.0,0.0,0.20060331825037708,0.0
324,99563,KT,0,0.0,0.0,0.0,0.20060331825037708,0.0
325,68906,NC,1,0.0,0.0,0.0,0.18582202111613877,0.0
326,73153,KT,1,0.0,0.0,0.0,0.18582202111613877,0.0
327,63123,LG,109,0.17187499999999997,0.057291666666666664,0.48125000000000007,0.2357654600301659,0.22916666666666666
328,63123,SK,103,0.2842342342342343,0.17567567567567569,0.8337837837837837,0.26233745057274466,0.32207207207207206
329,61743,HT,19,0.08333333333333333,0.0,0.21666666666666665,0.19963800904977377,0.1
330,61743,KT,31,0.1,0.0,0.25,0.20675716440422326,0.10833333333333332
331,63260,OB,66,0.2010752688172043,0.07365591397849462,0.5349462365591398,0.24617330803289061,0.2903225806451613
332,63260,NC,133,0.1575,0.075,0.4499999999999999,0.23121417797888374,0.22916666666666666
333,64560,KT,27,0.07456140350877193,0.013157894736842105,0.18859649122807015,0.19914265301262207,0.07456140350877193
334,64560,HT,3,0.3333333333333333,0.0,0.6666666666666666,0.20060331825037708,0.3333333333333333
