G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H2,CUM_H3,cFIP,ERA,K/9,BB/9,K/BB,WHIP,BABIP,DICE,FIP,kFIP,RA9,HR/9,H/9,OAVG,OOBP,OSLG,OOPS
20170406OBKT0,20170406,OB,KT,0,T,73248,0,1,0,0, ,0,1,12,4,2,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,2,6.0,9.0,6.0,2,1,0,1,2,0,2,0,0,2,1,0,3.735,54.0,0.0,27.0,0.0,9.0,1.0,12.0,12.735,12.735,54.0,0.0,54.0,1.0,1.0,2.0,3.0
20170406OBKT0,20170406,KT,OB,0,B,77318,0,1,0,0, ,1,2,16,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.5,0.0,0,2,1,1,0,0,2,0,0,0,0,0,3.735,0.0,13.5,13.5,1.0,1.5,0.0,4.5,5.234999999999999,6.734999999999999,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20170406OBKT0,20170406,OB,KT,0,T,78247,0,1,0,0, ,0,2,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5,0.0,0.0,0,2,0,1,0,0,1,0,0,0,0,0,3.735,0.0,0.0,13.5,0.0,1.5,0.0,7.5,8.235,8.235,0.0,0.0,0.0,0.0,0.5,0.0,0.5
20170406SKHT0,20170406,HT,SK,0,B,60636,0,1,0,0, ,1,2,12,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.5,0.0,1,2,1,0,1,1,3,0,0,1,0,0,3.735,13.5,13.5,0.0,0.0,1.5,0.0,19.5,20.235,23.235,13.5,13.5,13.5,0.3333333333333333,0.3333333333333333,1.6666666666666667,2.0
20170406SKHT0,20170406,SK,HT,0,T,60845,0,1,0,1, ,0,1,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.735,12.735,0.0,0.0,0.0,0.0,0.5,0.0,0.5
20170406SKHT0,20170406,HT,SK,0,B,61666,0,1,0,0,W,0,4,23,6,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0.0,1.5,3.0,2,4,1,1,1,1,5,0,0,2,0,0,3.735,13.5,6.75,6.75,1.0,1.5,0.0,13.5,14.235,15.735,13.5,6.75,6.75,0.2,0.3333333333333333,1.0,1.3333333333333333
20170406SKHT0,20170406,SK,HT,0,T,61895,0,1,0,0,L,0,2,28,6,5,3,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,3,3,4.5,6.0,0.0,3,2,2,1,3,0,5,0,0,3,2,0,3.735,40.5,27.0,13.5,2.0,6.0,1.0,1.5,2.235,5.234999999999999,40.5,0.0,40.5,0.6,0.6666666666666666,1.4,2.0666666666666664
20170406SKHT0,20170406,HT,SK,0,B,62754,1,0,0,0, ,0,18,93,22,21,4,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0.0,0.692307692,0.428571429,1,18,2,0,4,0,21,1,0,1,0,0,3.735,1.5,3.0,0.0,0.0,0.6666666666666666,0.2,2.3333333333333335,3.0683333333333334,3.4016666666666664,1.5,0.0,6.0,0.19047619047619047,0.18181818181818182,0.19047619047619047,0.3722943722943723
20170406SKHT0,20170406,SK,HT,0,T,65856,1,0,0,0, ,0,18,90,26,23,7,0,0,0,2,1,0,0,3,0,0,8,1,0,0,0,3,3,3.0,1.928571429,1.5,3,18,8,3,7,0,23,0,0,3,0,0,3.735,4.5,12.0,4.5,2.6666666666666665,1.6666666666666667,0.4666666666666667,1.8333333333333333,2.5683333333333334,3.9016666666666664,4.5,0.0,10.5,0.30434782608695654,0.38461538461538464,0.30434782608695654,0.6889632107023411
20170406SKHT0,20170406,SK,HT,0,T,76858,0,1,0,0, ,0,3,14,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,3,0,1,0,0,3,0,0,0,0,0,3.735,0.0,0.0,9.0,0.0,1.0,0.0,6.0,6.734999999999999,6.734999999999999,0.0,0.0,0.0,0.0,0.25,0.0,0.25
20170406SKHT0,20170406,HT,SK,0,B,95657,0,1,0,1,S,0,3,28,6,5,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,3.0,0.0,0,3,1,1,2,0,5,0,0,0,1,0,3.735,0.0,9.0,9.0,1.0,3.0,0.5,4.0,4.734999999999999,5.734999999999999,0.0,0.0,18.0,0.4,0.5,0.8,1.3
20170406SSLG0,20170406,SS,LG,0,T,60146,0,1,0,0, ,0,2,19,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5,0.0,3.0,0,2,1,1,0,0,2,0,0,0,0,0,3.735,0.0,13.5,13.5,1.0,1.5,0.0,4.5,5.234999999999999,6.734999999999999,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20170406SSLG0,20170406,SS,LG,0,T,61411,0,1,0,1, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,3.735,0.0,27.0,0.0,0.0,0.0,0.0,-3.0,-2.265,0.7349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170406SSLG0,20170406,LG,SS,0,B,62146,0,1,0,0, ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.735,3.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170406SSLG0,20170406,LG,SS,0,B,62698,1,0,0,0,W,0,23,97,27,27,4,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.6,0.375,0,23,6,0,4,0,27,0,0,0,0,1,3.735,0.0,7.0434782608695645,0.0,0.0,0.5217391304347826,0.19047619047619047,1.4347826086956523,2.169782608695652,2.952391304347826,0.0,0.0,4.695652173913043,0.14814814814814814,0.14814814814814814,0.25925925925925924,0.4074074074074074
20170406SSLG0,20170406,SS,LG,0,T,66492,0,1,0,0, ,0,4,13,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,4,1,0,0,0,3,1,0,0,0,0,3.735,0.0,6.75,0.0,0.0,0.0,0.0,1.5,2.235,2.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170406SSLG0,20170406,SS,LG,0,T,67435,1,0,0,0,L,0,16,86,23,21,7,0,1,1,0,1,1,0,1,0,0,3,0,1,0,0,4,3,2.0,1.5,1.5,3,16,3,1,7,1,21,0,0,4,0,1,3.735,5.0625,5.0625,1.6875,3.0,1.5,0.35294117647058826,4.875,5.609999999999999,6.359999999999999,6.75,1.6875,11.8125,0.3333333333333333,0.36363636363636365,0.6666666666666666,1.0303030303030303
20170406SSLG0,20170406,SS,LG,0,T,74630,0,1,0,0, ,0,1,10,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0,2,0,0,0,0,0,3.735,0.0,0.0,27.0,0.0,6.0,0.5,12.0,12.735,12.735,0.0,0.0,27.0,0.5,0.6666666666666666,0.5,1.1666666666666665
20170406SSLG0,20170406,LG,SS,0,B,78148,0,1,0,1, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0,0,0,0,3.735,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.7349999999999999,2.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170406WOLT0,20170406,WO,LT,0,T,65348,0,1,0,1, ,0,6,44,14,12,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,6,6.0,0.0,1.5,6,6,0,1,7,1,12,1,0,6,0,0,3.735,27.0,0.0,4.5,0.0,4.0,0.5,11.0,11.735,12.235,27.0,4.5,31.5,0.5833333333333334,0.5714285714285714,0.9166666666666666,1.4880952380952381
20170406WOLT0,20170406,LT,WO,0,B,65546,1,0,0,0,W,0,21,90,25,25,5,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0.0,0.666666667,1.5,1,21,5,0,5,1,25,0,0,1,1,0,3.735,1.2857142857142858,6.428571428571429,0.0,0.0,0.7142857142857143,0.21052631578947367,3.4285714285714284,4.163571428571428,5.020714285714286,1.2857142857142858,1.2857142857142858,6.428571428571429,0.2,0.2,0.44,0.64
20170406WOLT0,20170406,LT,WO,0,B,72535,0,1,0,0, ,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.735,3.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170406WOLT0,20170406,WO,LT,0,T,72749,0,1,0,0, ,0,6,27,8,7,2,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,2,1.5,0.0,1.5,2,6,2,0,2,0,7,1,0,2,1,1,3.735,9.0,9.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.7349999999999999,2.735,9.0,0.0,9.0,0.2857142857142857,0.25,1.0,1.25
20170406WOLT0,20170406,LT,WO,0,B,73211,0,1,0,1, ,0,3,18,6,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,6.0,2,3,0,0,3,1,6,0,0,2,0,0,3.735,18.0,0.0,0.0,0.0,3.0,0.4,16.0,16.735,17.735,18.0,9.0,27.0,0.5,0.5,1.1666666666666667,1.6666666666666667
20170406WOLT0,20170406,WO,LT,0,T,74359,1,0,0,0,L,0,12,60,19,18,8,2,0,1,0,1,0,1,0,0,0,5,0,1,0,0,4,4,3.0,2.5714285709999998,2.25,4,12,5,0,8,1,18,1,0,4,2,0,3.735,9.0,11.25,0.0,0.0,2.0,0.5384615384615384,3.75,4.484999999999999,5.984999999999999,9.0,2.25,18.0,0.4444444444444444,0.42105263157894735,0.8888888888888888,1.3099415204678362
20170407HHHT0,20170407,HT,HH,0,B,66643,1,0,1,1,W,0,27,115,38,37,10,2,1,0,0,0,0,0,1,0,0,3,1,0,0,0,2,2,0.375,0.7142857140000001,1.0,2,27,3,1,10,0,37,0,0,2,2,1,3.735,2.0,3.0,1.0,3.0,1.2222222222222223,0.29411764705882354,2.6666666666666665,3.4016666666666664,3.735,2.0,0.0,10.0,0.2702702702702703,0.2894736842105263,0.4594594594594595,0.7489331436699858
20170407HHHT0,20170407,HH,HT,0,T,67742,1,0,0,0,L,0,15,70,20,18,6,2,0,0,0,1,1,1,0,0,0,2,0,1,0,0,4,4,1.0,1.25,0.0,4,15,2,0,6,0,18,1,0,4,2,0,3.735,7.2,3.6,0.0,0.0,1.2,0.35294117647058826,2.2,2.9349999999999996,3.335,7.2,0.0,10.8,0.3333333333333333,0.3157894736842105,0.5555555555555556,0.8713450292397661
20170407HHHT0,20170407,HH,HT,0,T,74167,0,1,0,0, ,0,6,24,7,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,6,1,0,0,0,6,0,1,0,0,0,3.735,0.0,4.5,0.0,0.0,0.0,0.0,3.5,4.234999999999999,4.734999999999999,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
20170407HHHT0,20170407,HH,HT,0,T,74731,0,1,0,1, ,0,3,13,5,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.5,2.0,1.5,0,3,0,1,1,0,3,0,0,0,0,0,3.735,0.0,0.0,9.0,0.0,2.0,0.3333333333333333,6.0,6.734999999999999,6.734999999999999,0.0,0.0,9.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333
20170407LGLT0,20170407,LG,LT,0,T,60140,0,1,0,1,S,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.735,3.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407LGLT0,20170407,LG,LT,0,T,60181,0,1,0,0, ,1,4,15,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,4,1,0,0,0,4,0,0,0,0,0,3.735,0.0,6.75,0.0,0.0,0.0,0.0,1.5,2.235,2.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407LGLT0,20170407,LT,LG,0,B,60559,0,1,0,0,L,0,2,18,4,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4.5,3.0,1.5,2,2,1,0,3,0,4,0,0,2,2,0,3.735,27.0,13.5,0.0,0.0,4.5,1.0,0.0,0.7349999999999999,2.235,27.0,0.0,40.5,0.75,0.75,1.75,2.5
20170407LGLT0,20170407,LT,LG,0,B,62528,1,0,0,0, ,0,18,89,23,22,5,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,1,0.0,0.75,0.857142857,1,18,3,1,5,0,22,0,0,1,1,0,3.735,1.5,4.5,1.5,3.0,1.0,0.2631578947368421,2.5,3.235,3.735,1.5,0.0,7.5,0.22727272727272727,0.2608695652173913,0.3181818181818182,0.5790513833992095
20170407LGLT0,20170407,LG,LT,0,T,63111,1,0,0,0,W,0,18,98,28,22,5,1,0,1,0,0,1,0,4,0,1,8,1,0,0,0,4,1,1.125,1.636363636,0.857142857,1,18,8,4,5,1,22,0,1,4,1,0,3.735,1.5,12.0,6.0,2.0,1.5,0.3076923076923077,5.0,5.734999999999999,7.234999999999999,6.0,1.5,7.5,0.22727272727272727,0.37037037037037035,0.5,0.8703703703703703
20170407LGLT0,20170407,LT,LG,0,B,72862,0,1,0,0, ,0,1,24,4,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0.0,0.0,0.0,3,1,1,0,2,0,3,0,1,3,0,0,3.735,81.0,27.0,0.0,0.0,6.0,1.0,6.0,6.734999999999999,9.735,81.0,0.0,54.0,0.6666666666666666,0.75,0.6666666666666666,1.4166666666666665
20170407LGLT0,20170407,LT,LG,0,B,76540,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0,0,0,0,3.735,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.7349999999999999,2.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407LGLT0,20170407,LG,LT,0,T,76650,0,1,0,0, ,1,2,12,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,2,0,0,0,2,0,0,0,0,0,3.735,0.0,27.0,0.0,0.0,0.0,0.0,-3.0,-2.265,0.7349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407LGLT0,20170407,LT,LG,0,B,77591,0,1,0,0, ,0,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,0,0,3,0,0,0,0,0,3.735,0.0,18.0,0.0,0.0,0.0,0.0,-1.0,-0.2650000000000001,1.7349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407LGLT0,20170407,LG,LT,0,T,79140,0,1,0,0, ,1,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0,2,0,0,0,0,0,3.735,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.7349999999999999,2.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407NCSK0,20170407,SK,NC,0,B,66859,1,0,0,0, ,0,12,80,19,13,3,0,0,0,1,0,1,0,3,0,2,5,1,0,0,0,1,1,3.0,1.5,2.0,1,12,5,3,3,0,13,0,2,1,0,0,3.735,2.25,11.25,6.75,1.6666666666666667,1.5,0.375,4.25,4.984999999999999,6.234999999999999,2.25,0.0,6.75,0.23076923076923078,0.4444444444444444,0.23076923076923078,0.6752136752136753
20170407NCSK0,20170407,SK,NC,0,B,67828,0,1,0,0, ,0,6,29,8,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,1.0,1.5,2,6,1,0,2,1,8,0,0,2,0,0,3.735,9.0,4.5,0.0,0.0,1.0,0.16666666666666666,8.5,9.235,10.235,9.0,4.5,9.0,0.25,0.25,0.75,1.0
20170407NCSK0,20170407,NC,SK,0,T,67948,1,0,0,0,W,0,18,105,25,22,5,0,0,1,1,0,0,0,2,0,1,6,1,0,0,1,3,2,3.0,1.166666667,1.285714286,2,18,6,2,5,1,22,0,1,3,0,0,3.735,3.0,9.0,3.0,3.0,1.1666666666666667,0.26666666666666666,4.666666666666667,5.401666666666666,6.568333333333333,4.5,1.5,7.5,0.22727272727272727,0.32,0.4090909090909091,0.7290909090909091
20170407NCSK0,20170407,SK,NC,0,B,71845,0,1,0,0,L,0,3,18,7,6,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,3.0,4.0,6.0,2,3,1,1,3,0,6,0,0,2,1,0,3.735,18.0,9.0,9.0,1.0,4.0,0.6,4.0,4.734999999999999,5.734999999999999,18.0,0.0,27.0,0.5,0.5714285714285714,0.8333333333333334,1.4047619047619047
20170407NCSK0,20170407,SK,NC,0,B,73632,0,1,0,1, ,0,3,17,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1.5,0,3,1,0,1,0,4,0,0,0,0,0,3.735,0.0,9.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.7349999999999999,2.735,0.0,0.0,9.0,0.25,0.25,0.25,0.5
20170407NCSK0,20170407,SK,NC,0,B,75250,0,1,0,0, ,0,3,9,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,3,0,0,1,0,3,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,3.0,3.735,3.735,0.0,0.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
20170407NCSK0,20170407,NC,SK,0,T,75867,0,1,0,0, ,1,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,0,0,3,0,0,0,0,0,3.735,0.0,18.0,0.0,0.0,0.0,0.0,-1.0,-0.2650000000000001,1.7349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407NCSK0,20170407,NC,SK,0,T,76118,0,1,0,0, ,1,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.735,3.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407NCSK0,20170407,NC,SK,0,T,78352,0,1,0,1,S,0,3,21,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0,3,1,0,1,0,4,0,0,0,0,0,3.735,0.0,9.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.7349999999999999,2.735,0.0,0.0,9.0,0.25,0.25,0.25,0.5
20170407SSKT0,20170407,KT,SS,0,B,64017,0,1,0,0, ,0,1,10,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,3.735,0.0,27.0,27.0,1.0,3.0,0.0,6.0,6.734999999999999,9.735,0.0,0.0,0.0,0.0,0.5,0.0,0.5
20170407SSKT0,20170407,SS,KT,0,T,66492,0,1,0,0,L,0,2,17,5,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0.0,4.5,3.0,1,2,0,2,1,0,2,0,0,1,0,0,3.735,13.5,0.0,27.0,0.0,4.5,0.5,12.0,12.735,12.735,13.5,0.0,13.5,0.5,0.75,0.5,1.25
20170407SSKT0,20170407,KT,SS,0,B,67033,1,0,0,0, ,0,21,99,28,27,7,0,0,1,0,1,0,0,1,0,0,5,0,0,0,0,2,2,3.0,1.142857143,0.857142857,2,21,5,1,7,1,27,0,0,2,0,0,3.735,2.5714285714285716,6.428571428571429,1.2857142857142858,5.0,1.1428571428571428,0.2857142857142857,3.857142857142857,4.592142857142857,5.449285714285714,2.5714285714285716,1.2857142857142858,9.0,0.25925925925925924,0.2857142857142857,0.4074074074074074,0.693121693121693
20170407SSKT0,20170407,SS,KT,0,T,67443,0,1,0,0, ,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
20170407SSKT0,20170407,SS,KT,0,T,73117,1,0,0,0, ,0,21,89,27,24,5,0,0,0,0,0,1,0,2,0,0,5,1,0,0,0,2,2,2.0,1.0,1.5,2,21,5,2,5,0,24,0,0,2,0,0,3.735,2.5714285714285716,6.428571428571429,2.5714285714285716,2.5,1.0,0.2631578947368421,2.428571428571429,3.1635714285714283,3.8778571428571427,2.5714285714285716,0.0,6.428571428571429,0.20833333333333334,0.2692307692307692,0.20833333333333334,0.47756410256410253
20170407SSKT0,20170407,KT,SS,0,B,77318,0,1,0,1,W,0,5,22,6,5,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1.5,1.2,1.5,0,5,1,1,1,0,5,0,0,0,0,0,3.735,0.0,5.3999999999999995,5.3999999999999995,1.0,1.2,0.25,3.6,4.335,4.935,0.0,0.0,5.3999999999999995,0.2,0.3333333333333333,0.2,0.5333333333333333
20170407SSKT0,20170407,SS,KT,0,T,77446,0,1,0,0, ,0,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,2,0,0,0,2,0,0,0,0,0,3.735,0.0,27.0,0.0,0.0,0.0,0.0,-3.0,-2.265,0.7349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407SSKT0,20170407,SS,KT,0,T,99445,0,1,0,1, ,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.735,3.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407WOOB0,20170407,OB,WO,0,B,61214,0,1,0,0, ,0,7,35,10,10,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0.75,0.0,1.5,1,7,1,0,3,0,10,0,0,1,1,0,3.735,3.8571428571428568,3.8571428571428568,0.0,0.0,1.2857142857142856,0.3333333333333333,2.142857142857143,2.8778571428571427,3.3064285714285715,3.8571428571428568,0.0,11.571428571428571,0.3,0.3,0.5,0.8
20170407WOOB0,20170407,OB,WO,0,B,61240,1,0,0,0,L,0,14,91,24,21,7,4,1,1,0,0,0,0,3,0,0,1,0,0,0,0,6,5,6.0,1.9090909090000001,3.75,5,14,1,3,7,1,21,0,0,6,4,1,3.735,9.642857142857142,1.9285714285714284,5.785714285714286,0.3333333333333333,2.142857142857143,0.3157894736842105,7.285714285714286,8.020714285714286,8.449285714285715,11.571428571428571,1.9285714285714284,13.5,0.3333333333333333,0.4166666666666667,1.0476190476190477,1.4642857142857144
20170407WOOB0,20170407,WO,OB,0,T,62322,1,0,0,0,W,0,19,106,27,25,6,1,0,0,0,0,0,0,1,0,1,5,0,1,0,0,1,1,1.0,1.0,0.375,1,19,5,1,6,0,25,0,1,1,1,0,3.735,1.4210526315789473,7.105263157894737,1.4210526315789473,5.0,1.105263157894737,0.3,2.3684210526315788,3.1034210526315786,3.892894736842105,1.4210526315789473,0.0,8.526315789473685,0.24,0.2962962962962963,0.32,0.6162962962962963
20170407WOOB0,20170407,WO,OB,0,T,75258,0,1,0,0, ,0,1,11,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0,1,0,0,2,0,3,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,3.0,3.735,3.735,0.0,0.0,54.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333
20170407WOOB0,20170407,WO,OB,0,T,75342,0,1,0,1, ,0,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.735,3.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170407WOOB0,20170407,WO,OB,0,T,76430,0,1,0,0, ,0,4,34,7,5,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,3.0,0.0,1.5,2,4,1,2,1,0,5,0,0,2,0,0,3.735,13.5,6.75,13.5,0.5,2.25,0.25,6.0,6.734999999999999,7.484999999999999,13.5,0.0,6.75,0.2,0.42857142857142855,0.2,0.6285714285714286
20170407WOOB0,20170407,OB,WO,0,B,78247,0,1,0,1, ,0,6,35,7,6,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0.0,0.0,1.5,0,6,2,1,1,0,6,0,0,0,1,0,3.735,0.0,9.0,4.5,2.0,1.0,0.25,2.5,3.235,4.234999999999999,0.0,0.0,4.5,0.16666666666666666,0.2857142857142857,0.5,0.7857142857142857
20170408HHHT0,20170408,HT,HH,0,B,60636,0,1,0,0, ,0,2,12,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1.5,0.0,0,2,1,1,0,0,2,0,0,1,0,0,3.735,0.0,13.5,13.5,1.0,1.5,0.0,4.5,5.234999999999999,6.734999999999999,13.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20170408HHHT0,20170408,HT,HH,0,B,61666,0,1,0,0, ,0,5,29,6,6,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,3.0,0.6,1.5,0,5,2,0,1,0,6,0,0,0,0,0,3.735,0.0,10.799999999999999,0.0,0.0,0.6,0.25,0.6000000000000001,1.335,2.535,0.0,0.0,5.3999999999999995,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
20170408HHHT0,20170408,HT,HH,0,B,62637,0,1,0,0, ,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,3.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
