G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H2,CUM_H3,cFIP,ERA,K/9,BB/9,K/BB,WHIP,BABIP,DICE,FIP,kFIP,RA9,HR/9,H/9,OAVG,OOBP,OSLG,OOPS
20200510KTOB0,20200510,KT,OB,0,T,67008,0,1,0,1,L,0,4,30,8,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0.0,1.5,1.5,1,4,1,0,2,1,8,0,0,2,0,0,3.63,6.75,6.75,0.0,0.0,1.5,0.16666666666666666,11.25,11.879999999999999,13.379999999999999,13.5,6.75,13.5,0.25,0.25,0.75,1.0
20200510KTOB0,20200510,OB,KT,0,B,67266,0,1,0,0, ,0,1,12,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0,1,0,1,1,0,1,1,0,0,0,0,3.63,0.0,0.0,27.0,0.0,6.0,0.5,12.0,12.629999999999999,12.629999999999999,0.0,0.0,27.0,1.0,0.6666666666666666,1.0,1.6666666666666665
20200510KTOB0,20200510,KT,OB,0,T,68043,1,0,0,0, ,0,12,71,23,22,10,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,7,7,3.0,3.6,0.857142857,7,12,1,1,10,2,22,0,0,7,0,0,3.63,15.75,2.25,2.25,1.0,2.75,0.42105263157894735,9.75,10.379999999999999,11.129999999999999,15.75,4.5,22.5,0.45454545454545453,0.4782608695652174,0.8181818181818182,1.2964426877470356
20200510KTOB0,20200510,KT,OB,0,T,69041,0,1,0,0, ,0,2,21,4,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,3.0,0.0,3.0,1,2,0,2,1,0,2,0,0,1,1,0,3.63,13.5,0.0,27.0,0.0,4.5,0.5,12.0,12.629999999999999,12.629999999999999,13.5,0.0,13.5,0.5,0.75,1.5,2.25
20200510KTOB0,20200510,KT,OB,0,T,75340,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0,0,0,0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.63,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200510KTOB0,20200510,OB,KT,0,B,76329,0,1,0,1,W,0,4,24,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.75,1.5,0,4,0,1,0,0,4,0,0,0,0,0,3.63,0.0,0.0,6.75,0.0,0.75,0.0,5.25,5.88,5.88,0.0,0.0,0.0,0.0,0.2,0.0,0.2
20200510KTOB0,20200510,OB,KT,0,B,77211,1,0,0,0, ,0,18,84,25,24,6,1,0,1,0,0,0,0,1,0,0,6,0,0,0,0,6,6,3.0,1.125,0.857142857,6,18,6,1,6,1,24,0,0,6,1,0,3.63,9.0,9.0,1.5,6.0,1.1666666666666667,0.29411764705882354,3.6666666666666665,4.296666666666667,5.463333333333333,9.0,1.5,9.0,0.25,0.28,0.5,0.78
20200510KTOB0,20200510,KT,OB,0,T,77563,0,1,0,0, ,0,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,1,0,0,3,0,0,0,0,0,3.63,0.0,9.0,9.0,1.0,1.0,0.0,4.0,4.63,5.63,0.0,0.0,0.0,0.0,0.25,0.0,0.25
20200510LGNC0,20200510,LG,NC,0,T,50157,0,1,0,0, ,0,4,19,5,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1,4,1,0,1,1,5,0,0,1,0,0,3.63,6.75,6.75,0.0,0.0,0.75,0.0,11.25,11.879999999999999,13.379999999999999,6.75,6.75,6.75,0.2,0.2,1.0,1.2
20200510LGNC0,20200510,NC,LG,0,B,60339,0,1,0,0,L,0,1,22,4,2,2,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,3,3,6.0,9.0,0.0,3,1,0,1,2,1,2,1,0,3,0,0,3.63,81.0,0.0,27.0,0.0,9.0,0.5,51.0,51.63,54.63,81.0,27.0,54.0,1.0,0.75,3.0,3.75
20200510LGNC0,20200510,NC,LG,0,B,63959,0,1,0,0, ,0,2,17,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,1,0,0,2,0,0,0,0,0,3.63,0.0,0.0,13.5,0.0,1.5,0.0,7.5,8.129999999999999,8.129999999999999,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20200510LGNC0,20200510,NC,LG,0,B,63991,0,1,0,0, ,1,2,13,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0,2,0,0,0,0,0,3.63,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.6299999999999999,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200510LGNC0,20200510,NC,LG,0,B,64995,0,1,0,1, ,0,4,36,7,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3.0,0.0,3.0,0,4,0,2,1,0,5,0,0,0,0,0,3.63,0.0,0.0,13.5,0.0,2.25,0.2,7.5,8.129999999999999,8.129999999999999,0.0,0.0,6.75,0.2,0.42857142857142855,0.2,0.6285714285714286
20200510LGNC0,20200510,LG,NC,0,T,65117,0,1,0,0, ,0,2,14,4,3,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,1.5,0,2,2,1,1,0,3,0,0,0,0,0,3.63,0.0,27.0,13.5,2.0,3.0,1.0,1.5,2.13,5.13,0.0,0.0,13.5,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333
20200510LGNC0,20200510,LG,NC,0,T,67119,0,1,0,1,S,0,3,14,6,4,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.0,0.0,0.0,1,3,1,0,2,0,4,1,1,1,1,0,3.63,9.0,9.0,0.0,0.0,2.0,0.5,4.0,4.63,5.63,9.0,0.0,18.0,0.5,0.5,1.0,1.5
20200510LGNC0,20200510,NC,LG,0,B,68900,1,0,0,0, ,0,15,83,22,22,8,2,0,2,1,0,0,0,0,0,0,4,1,0,0,0,3,3,1.2,0.0,1.5,3,15,4,0,8,2,22,0,0,3,2,0,3.63,5.4,7.2,0.0,0.0,1.6,0.375,6.6,7.23,8.43,5.4,3.6,14.4,0.36363636363636365,0.36363636363636365,0.9090909090909091,1.2727272727272727
20200510LGNC0,20200510,LG,NC,0,T,69103,1,0,0,0, ,0,6,54,14,14,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,5.0,0.0,3.0,5,6,1,0,8,0,14,0,0,6,1,0,3.63,22.5,4.5,0.0,0.0,4.0,0.6153846153846154,2.0,2.63,3.13,27.0,0.0,36.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,1.2857142857142856
20200510LGNC0,20200510,LG,NC,0,T,69159,0,1,0,0,W,0,5,35,7,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,5,1,2,0,0,5,0,0,0,0,0,3.63,0.0,5.3999999999999995,10.799999999999999,0.5,1.2,0.0,5.4,6.029999999999999,6.63,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857
20200510LGNC0,20200510,LG,NC,0,T,76650,0,1,0,0, ,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.63,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200510LGNC0,20200510,NC,LG,0,B,78352,0,1,0,0, ,0,1,17,5,5,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0.0,0.0,3.0,4,1,1,0,4,1,5,0,0,4,2,0,3.63,108.0,27.0,0.0,0.0,12.0,1.0,36.0,36.63,42.63,108.0,27.0,108.0,0.8,0.8,2.4,3.2
20200510LGNC0,20200510,NC,LG,0,B,79358,0,1,0,0, ,0,2,14,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,1,0,0,2,0,0,0,0,0,3.63,0.0,0.0,13.5,0.0,1.5,0.0,7.5,8.129999999999999,8.129999999999999,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20200510LGNC0,20200510,LG,NC,0,T,79825,0,1,0,0, ,0,6,21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,6,0,0,0,0,6,0,0,0,0,0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.63,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200510SKLT0,20200510,LT,SK,0,B,50558,1,0,0,0,W,0,21,94,23,23,3,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0.0,0.428571429,0.0,0,21,11,0,3,0,23,0,0,0,1,0,3.63,0.0,14.142857142857142,0.0,0.0,0.42857142857142855,0.25,-0.1428571428571428,0.4871428571428571,2.0585714285714287,0.0,0.0,3.857142857142857,0.13043478260869565,0.13043478260869565,0.21739130434782608,0.34782608695652173
20200510SKLT0,20200510,SK,LT,0,T,61895,0,1,0,0, ,0,1,13,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3.0,6.0,0.0,2,1,0,0,2,1,3,0,0,2,0,0,3.63,54.0,0.0,0.0,0.0,6.0,0.5,42.0,42.63,45.63,54.0,27.0,54.0,0.6666666666666666,0.6666666666666666,2.0,2.6666666666666665
20200510SKLT0,20200510,LT,SK,0,B,63512,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0,0,0,0,3.63,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200510SKLT0,20200510,SK,LT,0,T,64893,0,1,0,1, ,0,3,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0,3,0,0,1,0,4,0,0,0,0,0,3.63,0.0,0.0,0.0,0.0,1.0,0.25,3.0,3.63,3.63,0.0,0.0,9.0,0.25,0.25,0.25,0.5
20200510SKLT0,20200510,SK,LT,0,T,65411,0,1,0,0, ,0,2,15,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,1,1,0,3,0,0,0,0,0,3.63,0.0,13.5,13.5,1.0,3.0,0.5,4.5,5.13,6.63,0.0,0.0,13.5,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333
20200510SKLT0,20200510,LT,SK,0,B,79545,0,1,0,1, ,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0,0,0,0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.63,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200510SKLT0,20200510,SK,LT,0,T,79847,1,0,0,0,L,0,18,85,22,19,2,0,0,0,0,1,0,0,3,0,0,3,1,0,0,1,2,2,0.0,0.833333333,1.0,2,18,3,3,2,0,19,0,0,2,0,0,3.63,3.0,4.5,4.5,1.0,0.8333333333333334,0.125,3.5,4.13,4.63,3.0,0.0,3.0,0.10526315789473684,0.22727272727272727,0.10526315789473684,0.33253588516746413
20200512HTHH0,20200512,HT,HH,0,T,50636,1,0,0,0, ,0,21,90,26,26,7,1,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,1,0.75,1.0,1.125,1,21,4,0,7,0,26,0,0,1,1,0,3.63,1.2857142857142858,5.142857142857143,0.0,0.0,1.0,0.3181818181818182,1.8571428571428572,2.487142857142857,3.0585714285714287,1.2857142857142858,0.0,9.0,0.2692307692307692,0.2692307692307692,0.34615384615384615,0.6153846153846154
20200512HTHH0,20200512,HT,HH,0,T,65643,0,1,0,1,S,0,3,23,5,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,2.0,0.0,0,3,2,1,1,0,4,0,0,0,0,0,3.63,0.0,18.0,9.0,2.0,2.0,0.5,2.0,2.63,4.63,0.0,0.0,9.0,0.25,0.4,0.25,0.65
20200512HTHH0,20200512,HH,HT,0,B,65764,1,0,0,0, ,0,21,101,25,22,1,0,0,0,1,0,0,0,3,0,0,8,0,0,0,0,0,0,0.0,0.571428571,1.5,0,21,8,3,1,0,22,0,0,0,0,0,3.63,0.0,10.285714285714286,3.857142857142857,2.6666666666666665,0.5714285714285714,0.07142857142857142,2.0,2.63,3.7728571428571427,0.0,0.0,1.2857142857142858,0.045454545454545456,0.16,0.045454545454545456,0.20545454545454545
20200512HTHH0,20200512,HT,HH,0,T,66609,0,1,0,0,W,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0,3,2,1,0,0,3,0,0,0,0,0,3.63,0.0,18.0,9.0,2.0,1.0,0.0,2.0,2.63,4.63,0.0,0.0,0.0,0.0,0.25,0.0,0.25
20200512HTHH0,20200512,HH,HT,0,B,67703,0,1,0,0, ,0,3,14,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,1,3,0,0,2,1,5,0,0,1,0,0,3.63,9.0,0.0,0.0,0.0,2.0,0.25,16.0,16.63,17.63,9.0,9.0,18.0,0.4,0.4,1.2,1.6
20200512HTHH0,20200512,HH,HT,0,B,74857,0,1,0,1,L,0,3,9,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1.0,3.0,1,3,0,0,1,0,3,1,0,1,1,0,3.63,9.0,0.0,0.0,0.0,1.0,0.25,3.0,3.63,3.63,9.0,0.0,9.0,0.3333333333333333,0.25,1.0,1.25
20200512KTNC0,20200512,KT,NC,0,T,50040,1,0,0,0, ,0,15,112,23,21,6,0,0,0,0,0,0,0,1,0,1,6,0,1,0,0,3,3,1.8,0.692307692,1.5,3,15,6,1,6,0,21,0,1,3,0,0,3.63,5.4,10.8,1.8,6.0,1.4,0.4,1.8,2.4299999999999997,3.63,5.4,0.0,10.8,0.2857142857142857,0.34782608695652173,0.2857142857142857,0.6335403726708074
20200512KTNC0,20200512,NC,KT,0,B,60339,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,0,0,3,0,0,0,0,0,3.63,0.0,18.0,0.0,0.0,0.0,0.0,-1.0,-0.3700000000000001,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200512KTNC0,20200512,NC,KT,0,B,63991,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0,2,0,0,0,0,0,3.63,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.6299999999999999,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200512KTNC0,20200512,KT,NC,0,T,64029,0,1,0,1,L,0,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,1,0,0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0
20200512KTNC0,20200512,NC,KT,0,B,64995,0,1,0,0, ,0,3,31,6,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0,3,0,1,2,0,5,0,0,0,0,0,3.63,0.0,0.0,9.0,0.0,3.0,0.4,6.0,6.63,6.63,0.0,0.0,18.0,0.4,0.5,0.4,0.9
20200512KTNC0,20200512,KT,NC,0,T,65060,0,1,0,0, ,1,4,16,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,4,2,0,1,0,5,0,0,0,0,0,3.63,0.0,13.5,0.0,0.0,0.75,0.3333333333333333,0.0,0.6299999999999999,2.13,0.0,0.0,6.75,0.2,0.2,0.2,0.4
20200512KTNC0,20200512,KT,NC,0,T,67008,0,1,0,0, ,0,3,24,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1.5,2.0,3.0,2,3,1,0,2,1,5,0,0,2,0,0,3.63,18.0,9.0,0.0,0.0,2.0,0.3333333333333333,14.0,14.629999999999999,16.63,18.0,9.0,18.0,0.4,0.4,1.2,1.6
20200512KTNC0,20200512,NC,KT,0,B,69940,1,0,0,0, ,0,16,99,26,25,10,0,0,2,0,1,0,0,1,0,0,6,0,2,0,0,5,5,1.5,2.2,3.0,5,16,6,1,10,2,25,0,0,5,0,0,3.63,8.4375,10.125,1.6875,6.0,2.0625,0.47058823529411764,6.1875,6.8175,8.317499999999999,8.4375,3.375,16.875,0.4,0.4230769230769231,0.72,1.143076923076923
20200512KTNC0,20200512,KT,NC,0,T,75340,0,1,0,0, ,1,3,13,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1,3,1,0,1,1,4,0,0,1,0,0,3.63,9.0,9.0,0.0,0.0,1.0,0.0,14.0,14.629999999999999,16.63,9.0,9.0,9.0,0.25,0.25,1.25,1.5
20200512KTNC0,20200512,NC,KT,0,B,76118,0,1,0,1,W,0,3,15,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0,3,1,1,0,0,3,0,0,0,0,0,3.63,0.0,9.0,9.0,1.0,1.0,0.0,4.0,4.63,5.63,0.0,0.0,0.0,0.0,0.25,0.0,0.25
20200512KTNC0,20200512,KT,NC,0,T,77563,0,1,0,0, ,1,2,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0,0,2,0,0,1,0,3,0,0,0,1,0,3.63,0.0,0.0,0.0,0.0,1.5,0.3333333333333333,3.0,3.63,3.63,0.0,0.0,13.5,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333
20200512KTNC0,20200512,NC,KT,0,B,79358,0,1,0,0, ,0,3,13,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,3.0,6.0,1,3,1,0,2,0,5,0,0,1,1,0,3.63,9.0,9.0,0.0,0.0,2.0,0.5,1.0,1.63,2.63,9.0,0.0,18.0,0.4,0.4,0.8,1.2000000000000002
20200512OBLT0,20200512,LT,OB,0,B,60559,0,1,0,0, ,0,3,21,3,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,1,0,0,2,0,0,0,0,0,3.63,0.0,18.0,9.0,2.0,1.0,0.0,2.0,2.63,4.63,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
20200512OBLT0,20200512,OB,LT,0,T,62242,0,1,0,0, ,1,6,29,8,8,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,1.5,1,6,2,0,2,1,8,0,0,1,0,0,3.63,4.5,9.0,0.0,0.0,1.0,0.2,7.5,8.129999999999999,9.629999999999999,4.5,4.5,9.0,0.25,0.25,0.75,1.0
20200512OBLT0,20200512,OB,LT,0,T,63248,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0,0,0,0,3.63,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200512OBLT0,20200512,LT,OB,0,B,63543,0,1,0,0, ,0,3,19,5,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1,3,1,0,2,1,5,0,0,1,1,0,3.63,9.0,9.0,0.0,0.0,2.0,0.3333333333333333,14.0,14.629999999999999,16.63,9.0,9.0,18.0,0.4,0.4,1.6,2.0
20200512OBLT0,20200512,LT,OB,0,B,64718,0,1,0,1, ,0,3,27,5,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.0,0.0,0.0,1,3,0,1,2,0,4,0,0,1,0,0,3.63,9.0,0.0,9.0,0.0,3.0,0.5,6.0,6.63,6.63,9.0,0.0,18.0,0.5,0.6,0.5,1.1
20200512OBLT0,20200512,OB,LT,0,T,67266,0,1,0,1, ,0,3,26,6,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1.0,0.0,6.0,1,3,0,2,1,0,4,0,0,1,0,0,3.63,9.0,0.0,18.0,0.0,3.0,0.25,9.0,9.629999999999999,9.629999999999999,9.0,0.0,9.0,0.25,0.5,0.25,0.75
20200512OBLT0,20200512,OB,LT,0,T,69045,1,0,0,0,W,0,15,110,27,27,12,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,4,4,1.333333333,2.0,6.0,4,15,4,0,12,0,27,0,0,4,3,0,3.63,7.2,7.2,0.0,0.0,2.4,0.5217391304347826,1.4,2.03,2.83,7.2,0.0,21.6,0.4444444444444444,0.4444444444444444,0.6666666666666666,1.1111111111111112
20200512OBLT0,20200512,LT,OB,0,B,76355,1,0,0,0,L,0,9,58,18,17,10,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,5,2.4,6.0,7.5,5,9,0,1,10,0,17,0,0,5,2,0,3.63,15.0,0.0,3.0,0.0,3.6666666666666665,0.5882352941176471,4.0,4.63,4.63,15.0,0.0,30.0,0.5882352941176471,0.6111111111111112,0.8235294117647058,1.434640522875817
20200512OBLT0,20200512,LT,OB,0,B,77591,0,1,0,0, ,0,6,26,8,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.5,0.0,1.5,2,6,0,0,3,1,8,0,0,2,1,0,3.63,9.0,0.0,0.0,0.0,1.5,0.2857142857142857,9.5,10.129999999999999,10.629999999999999,9.0,4.5,13.5,0.375,0.375,1.125,1.5
20200512OBLT0,20200512,LT,OB,0,B,78536,0,1,0,0, ,0,3,15,5,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0.0,0.0,0.0,2,3,0,0,3,0,5,0,0,2,1,0,3.63,18.0,0.0,0.0,0.0,3.0,0.6,3.0,3.63,3.63,18.0,0.0,27.0,0.6,0.6,1.0,1.6
20200512SKLG0,20200512,SK,LG,0,T,50815,1,0,0,0,L,0,11,98,24,22,10,1,0,1,1,0,0,0,2,0,0,2,0,1,0,0,8,5,2.4,3.0,3.0,5,11,2,2,10,1,22,0,0,8,1,0,3.63,12.272727272727273,4.909090909090909,4.909090909090909,1.0,3.272727272727273,0.47368421052631576,7.090909090909091,7.720909090909091,8.539090909090909,19.636363636363637,2.4545454545454546,24.545454545454547,0.45454545454545453,0.5,0.7272727272727273,1.2272727272727273
20200512SKLG0,20200512,SK,LG,0,T,64768,0,1,0,0, ,0,7,24,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,7,1,0,0,0,7,0,0,0,0,0,3.63,0.0,3.8571428571428568,0.0,0.0,0.0,0.0,2.142857142857143,2.7728571428571427,3.2014285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200512SKLG0,20200512,SK,LG,0,T,64861,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,0,0,3,0,0,0,0,0,3.63,0.0,18.0,0.0,0.0,0.0,0.0,-1.0,-0.3700000000000001,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200512SKLG0,20200512,LG,SK,0,B,65117,0,1,0,1, ,0,3,32,5,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1,3,1,1,1,0,4,0,0,1,1,0,3.63,9.0,9.0,9.0,1.0,2.0,0.3333333333333333,4.0,4.63,5.63,9.0,0.0,9.0,0.25,0.4,0.75,1.15
20200512SKLG0,20200512,SK,LG,0,T,65343,0,1,0,1, ,0,3,16,5,5,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,0.0,1,3,2,0,2,0,5,0,0,1,0,1,3.63,9.0,18.0,0.0,0.0,2.0,0.6666666666666666,-1.0,-0.3700000000000001,1.63,9.0,0.0,18.0,0.4,0.4,1.0,1.4
20200512SKLG0,20200512,LG,SK,0,B,76455,1,0,0,0,W,0,18,105,26,23,6,1,0,1,0,0,0,1,2,0,0,8,0,0,0,0,4,4,0.0,1.0,2.4,4,18,8,2,6,1,23,1,0,4,1,0,3.63,6.0,12.0,3.0,4.0,1.3333333333333333,0.3333333333333333,3.5,4.13,5.63,6.0,1.5,9.0,0.2608695652173913,0.3076923076923077,0.5217391304347826,0.8294314381270903
20200512SKLG0,20200512,LG,SK,0,B,76650,0,1,0,0, ,0,2,12,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,1,0,3,0,0,0,1,0,3.63,0.0,0.0,0.0,0.0,1.5,0.3333333333333333,3.0,3.63,3.63,0.0,0.0,13.5,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333
20200512SKLG0,20200512,LG,SK,0,B,79825,0,1,0,0, ,0,4,16,5,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,4,0,0,1,0,4,0,1,0,0,0,3.63,0.0,0.0,0.0,0.0,0.75,0.25,5.25,5.88,5.88,0.0,0.0,6.75,0.25,0.4,0.25,0.65
20200512SSWO0,20200512,SS,WO,0,T,60146,0,1,0,1, ,0,3,13,5,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,2.0,1.5,0,3,0,1,1,0,4,0,0,0,1,0,3.63,0.0,0.0,9.0,0.0,2.0,0.25,6.0,6.63,6.63,0.0,0.0,9.0,0.25,0.4,0.75,1.15
20200512SSWO0,20200512,SS,WO,0,T,61457,0,1,0,0, ,0,1,10,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,6.0,0.0,0,1,0,0,2,0,3,0,0,1,0,0,3.63,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,3.0,3.63,3.63,27.0,0.0,54.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333
20200512SSWO0,20200512,WO,SS,0,B,63342,0,1,0,1,S,0,3,21,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.5,2.0,3.0,0,3,1,0,2,0,5,0,0,1,0,0,3.63,0.0,9.0,0.0,0.0,2.0,0.5,1.0,1.63,2.63,9.0,0.0,18.0,0.4,0.4,0.4,0.8
