G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP,WLS
20160505HHSK0,20160505,SK,HH,0,B,54,48,17,19,21,3,0,5,1,0,0,1,5,0,0,5,0,1,11,0.318181818,22,7,0.2731006160164271,0.4086242299794661,0.13552361396303902,0.3451730418943534,0.7537972718738195,19.904444444444444,15.639999999999995,0.3380126012601261,0.30739299610894943,L
20160505HHSK0,20160505,HH,SK,0,T,42,39,6,6,13,0,0,3,1,0,0,0,3,0,0,7,1,4,9,0.25,8,2,0.262987012987013,0.3787878787878788,0.1158008658008658,0.34446564885496184,0.7232535276428407,8.321428571428571,7.753999999999999,0.3263580827067669,0.3176638176638177,W
20160505LTHT0,20160505,LT,HT,0,T,32,29,0,1,3,1,0,0,0,1,0,0,1,0,2,6,1,0,4,0.0,4,0,0.2797558494404883,0.4120040691759919,0.13224821973550355,0.35315315315315315,0.7651572223291451,0.5975,-0.3379999999999995,0.346596947935368,0.3293807641633729,W
20160505LTHT0,20160505,HT,LT,0,B,52,38,17,17,18,1,1,2,0,0,0,2,11,0,1,5,2,1,11,0.615384615,13,8,0.27728285077951004,0.433184855233853,0.15590200445434302,0.3565815324165029,0.789766387650356,16.77846153846154,13.88,0.35589170731707315,0.3284023668639053,L
20160505NCKT0,20160505,KT,NC,0,B,37,32,2,2,7,0,0,0,2,0,0,0,4,0,1,8,2,2,8,0.166666667,6,1,0.2634920634920635,0.382010582010582,0.11851851851851852,0.34205607476635513,0.7240666567769372,2.5243243243243243,2.506,0.3311757631822387,0.30201342281879195,L
20160505NCKT0,20160505,NC,KT,0,T,54,43,15,15,16,5,1,2,1,0,1,1,9,0,0,5,0,0,12,0.368421053,19,7,0.27765237020316025,0.4266365688487585,0.1489841986455982,0.3545816733067729,0.7812182421555314,15.231481481481481,12.699999999999998,0.34930473372781057,0.3211143695014663,W
20160505OBLG0,20160505,OB,LG,0,T,50,45,7,7,19,2,0,0,0,1,0,1,3,0,1,4,3,1,13,0.294117647,17,5,0.2983957219251337,0.4438502673796792,0.14545454545454545,0.3848288621646623,0.8286791295443414,8.572799999999999,7.8679999999999986,0.3745928636779506,0.3320158102766799,W
20160505OBLG0,20160505,LG,OB,0,B,41,36,6,8,10,3,0,1,0,2,2,0,3,0,0,10,0,1,5,0.384615385,13,5,0.2543352601156069,0.3895953757225434,0.13526011560693646,0.3380710659898477,0.7276664417123909,4.780975609756098,4.639999999999999,0.3291453077699293,0.29906542056074764,L
20160505WOSS0,20160505,WO,SS,0,T,33,30,2,2,4,1,0,1,0,0,0,0,3,0,0,5,0,1,4,0.0,3,0,0.2746113989637305,0.4020725388601036,0.1274611398963731,0.3522415370539799,0.7543140759140835,1.8624242424242423,1.8,0.34335551504102096,0.3328804347826087,W
20160505WOSS0,20160505,SS,WO,0,B,33,31,4,5,7,2,3,0,1,0,0,1,0,0,1,6,0,0,4,0.375,8,3,0.2740174672489083,0.3897379912663755,0.11572052401746726,0.35067437379576105,0.7404123650621366,3.951515151515152,4.242,0.33703901046622264,0.3098404255319149,L
20160506HHKT0,20160506,KT,HH,0,B,41,35,10,10,15,2,0,3,1,1,0,0,6,0,0,6,3,1,7,0.384615385,13,5,0.2693877551020408,0.3948979591836735,0.12551020408163266,0.3483348334833483,0.7432327926670218,11.642926829268294,9.702000000000002,0.33882620320855616,0.30739299610894943,W
20160506HHKT0,20160506,HH,KT,0,T,39,37,3,3,10,4,0,0,0,0,0,1,1,0,0,9,0,1,9,0.181818182,11,2,0.263267429760666,0.3787721123829345,0.11550468262226847,0.3422263109475621,0.7209984233304966,4.168717948717949,4.087999999999999,0.3252475067996373,0.31874145006839943,L
20160506HTWO0,20160506,HT,WO,0,T,39,35,5,6,13,5,2,2,0,0,0,2,2,0,0,5,1,0,6,0.1,10,1,0.2808145766345123,0.4469453376205788,0.16613076098606644,0.3576158940397351,0.8045612316603139,10.61128205128205,9.59,0.3602988721804512,0.330028328611898,L
20160506HTWO0,20160506,WO,HT,0,B,50,44,15,15,20,1,1,3,3,0,0,0,6,0,0,7,0,0,11,0.5625,16,9,0.2824578790882061,0.4162537165510407,0.13379583746283452,0.35958005249343833,0.775833769044479,18.262400000000003,13.944,0.3520828247602441,0.34025974025974026,W
20160506LGNC0,20160506,NC,LG,0,B,39,37,13,13,15,3,0,2,0,0,0,0,2,0,0,5,2,2,2,0.727272727,11,8,0.2827735644637053,0.4355362946912243,0.15276273022751896,0.3576222435282838,0.7931585382195081,9.430769230769233,7.959999999999999,0.353982905982906,0.3258426966292135,W
20160506LGNC0,20160506,LG,NC,0,T,33,29,2,2,5,0,0,0,0,1,1,0,3,0,0,5,2,0,4,0.4,5,2,0.2516778523489933,0.3825503355704698,0.1308724832214765,0.3352999016715831,0.7178502372420529,0.9545454545454546,0.3000000000000002,0.32533593749999995,0.2957957957957958,L
20160506LTOB0,20160506,OB,LT,0,B,34,31,0,0,5,1,0,0,0,0,0,0,2,0,1,7,1,0,7,0.0,5,0,0.2939958592132505,0.4358178053830228,0.14182194616977228,0.38026905829596414,0.8160868636789869,1.3958823529411766,0.974,0.3697843833185448,0.3282247765006386,L
20160506LTOB0,20160506,LT,OB,0,T,45,37,6,7,12,4,1,1,0,0,1,0,7,0,0,9,1,0,11,0.230769231,13,3,0.28137254901960784,0.4176470588235294,0.13627450980392158,0.3561525129982669,0.7737995718217963,9.336,8.088000000000001,0.34992320966350304,0.3320610687022901,W
20160506SKSS0,20160506,SK,SS,0,T,35,32,4,4,10,2,1,1,0,1,2,0,1,0,0,6,1,1,4,0.4,5,2,0.27435387673956263,0.4125248508946322,0.13817097415506954,0.3448275862068966,0.7573524371015288,4.705714285714286,4.622,0.3385305410122164,0.3090452261306533,W
20160506SKSS0,20160506,SS,SK,0,B,34,31,4,5,8,2,1,1,1,0,2,0,1,0,0,2,0,0,5,0.25,8,2,0.2734952481520591,0.3928194297782471,0.11932418162618795,0.3485981308411215,0.7414175606193686,4.4523529411764695,4.434,0.3361880184331797,0.3076923076923077,L
20160507HHKT0,20160507,HH,KT,0,T,44,37,9,10,12,2,0,2,3,0,0,0,7,0,0,6,2,1,7,0.333333333,9,3,0.2655310621242485,0.3847695390781563,0.11923847695390782,0.3457117595048629,0.7304812985830192,9.033181818181818,8.202,0.3294428945074106,0.31973684210526315,W
20160507HHKT0,20160507,KT,HH,0,B,48,42,16,17,20,2,0,0,2,0,0,0,6,0,0,9,0,0,7,0.7222222220000001,18,13,0.27788649706457924,0.40019569471624267,0.12230919765166345,0.3563416738567731,0.7565373685730157,13.324999999999998,10.788,0.3454555555555556,0.31965174129353235,L
20160507HTWO0,20160507,WO,HT,0,B,34,33,3,4,8,1,1,0,3,0,0,0,1,0,0,7,1,0,6,0.272727273,11,3,0.28119001919385794,0.41362763915547024,0.1324376199616123,0.356839422259983,0.7704670614154532,3.0164705882352942,2.9639999999999995,0.3497815410668925,0.3391959798994975,W
20160507HTWO0,20160507,HT,WO,0,T,36,31,3,3,6,1,0,1,1,0,2,0,2,0,1,5,0,1,6,0.25,8,2,0.27800829875518673,0.4429460580912863,0.16493775933609955,0.3547204399633364,0.7976664980546226,3.085,3.1499999999999995,0.3568845454545455,0.32558139534883723,L
20160507LGNC0,20160507,NC,LG,0,B,35,32,4,4,8,1,0,3,0,1,0,0,3,0,0,12,0,0,7,0.0,6,0,0.2816753926701571,0.4397905759162304,0.15811518324607332,0.3562152133580705,0.7960057892743009,5.365714285714286,5.484,0.3545294117647059,0.32510288065843623,L
20160507LGNC0,20160507,LG,NC,0,T,37,31,1,1,6,0,0,0,0,1,0,0,4,0,2,8,0,1,9,0.25,4,1,0.2497297297297297,0.3762162162162162,0.12648648648648647,0.3349146110056926,0.7111308272219088,2.247567567567568,2.406,0.32360414703110274,0.2946298984034833,W
20160507LTOB0,20160507,LT,OB,0,T,41,34,4,5,9,2,0,1,1,0,1,0,5,0,1,10,1,0,9,0.2,10,2,0.2808349146110057,0.4174573055028463,0.13662239089184064,0.35678391959798994,0.7742412251008363,5.668292682926829,5.44,0.3501483333333333,0.33250927070457353,L
20160507LTOB0,20160507,OB,LT,0,B,35,30,0,0,6,1,0,0,0,2,0,0,4,0,1,7,1,0,8,0.0,10,0,0.29116465863453816,0.4297188755020081,0.13855421686746988,0.3782608695652174,0.8079797450672255,1.8971428571428568,1.694,0.3670413080895008,0.326302729528536,W
20160507SKSS0,20160507,SK,SS,0,T,42,31,5,6,7,2,0,0,1,1,1,1,8,0,1,7,0,2,9,0.3,10,3,0.2729026036644166,0.4088717454194793,0.1359691417550627,0.3464163822525597,0.7552881276720391,4.607142857142857,5.0539999999999985,0.33836026936026936,0.3081607795371498,L
20160507SKSS0,20160507,SS,SK,0,B,37,36,3,3,8,4,0,0,1,0,0,0,1,0,0,4,1,0,7,0.166666667,12,2,0.271617497456765,0.3906408952187182,0.1190233977619532,0.3450767841011744,0.7357176793198925,2.763243243243243,2.4779999999999998,0.3336711229946524,0.3054187192118227,W
20160508HHKT0,20160508,HH,KT,0,T,36,30,4,4,4,0,0,1,0,0,0,0,5,0,1,9,1,1,5,0.4,5,2,0.2616731517509728,0.3803501945525292,0.1186770428015564,0.34361610968294776,0.7239663042354769,2.14,2.198,0.3272273879966188,0.3153846153846154,W
20160508HHKT0,20160508,KT,HH,0,B,39,33,7,7,13,1,0,1,0,1,1,0,5,0,0,4,1,0,8,0.5,12,6,0.28151658767772514,0.4037914691943128,0.12227488151658765,0.36006683375104426,0.7638583029453571,7.7210256410256415,6.877999999999999,0.3486129032258065,0.3233173076923077,L
20160508HTWO0,20160508,HT,WO,0,T,41,37,5,6,11,3,0,0,0,0,1,0,1,0,2,9,0,1,8,0.4,10,4,0.2787212787212787,0.4405594405594406,0.16183816183816185,0.3545534924845269,0.7951129330439675,5.224390243902438,4.808,0.35603768624014026,0.32806324110671936,W
20160508HTWO0,20160508,WO,HT,0,B,41,35,6,7,10,2,1,2,0,2,0,0,5,1,1,6,0,2,8,0.333333333,9,3,0.2813370473537605,0.41875580315691735,0.13741875580315688,0.3579638752052545,0.7767196783621719,7.273170731707316,6.872000000000001,0.3517485667485667,0.3377885783718105,L
20160508LGNC0,20160508,LG,NC,0,T,38,36,5,5,9,1,0,1,0,0,0,0,2,0,0,6,1,0,6,0.428571429,7,3,0.2497398543184183,0.3756503642039542,0.1259105098855359,0.3333333333333333,0.7089836975372875,3.5578947368421048,3.492,0.3226724294813467,0.2938718662952646,W
20160508LGNC0,20160508,NC,LG,0,B,44,30,11,11,12,2,0,0,1,1,1,2,10,1,1,3,2,0,9,0.538461538,13,7,0.2852791878172589,0.4406091370558376,0.15532994923857868,0.3630686886708296,0.8036778257266672,8.490909090909092,8.345999999999998,0.3582767462422635,0.3284960422163589,L
20160508LTOB0,20160508,LT,OB,0,T,55,44,16,17,21,4,0,2,3,1,1,0,7,1,3,6,2,2,11,0.55,20,11,0.2887067395264117,0.42896174863387976,0.14025500910746808,0.3661858974358974,0.7951476460697772,18.032,13.971999999999996,0.3588755980861245,0.3408284023668639,W
20160508LTOB0,20160508,OB,LT,0,B,52,46,11,11,18,1,0,3,0,0,0,1,4,0,1,7,0,1,14,0.363636364,11,4,0.29558541266794625,0.4376199616122841,0.1420345489443378,0.3810316139767055,0.8186515755889896,13.189615384615385,11.533999999999995,0.3710436573311368,0.32977461447212336,L
20160508SKSS0,20160508,SK,SS,0,T,51,43,6,7,15,0,0,1,1,1,0,2,5,0,1,8,1,3,11,0.181818182,11,2,0.2759259259259259,0.4092592592592593,0.13333333333333336,0.3491414554374489,0.7584007146967082,7.868235294117646,8.126,0.34027037933817594,0.3115519253208868,W
20160508SKSS0,20160508,SS,SK,0,B,57,43,8,8,12,1,0,1,0,0,2,0,11,4,1,10,0,0,18,0.333333333,15,5,0.2719298245614035,0.3898635477582846,0.11793372319688104,0.3493975903614458,0.7392611381197304,8.050526315789472,8.09,0.3344621276595744,0.3068720379146919,L
20160510OBSK0,20160510,SK,OB,0,B,45,38,7,7,13,5,0,1,0,0,1,1,4,0,1,11,1,2,11,0.3,10,3,0.27817531305903404,0.4141323792486583,0.13595706618962433,0.35122336227308604,0.7653557415217443,8.817333333333332,7.9419999999999975,0.34285669781931466,0.3156108597285068,L
20160510OBSK0,20160510,OB,SK,0,T,42,37,10,11,13,4,0,5,1,0,0,1,4,0,0,6,2,2,4,0.333333333,6,2,0.2974976830398517,0.4522706209453197,0.15477293790546806,0.3818327974276528,0.8341034183729725,12.17142857142857,11.041999999999998,0.3756313694267516,0.3287356321839081,W
20160510SSLG0,20160510,SS,LG,0,T,49,41,9,9,17,2,0,1,3,0,0,1,6,0,1,3,0,0,13,0.466666667,15,7,0.2774133083411434,0.39550140581068416,0.11808809746954076,0.3550784475639967,0.7505798533746808,12.685714285714285,10.986,0.3397949346405229,0.31179138321995464,L
20160510SSLG0,20160510,LG,SS,0,B,42,33,3,3,9,0,0,0,0,1,0,1,7,0,1,4,1,1,12,0.333333333,6,2,0.2505030181086519,0.3722334004024145,0.1217303822937626,0.335978835978836,0.7082122363812504,4.142857142857143,4.708,0.32350219106047323,0.29411764705882354,W
20160511KTHT0,20160511,KT,HT,0,T,37,34,3,3,9,1,0,1,0,0,0,0,2,0,1,9,3,1,7,0.333333333,6,2,0.2809917355371901,0.4031221303948577,0.12213039485766758,0.3589951377633712,0.7621172681582289,3.351891891891892,3.2480000000000007,0.3479293739967897,0.3235981308411215,W
20160511KTHT0,20160511,HT,KT,0,B,40,38,6,8,14,6,0,1,3,0,1,0,1,0,0,6,0,1,8,0.375,16,6,0.28200192492781523,0.4465832531280077,0.16458132820019244,0.3555555555555556,0.8021388086835632,9.5025,7.972000000000001,0.3582811176968671,0.3316455696202532,L
20160511NCHH0,20160511,HH,NC,0,B,40,36,5,6,13,4,0,0,0,0,1,0,3,0,0,7,1,3,10,0.333333333,12,4,0.2650375939849624,0.3834586466165413,0.11842105263157893,0.3457711442786069,0.7292297908951483,6.8625,5.944000000000001,0.3294677023712183,0.3201483312731768,W
20160511NCHH0,20160511,NC,HH,0,T,45,35,4,5,9,1,0,0,0,0,0,1,9,0,0,8,1,0,13,0.272727273,11,3,0.2843137254901961,0.4352941176470588,0.15098039215686276,0.3644939965694683,0.7997881142165271,4.8582222222222216,5.376,0.35778826530612245,0.3282442748091603,L
20160511OBSK0,20160511,SK,OB,0,B,35,32,3,3,9,2,0,0,0,0,1,0,2,0,0,7,1,1,5,0.25,8,2,0.2782608695652174,0.4121739130434783,0.13391304347826088,0.350499615680246,0.7626735287237243,3.44,3.164,0.34183169067475355,0.31683168316831684,W
20160511OBSK0,20160511,OB,SK,0,T,41,35,7,7,12,2,0,3,1,1,0,1,5,0,0,6,2,0,7,0.14285714300000002,7,1,0.2989228007181329,0.4587073608617594,0.15978456014362658,0.38287937743190653,0.8415867382936661,8.652682926829268,8.332,0.3780848111025444,0.3288740245261985,L
20160511SSLG0,20160511,LG,SS,0,B,51,45,16,16,22,4,1,2,1,0,1,1,3,0,1,6,0,0,11,0.5555555560000001,18,10,0.26082771896053897,0.3888354186717998,0.12800769971126086,0.34375,0.7325854186717998,18.658823529411766,14.131999999999994,0.3328422818791946,0.3053435114503817,W
20160511SSLG0,20160511,SS,LG,0,T,39,37,2,2,11,3,1,0,0,0,1,0,1,0,0,6,0,1,10,0.375,8,3,0.27807971014492755,0.3967391304347826,0.11865942028985504,0.35388310648518817,0.7506222369199708,5.1630769230769245,4.692,0.3393919239904988,0.3132530120481928,L
20160511WOLT0,20160511,WO,LT,0,T,48,43,16,16,17,3,1,4,0,0,0,0,5,0,0,13,1,0,5,0.6,10,6,0.2857142857142857,0.4330357142857143,0.1473214285714286,0.3617693522906793,0.7948050665763936,15.44375,12.346000000000002,0.35831048069345944,0.34275618374558303,L
20160511WOLT0,20160511,LT,WO,0,B,35,34,1,2,9,2,0,0,0,0,0,0,1,0,0,9,2,0,6,0.333333333,6,2,0.2879858657243816,0.4257950530035336,0.13780918727915192,0.3639906469212783,0.7897856999248118,2.5737142857142863,2.217999999999999,0.35681225756400314,0.3413793103448276,W
20160512KTHT0,20160512,HT,KT,0,B,42,38,10,10,16,5,1,2,0,1,0,0,3,1,1,10,2,0,8,0.333333333,15,5,0.28690807799442897,0.457753017641597,0.17084493964716807,0.35973597359735976,0.8174889912389568,12.053809523809527,9.669999999999998,0.3638952536824877,0.3382352941176471,W
20160512KTHT0,20160512,KT,HT,0,T,38,31,6,6,8,1,0,2,0,0,2,1,4,1,0,5,0,1,5,0.166666667,6,1,0.2803571428571429,0.4053571428571429,0.125,0.35826771653543305,0.7636248593925758,5.47578947368421,5.709999999999999,0.3472720187061575,0.32122587968217936,L
20160512NCHH0,20160512,HH,NC,0,B,36,33,1,1,6,1,1,0,0,0,0,0,3,0,0,10,0,0,8,0.0,9,0,0.2625341841385597,0.3801276207839562,0.11759343664539652,0.34299516908212563,0.7231227898660819,2.445,2.269999999999999,0.3270833995234313,0.31850961538461536,L
20160512NCHH0,20160512,NC,HH,0,T,50,36,11,12,12,1,1,1,1,0,2,1,9,0,2,10,0,0,11,0.4166666670000001,12,5,0.2859848484848485,0.4375,0.1515151515151515,0.36902800658978585,0.8065280065897859,10.5524,9.829999999999998,0.3607389885807504,0.3312807881773399,W
20160512OBSK0,20160512,SK,OB,0,B,37,33,5,5,10,1,0,3,0,0,0,1,2,0,1,8,1,0,8,0.166666667,6,1,0.2789518174133559,0.4175824175824176,0.1386306001690617,0.3505231689088191,0.7681055864912367,6.908108108108108,6.925999999999998,0.3434918879056047,0.3165236051502146,L
20160512OBSK0,20160512,OB,SK,0,T,38,35,2,2,10,3,0,0,1,0,0,0,3,0,0,7,2,1,9,0.076923077,13,1,0.29852045256745,0.4560487380330722,0.15752828546562225,0.38170823885109606,0.8377569768841682,4.139473684210526,3.8139999999999987,0.3768119850187266,0.3297297297297297,W
20160512SSLG0,20160512,SS,LG,0,T,46,34,6,7,9,2,0,0,1,1,1,1,9,0,1,6,0,0,12,0.214285714,14,3,0.27768014059753954,0.3945518453427065,0.11687170474516695,0.3562596599690881,0.7508115053117945,5.932173913043478,6.3119999999999985,0.34018563789152023,0.3131634819532909,W
20160512SSLG0,20160512,LG,SS,0,B,38,33,5,5,10,2,1,0,0,0,2,0,2,0,1,7,1,1,6,0.272727273,11,3,0.2621268656716418,0.3899253731343284,0.12779850746268656,0.3442622950819672,0.7341876682162956,4.9957894736842094,4.5840000000000005,0.3331211382113821,0.3078817733990148,L
20160512WOLT0,20160512,LT,WO,0,B,38,30,8,8,9,1,1,2,1,1,1,0,6,0,1,4,0,1,6,0.444444444,9,4,0.2882960413080895,0.43029259896729777,0.14199655765920827,0.3659090909090909,0.7962016898763886,8.234210526315787,7.4979999999999976,0.35911454408440097,0.3400447427293065,W
20160512WOLT0,20160512,WO,LT,0,T,31,30,0,1,3,2,0,0,0,0,0,0,1,0,0,12,1,0,3,0.0,5,0,0.2808695652173913,0.4260869565217391,0.1452173913043478,0.3562066306861989,0.782293587207938,0.5090322580645161,-0.6160000000000002,0.35302538461538463,0.3391003460207612,L
20160513HHHT0,20160513,HH,HT,0,T,36,32,2,2,6,1,0,0,0,1,0,0,4,0,0,6,0,1,7,0.333333333,3,1,0.2604074402125775,0.3755535872453499,0.11514614703277234,0.3411580594679186,0.7167116467132685,2.01,1.872,0.3249258687258687,0.3158508158508159,W
20160513HHHT0,20160513,HT,HH,0,B,33,27,3,4,6,1,0,0,0,2,0,0,4,1,2,2,0,0,5,0.111111111,9,1,0.2853260869565217,0.4528985507246377,0.16757246376811594,0.3598393574297189,0.8127379081543566,2.515151515151515,2.6239999999999997,0.3624098883572568,0.3353151010701545,L
20160513KTNC0,20160513,KT,NC,0,T,38,36,5,5,10,1,0,2,0,0,0,0,2,0,0,7,1,0,6,0.333333333,6,2,0.28027681660899656,0.407439446366782,0.12716262975778547,0.3570336391437309,0.7644730855105129,5.071578947368421,5.0139999999999985,0.3472528387585163,0.3204845814977973,L
20160513KTNC0,20160513,NC,KT,0,B,36,35,4,4,9,0,0,2,0,0,0,0,1,0,0,11,1,0,5,0.5,4,2,0.2850595783684693,0.4372135655362053,0.15215398716773604,0.3664,0.8036135655362053,3.815,3.922,0.3592844690966721,0.33093525179856115,W
20160513LTSS0,20160513,SS,LT,0,B,44,40,8,8,13,0,0,1,0,0,0,0,4,0,0,8,0,1,9,0.333333333,12,4,0.27928692699490665,0.3947368421052632,0.11544991511035653,0.3572496263079223,0.7519864684131854,6.583636363636364,6.305999999999999,0.3411064301552106,0.31551901336073995,L
20160513LTSS0,20160513,LT,SS,0,T,52,37,13,14,14,2,0,3,2,0,0,1,13,0,1,6,3,0,11,0.266666667,15,4,0.2910758965804837,0.4378648874061718,0.14678899082568808,0.3724489795918368,0.8103138669980086,14.519230769230768,12.522,0.3653125453226976,0.3412784398699892,W
20160513OBWO0,20160513,WO,OB,0,B,40,34,3,4,10,3,0,0,1,0,0,2,4,0,0,8,1,1,9,0.307692308,13,4,0.28125,0.4248310810810811,0.14358108108108109,0.3560209424083769,0.7808520234894579,5.07,5.346,0.3524985074626866,0.3396648044692737,L
20160513OBWO0,20160513,OB,WO,0,T,46,39,8,8,15,4,0,1,1,0,1,1,4,0,1,8,0,0,11,0.333333333,15,5,0.30134680134680136,0.4595959595959596,0.15824915824915825,0.38377192982456143,0.843367889420521,10.808695652173913,9.385999999999996,0.3788819695872556,0.33368200836820083,W
20160513SKLG0,20160513,LG,SK,0,B,34,29,2,2,8,2,1,0,0,2,0,0,5,0,0,7,0,0,8,0.166666667,12,2,0.262488646684832,0.3905540417801998,0.12806539509536785,0.3452950558213716,0.7358490976015715,4.302941176470589,4.094000000000001,0.33410522151898736,0.30935251798561153,L
20160513SKLG0,20160513,SK,LG,0,T,34,30,1,1,3,1,0,0,0,1,0,0,3,0,1,7,0,1,6,0.333333333,3,1,0.2745259686727123,0.4105523495465787,0.13602638087386645,0.3469387755102041,0.7574911250567828,0.8894117647058825,0.27400000000000035,0.33953309352517985,0.31204188481675393,W
20160514HHHT0,20160514,HT,HH,0,B,40,36,7,8,12,1,0,1,1,0,0,0,3,0,1,3,0,1,8,0.384615385,13,5,0.2868421052631579,0.4526315789473685,0.16578947368421054,0.3610894941634241,0.8137210731107926,7.023999999999999,6.516,0.3632828438948995,0.3356242840778923,W
20160514HHHT0,20160514,HH,HT,0,T,30,30,0,0,5,0,0,0,0,0,0,0,0,0,0,6,2,1,3,0.0,0,0,0.2579810181190681,0.3701466781708369,0.11216566005176876,0.3371559633027523,0.7073026414735892,0.5,-0.5379999999999999,0.3211313207547169,0.3129251700680272,L
20160514KTNC0,20160514,KT,NC,0,T,40,34,6,6,9,2,0,4,0,0,1,1,4,0,0,7,0,0,7,0.111111111,9,1,0.27983193277310925,0.4151260504201681,0.13529411764705884,0.356347438752784,0.771473489172952,8.151,8.163999999999998,0.3487722263041881,0.31759656652360513,L
20160514KTNC0,20160514,NC,KT,0,B,41,36,3,3,10,2,0,0,3,0,0,0,5,0,0,11,1,0,11,0.28571428600000004,14,4,0.28482697426796805,0.4338952972493345,0.14906832298136646,0.3663826491092176,0.8002779463585521,5.074146341463415,4.882,0.3585955487336915,0.3329452852153667,W
20160514LTSS0,20160514,SS,LT,0,B,43,36,10,10,15,2,0,1,1,1,0,1,5,0,1,5,1,1,9,0.454545455,11,5,0.2833607907742998,0.39950576606260296,0.11614497528830316,0.3613323678493845,0.7608381339119874,9.986046511627906,8.849999999999998,0.3451275071633238,0.3197211155378486,W
20160514LTSS0,20160514,LT,SS,0,T,40,37,4,4,9,2,0,0,1,0,0,0,2,0,1,6,0,1,9,0.272727273,11,3,0.2896440129449838,0.4336569579288026,0.14401294498381878,0.37039660056657225,0.8040535584953749,3.69,3.5719999999999983,0.3630641296687809,0.33962264150943394,L
20160514OBWO0,20160514,OB,WO,0,T,47,42,12,12,18,2,1,2,0,0,0,1,3,0,1,6,1,0,8,0.538461538,13,7,0.3056910569105691,0.4666666666666667,0.1609756097560976,0.38657243816254416,0.8532391048292108,13.207659574468085,11.012,0.38265686274509797,0.3380423814328961,L
20160514OBWO0,20160514,WO,OB,0,B,38,32,2,2,5,1,0,1,0,0,0,0,6,0,0,8,0,0,9,0.0,12,0,0.2779605263157895,0.42105263157894735,0.14309210526315785,0.3541818181818182,0.7752344497607655,3.0568421052631582,3.2059999999999995,0.35038679245283016,0.3355119825708061,W
20160514SKLG0,20160514,LG,SK,0,B,43,38,12,12,16,3,1,1,1,1,0,1,3,0,1,3,1,2,7,0.4166666670000001,12,5,0.2677787532923617,0.398595258999122,0.1308165057067603,0.3492675404780262,0.7478627994771483,10.91720930232558,9.355999999999998,0.3389395562356541,0.3141542002301496,W
20160514SKLG0,20160514,SK,LG,0,T,39,34,2,3,5,0,0,1,0,0,0,0,4,0,1,4,0,2,9,0.0,7,0,0.27105052125100243,0.4057738572574178,0.1347233360064154,0.34443656980864634,0.7502104270660641,2.3846153846153846,2.4980000000000007,0.33686983904828555,0.30691056910569103,L
20160515HHHT0,20160515,HH,HT,0,T,47,42,7,7,18,2,0,0,3,1,0,0,5,0,0,7,2,0,13,0.28571428600000004,21,6,0.2639467110741049,0.3738551207327228,0.10990840965861788,0.3424354243542436,0.7162905450869663,9.727659574468085,8.404,0.32571720116618075,0.32061068702290074,L
20160515HHHT0,20160515,HT,HH,0,B,42,32,8,8,9,1,0,2,1,1,0,0,9,0,1,7,0,0,10,0.375,8,3,0.28668941979522183,0.4539249146757679,0.16723549488054607,0.36397889977392617,0.8179038144496941,8.194285714285716,7.734,0.3655074850299401,0.3348214285714285,W
20160515KTNC0,20160515,KT,NC,0,T,48,42,2,2,7,0,0,0,2,0,0,0,6,0,0,12,1,1,10,0.25,8,2,0.275974025974026,0.40665584415584416,0.13068181818181818,0.35340501792114704,0.7600608620769911,2.4,2.2840000000000003,0.3447615330021292,0.31496881496881496,D
20160515KTNC0,20160515,NC,KT,0,B,50,43,2,2,7,2,0,0,4,1,0,0,6,0,1,10,0,1,12,0.2,15,3,0.28034188034188035,0.4256410256410256,0.14529914529914528,0.3631618195376585,0.7888028451786842,3.3540000000000005,3.4,0.35459866962305986,0.32847533632287,D
20160515LTSS0,20160515,LT,SS,0,T,41,38,8,8,11,2,0,1,0,0,0,0,3,0,0,11,0,1,6,0.333333333,9,3,0.28963893249607536,0.43328100470957615,0.14364207221350078,0.3695801789401239,0.8028611836496999,5.729756097560977,5.381999999999999,0.3626198630136986,0.3408163265306122,L
20160515LTSS0,20160515,SS,LT,0,B,37,35,3,3,9,1,0,1,1,0,0,0,2,0,0,6,1,0,7,0.2,10,2,0.28262610088070456,0.3987189751801441,0.11609287429943956,0.3596614950634697,0.7583804702436138,3.7945945945945936,3.762,0.3440830425680391,0.3187984496124031,W
20160515OBWO0,20160515,WO,OB,0,B,34,33,3,3,8,1,0,1,0,0,0,0,1,0,0,4,2,3,4,0.5,4,2,0.2770216172938351,0.41953562850280224,0.14251401120896715,0.3520227111426544,0.7715583396454566,2.524117647058824,2.4780000000000006,0.34873583569405103,0.33298097251585623,L
20160515OBWO0,20160515,OB,WO,0,T,41,37,5,5,11,1,0,1,1,0,0,0,4,0,0,3,2,0,9,0.272727273,11,3,0.30544593528018943,0.4648776637726914,0.15943172849250198,0.385989010989011,0.8508666747617024,5.2507317073170725,5.095999999999998,0.3819530292716134,0.3369140625,W
