,G_ID,GDAY_DS,T_ID,VS_T_ID,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H1,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,K/BB,OOPS,WHIP,BABIP,kFIP,HEADER_NO_1,HEADER_NO_2,TB_SC_T
43,20170406OBKT0,20170406,OB,KT,0,L,0,24,144,0.4375,0.7368421052631579,0.21052631578947367,0.13157894736842105,0.05263157894736842,0.0,0.02631578947368421,1,0,0.05263157894736842,0.0,0.21052631578947367,0.02631578947368421,0.0,0.2631578947368421,1,0,0,0.0,5,5,0.09999999999999999,0.0977443609047619,0.25,0.08928571428571427,0.9087301587301588,0.45637583892617445,0.4117647058823529,0.31630612244897954,0,0,1
44,20170406SKHT0,20170406,HT,SK,0,W,1,27,156,0.41666666666666663,0.918918918918919,0.21621621621621623,0.13513513513513514,0.02702702702702703,0.0,0.05405405405405406,2,0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.13513513513513514,0,0,0,0.0,4,4,0.04761904761111111,0.05844155842857142,0.125,0.17857142857142855,0.7114467408585056,0.24161073825503357,0.21428571428571427,0.29929931972789114,0,0,0
45,20170406SKHT0,20170406,SK,HT,0,L,0,24,142,0.4375,0.8421052631578947,0.2631578947368421,0.21052631578947367,0.05263157894736842,0.0,0.0,3,1,0.0,0.0,0.13157894736842105,0.0,0.02631578947368421,0.2631578947368421,1,1,0,0.0,6,6,0.14583333333333331,0.1,0.17857142858333333,0.14285714285714285,0.7960526315789473,0.42617449664429524,0.4545454545454545,0.16324489795918362,0,0,1
46,20170406SSLG0,20170406,LG,SS,0,W,0,27,105,0.29166666666666663,1.0,0.12903225806451613,0.0967741935483871,0.0,0.03225806451612903,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0,0,0,0.0,0,0,0.0,0.028571428571428567,0.024999999999999998,0.0,0.3225806451612903,0.08053691275167785,0.16666666666666666,0.05440136054421768,0,0,0
47,20170406SSLG0,20170406,SS,LG,0,L,0,24,134,0.35416666666666663,0.8529411764705882,0.23529411764705882,0.17647058823529413,0.0,0.029411764705882353,0.029411764705882353,0,1,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.0,0.0,0.17647058823529413,0,1,0,0.0,4,3,0.07142857144444444,0.07142857142857142,0.17857142858333333,0.14285714285714285,0.7816091954022988,0.30536912751677847,0.3043478260869565,0.23212244897959178,0,0,1
48,20170406WOLT0,20170406,LT,WO,0,W,0,27,114,0.35416666666666663,1.0,0.23529411764705882,0.14705882352941177,0.029411764705882353,0.0,0.058823529411764705,0,0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0,0,0,0.0,3,3,0.0,0.03174603176190476,0.17857142858333333,0.0,0.6764705882352942,0.1879194630872483,0.2222222222222222,0.2584829931972789,0,0,0
49,20170406WOLT0,20170406,WO,LT,0,L,0,24,131,0.5,0.9024390243902439,0.4146341463414634,0.2682926829268293,0.07317073170731707,0.024390243902439025,0.04878048780487805,0,1,0.0,0.07317073170731707,0.024390243902439025,0.0,0.0,0.17073170731707318,0,1,0,0.0,12,12,0.19444444444444442,0.12244897957142857,0.15,0.5,1.1957811470006592,0.5167785234899329,0.4838709677419355,0.2856938775510203,0,0,1
50,20170407HHHT0,20170407,HT,HH,1,W,0,27,115,0.4375,0.9736842105263158,0.2631578947368421,0.18421052631578946,0.05263157894736842,0.02631578947368421,0.0,0,0,0.0,0.0,0.02631578947368421,0.0,0.0,0.07894736842105263,1,0,0,0.0,2,2,0.020833333333333332,0.03401360542857143,0.08333333333333333,0.21428571428571427,0.6678520625889047,0.2684563758389262,0.29411764705882354,0.10202040816326535,0,0,0
51,20170407HHHT0,20170407,HH,HT,0,L,0,24,107,0.3125,0.84375,0.21875,0.15625,0.0625,0.0,0.0,0,1,0.0625,0.03125,0.03125,0.03125,0.03125,0.09375,0,1,0,0.0,4,4,0.0625,0.06666666666666665,0.02272727275,0.21428571428571427,0.6333333333333333,0.21476510067114093,0.28,0.12497959183673463,0,0,1
52,20170407LGLT0,20170407,LT,LG,0,L,0,27,159,0.41666666666666663,0.9459459459459459,0.2702702702702703,0.1891891891891892,0.08108108108108109,0.0,0.0,0,0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.21621621621621623,1,0,0,0.0,6,6,0.08333333333333333,0.03571428571428571,0.075,0.5714285714285714,0.6957528957528958,0.2684563758389262,0.3703703703703704,0.08841496598639459,0,0,0
53,20170407LGLT0,20170407,LG,LT,0,W,3,27,135,0.41666666666666663,0.8378378378378378,0.13513513513513514,0.08108108108108109,0.02702702702702703,0.0,0.02702702702702703,0,0,0.02702702702702703,0.0,0.10810810810810811,0.0,0.02702702702702703,0.32432432432432434,1,0,0,0.0,4,1,0.0625,0.04285714285714286,0.049999999999999996,0.21428571428571427,0.5681003584229392,0.21476510067114093,0.2222222222222222,0.21766666666666667,0,0,1
54,20170407NCSK0,20170407,SK,NC,0,L,0,27,153,0.5208333333333334,0.8095238095238095,0.23809523809523808,0.19047619047619047,0.023809523809523808,0.0,0.023809523809523808,2,0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.047619047619047616,0.19047619047619047,1,0,0,0.0,5,5,0.09259259261111111,0.07407407409523808,0.1875,0.14285714285714285,0.8117647058823529,0.34899328859060397,0.36,0.2652857142857143,0,0,0
55,20170407NCSK0,20170407,NC,SK,0,W,2,27,148,0.375,0.9142857142857143,0.17142857142857143,0.14285714285714285,0.0,0.0,0.02857142857142857,1,0,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.2571428571428571,1,0,0,0.3333333333333333,3,2,0.16666666666666666,0.042328042333333336,0.075,0.3214285714285714,0.5383928571428571,0.1879194630872483,0.2272727272727273,0.19725850340136064,0,0,1
56,20170407SSKT0,20170407,KT,SS,0,W,0,27,131,0.39583333333333337,0.9166666666666666,0.2222222222222222,0.19444444444444445,0.0,0.0,0.027777777777777776,1,1,0.0,0.0,0.08333333333333333,0.0,0.0,0.19444444444444445,1,0,0,0.0,2,2,0.1111111111111111,0.05820105819047619,0.11111111108333332,0.16666666666666663,0.6388888888888888,0.2684563758389262,0.28,0.21086394557823135,0,0,0
57,20170407SSKT0,20170407,SS,KT,0,L,0,26,122,0.39583333333333337,0.8055555555555556,0.19444444444444445,0.19444444444444445,0.0,0.0,0.0,1,0,0.05555555555555555,0.027777777777777776,0.1111111111111111,0.0,0.0,0.19444444444444445,1,0,0,0.0,3,3,0.16666666666666666,0.060439560428571425,0.17857142858333333,0.125,0.5649087221095335,0.2798141455859577,0.3043478260869565,0.13734222919937206,0,0,1
58,20170407WOOB0,20170407,OB,WO,0,L,0,27,161,0.5,0.9024390243902439,0.2682926829268293,0.07317073170731707,0.14634146341463414,0.024390243902439025,0.024390243902439025,2,0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0975609756097561,1,0,0,0.0,7,6,0.10416666666666666,0.09090909090476189,0.21875,0.07142857142857142,0.9604482531311801,0.3758389261744966,0.3125,0.2516802721088435,0,0,0
59,20170407WOOB0,20170407,WO,OB,0,W,0,27,168,0.47916666666666663,0.9,0.225,0.2,0.025,0.0,0.0,0,0,0.0,0.0,0.075,0.0,0.025,0.15,0,1,0,0.0,3,3,0.13333333333333333,0.047619047619047616,0.041666666666666664,0.14285714285714285,0.6027777777777779,0.29530201342281875,0.3,0.1428367346938776,0,0,1
60,20170408HHHT0,20170408,HT,HH,0,L,0,27,177,0.5208333333333334,0.9047619047619048,0.2857142857142857,0.21428571428571427,0.047619047619047616,0.023809523809523808,0.0,0,0,0.0,0.0,0.09523809523809523,0.0,0.0,0.16666666666666666,1,1,0,0.3333333333333333,4,3,0.11666666666666667,0.08465608466666666,0.11363636366666666,0.125,0.8020050125313283,0.4026845637583892,0.3870967741935484,0.13603401360544226,0,0,0
61,20170408HHHT0,20170408,HH,HT,0,W,0,27,115,0.33333333333333337,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,2,1,0.06060606060606061,0.030303030303030304,0.18181818181818182,0.0,0.0,0.09090909090909091,1,0,0,0.0,3,3,0.08333333333333333,0.047619047619047616,0.06818181816666666,0.03571428571428571,0.4153225806451613,0.21476510067114093,0.13636363636363635,0.2040612244897959,0,0,1
62,20170408LGLT0,20170408,LT,LG,0,W,0,27,162,0.5208333333333334,0.9285714285714286,0.3333333333333333,0.21428571428571427,0.07142857142857142,0.023809523809523808,0.023809523809523808,1,1,0.0,0.0,0.07142857142857142,0.023809523809523808,0.0,0.16666666666666666,1,0,0,0.0,6,6,0.060606060611111116,0.08994708995238095,0.08333333333333333,0.16666666666666663,0.9688644688644688,0.4295302013422818,0.41935483870967744,0.21086394557823135,0,0,0
63,20170408LGLT0,20170408,LG,LT,0,L,0,26,147,0.47916666666666663,0.9,0.375,0.225,0.05,0.0,0.1,0,1,0.025,0.0,0.075,0.025,0.0,0.1,1,1,0,0.0,8,8,0.0625,0.0989010989047619,0.32142857141666664,0.09523809523809523,1.267094017094017,0.4749612803304077,0.3928571428571429,0.5329466248037678,0,0,1
64,20170408NCSK0,20170408,SK,NC,0,W,1,27,159,0.375,0.8857142857142857,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.0,0.0,0,0,0.0,0.0,0.11428571428571428,0.0,0.0,0.2857142857142857,0,0,1,0.0,2,2,0.09999999999999999,0.010989010999999998,0.125,0.17857142857142855,0.3898617511520737,0.1879194630872483,0.19047619047619047,0.11562585034013603,0,0,0
65,20170408NCSK0,20170408,NC,SK,0,L,0,24,162,0.47916666666666663,0.95,0.325,0.175,0.0,0.0,0.15,0,1,0.0,0.0,0.05,0.0,0.0,0.25,1,1,0,0.0,9,9,0.05555555555555555,0.09090909090476189,0.1875,0.3571428571428571,1.1907894736842106,0.42617449664429524,0.3181818181818182,0.7142653061224489,0,0,1
66,20170408SSKT0,20170408,KT,SS,0,W,4,27,138,0.39583333333333337,0.8611111111111112,0.19444444444444445,0.19444444444444445,0.0,0.0,0.0,0,1,0.027777777777777776,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,1,0,0,0.0,0,0,0.05555555555555555,0.05820105819047619,0.045454545416666665,0.07142857142857142,0.5400921658986175,0.2684563758389262,0.25925925925925924,0.15644217687074835,0,0,0
67,20170408SSKT0,20170408,SS,KT,1,L,0,24,84,0.22916666666666663,0.9285714285714286,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,0,0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.17857142857142858,0,0,0,0.0,1,1,0.041666666666666664,0.023809523809523808,0.07142857141666667,0.3571428571428571,0.2635327635327636,0.09395973154362416,0.14285714285714285,0.08671428571428577,0,0,1
68,20170408WOOB0,20170408,OB,WO,0,L,0,27,185,0.6666666666666666,0.9387755102040817,0.40816326530612246,0.30612244897959184,0.061224489795918366,0.0,0.04081632653061224,0,0,0.0,0.0,0.04081632653061224,0.0,0.02040816326530612,0.12244897959183673,1,0,0,0.0,13,13,0.16666666666666666,0.14285714285714285,0.28125,0.21428571428571427,1.0998225377107365,0.563758389261745,0.4736842105263158,0.31290476190476185,0,0,0
69,20170408WOOB0,20170408,WO,OB,0,W,2,27,185,0.6041666666666666,0.9347826086956522,0.34782608695652173,0.2608695652173913,0.08695652173913043,0.0,0.0,1,0,0.0,0.0,0.06521739130434782,0.0,0.0,0.13043478260869565,0,1,0,0.0,10,10,0.16666666666666666,0.040816326523809524,0.16666666666666666,0.14285714285714285,0.8781597573306371,0.4832214765100669,0.4324324324324325,0.12242857142857147,0,0,1
70,20170409HHHT0,20170409,HT,HH,0,W,2,27,141,0.41666666666666663,0.9459459459459459,0.35135135135135137,0.35135135135135137,0.0,0.0,0.0,0,2,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.10810810810810811,1,1,0,0.3333333333333333,2,2,0.0185185185,0.07407407409523808,0.125,0.2857142857142857,0.7498069498069498,0.34899328859060397,0.40625,0.09521768707482997,0,0,0
71,20170409HHHT0,20170409,HH,HT,0,L,0,24,118,0.3125,0.9375,0.28125,0.21875,0.03125,0.0,0.03125,1,0,0.0,0.0,0.0625,0.0,0.0,0.125,3,0,0,0.0,3,3,0.0,0.06547619047619047,0.075,0.14285714285714285,0.7770833333333333,0.30536912751677847,0.32,0.224469387755102,0,0,1
72,20170409LGLT0,20170409,LT,LG,0,W,0,27,153,0.39583333333333337,0.8611111111111112,0.1388888888888889,0.08333333333333333,0.05555555555555555,0.0,0.0,1,0,0.0,0.0,0.1111111111111111,0.0,0.027777777777777776,0.25,1,0,0,0.0,1,1,0.05555555555555555,0.023809523809523808,0.125,0.1607142857142857,0.503584229390681,0.21476510067114093,0.2272727272727273,0.1428367346938776,0,0,0
73,20170409LGLT0,20170409,LG,LT,0,L,0,24,165,0.5625,0.7727272727272727,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,1,0,0.0,0.0,0.11363636363636363,0.0,0.11363636363636363,0.2727272727272727,0,1,0,0.0,7,7,0.09999999999999999,0.09090909090476189,0.1875,0.1714285714285714,1.0427807486631016,0.42617449664429524,0.4,0.4540612244897959,0,0,1
74,20170409NCSK0,20170409,SK,NC,0,W,1,27,175,0.5416666666666666,0.8837209302325582,0.27906976744186046,0.2558139534883721,0.023255813953488372,0.0,0.0,1,1,0.0,0.0,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.23255813953488372,1,0,0,0.0,5,5,0.1111111111111111,0.1746031746190476,0.29166666666666663,0.17857142857142855,0.7374541003671969,0.4026845637583892,0.42857142857142855,0.13603401360544226,0,0,0
75,20170409NCSK0,20170409,NC,SK,0,L,0,24,160,0.5416666666666666,0.8372093023255814,0.3023255813953488,0.20930232558139536,0.046511627906976744,0.0,0.046511627906976744,0,1,0.0,0.0,0.11627906976744186,0.0,0.046511627906976744,0.16279069767441862,0,1,0,0.0,8,8,0.09999999999999999,0.12698412699999997,0.5,0.09999999999999999,1.0484496124031009,0.5167785234899329,0.4074074074074074,0.4234489795918367,0,0,1
76,20170409SSKT0,20170409,KT,SS,1,W,0,27,113,0.27083333333333337,0.9666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.03333333333333333,0.36666666666666664,2,0,0,0.0,0,0,0.16666666666666666,0.0,0.0,0.0,0.3045977011494253,0.08053691275167785,0.2222222222222222,0.047598639455782354,0,0,0
77,20170409SSKT0,20170409,SS,KT,0,L,0,24,131,0.29166666666666663,0.9032258064516129,0.22580645161290322,0.1935483870967742,0.03225806451612903,0.0,0.0,0,0,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.12903225806451613,1,0,0,0.0,3,3,0.13333333333333333,0.07563025209523809,0.17857142858333333,0.14285714285714285,0.5760368663594471,0.24496644295302014,0.28,0.11732653061224493,0,0,1
78,20170409WOOB0,20170409,OB,WO,0,L,0,27,157,0.625,0.9361702127659575,0.40425531914893614,0.3404255319148936,0.0425531914893617,0.0,0.02127659574468085,0,1,0.0,0.0,0.06382978723404255,0.0,0.0,0.10638297872340426,2,0,0,0.3333333333333333,13,8,0.26666666666666666,0.25,0.375,0.11904761904761904,1.013539651837524,0.563758389261745,0.4736842105263158,0.224469387755102,0,0,0
79,20170409WOOB0,20170409,WO,OB,0,W,0,27,112,0.35416666666666663,0.8823529411764706,0.08823529411764706,0.058823529411764705,0.0,0.0,0.029411764705882353,0,0,0.0,0.0,0.11764705882352941,0.0,0.0,0.14705882352941177,0,0,0,0.0,2,2,0.08333333333333333,0.0,0.049999999999999996,0.08928571428571427,0.4058823529411765,0.1610738255033557,0.08333333333333333,0.24487755102040815,0,0,1
80,20170411HHSS0,20170411,SS,HH,0,L,1,30,186,0.6874999999999999,0.86,0.28,0.24,0.02,0.0,0.02,1,0,0.0,0.0,0.14,0.0,0.0,0.14,0,0,0,0.0,11,11,0.3,0.09523809523809523,0.225,0.07142857142857142,0.8386046511627907,0.4805369127516778,0.37142857142857133,0.2734489795918368,0,0,0
81,20170411HHSS0,20170411,HH,SS,0,W,0,30,186,0.6874999999999999,0.88,0.3,0.2,0.06,0.02,0.02,0,0,0.02,0.02,0.06,0.0,0.02,0.16,0,0,0,0.0,8,7,0.09722222222222221,0.09090909090476189,0.13636363633333332,0.19047619047619047,0.910482374768089,0.4080536912751678,0.3888888888888889,0.2122244897959184,0,0,1
82,20170411HTOB0,20170411,OB,HT,0,W,0,27,150,0.375,0.9714285714285714,0.22857142857142856,0.17142857142857143,0.05714285714285714,0.0,0.0,0,0,0.0,0.0,0.02857142857142857,0.0,0.0,0.14285714285714285,0,0,0,0.0,4,4,0.2222222222222222,0.040816326523809524,0.08333333333333333,0.3571428571428571,0.5512605042016807,0.21476510067114093,0.27586206896551724,0.08841496598639459,0,0,0
83,20170411HTOB0,20170411,HT,OB,0,L,0,24,212,0.6874999999999999,0.86,0.42,0.28,0.12,0.02,0.0,5,0,0.0,0.04,0.1,0.0,0.0,0.06,0,1,0,0.3333333333333333,16,16,0.16666666666666666,0.19047619047619047,0.15909090908333332,0.04285714285714285,1.194418604651163,0.7583892617449665,0.5,0.19385714285714278,0,0,1
84,20170411KTWO0,20170411,WO,KT,0,W,0,27,113,0.375,0.9714285714285714,0.22857142857142856,0.2,0.02857142857142857,0.0,0.0,1,1,0.0,0.0,0.02857142857142857,0.0,0.0,0.14285714285714285,0,0,0,0.0,2,2,0.04761904761111111,0.015873015857142857,0.125,0.3571428571428571,0.5218487394957982,0.21476510067114093,0.27586206896551724,0.08841496598639459,0,0,0
85,20170411KTWO0,20170411,KT,WO,0,L,0,24,161,0.5833333333333334,0.8888888888888888,0.37777777777777777,0.2,0.1111111111111111,0.022222222222222223,0.044444444444444446,0,0,0.0,0.0,0.08888888888888889,0.0,0.022222222222222223,0.13333333333333333,1,0,0,0.0,12,12,0.1296296296111111,0.125,0.5,0.10714285714285714,1.2388888888888892,0.6073825503355704,0.46875,0.38518367346938776,0,0,1
86,20170411LGNC0,20170411,NC,LG,0,W,1,27,187,0.5625,0.7727272727272727,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,3,0,0.022727272727272728,0.0,0.18181818181818182,0.0,0.022727272727272728,0.3409090909090909,0,1,0,0.0,3,2,0.1296296296111111,0.07407407409523808,0.15625,0.13392857142857142,0.5253077975376197,0.34899328859060397,0.3157894736842105,0.18365306122448982,0,0,0
87,20170411LGNC0,20170411,LG,NC,0,L,0,24,119,0.33333333333333337,0.8484848484848485,0.21212121212121213,0.15151515151515152,0.06060606060606061,0.0,0.0,0,0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.0,0.030303030303030304,0.2727272727272727,0,0,0,0.0,4,4,0.020833333333333332,0.047619047619047616,0.08333333333333333,0.6428571428571428,0.6026785714285714,0.21476510067114093,0.3333333333333333,0.07906122448979597,0,0,1
88,20170411LTSK0,20170411,SK,LT,0,L,0,27,160,0.5833333333333334,0.7555555555555555,0.17777777777777778,0.13333333333333333,0.022222222222222223,0.0,0.022222222222222223,1,0,0.0,0.022222222222222223,0.17777777777777778,0.0,0.044444444444444446,0.17777777777777778,1,0,0,0.3333333333333333,6,5,0.09722222222222221,0.10084033614285715,0.21875,0.07142857142857142,0.7529411764705882,0.4026845637583892,0.2692307692307692,0.3469183673469387,0,0,0
89,20170411LTSK0,20170411,LT,SK,0,W,1,27,162,0.4375,0.9473684210526315,0.2631578947368421,0.18421052631578946,0.02631578947368421,0.0,0.05263157894736842,0,0,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.23684210526315788,1,1,0,0.0,4,4,0.027777777777777776,0.047619047619047616,0.125,0.6428571428571428,0.7880116959064327,0.2684563758389262,0.32,0.2720884353741497,0,0,1
90,20170412HHSS0,20170412,SS,HH,0,L,0,27,130,0.375,0.8857142857142857,0.2,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.0,0,0,0.0,0.02857142857142857,0.08571428571428572,0.0,0.0,0.2571428571428571,3,0,0,0.0,5,5,0.13333333333333333,0.06493506495238095,0.17857142858333333,0.21428571428571427,0.6082949308755761,0.24161073825503357,0.3043478260869565,0.10202040816326535,0,0,0
91,20170412HHSS0,20170412,HH,SS,0,W,0,27,147,0.4375,0.9210526315789473,0.21052631578947367,0.15789473684210525,0.02631578947368421,0.0,0.02631578947368421,0,0,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.21052631578947367,1,0,0,0.0,3,3,0.0,0.028571428571428567,0.049999999999999996,0.2857142857142857,0.6323308270676692,0.24161073825503357,0.2692307692307692,0.2040612244897959,0,0,1
92,20170412HTOB0,20170412,OB,HT,0,L,0,27,163,0.5625,0.8181818181818182,0.20454545454545456,0.11363636363636363,0.06818181818181818,0.022727272727272728,0.0,2,0,0.045454545454545456,0.022727272727272728,0.11363636363636363,0.0,0.0,0.11363636363636363,0,0,0,0.3333333333333333,8,5,0.06410256411111111,0.09523809523809523,0.13888888891666668,0.07142857142857142,0.7222222222222222,0.34899328859060397,0.28125,0.17004761904761906,0,0,0
93,20170412HTOB0,20170412,HT,OB,0,W,2,27,155,0.4375,0.868421052631579,0.18421052631578946,0.13157894736842105,0.05263157894736842,0.0,0.0,0,0,0.0,0.0,0.10526315789473684,0.0,0.02631578947368421,0.2894736842105263,2,0,0,0.0,4,2,0.06666666666666667,0.07142857142857142,0.20833333333333331,0.19642857142857142,0.5885167464114832,0.2684563758389262,0.3181818181818182,0.12923129251700677,0,0,1
94,20170412KTWO0,20170412,WO,KT,0,W,2,27,147,0.4375,0.8421052631578947,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.0,0.0,1,1,0.0,0.02631578947368421,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.18421052631578946,2,0,0,0.0,3,2,0.08333333333333333,0.06349206347619046,0.20833333333333331,0.125,0.7171052631578947,0.29530201342281875,0.3076923076923077,0.15644217687074835,0,0,0
95,20170412KTWO0,20170412,KT,WO,0,L,0,24,142,0.41666666666666663,0.8648648648648649,0.21621621621621623,0.21621621621621623,0.0,0.0,0.0,1,0,0.0,0.02702702702702703,0.08108108108108109,0.0,0.02702702702702703,0.21621621621621623,1,0,0,0.3333333333333333,5,3,0.16666666666666666,0.06547619047619047,0.05555555558333333,0.19047619047619047,0.5743243243243243,0.30536912751677847,0.32,0.13263265306122446,0,0,1
96,20170412LGNC0,20170412,NC,LG,0,W,2,27,131,0.35416666666666663,0.9411764705882353,0.14705882352941177,0.14705882352941177,0.0,0.0,0.0,0,0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.29411764705882354,1,0,0,0.0,0,0,0.0,0.02976190476190476,0.08333333333333333,0.7142857142857142,0.3621323529411765,0.1342281879194631,0.2272727272727273,0.07480952380952391,0,0,0
97,20170412LGNC0,20170412,LG,NC,0,L,0,24,156,0.45833333333333337,0.8974358974358975,0.2564102564102564,0.20512820512820512,0.0,0.0,0.05128205128205128,0,0,0.0,0.0,0.10256410256410256,0.02564102564102564,0.0,0.23076923076923078,0,1,0,0.0,5,2,0.1388888888888889,0.06832298138095237,0.35,0.1607142857142857,0.8161172161172161,0.39597315436241604,0.3333333333333333,0.33926530612244893,0,0,1
98,20170412LTSK0,20170412,SK,LT,0,W,0,36,174,0.6458333333333334,0.9375,0.25,0.25,0.0,0.0,0.0,1,0,0.0,0.0,0.0625,0.0,0.0,0.3125,3,0,0,0.0,1,1,0.03333333333333333,0.05952380952380952,0.125,0.3571428571428571,0.5791666666666666,0.2751677852348993,0.4,0.07140816326530616,0,0,0
99,20170412LTSK0,20170412,LT,SK,0,L,0,33,185,0.6458333333333334,0.8333333333333334,0.1875,0.14583333333333334,0.041666666666666664,0.0,0.0,0,0,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.0625,0.020833333333333332,0.2916666666666667,2,1,0,0.0,2,1,0.05555555555555555,0.06060606061904762,0.125,0.19999999999999998,0.5941489361702128,0.28065893837705913,0.3333333333333333,0.12428385899814476,0,0,1
100,20170413HHSS0,20170413,SS,HH,0,W,0,27,140,0.3125,0.9375,0.125,0.03125,0.0625,0.0,0.03125,0,0,0.0,0.0,0.0625,0.03125,0.0,0.3125,1,0,0,0.0,1,1,0.05555555555555555,0.03571428571428571,0.049999999999999996,0.3571428571428571,0.4875,0.1342281879194631,0.15789473684210525,0.17004761904761906,0,0,0
101,20170413HHSS0,20170413,HH,SS,0,L,0,24,130,0.375,0.8285714285714286,0.17142857142857143,0.11428571428571428,0.05714285714285714,0.0,0.0,1,0,0.0,0.0,0.17142857142857143,0.0,0.0,0.08571428571428572,2,1,0,0.0,5,4,0.1111111111111111,0.06832298138095237,0.14285714283333334,0.03571428571428571,0.6187192118226601,0.3355704697986577,0.2307692307692308,0.21681632653061217,0,0,1
102,20170413HTOB0,20170413,OB,HT,0,L,0,27,150,0.47916666666666663,0.825,0.2,0.175,0.025,0.0,0.0,0,0,0.025,0.025,0.125,0.0,0.0,0.175,0,0,0,0.3333333333333333,4,4,0.06666666666666667,0.0918367347142857,0.45,0.09999999999999999,0.606060606060606,0.3221476510067114,0.2962962962962963,0.15644217687074835,0,0,0
103,20170413HTOB0,20170413,HT,OB,0,W,2,27,151,0.45833333333333337,0.8974358974358975,0.3076923076923077,0.2564102564102564,0.02564102564102564,0.0,0.02564102564102564,0,1,0.0,0.02564102564102564,0.07692307692307693,0.0,0.0,0.10256410256410256,0,1,0,0.0,3,3,0.05555555555555555,0.0879120879047619,0.041666666666666664,0.09523809523809523,0.8417582417582418,0.3758389261744966,0.3548387096774194,0.2312721088435375,0,0,1
104,20170413KTWO0,20170413,WO,KT,0,L,2,27,168,0.5416666666666666,0.9069767441860465,0.3023255813953488,0.18604651162790697,0.09302325581395349,0.0,0.023255813953488372,2,0,0.0,0.0,0.09302325581395349,0.0,0.0,0.046511627906976744,1,0,0,0.0,7,7,0.10416666666666666,0.08730158728571427,0.15,0.03571428571428571,0.9081693500298152,0.4295302013422818,0.3333333333333333,0.2652857142857143,0,0,0
105,20170413KTWO0,20170413,KT,WO,0,W,0,27,160,0.5,0.9024390243902439,0.21951219512195122,0.1951219512195122,0.024390243902439025,0.0,0.0,0,0,0.0,0.0,0.0975609756097561,0.0,0.0,0.21951219512195122,1,1,0,0.3333333333333333,6,2,0.08333333333333333,0.05882352942857143,0.16666666666666666,0.1607142857142857,0.5873434410019776,0.3221476510067114,0.32142857142857145,0.12242857142857147,0,0,1
106,20170413LGNC0,20170413,NC,LG,0,W,1,27,156,0.39583333333333337,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.027777777777777776,0.0,0.0,1,1,0.0,0.0,0.19444444444444445,0.0,0.0,0.3055555555555556,2,0,0,0.0,1,1,0.020833333333333332,0.057142857142857134,0.15625,0.11224489795918366,0.5402298850574713,0.29530201342281875,0.2777777777777778,0.17004761904761906,0,0,0
107,20170413LGNC0,20170413,LG,NC,0,L,0,24,110,0.3125,0.90625,0.21875,0.15625,0.03125,0.0,0.03125,0,1,0.0,0.0,0.09375,0.03125,0.0,0.03125,1,0,0,0.0,3,3,0.5,0.06493506495238095,0.075,0.023809523809523808,0.6918103448275862,0.2751677852348993,0.2222222222222222,0.27038775510204077,0,0,1
108,20170413LTSK0,20170413,SK,LT,0,W,3,27,168,0.5208333333333334,0.9047619047619048,0.2857142857142857,0.19047619047619047,0.023809523809523808,0.0,0.07142857142857142,1,0,0.0,0.0,0.09523809523809523,0.0,0.0,0.19047619047619047,1,0,0,0.0,10,10,0.20833333333333331,0.06547619047619047,0.16666666666666666,0.14285714285714285,0.9598997493734336,0.4026845637583892,0.3333333333333333,0.4149455782312923,0,0,0
