,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
7631,20170505KTHH0,20170505,KT,HH,0,T,65516,0,1,0,1, ,0,9,50,13,11,3,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1.5,0.0,1.5
7632,20170505KTHH0,20170505,HH,KT,0,B,67748,1,0,0,0,W,0,18,91,21,21,3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,3.0,0.0,0.5
7633,20170505KTHH0,20170505,HH,KT,0,B,77452,0,1,0,1,S,0,9,37,11,11,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
7634,20170505LGOB0,20170505,LG,OB,0,T,60140,0,1,0,1,S,0,2,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.5,0.0
7635,20170505LGOB0,20170505,LG,OB,0,T,60181,0,1,0,0, ,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7636,20170505LGOB0,20170505,LG,OB,0,T,61329,0,1,0,0, ,1,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7637,20170505LGOB0,20170505,LG,OB,0,T,62698,1,0,0,0,W,0,22,117,28,26,7,1,0,0,1,1,1,0,1,0,0,7,1,0,0,0,1,1,1.2,1.0909090909999999,0.75
7638,20170505LGOB0,20170505,OB,LG,0,B,74513,1,0,0,0,L,0,18,112,26,22,5,0,1,1,1,1,0,0,3,0,1,6,0,0,0,0,2,2,1.5,1.333333333,0.857142857
7639,20170505LGOB0,20170505,OB,LG,0,B,76329,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7640,20170505LGOB0,20170505,LG,OB,0,T,76650,0,1,0,0, ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7641,20170505LGOB0,20170505,OB,LG,0,B,77263,0,1,0,0, ,0,6,32,8,8,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,0.5,0.0
7642,20170505SKWO0,20170505,WO,SK,0,B,63342,1,0,0,0, ,0,16,93,25,24,8,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,3,3,1.2,1.8,2.4
7643,20170505SKWO0,20170505,SK,WO,0,T,66859,1,0,0,0, ,0,15,68,20,17,5,1,2,0,0,1,0,1,2,0,0,3,0,0,0,0,3,3,6.0,1.071428571,1.0
7644,20170505SKWO0,20170505,SK,WO,0,T,73632,0,1,0,1, ,0,3,9,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
7645,20170505SKWO0,20170505,WO,SK,0,B,74359,0,1,0,0,W,0,2,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7646,20170505SKWO0,20170505,SK,WO,0,T,75250,0,1,0,0,L,0,6,39,11,7,2,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,2,2,1.5,2.5,4.5
7647,20170505SKWO0,20170505,WO,SK,0,B,75258,0,1,0,0, ,1,3,19,5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0
7648,20170505SKWO0,20170505,WO,SK,0,B,75342,0,1,0,0, ,1,3,20,6,5,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,3.0,0.0
7649,20170505SKWO0,20170505,WO,SK,0,B,76350,0,1,0,1,S,0,3,14,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,1.5
7650,20170505SSNC0,20170505,NC,SS,0,B,63938,1,0,0,0,W,0,24,97,32,30,8,0,0,1,0,0,1,0,0,0,1,2,1,0,0,1,2,2,0.6,0.25,1.333333333
7651,20170505SSNC0,20170505,SS,NC,0,T,67435,1,0,0,0,L,0,20,100,31,29,11,1,1,1,0,0,0,1,1,0,0,2,0,1,0,0,7,7,2.4,1.9090909090000001,0.6
7652,20170505SSNC0,20170505,NC,SS,0,B,78352,0,1,0,1, ,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7653,20170505SSNC0,20170505,SS,NC,0,T,99445,0,1,0,1, ,0,4,23,5,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
7654,20170506HTLT0,20170506,HT,LT,0,T,60636,0,1,0,0, ,1,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7655,20170506HTLT0,20170506,LT,HT,0,B,62528,1,0,0,0,L,0,9,87,20,14,5,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,2,2,1.8,3.333333333,3.0
7656,20170506HTLT0,20170506,HT,LT,0,T,62754,1,0,0,0,W,0,21,94,26,25,7,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0.0,1.0,1.5
7657,20170506HTLT0,20170506,LT,HT,0,B,64596,0,1,0,0, ,0,10,56,14,14,4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.6
7658,20170506HTLT0,20170506,LT,HT,0,B,72551,0,1,0,1, ,0,3,11,4,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5,0.0,0.0
7659,20170506HTLT0,20170506,LT,HT,0,B,76540,0,1,0,0, ,0,5,31,7,6,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,2.0,1.8,1.0
7660,20170506HTLT0,20170506,HT,LT,0,T,95657,0,1,0,1,S,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,3.0
7661,20170506KTHH0,20170506,HH,KT,0,B,60768,1,0,0,0, ,0,14,81,21,18,6,0,0,1,0,0,1,0,2,0,0,2,1,1,0,0,3,3,1.2,1.714285714,1.0
7662,20170506KTHH0,20170506,KT,HH,0,T,64017,0,1,0,1, ,0,5,22,5,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.6,0.0
7663,20170506KTHH0,20170506,KT,HH,0,T,67033,1,0,0,0,L,0,19,113,31,30,13,0,0,3,0,1,0,0,1,0,0,3,1,0,0,0,5,4,3.0,2.0526315790000003,1.714285714
7664,20170506KTHH0,20170506,HH,KT,0,B,74731,0,1,0,0,W,0,9,37,12,10,1,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,3.0,1.0,3.0
7665,20170506KTHH0,20170506,HH,KT,0,B,74857,0,1,0,1,S,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
7666,20170506KTHH0,20170506,HH,KT,0,B,99737,0,1,0,0, ,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7667,20170506LGOB0,20170506,LG,OB,0,T,61329,0,1,0,0, ,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7668,20170506LGOB0,20170506,OB,LG,0,B,63248,1,0,0,0,L,0,11,77,20,14,5,0,0,0,2,0,1,0,3,0,2,5,1,0,0,0,7,7,7.5,2.333333333,3.0
7669,20170506LGOB0,20170506,LG,OB,0,T,66145,1,0,0,0,W,0,16,80,22,20,4,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,4,4,1.0,1.0,1.8
7670,20170506LGOB0,20170506,OB,LG,0,B,67266,0,1,0,0, ,0,13,53,14,13,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3.0,0.0,0.6
7671,20170506LGOB0,20170506,OB,LG,0,B,77211,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
7672,20170506LGOB0,20170506,LG,OB,0,T,78148,0,1,0,0, ,1,5,25,6,6,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,1,0.0,0.0,0.0
7673,20170506LGOB0,20170506,LG,OB,0,T,79140,0,1,0,1,S,0,5,22,8,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,1.8,0.0
7674,20170506SKWO0,20170506,SK,WO,0,T,60845,0,1,0,1, ,0,3,24,7,7,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,3.0,0.0,1.5
7675,20170506SKWO0,20170506,WO,SK,0,B,61396,0,1,0,0, ,0,2,27,7,5,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,4,12.0,3.0,0.0
7676,20170506SKWO0,20170506,SK,WO,0,T,65856,1,0,0,0,W,0,18,109,28,25,7,2,0,0,1,0,0,0,1,0,2,5,0,0,0,0,3,3,1.125,0.857142857,1.5
7677,20170506SKWO0,20170506,WO,SK,0,B,66309,0,1,0,1, ,0,9,51,15,14,7,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,2,0.6,0.0,1.2
7678,20170506SKWO0,20170506,SK,WO,0,T,75138,0,1,0,0, ,0,6,26,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
7679,20170506SKWO0,20170506,WO,SK,0,B,75750,1,0,0,0,L,0,16,95,28,24,10,3,0,0,2,0,1,0,2,0,1,3,1,0,0,0,7,7,3.0,3.0,3.0
7680,20170506SSNC0,20170506,NC,SS,0,B,62951,0,1,0,1, ,0,6,22,7,6,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,3.0
7681,20170506SSNC0,20170506,NC,SS,0,B,63950,0,1,0,0, ,0,2,23,6,3,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0
7682,20170506SSNC0,20170506,NC,SS,0,B,65064,0,1,0,0, ,0,3,13,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0
7683,20170506SSNC0,20170506,NC,SS,0,B,65933,1,0,0,0,L,0,9,82,16,13,5,1,0,1,0,0,1,0,2,0,0,2,1,0,0,0,6,0,4.0,2.625,3.0
7684,20170506SSNC0,20170506,SS,NC,0,T,67421,1,0,0,0, ,0,5,44,11,8,3,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,2.25,3.6,6.0
7685,20170506SSNC0,20170506,SS,NC,0,T,67467,0,1,0,1, ,0,3,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
7686,20170506SSNC0,20170506,SS,NC,0,T,77446,0,1,0,0,W,0,16,81,20,19,3,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0.0,0.0,1.8
7687,20170506SSNC0,20170506,SS,NC,0,T,77927,0,1,0,0, ,0,3,12,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7688,20170506SSNC0,20170506,NC,SS,0,B,79358,0,1,0,0, ,0,7,57,12,11,3,0,0,2,1,0,0,0,1,0,0,4,0,1,0,0,5,2,1.5,0.0,6.0
7689,20170507HTLT0,20170507,LT,HT,0,B,60559,0,1,0,0, ,0,2,14,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,3.0,3.0
7690,20170507HTLT0,20170507,HT,LT,0,T,62648,0,1,0,0,W,0,6,19,6,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
7691,20170507HTLT0,20170507,LT,HT,0,B,63512,1,0,0,0, ,0,15,71,21,19,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1.5,1.2,1.2
7692,20170507HTLT0,20170507,HT,LT,0,T,66643,1,0,0,0, ,0,18,102,31,28,12,1,0,2,0,0,0,0,1,0,2,4,2,0,0,0,3,3,0.666666667,2.166666667,9.0
7693,20170507HTLT0,20170507,LT,HT,0,B,67591,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7694,20170507HTLT0,20170507,LT,HT,0,B,72862,0,1,0,0, ,0,4,20,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
7695,20170507HTLT0,20170507,LT,HT,0,B,77318,0,1,0,0,L,0,3,25,6,6,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3.0,2.0,3.0
7696,20170507HTLT0,20170507,HT,LT,0,T,95657,0,1,0,1,S,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,1.5
7697,20170507KTHH0,20170507,KT,HH,0,T,64001,1,0,0,0,W,0,18,80,23,21,3,0,0,0,2,0,0,0,1,0,1,6,0,0,0,0,0,0,0.0,0.6,0.428571429
7698,20170507KTHH0,20170507,KT,HH,0,T,64017,0,1,0,0, ,0,2,13,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7699,20170507KTHH0,20170507,KT,HH,0,T,65056,0,1,0,0, ,0,3,10,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
7700,20170507KTHH0,20170507,HH,KT,0,B,73801,1,0,0,0,L,0,16,104,26,19,5,0,0,0,1,0,1,1,5,0,0,5,0,0,0,0,4,4,2.4,1.875,0.857142857
7701,20170507KTHH0,20170507,KT,HH,0,T,77563,0,1,0,0, ,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7702,20170507KTHH0,20170507,KT,HH,0,T,79191,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7703,20170507KTHH0,20170507,HH,KT,0,B,79764,0,1,0,1, ,0,11,57,18,17,6,3,0,2,0,0,0,0,1,0,0,3,0,1,0,0,6,6,1.5,0.0,3.0
7704,20170507LGOB0,20170507,LG,OB,0,T,60140,0,1,0,1, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7705,20170507LGOB0,20170507,LG,OB,0,T,60181,0,1,0,0, ,0,7,33,8,8,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,0.0
7706,20170507LGOB0,20170507,OB,LG,0,B,61214,0,1,0,1, ,0,3,13,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
7707,20170507LGOB0,20170507,LG,OB,0,T,63111,1,0,0,0,W,0,16,102,26,22,6,2,0,0,0,0,0,0,4,0,0,3,0,2,0,0,3,3,3.0,1.8,2.4
7708,20170507LGOB0,20170507,LG,OB,0,T,67119,0,1,0,0, ,0,2,17,4,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0
7709,20170507LGOB0,20170507,OB,LG,0,B,73226,0,1,0,0, ,0,3,13,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0
7710,20170507LGOB0,20170507,OB,LG,0,B,76329,0,1,0,0, ,0,3,15,5,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.0,0.0,0.0
7711,20170507LGOB0,20170507,OB,LG,0,B,77263,0,1,0,0, ,0,2,13,5,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,3,0.0,0.0,6.0
7712,20170507LGOB0,20170507,OB,LG,0,B,79229,1,0,0,0,L,0,16,100,28,25,11,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,6,6,3.0,2.25,2.4
7713,20170507SKWO0,20170507,SK,WO,0,T,60845,0,1,0,1,D,0,4,25,6,5,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1.5,1.5,6.0
7714,20170507SKWO0,20170507,SK,WO,0,T,61895,0,1,0,0, ,0,8,41,10,9,2,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0.0,1.125,1.0
7715,20170507SKWO0,20170507,WO,SK,0,B,62363,1,0,0,0, ,0,18,96,27,22,4,1,0,0,0,0,0,0,1,0,4,5,1,0,0,0,2,1,1.5,0.833333333,1.0
7716,20170507SKWO0,20170507,SK,WO,0,T,71845,0,1,0,0, ,0,4,34,8,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,2,2.0,2.25,1.5
7717,20170507SKWO0,20170507,SK,WO,0,T,73632,0,1,0,0, ,0,3,33,7,3,1,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,3.0,4.5,0.0
7718,20170507SKWO0,20170507,WO,SK,0,B,74359,0,1,0,0, ,1,3,22,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,1.5
7719,20170507SKWO0,20170507,WO,SK,0,B,75258,0,1,0,0, ,0,3,14,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,1.5
7720,20170507SKWO0,20170507,SK,WO,0,T,75340,0,1,0,0, ,0,3,30,5,4,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.0,0.0
7721,20170507SKWO0,20170507,WO,SK,0,B,75342,0,1,0,0, ,1,3,17,4,4,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,1.0,0.0
7722,20170507SKWO0,20170507,WO,SK,0,B,76350,0,1,0,0, ,0,6,33,9,9,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0.0,0.0,6.0
7723,20170507SKWO0,20170507,WO,SK,0,B,76430,0,1,0,1,D,0,3,18,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
7724,20170507SKWO0,20170507,SK,WO,0,T,76858,0,1,0,0, ,0,1,19,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,9.0,0.0,6.0
7725,20170507SKWO0,20170507,SK,WO,0,T,79847,1,0,0,0, ,0,13,90,19,18,5,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0.0,1.384615385,0.6
7726,20170507SSNC0,20170507,SS,NC,0,T,60146,0,1,0,0, ,0,6,37,10,8,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,3.0,0.0,3.0
7727,20170507SSNC0,20170507,SS,NC,0,T,61411,0,1,0,1, ,0,2,18,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0
7728,20170507SSNC0,20170507,NC,SS,0,B,62966,1,0,0,0, ,0,13,91,20,19,6,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,3,2,0.0,1.0,3.0
7729,20170507SSNC0,20170507,NC,SS,0,B,63959,0,1,0,0, ,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
7730,20170507SSNC0,20170507,NC,SS,0,B,64907,0,1,0,1, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7731,20170507SSNC0,20170507,NC,SS,0,B,65064,0,1,0,0, ,0,3,22,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,6.0
7732,20170507SSNC0,20170507,SS,NC,0,T,66492,0,1,0,0, ,0,4,35,8,5,2,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,3,3,2.0,0.0,3.0
7733,20170507SSNC0,20170507,SS,NC,0,T,73117,1,0,0,0,L,0,12,78,23,21,9,2,0,1,0,0,0,0,1,0,1,1,0,0,0,1,6,4,1.0,3.375,3.75
7734,20170507SSNC0,20170507,NC,SS,0,B,75867,0,1,0,0,W,0,4,18,5,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
7735,20170507SSNC0,20170507,NC,SS,0,B,76118,0,1,0,0, ,0,3,15,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
7736,20170509KTHT0,20170509,KT,HT,0,T,60264,1,0,0,0,L,0,15,117,31,26,12,1,0,3,0,1,0,1,3,0,1,3,0,0,0,0,9,9,4.0,5.4,4.2
7737,20170509KTHT0,20170509,KT,HT,0,T,65516,0,1,0,0, ,0,6,27,7,7,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
7738,20170509KTHT0,20170509,HT,KT,0,B,70142,0,1,0,1, ,0,3,21,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0
7739,20170509KTHT0,20170509,KT,HT,0,T,75149,0,1,0,1, ,0,3,13,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5
7740,20170509KTHT0,20170509,HT,KT,0,B,76639,0,1,0,0, ,0,6,31,10,10,6,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,2.0,0.0,1.5
7741,20170509KTHT0,20170509,HT,KT,0,B,77637,1,0,0,0,W,0,18,85,24,23,5,1,0,1,0,0,0,0,1,0,0,7,0,0,0,0,3,3,1.5,1.0,1.5
7742,20170510KTHT0,20170510,HT,KT,0,B,60636,0,1,0,1, ,0,3,28,7,6,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.5,6.0,0.0
7743,20170510KTHT0,20170510,HT,KT,0,B,62637,0,1,0,0, ,0,6,29,7,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,1.5
7744,20170510KTHT0,20170510,KT,HT,0,T,65062,0,1,0,1,S,0,3,18,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5
7745,20170510KTHT0,20170510,KT,HT,0,T,65331,1,0,0,0,W,0,24,118,29,28,2,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0.0,0.375,0.428571429
7746,20170510KTHT0,20170510,HT,KT,0,B,72641,1,0,0,0,L,0,18,95,24,20,5,1,0,0,0,1,1,0,3,0,0,2,1,0,0,0,2,2,4.5,1.333333333,2.4
7747,20170510LGSS0,20170510,SS,LG,0,B,61411,0,1,0,0, ,0,1,15,4,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,6.0,9.0,6.0
7748,20170510LGSS0,20170510,SS,LG,0,B,66492,0,1,0,1, ,0,1,8,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7749,20170510LGSS0,20170510,SS,LG,0,B,74454,1,0,0,0, ,0,20,121,29,27,8,2,0,0,0,1,0,1,1,0,0,5,0,0,0,0,1,1,0.428571429,1.35,0.333333333
7750,20170510LGSS0,20170510,LG,SS,0,T,76455,1,0,0,0,W,0,24,115,28,28,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0.0,0.5,0.0
7751,20170510LGSS0,20170510,SS,LG,0,B,77927,0,1,0,0,L,0,5,37,9,9,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1.0,2.4,1.5
7752,20170510LGSS0,20170510,LG,SS,0,T,79140,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7753,20170510LTHH0,20170510,LT,HH,0,T,64596,0,1,0,0, ,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7754,20170510LTHH0,20170510,HH,LT,0,B,66741,0,1,0,0, ,0,2,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7755,20170510LTHH0,20170510,LT,HH,0,T,67591,0,1,0,1, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7756,20170510LTHH0,20170510,HH,LT,0,B,70425,1,0,0,0,L,0,12,88,22,19,7,1,0,1,2,0,1,0,2,0,0,4,0,0,0,1,3,2,2.0,2.25,3.0
7757,20170510LTHH0,20170510,HH,LT,0,B,72447,0,1,0,0, ,0,1,8,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
7758,20170510LTHH0,20170510,LT,HH,0,T,72862,0,1,0,0, ,1,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7759,20170510LTHH0,20170510,HH,LT,0,B,74167,0,1,0,1, ,0,3,16,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
7760,20170510LTHH0,20170510,HH,LT,0,B,74731,0,1,0,0, ,0,6,36,7,6,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,1,0.0,1.0,0.0
7761,20170510LTHH0,20170510,LT,HH,0,T,76540,0,1,0,0, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7762,20170510LTHH0,20170510,HH,LT,0,B,77452,0,1,0,0, ,0,1,11,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0
7763,20170510LTHH0,20170510,LT,HH,0,T,77591,1,0,0,0,W,0,17,104,24,20,5,0,0,0,1,0,1,0,3,0,0,5,1,0,0,1,1,1,0.5,1.411764706,1.0
7764,20170510LTHH0,20170510,HH,LT,0,B,99737,0,1,0,0, ,0,2,23,6,5,3,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,9.0,0.0,0.0
7765,20170510SKOB0,20170510,OB,SK,0,B,61240,1,0,0,0,W,0,18,120,24,21,3,0,1,0,0,0,0,0,2,0,1,10,0,1,0,0,0,0,0.0,0.5,1.0
7766,20170510SKOB0,20170510,SK,OB,0,T,62868,0,1,0,1, ,0,3,17,6,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.0,0.0,0.0
7767,20170510SKOB0,20170510,SK,OB,0,T,62869,1,0,0,0,L,0,18,112,29,27,10,2,0,0,0,0,0,0,2,0,0,5,0,0,0,0,4,4,1.875,3.6,1.5
7768,20170510SKOB0,20170510,SK,OB,0,T,62892,0,1,0,0, ,0,3,18,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,6.0
7769,20170510SKOB0,20170510,OB,SK,0,B,76329,0,1,0,0, ,0,3,31,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,6.0
7770,20170510SKOB0,20170510,OB,SK,0,B,77211,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
7771,20170510SKOB0,20170510,OB,SK,0,B,77263,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
