G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
20200528LGHH0,20200528,LG,HH,0,T,38,37,3,3,13,3,0,0,0,2,1,0,0,0,0,4,1,1,8,0.272727273,11,3
20200528SKOB0,20200528,OB,SK,0,B,30,27,1,1,3,1,1,0,0,0,0,0,3,0,0,5,3,1,2,0.5,2,1
20200528SKOB0,20200528,SK,OB,0,T,41,38,6,6,11,3,0,1,1,1,0,0,3,1,0,4,0,0,8,0.25,12,3
20200528SSLT0,20200528,LT,SS,0,B,39,32,1,1,5,2,0,0,1,0,0,0,6,0,1,6,0,0,11,0.166666667,12,2
20200528SSLT0,20200528,SS,LT,0,T,37,34,3,3,7,4,0,0,2,0,0,0,3,0,0,9,0,0,7,0.2,10,2
20200528WONC0,20200528,NC,WO,0,B,38,37,9,9,13,1,1,4,0,0,0,0,1,0,0,6,0,0,5,0.428571429,7,3
20200528WONC0,20200528,WO,NC,0,T,43,40,5,6,15,1,0,2,0,0,0,0,2,0,1,4,2,0,10,0.181818182,11,2
20200529HHSK0,20200529,SK,HH,0,B,38,34,8,8,11,0,0,3,1,0,0,1,3,0,0,8,0,3,6,0.4,5,2
20200529HHSK0,20200529,HH,SK,0,T,41,37,6,6,13,3,0,1,1,0,0,0,3,0,1,6,1,1,8,0.333333333,12,4
20200529KTWO0,20200529,WO,KT,0,B,40,31,4,5,7,1,0,0,0,0,0,1,5,0,3,4,0,1,11,0.2,15,3
20200529KTWO0,20200529,KT,WO,0,T,36,35,1,1,8,1,0,0,0,0,0,0,1,0,0,12,1,2,8,0.111111111,9,1
20200529LGHT0,20200529,HT,LG,0,B,36,34,2,2,7,1,0,2,0,0,0,0,2,0,0,5,0,0,7,0,4,0
20200529LGHT0,20200529,LG,HT,0,T,37,33,6,6,10,1,0,2,0,2,1,0,3,1,0,5,1,0,4,0.5,4,2
20200529LTOB0,20200529,OB,LT,0,B,32,28,4,4,5,1,0,1,1,0,0,1,3,0,0,6,0,0,4,0.4,5,2
20200529LTOB0,20200529,LT,OB,0,T,38,34,2,2,10,1,0,0,1,0,0,0,3,0,1,7,3,0,9,0.125,8,1
20200529NCSS0,20200529,SS,NC,0,B,36,35,4,5,9,0,0,0,0,0,1,0,0,0,0,7,0,0,5,0.444444444,9,4
20200529NCSS0,20200529,NC,SS,0,T,35,33,4,4,8,0,0,1,0,1,0,0,2,0,0,3,0,1,4,0.75,4,3
20200530HHSK0,20200530,SK,HH,0,B,43,31,8,9,8,2,0,1,1,1,0,0,11,1,1,10,1,2,10,0.214285714,14,3
20200530HHSK0,20200530,HH,SK,0,T,36,28,3,3,2,0,0,1,0,0,1,0,7,0,0,9,2,1,6,0.166666667,6,1
20200530KTWO0,20200530,WO,KT,0,B,48,39,13,14,16,2,1,2,0,0,0,1,7,0,1,5,0,0,10,0.375,16,6
20200530KTWO0,20200530,KT,WO,0,T,33,31,3,3,7,0,0,2,0,0,1,0,1,0,0,6,2,1,3,0,3,0
20200530LGHT0,20200530,HT,LG,0,B,43,37,10,10,14,2,0,1,1,0,0,2,4,0,0,4,0,1,9,0.583333333,12,7
20200530LGHT0,20200530,LG,HT,0,T,38,32,4,6,6,2,0,1,0,0,0,0,6,0,0,10,1,1,5,0.2,5,1
20200530LTOB0,20200530,OB,LT,0,B,44,37,5,5,11,1,0,1,1,1,1,1,5,1,0,4,3,0,7,0.5,6,3
20200530LTOB0,20200530,LT,OB,0,T,46,42,4,4,11,2,0,0,0,0,0,0,4,0,0,3,2,0,9,0.25,12,3
20200530NCSS0,20200530,SS,NC,0,B,40,33,9,9,12,2,0,3,0,0,1,0,6,1,0,5,1,0,7,0.307692308,13,4
20200530NCSS0,20200530,NC,SS,0,T,34,30,1,1,4,1,0,0,0,0,0,0,2,0,2,4,1,0,6,0,3,0
20200531HHSK0,20200531,SK,HH,0,B,40,30,6,6,10,2,1,1,3,1,0,1,8,0,1,5,2,1,10,0.3,10,3
20200531HHSK0,20200531,HH,SK,0,T,36,32,3,4,5,0,0,1,1,0,0,0,4,0,0,5,0,0,5,0.333333333,3,1
20200531KTWO0,20200531,WO,KT,0,B,44,38,8,8,10,2,0,1,1,0,0,1,5,0,0,7,1,0,9,0.416666667,12,5
20200531KTWO0,20200531,KT,WO,0,T,49,40,12,12,14,1,0,4,2,0,0,0,7,0,2,9,0,3,10,0.363636364,11,4
20200531LGHT0,20200531,HT,LG,0,B,39,38,5,5,11,3,0,2,2,0,0,0,1,0,0,5,0,0,7,0.4,10,4
20200531LGHT0,20200531,LG,HT,0,T,48,44,13,13,20,5,2,0,2,1,0,1,2,0,1,7,1,0,8,0.529411765,17,9
20200531LTOB0,20200531,OB,LT,0,B,45,41,3,3,11,1,0,0,0,0,1,0,3,0,0,8,2,2,9,0.181818182,11,2
20200531LTOB0,20200531,LT,OB,0,T,53,40,6,8,8,1,0,0,1,0,1,1,10,0,1,7,1,1,12,0.454545455,11,5
20200531NCSS0,20200531,SS,NC,0,B,38,35,6,7,10,0,0,2,0,0,0,1,2,0,0,6,2,3,4,0.6,5,3
20200531NCSS0,20200531,NC,SS,0,T,53,48,16,18,21,6,0,3,0,0,0,1,3,0,1,7,0,1,8,0.454545455,22,10
20200602LTHT0,20200602,HT,LT,0,B,38,35,7,7,12,1,0,2,0,0,0,0,3,0,0,5,1,0,7,0.333333333,9,3
20200602LTHT0,20200602,LT,HT,0,T,34,32,2,2,7,1,0,2,0,0,0,0,2,0,0,8,1,0,5,0,3,0
20200602OBKT0,20200602,KT,OB,0,B,44,40,6,8,12,4,0,1,0,0,0,0,3,0,1,8,1,1,9,0.307692308,13,4
20200602OBKT0,20200602,OB,KT,0,T,45,42,11,11,18,3,0,2,0,0,0,0,3,0,0,5,3,1,7,0.5,14,7
20200602SKNC0,20200602,NC,SK,0,B,36,34,2,2,7,2,0,1,0,0,0,0,2,0,0,11,0,2,7,0.125,8,1
20200602SKNC0,20200602,SK,NC,0,T,45,37,7,8,11,4,0,0,1,0,0,0,7,0,1,5,0,1,10,0.266666667,15,4
20200602SSLG0,20200602,LG,SS,0,B,30,30,0,0,5,1,0,0,0,0,0,0,0,0,0,6,1,0,3,0,5,0
20200602SSLG0,20200602,SS,LG,0,T,33,30,2,2,6,2,0,0,0,1,0,0,2,0,1,8,1,0,4,0.333333333,3,1
20200602WOHH0,20200602,HH,WO,0,B,34,34,2,3,8,1,0,0,2,0,0,0,0,0,0,7,1,2,4,0.333333333,6,2
20200602WOHH0,20200602,WO,HH,0,T,53,40,15,15,17,2,0,2,0,1,1,2,10,0,0,7,0,1,11,0.421052632,19,8
20200603LTHT0,20200603,HT,LT,0,B,45,37,11,11,14,0,1,1,1,0,0,0,6,0,2,6,2,0,10,0.388888889,18,7
20200603LTHT0,20200603,LT,HT,0,T,33,30,2,2,3,1,0,1,0,0,0,0,2,0,1,6,0,2,4,0.5,2,1
20200603OBKT0,20200603,KT,OB,0,B,40,39,7,7,14,4,0,2,0,0,0,0,1,0,0,3,0,0,9,0.4,10,4
20200603OBKT0,20200603,OB,KT,0,T,36,32,2,2,6,2,0,0,0,0,0,0,4,0,0,4,1,1,7,0.25,8,2
20200603SKNC0,20200603,NC,SK,0,B,41,35,8,8,14,4,0,2,1,1,0,1,5,0,0,5,1,2,9,0.333333333,9,3
20200603SKNC0,20200603,SK,NC,0,T,42,38,6,6,11,4,0,2,0,0,0,0,3,0,1,5,0,0,9,0.375,8,3
20200603SSLG0,20200603,LG,SS,0,B,41,39,5,6,14,1,0,2,3,0,0,1,1,0,0,7,0,0,8,0.285714286,7,2
20200603SSLG0,20200603,SS,LG,0,T,43,37,12,12,12,4,0,2,0,1,0,0,5,0,1,6,2,0,4,0.461538462,13,6
20200603WOHH0,20200603,HH,WO,0,B,35,33,2,2,7,0,0,1,1,0,0,0,2,0,0,6,0,4,6,0.2,5,1
20200603WOHH0,20200603,WO,HH,0,T,42,37,4,6,10,1,0,0,0,0,0,1,4,0,0,5,1,0,9,0.25,12,3
20200604LTHT0,20200604,HT,LT,0,B,34,33,7,7,9,1,0,3,0,0,0,0,1,0,0,3,0,0,3,0.375,8,3
20200604LTHT0,20200604,LT,HT,0,T,39,36,3,3,10,1,0,0,1,0,0,0,3,0,0,7,2,0,9,0.166666667,12,2
20200604OBKT0,20200604,KT,OB,0,B,44,37,7,8,11,5,0,0,0,0,0,1,6,0,0,9,1,0,9,0.25,12,3
20200604OBKT0,20200604,OB,KT,0,T,47,40,14,14,14,1,0,3,0,0,0,0,7,0,0,6,0,0,6,0.461538462,13,6
20200604SKNC0,20200604,NC,SK,0,B,47,32,10,10,10,2,0,2,0,0,0,1,10,0,4,3,1,0,13,0.2,15,3
20200604SKNC0,20200604,SK,NC,0,T,35,30,0,0,5,0,0,0,1,0,1,0,4,0,0,12,1,1,8,0,5,0
20200604SSLG0,20200604,LG,SS,0,B,40,37,11,11,14,5,0,1,1,0,0,2,1,0,0,4,0,1,5,0.545454545,11,6
20200604SSLG0,20200604,SS,LG,0,T,35,32,0,0,4,1,1,0,0,0,0,0,3,0,0,12,0,1,8,0,4,0
20200604WOHH0,20200604,HH,WO,0,B,35,35,2,3,8,1,0,0,0,0,0,0,0,0,0,5,1,0,5,0.285714286,7,2
20200604WOHH0,20200604,WO,HH,0,T,40,37,6,7,11,2,0,2,2,0,0,0,3,0,0,11,1,1,6,0.25,8,2
20200605HTOB0,20200605,OB,HT,0,B,31,30,5,5,7,2,0,0,0,0,0,0,1,0,0,4,1,1,2,0.666666667,6,4
20200605HTOB0,20200605,HT,OB,0,T,38,32,1,1,5,2,0,0,1,0,1,0,5,0,0,12,0,0,10,0.090909091,11,1
20200605KTLT0,20200605,LT,KT,0,B,36,34,6,6,10,2,0,2,1,0,0,0,2,0,0,7,0,0,6,0.333333333,9,3
20200605KTLT0,20200605,KT,LT,0,T,37,33,4,4,9,0,0,3,1,0,1,0,2,0,1,8,1,0,6,0,2,0
20200605LGWO0,20200605,WO,LG,0,B,36,31,6,6,8,1,0,2,1,0,0,0,5,0,0,8,1,0,6,0.333333333,9,3
20200605LGWO0,20200605,LG,WO,0,T,34,33,3,3,6,0,0,2,0,0,0,0,1,0,0,6,0,0,4,0,1,0
20200605NCHH0,20200605,HH,NC,0,B,34,27,2,2,3,0,0,1,0,0,0,0,7,0,0,11,3,1,5,0,2,0
20200605NCHH0,20200605,NC,HH,0,T,50,43,11,13,17,4,0,4,1,0,0,0,6,0,1,8,2,0,10,0.277777778,18,5
20200605SSSK0,20200605,SK,SS,0,B,36,28,4,4,6,2,0,0,0,1,2,0,6,1,0,6,0,0,8,0.222222222,9,2
20200605SSSK0,20200605,SS,SK,0,T,34,32,1,1,7,1,0,0,0,1,0,0,1,0,1,10,1,1,6,0.2,5,1
20200606HTOB0,20200606,OB,HT,0,B,36,31,4,4,9,4,0,0,0,0,2,2,1,0,0,5,0,0,8,0.3,10,3
20200606HTOB0,20200606,HT,OB,0,T,34,31,3,3,7,1,0,0,0,0,0,2,1,0,0,3,1,1,4,0,2,0
20200606KTLT0,20200606,LT,KT,0,B,32,27,1,1,5,0,0,0,0,0,1,0,4,1,0,4,1,0,6,0.25,4,1
20200606KTLT0,20200606,KT,LT,0,T,32,32,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,5,0,4,0
20200606LGWO0,20200606,WO,LG,0,B,38,34,4,5,10,4,0,1,2,0,0,0,4,0,0,8,1,0,7,0.357142857,14,5
20200606LGWO0,20200606,LG,WO,0,T,38,30,4,4,6,1,0,0,0,0,1,2,5,0,0,6,0,0,7,0.25,8,2
20200606NCHH0,20200606,HH,NC,0,B,37,37,2,2,11,1,0,1,0,0,0,0,0,0,0,7,1,1,8,0.1,10,1
20200606NCHH0,20200606,NC,HH,0,T,46,42,14,14,14,3,1,4,0,0,0,0,2,0,2,9,0,0,5,0.6,10,6
20200606SSSK0,20200606,SK,SS,0,B,35,26,6,6,6,0,0,2,2,1,0,0,8,0,1,2,1,0,5,0.333333333,6,2
20200606SSSK0,20200606,SS,SK,0,T,36,32,4,4,7,0,0,1,2,0,0,0,3,0,1,8,1,0,5,0.25,4,1
20200607HTOB0,20200607,OB,HT,0,B,39,35,2,3,10,2,0,0,2,0,0,0,3,0,1,9,0,0,12,0.181818182,11,2
20200607HTOB0,20200607,HT,OB,0,T,36,32,2,2,9,3,1,0,0,1,0,0,3,0,1,1,1,2,7,0.090909091,11,1
20200607KTLT0,20200607,LT,KT,0,B,34,31,5,5,9,3,0,0,1,1,0,0,3,0,0,7,0,0,5,0.416666667,12,5
20200607KTLT0,20200607,KT,LT,0,T,36,35,2,2,8,1,0,1,0,0,0,0,1,0,0,10,0,0,7,0.428571429,7,3
20200607LGWO0,20200607,WO,LG,0,B,37,31,1,1,7,0,0,1,0,0,1,0,5,0,0,7,1,3,9,0.125,8,1
20200607LGWO0,20200607,LG,WO,0,T,46,42,7,8,14,1,0,1,1,0,0,1,2,0,1,5,0,0,11,0.2,15,3
20200607NCHH0,20200607,HH,NC,0,B,32,31,2,2,5,1,0,0,0,0,0,0,1,0,0,5,1,1,3,0.666666667,3,2
20200607NCHH0,20200607,NC,HH,0,T,46,40,8,8,13,4,0,1,0,1,0,0,6,0,0,5,0,0,11,0.4,15,6
20200607SSSK0,20200607,SK,SS,0,B,36,33,0,0,6,0,0,0,0,0,0,0,3,0,0,9,1,0,9,0,4,0
20200607SSSK0,20200607,SS,SK,0,T,35,32,3,3,9,0,0,1,2,0,1,0,2,0,0,8,2,1,5,0.25,4,1
20200609HHLT0,20200609,LT,HH,0,B,39,37,9,9,16,4,1,1,1,0,1,0,1,0,0,7,1,1,6,0.4,15,6
20200609HHLT0,20200609,HH,LT,0,T,39,35,3,3,10,1,0,1,0,0,0,0,3,0,1,6,2,0,9,0.285714286,7,2
20200609HTKT0,20200609,KT,HT,0,B,36,34,2,2,7,1,1,1,0,0,0,0,2,0,0,12,0,0,7,0.111111111,9,1
20200609HTKT0,20200609,HT,KT,0,T,33,30,3,3,5,2,0,1,0,0,1,0,2,0,0,7,1,0,3,0.25,4,1
20200609OBNC0,20200609,NC,OB,0,B,41,34,12,12,12,4,0,1,0,1,0,0,7,0,0,9,1,1,5,0.583333333,12,7
20200609OBNC0,20200609,OB,NC,0,T,41,35,8,8,11,4,0,1,0,0,0,1,4,0,1,10,2,0,6,0.333333333,9,3
20200609SKLG0,20200609,LG,SK,0,B,48,39,3,3,11,0,0,1,1,0,1,0,7,0,1,7,2,0,15,0.285714286,14,4
20200609SKLG0,20200609,SK,LG,0,T,43,38,5,5,10,4,0,1,0,1,0,1,4,1,0,5,0,1,8,0.375,8,3
20200609WOSS0,20200609,SS,WO,0,B,40,35,3,3,11,2,0,0,3,0,0,1,4,0,0,7,2,0,10,0.166666667,12,2
20200609WOSS0,20200609,WO,SS,0,T,44,36,5,5,11,3,0,1,0,0,1,0,7,0,0,7,1,0,12,0.111111111,9,1
20200610HHLT0,20200610,LT,HH,0,B,45,39,12,12,14,2,1,2,2,0,0,0,5,0,1,9,0,1,9,0.4375,16,7
20200610HHLT0,20200610,HH,LT,0,T,34,33,2,2,6,1,0,0,0,0,0,1,0,0,0,5,0,2,5,0.333333333,6,2
20200610HTKT0,20200610,KT,HT,0,B,18,18,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1,0
20200610HTKT0,20200610,HT,KT,0,T,32,21,9,10,7,1,0,1,0,0,0,1,8,0,2,3,0,0,7,0.272727273,11,3
20200610OBNC0,20200610,NC,OB,0,B,34,34,1,1,7,0,1,1,0,0,0,0,0,0,0,5,0,0,6,0,2,0
20200610OBNC0,20200610,OB,NC,0,T,41,35,9,9,11,1,0,3,0,0,0,0,5,0,1,5,2,0,5,0.6,5,3
20200610WOSS0,20200610,SS,WO,0,B,34,30,4,4,8,2,0,1,1,2,0,1,3,0,0,4,0,0,6,0.142857143,7,1
20200610WOSS0,20200610,WO,SS,0,T,32,29,1,1,4,1,1,0,0,0,0,0,3,0,0,7,2,0,4,0.25,4,1
20200611HHLT0,20200611,LT,HH,0,B,38,32,5,5,10,3,0,0,0,1,0,1,4,1,1,6,0,1,9,0.222222222,9,2
20200611HHLT0,20200611,HH,LT,0,T,36,28,0,0,5,0,0,0,0,0,2,0,4,0,2,8,1,0,9,0,6,0
20200611HTKT0,20200611,KT,HT,0,B,44,39,12,13,16,2,0,3,0,0,0,0,4,0,1,5,1,0,7,0.538461538,13,7
20200611HTKT0,20200611,HT,KT,0,T,42,41,8,8,15,2,0,3,0,0,0,0,1,0,0,9,1,1,7,0.5,6,3
20200611OBNC0,20200611,NC,OB,0,B,37,37,7,7,14,4,0,1,0,1,0,0,0,0,0,5,0,0,6,0.384615385,13,5
20200611OBNC0,20200611,OB,NC,0,T,40,37,4,5,11,3,0,1,0,0,0,0,2,0,1,10,1,0,8,0.142857143,14,2
20200611SKLG1,20200611,LG,SK,1,B,37,32,3,3,10,1,0,1,0,0,0,1,2,0,2,4,1,1,10,0.166666667,6,1
20200611SKLG1,20200611,SK,LG,1,T,35,34,1,1,6,1,0,0,2,0,0,0,0,0,1,8,0,0,7,0.142857143,7,1
20200611SKLG2,20200611,LG,SK,2,B,33,26,4,4,4,2,0,1,1,0,0,1,6,0,0,5,0,0,5,0.2,5,1
20200611SKLG2,20200611,SK,LG,2,T,38,34,3,3,9,0,0,2,0,0,2,0,1,0,1,10,0,0,8,0.166666667,6,1
20200611WOSS0,20200611,SS,WO,0,B,35,32,6,6,7,0,0,3,3,0,0,0,1,0,2,5,0,1,5,0,5,0
20200611WOSS0,20200611,WO,SS,0,T,36,33,3,3,6,0,1,1,0,0,0,0,2,0,1,5,1,0,6,0,5,0
20200612HTSK0,20200612,SK,HT,0,B,35,30,3,3,5,0,1,0,0,0,0,1,4,0,0,8,1,1,5,0.333333333,3,1
20200612HTSK0,20200612,HT,SK,0,T,39,34,6,6,9,1,0,2,1,0,1,0,2,0,2,12,1,0,6,0.125,8,1
20200612LTLG0,20200612,LG,LT,0,B,34,28,3,3,4,1,0,0,1,1,2,1,3,0,0,8,0,0,3,0.666666667,3,2
20200612LTLG0,20200612,LT,LG,0,T,44,36,2,2,9,0,0,0,1,1,1,0,6,0,1,8,1,1,12,0.333333333,9,3
20200612OBHH0,20200612,HH,OB,0,B,36,32,2,2,5,1,0,0,1,0,0,0,3,0,1,9,0,1,7,0.166666667,6,1
20200612OBHH0,20200612,OB,HH,0,T,41,35,5,5,9,3,0,2,1,0,0,1,4,0,1,5,1,1,9,0.125,8,1
20200612WONC0,20200612,NC,WO,0,B,40,35,2,2,8,2,0,0,1,0,0,0,4,0,1,6,2,0,8,0.125,8,1
20200612WONC0,20200612,WO,NC,0,T,39,34,2,3,4,2,0,1,0,1,1,0,3,0,1,11,0,0,6,0,7,0
20200613HTSK0,20200613,SK,HT,0,B,32,30,1,1,5,0,0,0,1,0,0,0,2,0,0,9,3,0,4,0.2,5,1
20200613HTSK0,20200613,HT,SK,0,T,34,31,2,2,6,1,0,1,0,0,1,0,2,0,0,10,0,1,5,0.166666667,6,1
20200613KTSS1,20200613,SS,KT,1,B,33,29,4,5,7,1,0,2,0,0,1,0,2,0,1,6,0,0,4,0.333333333,6,2
20200613KTSS1,20200613,KT,SS,1,T,34,32,3,3,6,1,0,2,1,0,0,0,2,0,0,5,0,0,4,0.25,4,1
20200613KTSS2,20200613,SS,KT,2,B,39,35,4,4,8,1,0,1,1,1,0,0,4,0,0,4,0,0,8,0.166666667,6,1
20200613KTSS2,20200613,KT,SS,2,T,42,33,7,7,8,2,0,2,0,0,0,0,9,0,0,10,2,2,8,0.272727273,11,3
20200613LTLG0,20200613,LG,LT,0,B,39,36,6,6,10,1,0,1,1,0,0,1,1,0,1,11,0,2,6,0.25,8,2
20200613LTLG0,20200613,LT,LG,0,T,43,34,6,7,8,0,0,1,0,0,0,1,8,1,0,8,1,0,9,0.333333333,6,2
20200613OBHH0,20200613,HH,OB,0,B,41,35,7,7,10,1,0,2,0,0,0,0,5,1,1,8,1,1,8,0.5,8,4
20200613OBHH0,20200613,OB,HH,0,T,45,35,6,6,11,1,0,3,0,1,1,1,8,3,0,10,1,0,12,0.153846154,13,2
20200613WONC0,20200613,NC,WO,0,B,41,35,5,5,11,1,0,0,0,0,0,0,3,0,3,7,3,1,9,0.307692308,13,4
20200613WONC0,20200613,WO,NC,0,T,51,44,18,18,17,3,1,5,0,0,0,1,4,0,2,11,0,0,6,0.533333333,15,8
20200614HTSK0,20200614,SK,HT,0,B,30,28,4,4,3,1,0,2,0,0,0,0,2,0,0,13,0,0,1,0.333333333,3,1
20200614HTSK0,20200614,HT,SK,0,T,36,34,3,3,7,1,0,1,0,0,0,0,2,0,0,4,1,0,6,0.2,5,1
20200614KTSS0,20200614,SS,KT,0,B,42,38,12,12,16,5,0,2,0,0,0,1,1,0,2,4,0,0,6,0.583333333,12,7
20200614KTSS0,20200614,KT,SS,0,T,39,38,0,0,11,3,0,0,0,0,0,0,1,0,0,7,0,0,12,0,9,0
20200614LTLG0,20200614,LG,LT,0,B,38,34,10,10,14,4,0,0,0,0,0,1,3,1,0,5,2,2,4,0.666666667,9,6
20200614LTLG0,20200614,LT,LG,0,T,42,41,6,6,16,2,0,1,2,0,0,0,1,0,0,3,3,1,9,0.266666667,15,4
20200614OBHH0,20200614,HH,OB,0,B,32,28,3,3,7,2,0,1,0,0,1,0,3,0,0,7,0,1,5,0.333333333,6,2
20200614OBHH0,20200614,OB,HH,0,T,39,37,2,2,9,1,0,0,0,0,0,0,0,0,2,6,0,0,10,0.111111111,9,1
20200614WONC0,20200614,NC,WO,0,B,40,34,9,9,13,3,1,3,3,0,0,1,5,0,0,5,2,0,7,0.272727273,11,3
20200614WONC0,20200614,WO,NC,0,T,39,33,5,5,8,1,0,1,1,0,0,1,4,0,1,7,1,1,7,0.285714286,7,2
20200616KTSK0,20200616,SK,KT,0,B,44,38,5,5,12,2,0,2,0,0,2,0,3,0,1,4,1,1,9,0.428571429,7,3
20200616KTSK0,20200616,KT,SK,0,T,46,37,5,6,9,1,0,1,1,1,1,0,7,1,1,5,0,0,10,0.272727273,11,3
20200616LGHH0,20200616,HH,LG,0,B,43,38,5,5,11,2,0,0,0,0,0,0,4,0,1,9,0,1,11,0.3,10,3
20200616LGHH0,20200616,LG,HH,0,T,44,40,9,9,15,2,1,2,1,0,0,1,2,0,1,2,1,0,8,0.363636364,11,4
20200616LTWO0,20200616,WO,LT,0,B,37,32,5,5,6,2,0,2,0,0,0,1,4,1,0,8,1,3,5,0.25,4,1
20200616LTWO0,20200616,LT,WO,0,T,39,35,4,7,10,1,0,1,3,0,1,0,2,1,1,3,0,1,5,0.428571429,7,3
20200616NCHT0,20200616,HT,NC,0,B,40,30,6,7,8,0,0,0,0,0,2,0,8,0,0,9,1,0,9,0.266666667,15,4
20200616NCHT0,20200616,NC,HT,0,T,39,36,4,4,10,3,0,0,1,0,0,0,2,0,1,12,1,1,8,0.3,10,3
20200616SSOB0,20200616,OB,SS,0,B,42,30,3,3,6,1,0,0,2,0,1,1,10,1,0,5,2,0,12,0.083333333,12,1
20200616SSOB0,20200616,SS,OB,0,T,37,32,4,4,8,3,0,0,0,0,0,1,2,0,2,11,1,1,6,0.222222222,9,2
20200617KTSK0,20200617,SK,KT,0,B,41,37,4,4,10,1,0,1,0,1,1,0,3,0,0,7,0,1,7,0.333333333,6,2
20200617KTSK0,20200617,KT,SK,0,T,46,39,5,6,12,3,0,1,3,0,0,1,6,1,0,11,2,0,10,0.333333333,15,5
20200617LGHH0,20200617,HH,LG,0,B,39,32,1,1,5,2,0,0,1,0,0,0,4,0,3,11,0,1,11,0.071428571,14,1
20200617LGHH0,20200617,LG,HH,0,T,41,35,7,7,13,1,0,0,1,1,2,0,4,0,0,3,1,0,7,0.5,10,5
20200617LTWO0,20200617,WO,LT,0,B,39,31,4,4,9,3,0,0,0,0,0,0,8,1,0,6,2,0,10,0.3,10,3
20200617LTWO0,20200617,LT,WO,0,T,35,33,3,3,9,2,0,1,1,1,0,0,1,0,1,7,2,0,5,0.125,8,1
20200617NCHT0,20200617,HT,NC,0,B,35,31,7,7,10,0,0,1,1,0,2,0,2,0,0,2,1,1,4,0.5,8,4
20200617NCHT0,20200617,NC,HT,0,T,39,34,6,6,7,1,0,1,3,0,0,0,3,0,2,6,1,0,6,0.111111111,9,1
20200617SSOB0,20200617,OB,SS,0,B,35,32,3,3,8,1,0,2,0,0,0,1,1,0,1,3,2,2,5,0,2,0
20200617SSOB0,20200617,SS,OB,0,T,41,38,5,6,10,3,0,1,1,0,0,0,3,0,0,9,2,0,8,0.222222222,9,2
20200618KTSK0,20200618,SK,KT,0,B,35,29,3,3,7,0,0,2,0,0,0,0,5,0,1,4,4,0,5,0.333333333,3,1
20200618KTSK0,20200618,KT,SK,0,T,42,37,5,5,13,2,0,0,5,1,1,0,4,0,0,10,1,0,10,0.357142857,14,5
20200618LGHH0,20200618,HH,LG,0,B,41,35,6,7,9,2,0,0,1,1,0,0,4,0,2,7,0,1,7,0.2,10,2
20200618LGHH0,20200618,LG,HH,0,T,44,36,8,9,11,2,0,1,3,3,0,0,7,2,1,7,1,1,8,0.285714286,14,4
20200618LTWO0,20200618,WO,LT,0,B,35,32,2,3,5,1,0,0,1,0,1,1,1,0,0,13,0,1,4,0,3,0
20200618LTWO0,20200618,LT,WO,0,T,39,37,2,2,10,2,0,0,1,0,1,0,1,0,0,4,3,1,7,0.25,8,2
20200618SSOB0,20200618,OB,SS,0,B,40,36,7,7,12,1,0,1,2,0,0,0,4,0,0,4,1,2,9,0.428571429,14,6
20200618SSOB0,20200618,SS,OB,0,T,34,29,3,3,6,1,0,0,1,0,0,1,4,0,0,1,4,1,4,0.166666667,6,1
20200619HHNC0,20200619,NC,HH,0,B,32,30,3,3,7,2,0,1,0,0,0,0,2,0,0,8,1,0,5,0.166666667,6,1
20200619HHNC0,20200619,HH,NC,0,T,32,31,1,1,4,3,0,1,0,0,0,0,1,0,0,12,0,0,4,0,5,0
20200619LTKT0,20200619,KT,LT,0,B,47,41,9,9,15,3,0,3,0,0,1,1,4,0,0,9,1,1,9,0.4,10,4
20200619LTKT0,20200619,LT,KT,0,T,49,44,7,8,14,3,0,3,1,0,1,0,4,1,0,2,0,0,11,0.25,12,3
20200619OBLG0,20200619,LG,OB,0,B,49,42,9,10,15,2,0,0,0,0,0,1,4,0,2,10,0,2,12,0.272727273,22,6
20200619OBLG0,20200619,OB,LG,0,T,58,46,17,18,20,3,1,0,0,0,0,3,7,0,2,5,1,1,13,0.458333333,24,11
20200619SKWO0,20200619,WO,SK,0,B,33,28,2,2,5,1,0,0,1,0,1,0,4,0,0,6,0,0,6,0.333333333,3,1
20200619SKWO0,20200619,SK,WO,0,T,34,33,1,1,8,0,0,0,0,0,0,0,1,0,0,6,2,0,6,0,3,0
20200619SSHT0,20200619,HT,SS,0,B,37,33,5,5,11,3,0,2,0,0,1,0,3,0,0,12,3,0,8,0.181818182,11,2
20200619SSHT0,20200619,SS,HT,0,T,40,30,4,4,7,0,0,0,2,0,2,1,7,0,0,7,2,3,9,0.1,10,1
20200620HHNC0,20200620,NC,HH,0,B,36,34,3,3,8,0,0,1,1,0,0,1,0,0,1,10,0,0,6,0.142857143,7,1
20200620HHNC0,20200620,HH,NC,0,T,36,33,4,4,9,4,0,0,1,1,1,0,2,0,0,10,1,2,5,0.285714286,7,2
20200620LTKT0,20200620,KT,LT,0,B,34,31,0,0,5,1,0,0,1,0,0,0,3,0,0,11,1,1,7,0,7,0
