,GYEAR,PCODE,NAME,T_ID,POSITION,AGE_VA,MONEY
573,2016,77733,김강,OB,내,28,3000만원
574,2016,77829,김광현,SK,투,28,85000만원
575,2016,77848,박윤,WO,내,28,4000만원
576,2016,77869,김기현,SK,외,29,3000만원
577,2016,77927,장필준,SS,투,28,2800만원
578,2016,78119,이범준,LG,투,27,3000만원
579,2016,78122,김태군,NC,포,27,21000만원
580,2016,78135,이형종,LG,외,27,2700만원
581,2016,78148,정찬헌,LG,투,26,5100만원
582,2016,78168,서건창,WO,내,27,26000만원
583,2016,78217,김용의,LG,외,31,6000만원
584,2016,78224,김재환,OB,내,28,5000만원
585,2016,78243,박민석,NC,투,27,2700만원
586,2016,78247,홍상삼,OB,투,26,16000만원
587,2016,78248,고창성,NC,투,32,5000만원
588,2016,78257,진야곱,OB,투,27,6000만원
589,2016,78288,최재훈,OB,포,27,6800만원
590,2016,78352,임창민,NC,투,31,17400만원
591,2016,78361,전민수,KT,외,27,2700만원
592,2016,78366,민성기,NC,투,27,3300만원
593,2016,78454,우동균,SS,외,27,5500만원
594,2016,78467,이영욱,SS,외,31,5500만원
595,2016,78513,전준우,LT,외,30,20500만원
596,2016,78517,하준호,KT,외,27,6000만원
597,2016,78536,김대우,LT,외,32,3800만원
598,2016,78548,장성우,KT,포,26,6500만원
599,2016,78552,강승현,LT,투,31,2900만원
600,2016,78566,황진수,LT,내,27,2800만원
601,2016,78603,김선빈,HT,내,27,8000만원
602,2016,78629,나지완,HT,외,31,20000만원
603,2016,78643,백용환,HT,포,27,6000만원
604,2016,78666,최용규,HT,내,31,5000만원
605,2016,78739,이희근,KT,포,31,4300만원
606,2016,78745,정현석,HH,외,32,9500만원
607,2016,78753,김사연,KT,외,28,4500만원
608,2016,78756,오선진,HH,내,27,8000만원
609,2016,78760,정대훈,HH,투,31,5100만원
610,2016,78765,김다원,HT,외,31,7000만원
611,2016,78813,모창민,NC,내,31,12500만원
612,2016,78850,오현근,LT,외,31,3000만원
613,2016,78892,윤요섭,KT,포,34,6500만원
614,2016,79109,오지환,LG,내,26,25000만원
615,2016,79113,문선재,LG,외,26,6500만원
616,2016,79130,강지광,WO,외,26,2700만원
617,2016,79140,최동환,LG,투,27,3500만원
618,2016,79150,정주현,LG,내,26,5000만원
619,2016,79191,배우열,KT,투,30,3600만원
620,2016,79192,채은성,LG,외,26,5500만원
621,2016,79198,윤진호,LG,내,30,3300만원
622,2016,79215,박건우,OB,외,26,7000만원
623,2016,79222,성영훈,OB,투,26,2700만원
624,2016,79229,유희관,OB,투,30,40000만원
625,2016,79231,정수빈,OB,외,26,28000만원
626,2016,79235,조승수,OB,투,26,2900만원
627,2016,79240,허경민,OB,내,26,20000만원
628,2016,79290,국해성,OB,외,27,3000만원
629,2016,79293,오현택,OB,투,31,11000만원
630,2016,79300,김지수,WO,내,30,5500만원
631,2016,79334,장영석,WO,내,26,3300만원
632,2016,79339,전인환,LG,투,26,2700만원
633,2016,79349,고원준,OB,투,26,6800만원
634,2016,79356,박헌도,LT,외,29,8000만원
635,2016,79358,강윤구,WO,투,26,8000만원
636,2016,79364,김종민,KT,포,30,3800만원
637,2016,79365,박동원,WO,포,26,14000만원
638,2016,79402,김상수,SS,내,26,31000만원
639,2016,79440,정인욱,SS,투,26,6000만원
640,2016,79448,박민규,SS,투,26,2700만원
641,2016,79453,오정복,KT,외,30,8000만원
642,2016,79456,이지영,SS,포,30,21000만원
643,2016,79465,배영섭,SS,외,30,16000만원
644,2016,79535,허준혁,OB,투,26,7500만원
645,2016,79544,오장훈,OB,투,32,2900만원
646,2016,79545,진명호,LT,투,27,3800만원
647,2016,79608,안치홍,HT,내,26,22000만원
648,2016,79617,정용운,HT,투,26,2800만원
649,2016,79657,박상혁,NC,투,26,2700만원
650,2016,79705,김회성,HH,내,31,5500만원
651,2016,79748,구본범,HH,투,29,2900만원
652,2016,79758,황재규,HH,투,30,2700만원
653,2016,79764,장민재,HH,투,26,3700만원
654,2016,79791,김동호,SS,투,31,2700만원
655,2016,79840,윤석주,SK,투,26,2800만원
656,2016,79847,김태훈,SK,투,26,2800만원
657,2016,79869,윤중환,HH,외,26,2800만원
658,2016,94629,이호준,NC,내,40,75000만원
659,2016,95158,권용관,HH,내,40,8000만원
660,2016,95436,이승엽,SS,내,40,100000만원
661,2016,95657,임창용,HT,투,40,30000만원
662,2016,96462,정현욱,LG,투,38,40000만원
663,2016,97109,이병규,LG,외,42,80000만원
664,2016,97336,최영필,HT,투,42,13000만원
665,2016,97541,이정훈,WO,투,39,4900만원
666,2016,98144,조인성,HH,포,41,40000만원
667,2016,99152,김광삼,LG,투,36,5000만원
668,2016,99222,홍성흔,OB,내,39,40000만원
669,2016,99314,송신영,HH,투,39,19000만원
670,2016,99445,권오준,SS,투,36,7000만원
671,2016,99563,김사율,KT,투,36,20000만원
672,2016,99606,정성훈,LG,내,36,50000만원
673,2016,99737,박정진,HH,투,40,30000만원
674,2016,99810,이진영,KT,외,36,60000만원
675,2017,60100,백창수,LG,외,29,4200만원
676,2017,60105,배민관,LG,투,26,3000만원
677,2017,60140,신정락,LG,투,30,7500만원
678,2017,60146,이승현,SS,투,26,6200만원
679,2017,60164,유경국,LG,투,26,3000만원
680,2017,60181,김지용,LG,투,29,10000만원
681,2017,60255,장민익,OB,투,26,2700만원
682,2017,60263,이재학,NC,투,27,20000만원
683,2017,60264,정대현,WO,투,26,5500만원
684,2017,60337,김대유,SK,투,26,2700만원
685,2017,60339,김건태,WO,투,26,4200만원
686,2017,60343,이해창,KT,포,30,4500만원
687,2017,60441,임진우,OB,투,30,3200만원
688,2017,60456,백상원,SS,내,29,9000만원
689,2017,60457,김현우,SS,투,29,5500만원
690,2017,60464,문선엽,SS,외,26,2700만원
691,2017,60496,김동은,KT,내,27,3000만원
692,2017,60523,정훈,LT,내,30,15000만원
693,2017,60558,오태곤,KT,내,26,6000만원
694,2017,60559,박시영,LT,투,28,5000만원
695,2017,60566,이상호,NC,내,28,4800만원
696,2017,60605,홍재호,HT,내,30,3700만원
697,2017,60634,임기준,HT,투,26,3700만원
698,2017,60636,심동섭,HT,투,26,11000만원
699,2017,60648,이인행,HT,내,26,3100만원
700,2017,60658,최병연,HT,내,31,3300만원
701,2017,60667,이종환,HH,외,31,6000만원
702,2017,60693,이준호,HT,외,30,4000만원
703,2017,60713,안승민,HH,투,26,7000만원
704,2017,60724,이상훈,KT,외,30,3600만원
705,2017,60757,김경태,HH,투,26,3200만원
706,2017,60764,김용주,HH,투,26,3300만원
707,2017,60768,이태양,HH,투,27,8300만원
708,2017,60805,최윤석,HH,내,30,5200만원
709,2017,60841,박종훈,SK,투,26,10000만원
710,2017,60845,문광은,SK,투,30,4500만원
711,2017,60848,최원재,KT,투,30,3700만원
712,2017,60865,안정광,KT,내,28,2900만원
713,2017,60949,이창호,LG,투,30,2700만원
714,2017,61101,임찬규,LG,투,25,6500만원
715,2017,61102,유강남,LG,포,25,10000만원
716,2017,61104,정병곤,SS,내,29,3500만원
717,2017,61114,김재율,LG,내,28,2900만원
718,2017,61156,송윤준,LG,투,25,2700만원
719,2017,61186,이천웅,LG,외,29,9300만원
720,2017,61197,최영진,SS,내,29,3000만원
721,2017,61204,김동한,LT,내,29,3800만원
722,2017,61208,정진호,OB,외,29,4700만원
723,2017,61214,이현호,OB,투,25,6000만원
724,2017,61215,안규영,OB,투,29,4000만원
725,2017,61240,니퍼트,OB,투,36,2100000달러
726,2017,61329,윤지웅,LG,투,29,9500만원
727,2017,61353,고종욱,WO,외,28,12000만원
728,2017,61360,김도현,SK,외,25,3200만원
729,2017,61365,김대우,SS,투,29,15000만원
730,2017,61366,홍성갑,WO,외,25,3600만원
731,2017,61396,박정준,WO,투,25,2700만원
732,2017,61404,김헌곤,SS,외,29,5000만원
733,2017,61411,심창민,SS,투,24,21000만원
734,2017,61456,윤영삼,WO,투,25,2900만원
735,2017,61457,임현준,SS,투,29,3200만원
736,2017,61463,김정혁,SS,내,32,4300만원
737,2017,61496,황수범,SS,투,31,2800만원
738,2017,61554,김민하,LT,외,28,3600만원
739,2017,61557,이정담,SK,투,26,2800만원
740,2017,61591,김사훈,LT,포,30,2900만원
741,2017,61643,홍건희,HT,투,25,9000만원
742,2017,61652,윤정우,SK,외,29,4000만원
743,2017,61666,한승혁,HT,투,24,7500만원
744,2017,61700,강경학,HH,내,25,6200만원
745,2017,61742,나성용,SS,외,29,3900만원
746,2017,61743,오준혁,HT,외,25,4200만원
747,2017,61869,정진기,SK,외,25,2900만원
748,2017,61891,임정우,LG,투,26,22000만원
749,2017,61895,서진용,SK,투,25,4000만원
750,2017,61929,채선관,KT,투,29,3000만원
751,2017,62007,김지성,HT,내,32,3800만원
752,2017,62016,윤병호,NC,외,28,3000만원
753,2017,62025,이원재,NC,외,28,2700만원
754,2017,62056,정영일,SK,투,29,4000만원
755,2017,62146,최성훈,LG,투,28,4500만원
756,2017,62147,조윤준,LG,포,28,3000만원
757,2017,62164,서상우,LG,내,28,5500만원
758,2017,62234,류지혁,OB,내,23,5700만원
759,2017,62244,박세혁,OB,포,27,6000만원
760,2017,62265,유민상,KT,내,28,4500만원
761,2017,62322,밴헤켄,WO,투,38,900000달러
762,2017,62332,김재현,WO,포,24,5300만원
763,2017,62338,박종윤,WO,투,24,2700만원
764,2017,62353,박정음,WO,외,28,6600만원
765,2017,62356,김규민,WO,외,24,2700만원
766,2017,62363,한현희,WO,투,24,25000만원
767,2017,62404,구자욱,SS,외,24,16000만원
768,2017,62406,성의준,SS,내,28,3500만원
769,2017,62415,박해민,SS,외,27,23000만원
770,2017,62463,이준형,LG,투,24,6500만원
771,2017,62499,이현동,SS,외,24,2800만원
772,2017,62528,김원중,LT,투,24,3000만원
773,2017,62556,신본기,LT,내,28,5500만원
774,2017,62559,김상호,LT,내,28,6000만원
775,2017,62595,정태승,LT,투,29,2700만원
776,2017,62637,박지훈,HT,투,28,5000만원
777,2017,62648,김윤동,HT,투,24,4700만원
778,2017,62696,김종훈,HT,투,28,2800만원
779,2017,62698,소사,LG,투,32,500000달러
780,2017,62700,하주석,HH,내,23,9000만원
781,2017,62754,임기영,HT,투,24,3100만원
782,2017,62768,김원석,HH,외,28,3000만원
783,2017,62797,양성우,HH,외,28,8000만원
784,2017,62802,박승욱,SK,내,25,3500만원
785,2017,62864,김민식,HT,포,28,6000만원
786,2017,62868,임치영,SK,투,29,2700만원
787,2017,62869,문승원,SK,투,28,4400만원
788,2017,62884,최항,SK,내,23,2700만원
789,2017,62892,허건엽,SK,투,24,3300만원
790,2017,62893,최정민,HT,내,28,5500만원
791,2017,62895,한동민,SK,외,28,7000만원
792,2017,62907,박민우,NC,내,24,25000만원
793,2017,62908,황윤호,NC,내,24,3000만원
794,2017,62917,강구성,NC,외,24,2700만원
795,2017,62921,박헌욱,NC,외,24,2700만원
796,2017,62925,강진성,NC,내,24,2700만원
797,2017,62926,박세웅,NC,포,24,2700만원
798,2017,62927,김태우,NC,포,28,2700만원
799,2017,62929,이민호,NC,투,24,16000만원
800,2017,62931,노진혁,NC,내,28,4000만원
801,2017,62934,김성욱,NC,외,24,10000만원
802,2017,62937,신재영,WO,투,28,11000만원
803,2017,62947,나성범,NC,외,28,35000만원
804,2017,62951,이형범,NC,투,23,2700만원
805,2017,62966,최금강,NC,투,28,14000만원
806,2017,63027,안성무,SS,투,27,2800만원
807,2017,63077,황목치승,LG,내,32,5000만원
808,2017,63088,김진곤,KT,외,30,3000만원
809,2017,63104,조근종,KT,투,27,2700만원
810,2017,63111,류제국,LG,투,34,35000만원
811,2017,63123,강승호,LG,내,23,3500만원
812,2017,63148,오상엽,LG,내,23,2700만원
813,2017,63202,장승현,OB,포,23,2700만원
814,2017,63248,함덕주,OB,투,22,7000만원
815,2017,63257,김인태,OB,외,23,3000만원
816,2017,63260,이우성,OB,외,23,2800만원
817,2017,63339,김민준,WO,외,23,2700만원
818,2017,63342,조상우,WO,투,23,15000만원
819,2017,63360,장시윤,WO,내,24,3600만원
820,2017,63450,정현,KT,내,23,2800만원
821,2017,63464,윤대경,SS,투,23,2800만원
822,2017,63512,박진형,LT,투,23,6000만원
823,2017,63550,송주은,LT,투,23,2700만원
824,2017,63554,임종혁,LT,외,27,2900만원
825,2017,63559,백민기,LT,외,27,2900만원
826,2017,63593,조홍석,LT,외,27,2900만원
827,2017,63619,손동욱,WO,투,28,2800만원
828,2017,63634,이홍구,SK,포,27,10000만원
829,2017,63636,고장혁,HT,내,27,4300만원
830,2017,63704,노수광,SK,외,27,6800만원
831,2017,63722,한승택,HT,포,23,3100만원
832,2017,63749,이충호,HH,투,23,2700만원
833,2017,63765,김종수,HH,투,23,2700만원
834,2017,63894,김정빈,SK,투,23,2700만원
835,2017,63903,유영준,NC,내,23,2700만원
836,2017,63913,최재원,LG,내,27,6500만원
837,2017,63920,김준완,NC,외,26,7000만원
838,2017,63938,해커,NC,투,34,600000달러
839,2017,63950,장현식,NC,투,22,6400만원
840,2017,63959,임정호,NC,투,27,8700만원
841,2017,63961,윤호솔,NC,투,23,2700만원
842,2017,63963,권희동,NC,외,27,6800만원
843,2017,64001,고영표,KT,투,26,5200만원
844,2017,64006,심우준,KT,내,22,5000만원
845,2017,64017,심재민,KT,투,23,5700만원
846,2017,64021,박세웅,LT,투,22,10000만원
847,2017,64022,안중열,LT,포,22,3000만원
848,2017,64029,류희운,KT,투,22,3000만원
849,2017,64041,안상빈,KT,투,22,3200만원
850,2017,64051,이영준,WO,투,26,2700만원
851,2017,64086,신성현,OB,내,27,5700만원
852,2017,64100,박재욱,LG,포,22,3500만원
853,2017,64115,장준원,LG,내,22,3200만원
854,2017,64153,양석환,LG,내,26,9000만원
855,2017,64204,홍영현,OB,투,26,3100만원
856,2017,64255,한주성,OB,투,22,2700만원
857,2017,64259,최병욱,OB,투,28,2900만원
858,2017,64266,이성곤,OB,외,25,2800만원
859,2017,64267,전용훈,OB,투,22,2700만원
860,2017,64288,문진제,OB,내,26,2700만원
861,2017,64300,김하성,WO,내,22,22000만원
862,2017,64346,임병욱,WO,외,22,6500만원
863,2017,64350,하영민,WO,투,22,6000만원
864,2017,64396,김윤환,WO,투,22,2700만원
865,2017,64462,안규현,SS,투,22,2800만원
866,2017,64464,이수민,SS,투,22,3000만원
867,2017,64498,구준범,SS,투,22,2800만원
868,2017,64557,신원재,LT,외,26,2700만원
869,2017,64596,김유영,LT,투,23,3400만원
870,2017,64610,강한울,SS,내,26,9000만원
871,2017,64706,이창열,HH,내,26,3200만원
872,2017,64717,지성준,HH,포,23,3000만원
873,2017,64724,박준혁,HH,외,26,2900만원
874,2017,64759,서균,HH,투,25,2700만원
875,2017,64760,황영국,HH,투,22,2700만원
876,2017,64764,박한길,LT,투,23,3500만원
877,2017,64793,김민수,SS,포,26,3000만원
878,2017,64861,이건욱,SK,투,22,2700만원
879,2017,64868,조용호,SK,외,28,3100만원
880,2017,64907,강장산,KT,투,27,3000만원
881,2017,64944,박광열,NC,포,22,3000만원
882,2017,64995,배재환,NC,투,22,4000만원
883,2017,65040,김태훈,KT,내,21,3000만원
884,2017,65042,홍성무,KT,투,24,3000만원
885,2017,65044,김만수,KT,포,21,3000만원
886,2017,65056,엄상백,KT,투,21,5300만원
887,2017,65057,이창재,KT,투,25,5200만원
888,2017,65058,정성곤,KT,투,21,3300만원
889,2017,65060,주권,KT,투,22,7500만원
890,2017,65062,김재윤,KT,투,27,9000만원
891,2017,65064,윤수호,NC,투,25,2700만원
892,2017,65067,조무근,KT,투,26,5700만원
893,2017,65096,정주후,KT,내,22,2900만원
894,2017,65103,히메네스,LG,내,29,700000달러
895,2017,65109,백승현,LG,내,22,2700만원
896,2017,65115,안익훈,LG,외,21,5000만원
897,2017,65157,최민창,LG,외,21,2700만원
898,2017,65264,남경호,OB,투,21,2800만원
899,2017,65269,김민혁,OB,내,21,2700만원
900,2017,65293,정진철,OB,내,26,2700만원
901,2017,65320,최원태,WO,투,20,4500만원
902,2017,65331,피어밴드,KT,투,32,350000달러
903,2017,65343,김택형,SK,투,21,4400만원
904,2017,65345,김해수,WO,투,21,2700만원
905,2017,65348,박주현,WO,투,21,5500만원
906,2017,65357,송성문,WO,내,21,3000만원
907,2017,65362,송우현,WO,외,21,2700만원
908,2017,65368,정용준,WO,투,22,2700만원
909,2017,65392,김정인,WO,투,21,3000만원
910,2017,65399,허정협,WO,외,27,3300만원
911,2017,65405,윤영수,SS,내,25,2900만원
912,2017,65412,권정웅,SS,포,25,3000만원
913,2017,65447,최민구,SS,외,25,2800만원
914,2017,65464,최정용,SK,내,21,3500만원
915,2017,65506,김재유,LT,외,25,3000만원
916,2017,65509,차재용,LT,투,21,2800만원
917,2017,65513,김대륙,LT,내,25,3400만원
918,2017,65514,강동관,LT,포,21,2700만원
919,2017,65516,배제성,KT,투,21,2700만원
920,2017,65543,린드블럼,LT,투,30,475000달러
921,2017,65546,레일리,LT,투,29,850000달러
922,2017,65616,이민우,HT,투,24,2700만원
923,2017,65643,문경찬,HT,투,25,3100만원
924,2017,65653,김호령,HT,외,25,9500만원
925,2017,65696,김명찬,HT,투,25,3200만원
926,2017,65764,김민우,HH,투,22,3800만원
927,2017,65769,김범수,HH,투,22,3300만원
928,2017,65844,박세웅,SK,투,21,2700만원
929,2017,65856,켈리,SK,투,29,850000달러
930,2017,65896,허웅,SK,투,21,2700만원
931,2017,65898,김웅빈,WO,내,21,3000만원
932,2017,65908,류재인,NC,투,21,2700만원
933,2017,65933,구창모,NC,투,20,5700만원
934,2017,66005,임성재,KT,외,24,2900만원
935,2017,66023,강승훈,KT,내,23,2700만원
936,2017,66047,박세진,KT,투,20,3000만원
937,2017,66052,남태혁,KT,내,26,3000만원
938,2017,66098,김도영,KT,투,24,2700만원
939,2017,66112,김기연,LG,포,20,2700만원
940,2017,66138,허프,LG,투,33,1000000달러
941,2017,66145,김대현,LG,투,20,3000만원
942,2017,66160,유재유,LG,투,20,3000만원
943,2017,66162,김주성,LG,내,19,2700만원
944,2017,66201,고봉재,OB,투,24,4400만원
945,2017,66203,서예일,OB,내,24,3100만원
946,2017,66207,황경태,OB,내,21,2700만원
947,2017,66209,조수행,OB,외,24,3600만원
948,2017,66226,보우덴,OB,투,31,1100000달러
949,2017,66244,에반스,OB,내,31,680000달러
950,2017,66291,이영하,OB,투,20,2700만원
951,2017,66302,채상현,WO,외,24,2700만원
952,2017,66305,박승주,WO,투,23,2700만원
953,2017,66306,대니돈,WO,외,33,650000달러
954,2017,66309,김홍빈,WO,투,21,2700만원
955,2017,66354,주효상,WO,포,20,3000만원
956,2017,66357,안현석,WO,투,20,2700만원
957,2017,66359,유재훈,WO,투,20,2700만원
958,2017,66367,안정훈,WO,투,20,2700만원
959,2017,66397,김성현,WO,내,21,2700만원
960,2017,66398,이찬석,WO,투,20,2700만원
961,2017,66399,김성택,WO,투,20,2700만원
962,2017,66406,안주형,SS,내,24,2700만원
963,2017,66409,이성규,SS,내,24,3000만원
964,2017,66444,이케빈,SS,투,25,2700만원
965,2017,66451,최충연,SS,투,20,3000만원
966,2017,66462,김성훈,SS,내,24,2700만원
967,2017,66469,황선도,SS,외,20,2800만원
968,2017,66492,김승현,SS,투,25,2900만원
969,2017,66493,임대한,SS,투,24,3700만원
970,2017,66504,이석훈,LT,내,21,2700만원
971,2017,66508,나경민,LT,외,26,3600만원
972,2017,66563,김영일,LT,투,24,2700만원
973,2017,66565,김성재,LT,투,24,2900만원
974,2017,66569,김남길,LT,투,20,2700만원
975,2017,66606,최원준,HT,내,20,3100만원
976,2017,66614,김규성,HT,내,20,2800만원
977,2017,66615,류승현,HT,내,20,2800만원
978,2017,66630,김현준,HT,투,20,2800만원
979,2017,66643,헥터,HT,투,30,1700000달러
980,2017,66657,이진영,HT,외,20,3000만원
981,2017,66659,정동현,HT,투,20,3000만원
982,2017,66660,남재현,HT,투,21,2800만원
983,2017,66662,신범수,HT,포,19,2800만원
984,2017,66702,이동훈,HH,외,21,2800만원
985,2017,66704,김태연,HH,내,20,2700만원
986,2017,66705,권용우,HH,투,24,2700만원
987,2017,66707,박상언,HH,포,20,2700만원
988,2017,66710,강상원,HH,외,20,2700만원
989,2017,66716,정경운,HH,내,24,2700만원
990,2017,66740,로사리오,HH,내,28,1500000달러
991,2017,66741,김재영,HH,투,24,3000만원
992,2017,66749,김주현,HH,내,24,2800만원
993,2017,66801,김찬호,SK,투,20,2900만원
994,2017,66804,노관현,HT,내,24,2700만원
995,2017,66833,임석진,SK,내,20,2700만원
996,2017,66838,김동엽,SK,외,27,4700만원
997,2017,66858,정동윤,SK,투,20,2700만원
998,2017,66859,김주한,SK,투,24,5700만원
999,2017,66864,안상현,SK,내,20,2700만원
1000,2017,66917,김찬형,NC,내,20,2700만원
1001,2017,66920,최성영,NC,투,20,2900만원
1002,2017,66928,박준영,NC,투,20,4000만원
1003,2017,66960,정수민,NC,투,27,3700만원
1004,2017,66965,도태훈,NC,내,24,2700만원
1005,2017,66968,이재율,NC,외,24,3000만원
1006,2017,66992,조원빈,NC,내,24,2700만원
1007,2017,67005,홍현빈,KT,외,20,2700만원
1008,2017,67006,안치영,KT,내,19,2700만원
1009,2017,67024,모넬,KT,내,31,450000달러
1010,2017,67025,로하스,KT,외,27,300000달러
1011,2017,67033,로치,KT,투,28,650000달러
1012,2017,67045,조병욱,KT,투,19,2700만원
1013,2017,67048,이정현,KT,투,20,2700만원
1014,2017,67066,이종혁,KT,투,20,2700만원
1015,2017,67092,이재근,KT,내,22,2700만원
1016,2017,67119,고우석,LG,투,19,2700만원
1017,2017,67134,로니,LG,내,33,250000달러
1018,2017,67143,손주영,LG,투,19,2700만원
1019,2017,67159,이창율,LG,투,19,2700만원
1020,2017,67164,이찬혁,LG,투,19,2700만원
1021,2017,67168,박부성,LG,내,20,2700만원
1022,2017,67169,김성협,LG,내,18,2700만원
1023,2017,67202,박유연,OB,포,19,2700만원
1024,2017,67207,이병휘,OB,내,19,2700만원
1025,2017,67246,김명신,OB,투,24,2700만원
1026,2017,67259,문대원,OB,투,19,2700만원
1027,2017,67260,지윤,OB,투,20,2700만원
1028,2017,67262,박찬범,OB,외,23,2700만원
1029,2017,67264,박성환,OB,투,19,2700만원
1030,2017,67265,백민규,OB,내,19,2700만원
1031,2017,67266,박치국,OB,투,19,2700만원
1032,2017,67269,전태준,OB,투,20,2700만원
1033,2017,67304,김혜성,WO,내,18,2700만원
1034,2017,67312,오설리반,WO,투,30,1100000달러
1035,2017,67313,브리검,WO,투,29,450000달러
1036,2017,67341,이정후,WO,내,19,2700만원
1037,2017,67360,오윤성,WO,투,19,2700만원
1038,2017,67394,초이스,WO,외,28,150000달러
1039,2017,67421,최지광,SS,투,19,2700만원
1040,2017,67423,레나도,SS,투,28,1050000달러
1041,2017,67435,페트릭,SS,투,28,450000달러
1042,2017,67443,장지훈,SS,투,20,2700만원
1043,2017,67449,김성윤,SS,외,18,2700만원
1044,2017,67450,러프,SS,내,31,1100000달러
1045,2017,67454,나원탁,SS,포,23,2700만원
1046,2017,67467,김시현,SS,투,19,2700만원
1047,2017,67504,김민수,LT,내,19,2700만원
1048,2017,67539,나종덕,LT,포,19,2700만원
1049,2017,67558,마켈,LT,투,27,500000달러
1050,2017,67559,애디튼,LT,투,30,350000달러
1051,2017,67569,이지원,LT,투,23,2700만원
1052,2017,67588,윤성빈,LT,투,18,2700만원
1053,2017,67591,강동호,LT,투,23,2700만원
1054,2017,67598,번즈,LT,내,27,600000달러
1055,2017,67610,김석환,HT,내,18,2700만원
1056,2017,67640,유승철,HT,투,19,2700만원
1057,2017,67644,이정훈,HT,포,23,2700만원
1058,2017,67645,팻딘,HT,투,28,700000달러
1059,2017,67646,박진태,HT,투,23,2700만원
1060,2017,67650,버나디나,HT,외,33,750000달러
1061,2017,67668,정윤환,HT,투,19,2700만원
1062,2017,67703,박상원,HH,투,23,2700만원
1063,2017,67708,김지훈,HH,투,19,2700만원
1064,2017,67737,김진영,HH,투,25,2700만원
1065,2017,67742,비야누에바,HH,투,34,1000000달러
1066,2017,67748,오간도,HH,투,34,1300000달러
1067,2017,67762,김성훈,HH,투,19,2700만원
1068,2017,67768,김병현,HH,투,19,2700만원
1069,2017,67815,다이아몬드,SK,투,31,600000달러
1070,2017,67827,워스,SK,내,32,700000달러
1071,2017,67828,김성민,WO,투,23,2700만원
1072,2017,67840,남윤성,SK,투,30,2700만원
1073,2017,67863,이원준,SK,투,19,2700만원
1074,2017,67872,로맥,SK,내,32,300000달러
1075,2017,67893,박성한,SK,내,19,2700만원
1076,2017,67894,권기영,SK,포,18,2700만원
1077,2017,67900,김민수,NC,내,19,2700만원
1078,2017,67901,김호민,NC,투,23,2700만원
1079,2017,67902,강병무,NC,투,19,2700만원
1080,2017,67935,스크럭스,NC,내,30,700000달러
1081,2017,67944,신진호,NC,포,26,2700만원
1082,2017,67948,맨쉽,NC,투,32,1600000달러
1083,2017,67954,김진호,NC,투,19,2700만원
1084,2017,67956,김태현,NC,투,19,2700만원
1085,2017,67962,소이현,NC,투,18,2700만원
1086,2017,67991,권법수,NC,외,20,2700만원
1087,2017,67993,이재용,NC,포,18,2700만원
1088,2017,70142,김광수,HT,투,36,11000만원
1089,2017,70410,김주찬,HT,내,36,60000만원
1090,2017,70425,배영수,HH,투,36,55000만원
1091,2017,70553,박기혁,KT,내,36,15000만원
1092,2017,70615,강영식,LT,투,36,30000만원
1093,2017,70646,김상현,KT,외,37,20000만원
1094,2017,70756,이범호,HT,내,36,65000만원
1095,2017,70839,신승현,LG,투,34,10000만원
1096,2017,71118,이동현,LG,투,34,60000만원
1097,2017,71184,이성우,SK,포,36,6000만원
1098,2017,71207,김원섭,HT,외,39,9000만원
1099,2017,71260,이재우,HH,투,37,7500만원
1100,2017,71347,장민석,HH,외,35,10000만원
1101,2017,71432,박한이,SS,외,38,45000만원
1102,2017,71552,최준석,LT,내,34,40000만원
1103,2017,71562,박종윤,LT,내,35,9100만원
1104,2017,71564,이대호,LT,내,35,250000만원
1105,2017,71565,이우민,LT,외,35,6000만원
1106,2017,71610,김경언,HH,외,35,20000만원
1107,2017,71752,김태균,HH,내,35,160000만원
1108,2017,71801,정대현,LT,투,39,12000만원
1109,2017,71837,김강민,SK,외,35,60000만원
1110,2017,71842,정상호,LG,포,35,50000만원
1111,2017,71845,채병용,SK,투,35,25000만원
1112,2017,71848,조동화,SK,외,36,30000만원
1113,2017,71857,박재상,SK,외,35,25000만원
1114,2017,72133,박용택,LG,외,38,80000만원
1115,2017,72261,황덕균,WO,투,34,3500만원
1116,2017,72321,배힘찬,HT,투,34,3300만원
1117,2017,72324,허웅,SK,포,34,4000만원
1118,2017,72443,최형우,HT,외,34,150000만원
1119,2017,72447,권혁,HH,투,34,45000만원
1120,2017,72456,손주인,LG,내,34,20000만원
1121,2017,72466,조동찬,SS,내,34,40000만원
1122,2017,72523,고효준,HT,투,34,8000만원
1123,2017,72535,이명우,LT,투,35,11000만원
1124,2017,72546,문규현,LT,내,34,12000만원
1125,2017,72551,이정민,LT,투,38,15000만원
1126,2017,72559,신종길,HT,외,34,9800만원
1127,2017,72641,김진우,HT,투,34,12000만원
1128,2017,72649,신용운,SS,투,34,5500만원
1129,2017,72749,마정길,WO,투,38,20000만원
1130,2017,72860,이대수,SK,내,36,35000만원
1131,2017,72862,윤길현,LT,투,34,50000만원
1132,2017,73113,박경수,KT,내,33,23000만원
1133,2017,73117,우규민,SS,투,32,70000만원
1134,2017,73136,이성열,HH,외,33,23000만원
1135,2017,73153,이대형,KT,외,34,30000만원
1136,2017,73209,나주환,SK,내,33,15000만원
1137,2017,73211,노경은,LT,투,33,16000만원
1138,2017,73213,손시헌,NC,내,37,40000만원
1139,2017,73226,김성배,OB,투,36,15000만원
