,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
210,20160624HTNC0,20160624,HT,NC,0,T,42,33,5,6,8,2,0,1,1,0,1,0,6,0,2,8,1,0,9,0.230769231,13,3,5,650,2310,438,122,18,72,229,45,18,22,52,50,29,6,471,2631,0.747,0.774,0.944,1.273,1.569,1.898,0.2813852813852814,0.4432900432900433,0.16190476190476188,0.35511145272867023,0.7984014960187136,0.2724776029148527,0.41517596165088283,0.3562236190476191,0.3238095238095238
211,20160625HTNC0,20160625,HT,NC,0,T,47,38,6,9,10,1,0,1,1,0,0,0,9,0,0,10,1,1,11,0.214285714,14,3,8,660,2348,446,123,18,73,238,45,18,22,53,51,29,6,481,2678,0.747,0.774,0.944,1.273,1.569,1.898,0.2810902896081772,0.4420783645655877,0.16098807495741058,0.3559833899584749,0.7980617545240627,0.30639240164288123,0.46159242371097886,0.35648690119760473,0.3239514348785872
212,20160626HTNC0,20160626,HT,NC,0,T,52,41,13,15,16,7,1,2,1,0,1,0,9,0,1,9,1,0,10,0.444444444,18,8,6,676,2389,452,130,19,75,247,46,18,22,54,52,30,6,490,2730,0.747,0.774,0.944,1.273,1.569,1.898,0.28296358308915864,0.4474675596483885,0.16450397655922985,0.3588888888888889,0.8063564485372774,0.8005114568456982,0.8391207763357887,0.3597540381791483,0.3262757871878393
213,20160628LGHT0,20160628,HT,LG,0,B,38,36,11,11,13,2,0,3,0,1,0,0,1,0,1,6,0,0,3,0.7142857140000001,7,5,8,689,2425,460,132,19,78,248,47,18,23,54,52,30,6,496,2768,0.747,0.774,0.944,1.273,1.569,1.898,0.2841237113402062,0.4507216494845361,0.16659793814432988,0.3593864134404675,0.8101080629250036,0.4312526664622185,0.5534900035075413,0.36107277335264304,0.3269127875869449
214,20160629LGHT0,20160629,HT,LG,0,B,38,31,4,5,8,3,0,0,0,1,1,1,5,0,0,5,0,1,8,0.222222222,9,2,5,697,2456,465,135,19,78,253,47,19,24,54,52,31,6,501,2806,0.747,0.774,0.944,1.273,1.569,1.898,0.28379478827361565,0.4495114006514658,0.16571661237785013,0.3592792792792793,0.808790679930745,0.19763347616764115,0.33941307143692284,0.3605560714285713,0.32647679324894513
215,20160630LGHT0,20160630,HT,LG,0,B,48,42,9,9,9,1,1,2,0,0,0,0,5,0,1,11,0,0,6,0.444444444,9,4,5,706,2498,470,136,20,80,258,48,19,24,54,52,31,6,512,2854,0.747,0.774,0.944,1.273,1.569,1.898,0.28262610088070456,0.4491593274619696,0.166533226581265,0.35848388239461565,0.8076432098565852,0.28969754518138024,0.4435870454811178,0.3600505617977528,0.3251948051948052
216,20160701HTWO0,20160701,HT,WO,0,T,46,38,7,7,14,1,1,1,0,0,0,2,6,0,0,8,1,0,12,0.375,8,3,11,720,2536,481,137,21,81,264,48,21,24,55,52,31,6,520,2900,0.747,0.774,0.944,1.273,1.569,1.898,0.28391167192429023,0.4503154574132492,0.16640378548895896,0.3597072150575113,0.8100226724707605,0.44584333147976196,0.6051677773880512,0.3611022805805114,0.3266871165644172
217,20160702HTWO0,20160702,HT,WO,0,T,37,37,5,5,10,0,0,4,0,0,0,0,0,0,0,7,0,1,5,0.0,2,0,6,730,2573,487,137,21,85,264,48,21,24,55,52,31,6,527,2937,0.747,0.774,0.944,1.273,1.569,1.898,0.2837155071900505,0.4523902059852313,0.16867469879518074,0.358568479008947,0.8109586849941783,0.28162664734601606,0.4524728165555947,0.3610665301944728,0.32542885973763874
218,20160703HTWO0,20160703,HT,WO,0,T,52,46,6,6,16,0,0,2,1,0,1,1,4,0,0,9,2,2,13,0.230769231,13,3,14,746,2619,501,137,21,87,268,48,22,24,57,53,32,6,536,2989,0.747,0.774,0.944,1.273,1.569,1.898,0.28484154257350136,0.4528445971744941,0.16800305460099274,0.3591477849171458,0.8119923820916399,0.406136837824738,0.5719630538992165,0.3614770365403955,0.3265609514370664
219,20160706HTKT0,20160706,HT,KT,0,T,42,33,7,7,10,1,0,1,3,1,1,0,7,0,1,9,2,0,8,0.333333333,9,3,8,756,2652,509,138,21,88,275,49,22,25,59,56,33,6,545,3031,0.747,0.774,0.944,1.273,1.569,1.898,0.2850678733031674,0.4524886877828054,0.16742081447963802,0.3602401601067378,0.8127288478895432,0.30778281117989414,0.4515374722319657,0.3619874380165289,0.3272905438510534
220,20160707HTKT0,20160707,HT,KT,0,T,42,32,4,5,10,3,0,0,0,0,3,1,5,0,1,5,1,1,10,0.181818182,11,2,7,766,2684,516,141,21,88,280,50,23,25,60,56,36,6,550,3073,0.747,0.774,0.944,1.273,1.569,1.898,0.28539493293591656,0.4519374068554397,0.1665424739195231,0.360882449785973,0.8128198566414127,0.28147696972751035,0.4247632409680815,0.3619002282360613,0.3276945384243596
221,20160708HTOB0,20160708,HT,OB,0,T,47,42,11,12,18,2,0,3,2,0,1,0,4,0,0,5,2,0,8,0.466666667,15,7,13,784,2726,529,143,21,91,284,50,23,25,62,58,37,6,555,3120,0.747,0.774,0.944,1.273,1.569,1.898,0.2876008804108584,0.4556126192223037,0.16801173881144532,0.3626337982484593,0.8182464174707631,0.6451044130513913,0.7334268677656963,0.3639845857418112,0.3295292439372325
222,20160709HTOB0,20160709,HT,OB,0,T,44,41,6,6,13,1,0,1,2,1,1,0,2,0,0,8,1,1,8,0.222222222,9,2,11,797,2767,540,144,21,92,286,50,23,26,63,60,38,6,563,3164,0.747,0.774,0.944,1.273,1.569,1.898,0.2880375858330322,0.4550054210336104,0.16696783520057826,0.36244401791426745,0.8174494389478779,0.2666689206994101,0.4052379282123232,0.3636785940468651,0.33021077283372363
223,20160710HTOB0,20160710,HT,OB,0,T,46,43,12,13,16,3,0,5,0,0,0,0,1,0,2,8,0,0,6,0.333333333,12,4,8,813,2810,548,147,21,97,287,52,23,26,63,60,38,6,571,3210,0.747,0.774,0.944,1.273,1.569,1.898,0.2893238434163701,0.4601423487544484,0.17081850533807824,0.3631778058007567,0.8233201545552049,0.6896298578091361,0.7805448380685139,0.3656844569288389,0.330715935334873
224,20160712SKHT0,20160712,HT,SK,0,B,46,42,3,3,13,4,0,0,0,0,0,0,3,1,1,9,0,0,13,0.14285714300000002,14,2,9,826,2852,557,151,21,97,290,53,23,26,63,60,38,7,580,3256,0.747,0.774,0.944,1.273,1.569,1.898,0.28962131837307153,0.4593267882187938,0.16970546984572227,0.3632691112492231,0.8225958994680169,0.3119092766983401,0.4345843563661875,0.3654998461064943,0.3316651501364877
225,20160713SKHT0,20160713,HT,SK,0,B,43,35,4,4,10,0,0,1,1,0,0,1,5,0,2,7,0,2,13,0.28571428600000004,7,2,9,836,2887,566,151,21,98,295,55,24,26,63,61,38,7,587,3299,0.747,0.774,0.944,1.273,1.569,1.898,0.2895739521995151,0.4582611707655006,0.16868721856598545,0.3636921189819074,0.821953289747408,0.2973409698298231,0.46942593242137276,0.3654878493317133,0.3315363881401617
226,20160714SKHT0,20160714,HT,SK,0,B,34,30,3,4,3,0,0,0,0,0,0,0,4,0,0,8,1,2,3,0.0,5,0,3,839,2917,569,151,21,98,299,55,24,26,64,61,38,7,595,3333,0.747,0.774,0.944,1.273,1.569,1.898,0.28762427151182723,0.4545766198148783,0.16695234830305106,0.3620637329286798,0.8166403527435582,0.02804502721504015,0.08546708757161235,0.363501503307276,0.32962633451957296
227,20160719HTLT0,20160719,HT,LT,0,T,41,34,6,6,11,4,0,1,2,0,2,1,3,0,1,8,2,1,8,0.2,10,2,6,850,2951,575,155,21,99,302,56,25,26,66,63,40,7,603,3374,0.747,0.774,0.944,1.273,1.569,1.898,0.28803795323619114,0.4554388342934598,0.1674008810572687,0.3623275344931014,0.8177663687865613,0.3259909109374363,0.47246580147316747,0.3637288387288388,0.3302550571679859
228,20160720HTLT0,20160720,HT,LT,0,T,42,35,6,6,10,3,0,2,1,0,0,0,6,0,1,5,1,1,9,0.375,8,3,5,860,2986,580,158,21,101,308,57,25,26,67,64,40,7,608,3416,0.747,0.774,0.944,1.273,1.569,1.898,0.28801071667782985,0.456463496316142,0.16845277963831212,0.3628554502369668,0.8193189465531088,0.3874387451216738,0.520636034140068,0.3644077442065122,0.32971329278887923
229,20160721HTLT0,20160721,HT,LT,0,T,35,34,1,1,7,1,0,1,0,0,0,0,1,0,0,11,0,1,7,0.0,5,0,5,867,3020,585,159,21,102,309,57,25,26,67,64,40,7,619,3451,0.747,0.774,0.944,1.273,1.569,1.898,0.2870860927152318,0.4549668874172185,0.16788079470198675,0.3614775725593667,0.8164444599765852,0.11821461056618952,0.23079621185548937,0.36321254355400695,0.3291738382099828
230,20160722NCHT0,20160722,HT,NC,0,B,40,33,9,9,12,3,0,2,1,1,0,0,6,0,1,8,1,0,7,0.444444444,9,4,7,879,3053,592,162,21,104,315,58,25,27,68,65,40,7,627,3491,0.747,0.774,0.944,1.273,1.569,1.898,0.2879135276776941,0.4569276121847363,0.16901408450704225,0.3627933932193567,0.8197210054040931,0.4741776422510054,0.5800303986905181,0.3646334672789897,0.3302087771623349
231,20160723NCHT0,20160723,HT,NC,0,B,31,29,0,0,3,0,0,0,0,0,0,0,2,0,0,6,1,1,4,0.0,2,0,3,882,3082,595,162,21,104,317,58,25,27,69,65,40,7,633,3522,0.747,0.774,0.944,1.273,1.569,1.898,0.2861778066190785,0.4536015574302401,0.16742375081116154,0.3609994256174612,0.8146009830477013,0.015506601277194658,0.05191160996141709,0.3626483641536273,0.32827004219409284
232,20160724NCHT0,20160724,HT,NC,0,B,41,38,2,2,10,2,0,0,0,0,1,0,2,0,0,16,0,0,12,0.181818182,11,2,8,892,3120,603,164,21,104,319,58,25,27,69,65,41,7,649,3563,0.747,0.774,0.944,1.273,1.569,1.898,0.2858974358974359,0.4519230769230769,0.16602564102564105,0.36030664395229983,0.8122297208753768,0.17844181768705664,0.29100900268911495,0.3617269403824521,0.3294314381270903
233,20160726KTHT0,20160726,HT,KT,0,B,42,37,13,13,16,4,0,2,0,0,0,1,4,0,0,4,2,0,5,0.7,10,7,10,908,3157,613,168,21,106,323,58,26,27,71,65,41,7,653,3605,0.747,0.774,0.944,1.273,1.569,1.898,0.2876148242001901,0.4548622109597719,0.16724738675958184,0.361672278338945,0.8165344892987171,0.5658569610074909,0.6602361744417165,0.363428849360756,0.33085808580858084
234,20160727KTHT0,20160727,HT,KT,0,B,40,34,7,8,12,4,0,0,0,0,0,1,5,0,0,3,1,0,8,0.3125,16,5,8,920,3191,621,172,21,106,328,58,27,27,72,65,41,7,656,3645,0.747,0.774,0.944,1.273,1.569,1.898,0.2883108743340645,0.4550297712315888,0.16671889689752428,0.3623751387347392,0.8174049099663281,0.33890677517197765,0.4701274406640947,0.3639351291918637,0.3314332247557003
235,20160728KTHT0,20160728,HT,KT,0,B,39,33,9,9,12,2,1,0,0,0,0,2,3,0,1,2,0,0,6,0.5555555560000001,9,5,9,932,3224,630,174,22,106,331,59,29,27,72,65,41,7,658,3684,0.747,0.774,0.944,1.273,1.569,1.898,0.2890818858560794,0.4553349875930521,0.16625310173697272,0.3628877298929454,0.8182227174859975,0.3529322972246197,0.5050859347597335,0.3643247212401414,0.331860184813178
236,20160729HTSK0,20160729,HT,SK,0,T,52,44,13,14,19,5,0,3,0,0,1,1,5,0,1,7,0,1,11,0.3125,16,5,11,951,3268,641,179,22,109,336,60,30,27,72,65,42,7,665,3736,0.747,0.774,0.944,1.273,1.569,1.898,0.2910036719706242,0.4593023255813953,0.16829865361077112,0.3646453708716838,0.8239476964530792,0.8228767471493442,0.8786390740091198,0.36647197640118,0.3335974643423138
237,20160730HTSK0,20160730,HT,SK,0,T,36,31,2,2,5,0,0,1,1,1,0,0,4,0,1,9,0,1,7,0.2,5,1,4,956,3299,645,179,22,110,340,61,30,28,72,66,42,7,674,3772,0.747,0.774,0.944,1.273,1.569,1.898,0.2897847832676569,0.4574113367687178,0.16762655350106093,0.3638069705093834,0.8212183072781012,0.11246193839594451,0.2369928679995324,0.36547410358565735,0.3324165029469548
238,20160731HTSK0,20160731,HT,SK,0,T,43,35,6,6,11,3,0,0,2,1,1,0,7,0,0,6,0,1,10,0.4166666670000001,12,5,8,967,3334,653,182,22,110,347,61,30,29,72,68,43,7,680,3815,0.747,0.774,0.944,1.273,1.569,1.898,0.29004199160167965,0.4568086382723455,0.16676664667066587,0.3645281018027571,0.8213367400751026,0.32646092455385717,0.460540161346896,0.3657064075630252,0.33294483294483296
239,20160802HHHT0,20160802,HT,HH,0,B,45,37,10,10,13,2,0,1,2,0,0,2,6,2,0,11,0,1,9,0.4166666670000001,12,5,10,980,3371,663,184,22,111,353,61,32,29,72,70,43,9,691,3860,0.747,0.774,0.944,1.273,1.569,1.898,0.2907149213883121,0.4571343814891724,0.16641946010086028,0.36520827875294737,0.8223426602421198,0.4256145206469578,0.5879808254413655,0.36600415476499615,0.3341022683583237
240,20160803HHHT0,20160803,HT,HH,0,B,33,31,0,1,6,0,0,0,0,0,0,0,1,0,1,7,2,2,5,0.0,4,0,6,986,3402,669,184,22,111,354,62,32,29,74,70,43,9,698,3893,0.747,0.774,0.944,1.273,1.569,1.898,0.2898295120517343,0.4547325102880658,0.16490299823633153,0.3641558441558442,0.8188883544439101,0.05094214099934695,0.12276394247632418,0.3647443357363543,0.3333333333333333
241,20160804HHHT0,20160804,HT,HH,0,B,36,31,6,7,8,1,0,1,3,1,0,0,4,0,1,6,0,1,5,0.375,8,3,6,994,3433,675,185,22,112,358,63,32,30,74,73,43,9,704,3929,0.747,0.774,0.944,1.273,1.569,1.898,0.2895426740460239,0.4541217593941159,0.16457908534809199,0.3641276376737005,0.8182493970678164,0.23352649732570907,0.3757745820180055,0.36460816326530615,0.332955832389581
242,20160805HTSS0,20160805,HT,SS,0,T,36,33,4,5,9,1,0,2,1,0,1,0,2,0,0,5,1,1,4,0.0,5,0,6,1003,3466,681,186,22,114,360,63,32,30,75,74,44,9,709,3965,0.747,0.774,0.944,1.273,1.569,1.898,0.2893825735718407,0.4544143104443162,0.16503173687247552,0.3636827339964295,0.8180970444407457,0.22986521646859362,0.37390389337074714,0.3643809403437817,0.33233644859813083
243,20160806HTSS0,20160806,HT,SS,0,T,46,40,12,13,16,3,0,4,0,1,0,0,5,0,1,4,1,1,6,0.3,10,3,9,1019,3506,690,189,22,118,365,64,32,31,76,74,44,9,713,4011,0.747,0.774,0.944,1.273,1.569,1.898,0.29064460924130064,0.4580718767826583,0.16742726754135767,0.3650113435845727,0.8230832203672309,0.6794957882244477,0.7625394598386532,0.3662936031984008,0.3328407831547839
244,20160807HTSS0,20160807,HT,SS,0,T,41,38,7,7,11,3,0,1,1,0,0,0,2,0,1,6,0,1,7,0.25,16,4,7,1030,3544,697,192,22,119,367,65,32,31,76,75,44,9,719,4052,0.747,0.774,0.944,1.273,1.569,1.898,0.29063205417607224,0.4579571106094808,0.16732505643340856,0.3647704590818363,0.8227275696913171,0.29630144263841723,0.42604933941307155,0.3661884739055158,0.3327246165084003
245,20160809HTOB0,20160809,HT,OB,0,T,37,34,4,4,8,2,1,0,0,0,0,0,1,0,2,7,1,0,6,0.333333333,6,2,5,1038,3578,702,194,23,119,368,67,32,31,77,75,44,9,726,4089,0.747,0.774,0.944,1.273,1.569,1.898,0.29010620458356623,0.4569591950810509,0.16685299049748464,0.3641532756489493,0.8211124707300002,0.1608742286165104,0.2747573950660588,0.3655955882352941,0.33236889692585897
246,20160810HTOB0,20160810,HT,OB,0,T,50,44,12,12,19,5,0,0,1,0,0,0,5,0,1,5,2,0,11,0.473684211,19,9,14,1057,3622,716,199,23,119,373,68,32,31,79,76,44,9,731,4139,0.747,0.774,0.944,1.273,1.569,1.898,0.2918277194919934,0.4580342352291552,0.16620651573716178,0.3658119658119658,0.8238462010411209,0.5748397136044944,0.6580147316730972,0.3670024213075061,0.33452211126961484
247,20160811HTWO0,20160811,HT,WO,0,T,45,41,7,7,13,1,0,2,0,1,1,0,3,1,0,8,0,2,8,0.428571429,7,3,10,1070,3663,726,200,23,121,376,68,32,32,79,76,45,10,739,4184,0.747,0.774,0.944,1.273,1.569,1.898,0.2921102921102921,0.4583674583674584,0.16625716625716624,0.3657888378835468,0.8241562962510052,0.3333502430476496,0.4753887524845085,0.3669676569238141,0.33474426807760144
248,20160812HTWO0,20160812,HT,WO,0,T,40,35,8,8,11,1,0,1,3,1,0,1,2,0,2,3,2,0,5,0.571428571,7,4,9,1081,3698,735,201,23,122,378,70,33,33,81,79,45,10,742,4224,0.747,0.774,0.944,1.273,1.569,1.898,0.2923201730665225,0.45808545159545705,0.16576527852893452,0.3658770040679589,0.8239624556634159,0.2569156209188109,0.4180989126622239,0.3669748457522544,0.3344959888385072
249,20160813HHHT0,20160813,HT,HH,0,B,36,35,6,6,13,1,0,2,2,1,0,0,0,0,1,4,1,1,6,0.5,4,2,10,1094,3733,745,202,23,124,378,71,33,34,82,81,45,10,746,4260,0.747,0.774,0.944,1.273,1.569,1.898,0.2930618805250469,0.4591481382266274,0.16608625770158048,0.36607354685646504,0.8252216850830923,0.33754994756022316,0.4714135391090845,0.3674623529411765,0.3349447513812155
250,20160814HHHT0,20160814,HT,HH,0,B,35,28,2,2,6,1,0,1,1,2,2,0,4,0,1,8,0,1,6,0.0,6,0,4,1100,3761,749,203,23,125,382,72,33,36,82,82,47,10,754,4295,0.747,0.774,0.944,1.273,1.569,1.898,0.2924754054772667,0.4583887264025525,0.16591332092528582,0.36581920903954795,0.8242079354421006,0.15374134170661943,0.2865661171518767,0.36696009334889146,0.3344768439108062
251,20160816KTHT0,20160816,HT,KT,0,B,42,36,4,4,10,3,0,1,0,1,0,0,6,0,0,7,0,1,11,0.230769231,13,3,6,1110,3797,755,206,23,126,388,72,33,37,82,82,47,10,761,4337,0.747,0.774,0.944,1.273,1.569,1.898,0.2923360547800896,0.4582565183039242,0.1659204635238346,0.365967365967366,0.8242238842712901,0.29739892639605836,0.4320121594762073,0.3670642477467068,0.3343527013251784
252,20160818HTLT0,20160818,HT,LT,0,T,41,40,3,3,11,0,0,1,0,0,1,0,0,0,0,7,2,1,8,0.2,5,1,10,1121,3837,765,206,23,127,388,72,33,37,84,82,48,10,768,4378,0.747,0.774,0.944,1.273,1.569,1.898,0.2921553296846495,0.4571279645556424,0.16497263487099295,0.3651270207852194,0.8222549853408618,0.14794865359013426,0.26540395182976734,0.3662145146520147,0.3341176470588235
253,20160819HTLT0,20160819,HT,LT,0,T,44,40,10,10,14,0,0,4,1,0,0,0,3,0,1,8,2,2,7,0.28571428600000004,7,2,10,1135,3877,775,206,23,131,391,73,33,37,86,83,48,10,776,4422,0.747,0.774,0.944,1.273,1.569,1.898,0.29275212793396954,0.4591178746453443,0.16636574671137475,0.3655692729766804,0.8246871476220248,0.47913578990369937,0.6209517128492928,0.3671060743427017,0.33433233433233434
254,20160820LGHT0,20160820,HT,LG,0,B,35,28,3,3,6,2,0,1,1,0,0,1,5,0,1,8,0,1,8,0.0,9,0,3,1141,3905,778,208,23,132,396,74,34,37,86,84,48,10,784,4457,0.747,0.774,0.944,1.273,1.569,1.898,0.2921895006402049,0.4586427656850192,0.16645326504481436,0.3653889770923112,0.8240317427773304,0.2194505646187318,0.37367005728983993,0.3668668765459861,0.3337743962950711
255,20160821LGHT0,20160821,HT,LG,0,B,40,34,8,8,10,3,0,3,2,0,0,1,3,0,2,8,1,0,5,0.2,10,2,4,1151,3939,782,211,23,135,399,76,35,37,87,86,48,10,792,4497,0.747,0.774,0.944,1.273,1.569,1.898,0.2922061436912922,0.4602691038334602,0.16806296014216804,0.3654753877275792,0.8257444915610395,0.4151314120751876,0.5718461358587631,0.367402496099844,0.3334427305546439
256,20160823HTNC0,20160823,HT,NC,0,T,37,33,1,1,6,0,0,0,0,0,0,1,3,0,0,8,0,0,9,0.0,6,0,6,1157,3972,788,211,23,135,402,76,36,37,87,86,48,10,800,4534,0.747,0.774,0.944,1.273,1.569,1.898,0.2912890231621349,0.4579556898288016,0.16666666666666669,0.3644672313865359,0.8224229212153376,0.07954315266095399,0.19653922600257223,0.3661450044208665,0.3325740318906606
257,20160824HTNC0,20160824,HT,NC,0,T,43,36,6,6,9,2,0,3,0,0,0,0,6,0,1,15,0,3,10,0.166666667,6,1,4,1166,4008,792,213,23,138,408,77,36,37,87,86,48,10,815,4577,0.747,0.774,0.944,1.273,1.569,1.898,0.2909181636726547,0.4588323353293413,0.1679141716566866,0.3645396334731729,0.8233719688025142,0.386932161801987,0.5294048871740912,0.36647952704182174,0.33257845357489485
258,20160825SSHT0,20160825,HT,SS,0,B,35,30,6,6,7,1,0,1,1,0,0,0,5,0,0,5,0,0,5,0.333333333,9,3,5,1173,4038,797,214,23,139,413,77,36,37,87,87,48,10,820,4612,0.747,0.774,0.944,1.273,1.569,1.898,0.2904903417533433,0.4581475978207033,0.16765725606736004,0.36437335670464505,0.8225209545253483,0.20649147640850482,0.3446743832573367,0.3662186006084312,0.3319422150882825
259,20160827OBHT0,20160827,HT,OB,0,B,34,32,5,5,10,2,0,3,1,1,0,0,2,0,0,7,1,0,5,0.28571428600000004,7,2,5,1183,4070,802,216,23,142,415,77,36,38,88,88,48,10,827,4646,0.747,0.774,0.944,1.273,1.569,1.898,0.29066339066339064,0.4597051597051597,0.16904176904176904,0.36428882122662026,0.82399398093178,0.30761992671269667,0.45948789898281317,0.3666505608283002,0.3318457124641377
260,20160828OBHT0,20160828,HT,OB,0,B,38,33,0,0,6,0,0,0,0,0,0,0,4,0,1,5,0,0,11,0.0,6,0,6,1189,4103,808,216,23,142,419,78,36,38,88,88,48,10,832,4684,0.747,0.774,0.944,1.273,1.569,1.898,0.2897879600292469,0.4574701437972216,0.16768218376797467,0.3636755823986195,0.821145726195841,0.09589690956446766,0.21606453875833048,0.365686350021395,0.33080568720379144
261,20160830SKHT0,20160830,HT,SK,0,B,36,36,3,3,9,2,0,2,0,1,0,0,0,0,0,7,0,1,6,0.166666667,6,1,5,1198,4139,813,218,23,144,419,78,36,39,88,88,48,10,839,4720,0.747,0.774,0.944,1.273,1.569,1.898,0.2894418941773375,0.4575984537327857,0.16815655955544814,0.3627996575342466,0.8203981112670322,0.176561274578237,0.3203554308429791,0.36523991507431,0.3302005012531328
262,20160831SKHT0,20160831,HT,SK,0,B,44,35,6,7,14,4,0,1,1,0,3,0,4,0,2,5,1,1,13,0.3125,16,5,9,1212,4174,822,222,23,145,423,80,36,39,89,89,51,10,844,4764,0.747,0.774,0.944,1.273,1.569,1.898,0.2903689506468615,0.4587925251557259,0.16842357450886442,0.363887120729896,0.822679645885622,0.509091724189189,0.6036478428621537,0.36607109802271776,0.33126358273828005
263,20160901HTSS0,20160901,HT,SS,0,T,49,46,15,16,17,3,0,4,0,0,0,0,3,0,0,5,0,0,6,0.375,16,6,10,1229,4220,832,225,23,149,426,80,36,39,89,89,51,10,849,4813,0.747,0.774,0.944,1.273,1.569,1.898,0.29123222748815164,0.4613744075829384,0.17014218009478674,0.3643427131457371,0.8257171207286755,0.6418472187970087,0.7457032620133288,0.3671442848219862,0.3314917127071823
264,20160903LTHT0,20160903,HT,LT,0,B,34,32,1,1,8,1,0,1,0,0,1,0,1,0,0,5,2,0,6,0.0,3,0,6,1237,4252,838,226,23,150,427,80,36,39,91,89,52,10,854,4847,0.747,0.774,0.944,1.273,1.569,1.898,0.2909219190968956,0.4607243650047037,0.16980244590780808,0.36371220020855055,0.8244365652132541,0.12099912053292941,0.23769437624225426,0.3665445524085176,0.3309987819732034
265,20160904LTHT0,20160904,HT,LT,0,B,33,31,4,4,8,1,1,2,1,0,0,0,2,0,0,4,1,0,5,0.4,5,2,4,1245,4283,842,227,24,152,429,80,36,39,92,90,52,10,858,4880,0.747,0.774,0.944,1.273,1.569,1.898,0.29068409992995564,0.4613588606117208,0.17067476068176513,0.3632974316487158,0.8246562922604366,0.2319112263593346,0.37963287735297563,0.36650595482546205,0.3303112722877002
266,20160906HTSK0,20160906,HT,SK,0,T,32,32,0,0,6,0,0,0,0,0,0,0,0,0,0,7,1,0,5,0.0,2,0,6,1251,4315,848,227,24,152,429,80,36,39,93,90,52,10,865,4912,0.747,0.774,0.944,1.273,1.569,1.898,0.2899188876013905,0.4593279258400927,0.16940903823870218,0.3621399176954733,0.8214678435355659,0.03892672765174798,0.09938033438559574,0.3652688698490413,0.3296340731853629
267,20160907HTSK0,20160907,HT,SK,0,T,35,31,3,3,6,1,1,1,0,0,0,1,2,0,1,6,1,1,5,0.0,3,0,3,1257,4346,851,228,25,153,431,81,37,39,94,90,52,10,871,4947,0.747,0.774,0.944,1.273,1.569,1.898,0.2892314772204326,0.4588127013345605,0.16958122411412796,0.3613891726251277,0.8202018739596882,0.140809943855816,0.28574769086870105,0.3646724731618392,0.3286692467996428
268,20160908NCHT0,20160908,HT,NC,0,B,35,31,6,7,10,1,0,3,1,1,0,0,4,0,0,5,2,0,4,0.5,4,2,6,1267,4377,857,229,25,156,435,81,37,40,96,91,52,10,876,4982,0.747,0.774,0.944,1.273,1.569,1.898,0.2894676719214074,0.4601325108521819,0.1706648389307745,0.3616632860040568,0.8217957968562386,0.32184951376706356,0.47094586694727,0.3652467819790829,0.3285038438793613
269,20160909NCHT0,20160909,HT,NC,0,B,43,39,7,7,14,0,0,2,1,0,0,0,4,0,0,3,3,0,9,0.307692308,13,4,12,1281,4416,869,229,25,158,439,81,37,40,99,92,52,10,879,5025,0.747,0.774,0.944,1.273,1.569,1.898,0.29008152173913043,0.4605978260869565,0.1705163043478261,0.36215564045847576,0.8227534665454324,0.35794743906583526,0.4970185899684322,0.3657266201395813,0.3287470725995316
270,20160910HTKT0,20160910,HT,KT,0,T,38,31,6,6,8,2,0,0,0,1,0,2,4,0,1,8,1,0,5,0.5,6,3,6,1289,4447,875,231,25,158,443,82,39,41,100,92,52,10,887,5063,0.747,0.774,0.944,1.273,1.569,1.898,0.2898583314594108,0.4596357094670565,0.16977737800764564,0.36200359209738575,0.8216393015644422,0.1665947693348354,0.32281070969250564,0.3653455373045715,0.3286835222319093
271,20160911HTKT0,20160911,HT,KT,0,T,34,31,4,4,7,3,0,0,0,1,1,0,2,0,0,4,1,1,3,0.375,8,3,4,1296,4478,879,234,25,158,445,82,39,42,101,92,53,10,891,5097,0.747,0.774,0.944,1.273,1.569,1.898,0.28941491737382763,0.458686913800804,0.16927199642697632,0.3614195083267248,0.8201064221275287,0.10363970844136408,0.20250204606570799,0.3646903872616474,0.3281430219146482
272,20160913WOHT0,20160913,HT,WO,0,B,38,37,3,3,11,2,1,1,0,0,0,0,1,0,0,7,0,0,9,0.2,5,1,7,1307,4515,886,236,26,159,446,82,39,42,101,92,53,10,898,5135,0.747,0.774,0.944,1.273,1.569,1.898,0.2894795127353267,0.4589147286821706,0.16943521594684385,0.3610783156237702,0.8199930443059407,0.27292210605296774,0.39927510814918754,0.3645947317073171,0.32828138404346585
273,20160914WOHT0,20160914,HT,WO,0,B,33,30,3,3,5,4,0,1,0,0,1,1,0,0,1,9,0,1,3,0.2,5,1,0,1312,4545,886,240,26,160,446,83,40,42,101,92,54,10,907,5168,0.747,0.774,0.944,1.273,1.569,1.898,0.2886688668866887,0.4585258525852585,0.16985698569856986,0.3599921783339851,0.8185180309192437,0.1106777981921764,0.2463463112358238,0.36376735168670027,0.3274587833996589
