,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
426,20170924KTOB0,20170924,KT,OB,0,T,40,36,4,4,11,2,0,1,0,1,0,0,4,0,0,7,1,1,9,0.28571428600000004,7,2,8,1297,4752,904,263,17,113,366,63,43,50,112,85,62,11,974,5287,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2729377104377104,0.4067760942760943,0.13383838383838387,0.33039816232771824,0.7371742566038125,0.2243999360259832,0.36623318884072464,0.3253396512509477,0.3193096008629989
427,20170927OBKT0,20170927,KT,OB,0,B,30,27,3,3,5,1,0,0,0,0,0,0,2,0,1,9,2,0,3,0.4,5,2,4,1302,4779,908,264,17,113,368,64,43,50,114,85,62,11,983,5317,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2724419334588826,0.405733417032852,0.13329148357396942,0.3300342596117244,0.7357676766445764,0.05032786683562368,0.12748694009114148,0.3248531850735017,0.31910896403650024
428,20170928LGKT0,20170928,KT,LG,0,B,36,34,6,6,12,3,0,2,0,1,0,1,1,0,0,9,2,1,3,0.333333333,9,3,7,1314,4813,915,267,17,115,369,64,44,51,116,85,62,11,992,5353,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2730105963016829,0.4072304176189487,0.13421982131726573,0.33024574669187146,0.7374761643108201,0.24571148538644824,0.41591641658330547,0.3254337326843879,0.3197333333333333
429,20171001HTKT0,20171001,KT,HT,0,B,52,48,20,20,25,5,0,3,1,0,0,0,2,0,2,8,1,0,8,0.583333333,24,14,17,1339,4861,932,272,17,118,371,66,44,51,117,86,62,11,1000,5405,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.27545772474799424,0.4112322567372969,0.13577453198930262,0.33245975290153496,0.7436920096388319,0.9029563377335974,0.9337556963432255,0.32799258435298484,0.32241880116186955
430,20171002HTKT0,20171002,KT,HT,0,B,41,39,1,3,9,1,0,0,0,0,0,0,2,0,0,8,0,1,11,0.071428571,14,1,8,1348,4900,940,273,17,118,373,66,44,51,117,86,62,11,1008,5446,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2751020408163265,0.41,0.13489795918367342,0.3319710198773918,0.7419710198773918,0.1113671005317265,0.221295987551406,0.3273823367065318,0.32215819800942896
431,20171003HTKT0,20171003,KT,HT,0,B,39,37,2,2,12,1,0,1,0,0,0,1,1,0,0,9,1,0,10,0.0,7,0,10,1360,4937,950,274,17,119,374,66,45,51,118,86,62,11,1017,5485,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2754709337654446,0.4101681182904598,0.13469718452501514,0.33198081888601993,0.7421489371764798,0.20879409293960927,0.3625652995442926,0.32745359883083675,0.32267290691627665
432,20170331LGWO0,20170331,LG,WO,0,T,34,31,1,2,4,0,0,1,0,0,0,0,3,0,0,10,1,0,5,0.0,2,0,3,4,31,3,0,0,1,3,0,0,0,1,0,0,0,10,34,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.12903225806451613,0.2258064516129032,0.0967741935483871,0.2058823529411765,0.4316888045540797,0.05103302839534495,0.13482271868400575,0.20194117647058826,0.15
433,20170401LGWO0,20170401,LG,WO,0,T,39,36,8,8,11,5,0,2,1,0,1,0,1,0,1,9,0,0,4,0.363636364,11,4,4,15,67,7,5,0,3,4,1,0,0,1,1,1,0,19,73,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.22388059701492535,0.4328358208955224,0.20895522388059695,0.2777777777777778,0.7106135986733002,0.3207736481729813,0.4670445704123598,0.30349315068493155,0.26666666666666666
434,20170402LGWO0,20170402,LG,WO,0,T,41,36,7,9,10,2,0,1,1,1,0,0,5,0,0,9,0,1,5,0.375,8,3,7,25,103,14,7,0,4,9,1,0,1,1,2,1,0,28,114,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2427184466019417,0.4271844660194175,0.1844660194174757,0.3097345132743363,0.7369189792937537,0.23295013937553719,0.3820162276314326,0.3219561403508772,0.29577464788732394
435,20170404SSLG0,20170404,LG,SS,0,B,44,41,11,11,16,2,0,0,2,0,0,0,2,0,1,5,0,1,9,0.388888889,18,7,14,41,144,28,9,0,4,11,2,0,1,1,4,1,0,33,158,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2847222222222222,0.4305555555555556,0.14583333333333334,0.34394904458598724,0.7745046001415428,0.35013126603311506,0.4932755362898743,0.34437341772151897,0.3457943925233645
436,20170406SSLG0,20170406,LG,SS,0,B,34,29,4,4,8,0,1,1,0,1,1,1,3,0,0,6,0,0,6,0.25,8,2,6,49,173,34,9,1,5,14,2,1,2,1,4,2,0,39,192,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2832369942196532,0.4335260115606937,0.15028901734104044,0.34210526315789475,0.7756312747185884,0.17531775329621774,0.33333333333333337,0.34175,0.3384615384615385
437,20170407LGLT0,20170407,LG,LT,0,T,37,35,6,6,10,3,0,0,0,0,0,0,1,0,1,8,1,2,4,0.4,10,4,7,59,208,41,12,1,5,15,3,1,2,2,4,2,0,47,229,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2836538461538461,0.4230769230769231,0.13942307692307693,0.3392070484581498,0.7622839715350729,0.16119202257755214,0.27798154940535735,0.33784279475982537,0.34394904458598724
438,20170408LGLT0,20170408,LG,LT,0,T,42,39,6,6,14,3,1,1,1,1,0,0,3,1,0,7,1,0,9,0.214285714,14,3,9,73,247,50,15,2,6,18,3,1,3,3,5,2,1,54,271,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.29554655870445345,0.4453441295546559,0.1497975708502024,0.3494423791821561,0.794786508736812,0.33639260361945295,0.47793709014115815,0.3496333333333333,0.35638297872340424
439,20170409LGLT0,20170409,LG,LT,0,T,36,31,1,1,5,2,0,0,1,0,0,0,4,0,1,9,1,0,8,0.111111111,9,1,3,78,278,53,17,2,6,22,4,1,3,4,6,2,1,63,307,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2805755395683453,0.4208633093525179,0.14028776978417268,0.34098360655737703,0.7618469159098951,0.0856667445837383,0.18806268756252087,0.3378039215686275,0.3428571428571429
440,20170411LGNC0,20170411,LG,NC,0,T,44,34,1,3,6,0,0,0,3,0,1,0,8,0,1,15,0,0,14,0.1,10,1,6,84,312,59,17,2,6,30,5,1,3,4,9,3,1,78,351,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2692307692307692,0.3942307692307692,0.125,0.3419540229885057,0.7361847922192751,0.14174578604717752,0.2970990330110037,0.3300285714285715,0.3406113537117904
441,20170412LGNC0,20170412,LG,NC,0,T,34,32,0,0,5,0,0,0,0,0,0,0,1,0,1,10,1,1,7,0.0,2,0,5,89,344,64,17,2,6,31,6,1,3,5,9,3,1,88,385,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.25872093023255816,0.372093023255814,0.1133720930232558,0.3298429319371728,0.7019359551929867,0.03443235001024018,0.09147493608980772,0.31674218750000005,0.33067729083665337
442,20170413LGNC0,20170413,LG,NC,0,T,36,29,1,1,5,1,0,0,1,1,0,0,7,0,0,11,2,0,8,0.125,8,1,4,94,373,68,18,2,6,38,6,1,4,7,10,3,1,99,421,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2520107238605898,0.35924932975871315,0.10723860589812334,0.3301435406698565,0.6893928704285697,0.08067185020237934,0.18439479826608862,0.31355238095238097,0.3271375464684015
443,20170414KTLG0,20170414,LG,KT,0,B,34,32,5,5,10,1,0,1,0,0,0,0,2,0,0,4,2,0,5,0.333333333,9,3,8,104,405,76,19,2,7,40,6,1,4,9,10,3,1,103,455,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2567901234567901,0.3654320987654321,0.10864197530864196,0.33185840707964603,0.6972905058450781,0.17164503683933618,0.30198955207291317,0.3165726872246696,0.3277027027027027
444,20170415KTLG0,20170415,LG,KT,0,B,36,34,0,0,7,2,0,0,0,1,1,0,1,0,0,6,1,0,6,0.0,8,0,5,111,439,81,21,2,7,41,6,1,5,10,10,4,1,109,491,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2528473804100228,0.3576309794988611,0.10478359908883822,0.324435318275154,0.6820662977740151,0.06173287567305996,0.13882405246193175,0.3093979591836735,0.32098765432098764
445,20170416KTLG0,20170416,LG,KT,0,B,45,39,11,12,16,1,1,2,0,0,0,0,5,0,1,4,1,1,9,0.461538462,13,6,12,127,478,93,22,3,9,46,7,1,5,11,10,4,1,113,536,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2656903765690377,0.3807531380753138,0.11506276150627615,0.3383458646616541,0.7190990027369679,0.509802651094188,0.6421029231966211,0.3247551401869159,0.33053221288515405
446,20170418LGHH0,20170418,LG,HH,0,T,37,34,2,2,9,0,0,0,1,0,1,0,1,0,1,11,1,1,8,0.222222222,9,2,9,136,512,102,22,3,9,47,8,1,5,12,11,5,1,124,573,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.265625,0.373046875,0.107421875,0.3362676056338028,0.7093144806338028,0.11268304831534534,0.22440813604534846,0.3209283216783217,0.33421052631578946
447,20170419LGHH0,20170419,LG,HH,0,T,33,31,0,0,4,0,0,0,1,0,0,0,0,0,2,6,2,0,6,0.0,2,0,4,140,543,106,22,3,9,47,10,1,5,14,12,5,1,130,606,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2578268876611418,0.35911602209944754,0.10128913443830573,0.3277870216306156,0.6869030437300632,0.01931411354045853,0.05490719128598424,0.31205123966942155,0.3234567901234568
448,20170420LGHH0,20170420,LG,HH,0,T,35,32,3,4,10,2,0,0,0,2,0,1,2,0,0,6,1,1,4,0.333333333,6,2,8,150,575,114,24,3,9,49,10,2,7,15,12,5,1,136,641,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2608695652173913,0.36,0.09913043478260868,0.32861635220125784,0.6886163522012578,0.13345718046824057,0.26664443703456703,0.3127828125000001,0.3263888888888889
449,20170421HTLG0,20170421,LG,HT,0,B,35,31,6,6,10,2,0,2,0,0,2,0,2,0,0,7,1,0,5,0.375,8,3,6,160,606,120,26,3,11,51,10,2,7,16,12,7,1,143,676,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.26402640264026395,0.3712871287128713,0.10726072607260727,0.3303437967115097,0.7016309254243811,0.24976686391988487,0.39513171057019003,0.3163244444444445,0.3281938325991189
450,20170422HTLG0,20170422,LG,HT,0,B,38,38,4,4,12,1,0,0,1,1,0,0,0,0,0,11,1,0,7,0.444444444,9,4,11,172,644,131,27,3,11,51,10,2,8,17,13,7,1,154,714,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2670807453416149,0.3695652173913043,0.1024844720496894,0.3295615275813296,0.6991267449726339,0.14197979724726106,0.2571968433922418,0.3155329593267882,0.33471933471933474
451,20170423HTLG0,20170423,LG,HT,0,B,42,35,6,7,15,1,0,1,4,1,1,2,4,0,0,5,2,0,11,0.181818182,11,2,13,187,679,144,28,3,12,55,10,4,9,19,17,8,1,159,756,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2754050073637703,0.3784977908689249,0.1030927835051546,0.33689839572192515,0.7153961865908499,0.36937476334398195,0.5538512837612537,0.3219841059602649,0.341796875
452,20170425SKLG0,20170425,LG,SK,0,B,35,32,3,3,10,1,0,0,0,1,0,0,3,0,0,6,4,0,5,0.428571429,7,3,9,197,711,153,29,3,12,58,10,4,10,23,17,8,1,165,791,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2770745428973277,0.3769338959212377,0.09985935302391002,0.3384418901660281,0.7153757860872658,0.10596147615942653,0.20884739357563636,0.3226379746835443,0.3438661710037175
453,20170426SKLG0,20170426,LG,SK,0,B,44,34,9,9,14,3,0,0,0,0,2,2,4,0,2,3,2,0,11,0.35714285700000004,14,5,11,211,745,164,32,3,12,62,12,6,10,25,17,10,1,168,835,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2832214765100671,0.3825503355704698,0.09932885906040267,0.34545454545454546,0.7280048810250153,0.3453444922509794,0.5169500944759364,0.3276762589928058,0.3485113835376533
454,20170427SKLG0,20170427,LG,SK,0,B,37,32,3,4,11,1,0,1,4,2,0,1,3,0,1,4,0,0,9,0.125,8,1,9,222,777,173,33,3,13,65,13,7,12,25,21,10,1,172,872,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2857142857142857,0.3861003861003861,0.1003861003861004,0.3480278422273782,0.7341282283277644,0.26648979602241657,0.43870178948538396,0.3303386911595867,0.34891485809682804
455,20170428LGKT0,20170428,LG,KT,0,T,34,31,2,2,5,0,0,0,2,0,0,1,2,0,0,5,0,0,5,0.2,5,1,5,227,808,178,33,3,13,67,13,8,12,25,23,10,1,177,906,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.280940594059406,0.3774752475247525,0.09653465346534652,0.3426339285714285,0.7201091760961811,0.05455883619395127,0.15983105479604315,0.3246585635359117,0.34185303514377
456,20170429LGKT0,20170429,LG,KT,0,T,33,31,0,0,6,0,0,0,1,0,0,0,0,0,2,6,2,0,6,0.0,6,0,6,233,839,184,33,3,13,67,15,8,12,27,24,10,1,183,939,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.27771156138259834,0.3706793802145411,0.09296781883194276,0.33907427341227125,0.7097536536268123,0.04716443372742967,0.12048460597977106,0.3207782515991472,0.3379416282642089
457,20170430LGKT0,20170430,LG,KT,0,T,41,37,6,7,13,1,1,2,1,3,0,0,3,0,1,5,0,0,7,0.333333333,9,3,9,246,876,193,34,4,15,70,16,8,15,27,25,10,1,188,980,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2808219178082192,0.3801369863013699,0.0993150684931507,0.3422680412371134,0.7224050275384832,0.3287465283643646,0.49271979548738454,0.32563023493360577,0.3392070484581498
458,20170502NCLG0,20170502,LG,NC,0,B,34,29,1,1,6,1,0,0,0,0,2,0,3,0,0,5,2,1,6,0.166666667,6,1,5,252,905,198,35,4,15,73,16,8,15,29,25,12,1,193,1014,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.27845303867403315,0.3756906077348066,0.09723756906077348,0.3403193612774451,0.7160099690122517,0.06947006500889048,0.15649660998110482,0.3226752221125371,0.33617021276595743
459,20170503NCLG0,20170503,LG,NC,0,B,45,38,13,13,17,2,0,1,0,0,1,0,5,0,1,4,2,0,8,0.526315789,19,10,14,269,943,212,37,4,16,78,17,8,15,31,25,13,1,197,1059,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.28525980911983034,0.383881230116649,0.09862142099681864,0.3479923518164436,0.7318735819330926,0.4616296697273038,0.5915305101700566,0.3295491493383744,0.3428184281842818
460,20170504NCLG0,20170504,LG,NC,0,B,35,31,2,4,8,0,0,0,1,0,0,1,3,0,0,7,1,2,7,0.125,8,1,8,277,974,220,37,4,16,81,17,9,15,32,26,13,1,204,1094,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.28439425051334705,0.3798767967145791,0.09548254620123203,0.34690101757631825,0.7267778142908974,0.11067094800470782,0.24563743470045568,0.32777950594693506,0.3420707732634338
461,20170505LGOB0,20170505,LG,OB,0,T,37,33,3,3,6,0,1,2,1,1,0,0,3,0,1,8,0,0,7,0.166666667,6,1,3,283,1007,223,37,5,18,84,18,9,16,32,27,13,1,212,1131,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2810327706057597,0.38133068520357505,0.10029791459781527,0.3443649373881932,0.7256956225917681,0.1514272290572378,0.30521284872735355,0.3268530973451328,0.3371501272264631
462,20170506LGOB0,20170506,LG,OB,0,T,38,31,7,7,6,0,0,0,2,0,1,0,4,0,2,7,1,0,4,0.5,6,3,6,289,1038,229,37,5,18,88,20,9,16,33,29,14,1,219,1169,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.27842003853564545,0.3757225433526011,0.09730250481695568,0.3437229437229437,0.7194454870755449,0.10377323671616451,0.22840946982327442,0.32476883561643843,0.3345679012345679
463,20170507LGOB0,20170507,LG,OB,0,T,47,40,10,10,16,1,1,0,1,0,1,1,1,0,4,5,1,0,10,0.363636364,11,4,14,305,1078,243,38,6,18,89,24,10,16,34,30,15,1,224,1216,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2829313543599258,0.37940630797773656,0.09647495361781078,0.3480432972522898,0.7274496052300263,0.38107843683870274,0.5460709125263976,0.3282938271604939,0.3392434988179669
464,20170510LGSS0,20170510,LG,SS,0,T,44,41,6,6,15,2,1,2,0,1,0,1,2,0,0,7,0,0,11,0.166666667,12,2,10,320,1119,253,40,7,20,91,24,11,17,34,30,15,1,231,1260,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.28596961572832885,0.387846291331546,0.10187667560321716,0.3493975903614458,0.7372438816929918,0.38802813514622864,0.5579637656996775,0.3315972994440032,0.3412969283276451
465,20170511LGSS0,20170511,LG,SS,0,T,41,35,8,8,10,5,0,1,1,0,0,1,5,0,0,9,0,1,6,0.333333333,9,3,4,330,1154,257,45,7,21,96,24,12,17,34,31,15,1,240,1301,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.28596187175043325,0.391681109185442,0.10571923743500873,0.3499222395023328,0.7416033486877748,0.3036299253166369,0.4620429031899522,0.3330961538461539,0.3414364640883978
466,20170512HHLG0,20170512,LG,HH,0,B,39,35,3,3,9,1,0,0,1,0,1,0,3,0,0,9,0,1,9,0.111111111,9,1,8,339,1189,265,46,7,21,99,24,12,17,34,32,16,1,249,1340,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2851135407905803,0.3885618166526493,0.10344827586206896,0.3489425981873112,0.7375044148399604,0.1452692823459158,0.2719795487384684,0.3315041075429425,0.34156820622986034
467,20170513HHLG0,20170513,LG,HH,0,B,34,30,0,0,7,0,0,0,0,0,0,0,2,0,2,5,4,2,7,0.0,5,0,7,346,1219,272,46,7,21,101,26,12,17,38,32,16,1,254,1374,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2838392124692371,0.3847415914684168,0.10090237899917964,0.3483063328424153,0.7330479243108321,0.062785721057366,0.14538179393131045,0.3301828113619811,0.3399581589958159
468,20170514HHLG0,20170514,LG,HH,0,B,33,31,4,4,9,1,2,1,0,2,0,0,2,0,0,5,0,0,5,0.333333333,6,2,5,355,1250,277,47,9,22,103,26,12,19,38,32,16,1,259,1407,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.284,0.3888,0.1048,0.3479511143062545,0.7367511143062544,0.19277317296583318,0.3393353340002223,0.3312290184921764,0.3394495412844037
469,20170516LGHT0,20170516,LG,HT,0,T,40,37,2,2,8,0,0,0,0,0,0,0,3,0,0,10,4,0,5,0.333333333,6,2,8,363,1287,285,47,9,22,106,26,12,19,42,32,16,1,269,1447,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.28205128205128205,0.3838383838383838,0.10178710178710176,0.34591194968553457,0.7297503335239184,0.057841020467584436,0.12204068022674223,0.32870539419087136,0.3382936507936508
470,20170517LGHT0,20170517,LG,HT,0,T,37,35,2,3,8,2,0,1,1,1,0,0,2,0,0,9,0,0,7,0.25,8,2,5,371,1322,290,49,9,23,108,26,12,20,42,33,16,1,278,1484,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2806354009077156,0.3835098335854766,0.10287443267776096,0.34400544959128065,0.7275152831767573,0.13603755447683452,0.264754918306102,0.327591368846932,0.33688286544046464
471,20170518LGHT0,20170518,LG,HT,0,T,39,37,3,4,15,2,0,0,0,1,0,0,1,0,1,6,4,0,8,0.454545455,11,5,13,386,1359,303,51,9,23,109,27,12,21,46,33,16,1,284,1523,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.28403237674760856,0.3855776306107432,0.10154525386313462,0.34638354346383543,0.7319611740745786,0.21827158484270057,0.34111370456818946,0.3297444152431012,0.34116541353383456
472,20170519LTLG0,20170519,LG,LT,0,B,36,33,4,4,9,0,0,1,1,3,0,0,3,0,0,8,1,1,5,0.4,5,2,8,395,1392,311,51,9,24,112,27,12,24,47,34,16,1,292,1559,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.28376436781609193,0.3850574712643678,0.10129310344827586,0.3460790667530784,0.7311365380174462,0.11690795897825658,0.2463043236634433,0.3295070603337612,0.34099264705882354
473,20170520LTLG0,20170520,LG,LT,0,B,38,29,3,3,8,1,0,0,0,0,2,1,5,1,1,3,0,0,11,0.1,10,1,7,403,1421,318,52,9,24,117,28,13,24,47,34,18,2,295,1597,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2836030964109782,0.3835327234342013,0.09992962702322307,0.3470550981633945,0.7305878215975958,0.17576105661592561,0.3363343336667779,0.3290206896551724,0.3399103139013453
474,20170521LTLG0,20170521,LG,LT,0,B,35,30,2,4,7,0,0,0,0,1,0,0,5,1,0,8,0,0,7,0.28571428600000004,7,2,7,410,1451,325,52,9,24,122,28,13,25,47,34,18,3,303,1632,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2825637491385252,0.3804272915230875,0.09786354238456237,0.3469640644361834,0.7273913559592708,0.0990637648708832,0.2224074691563855,0.32792449355432784,0.33948988566402816
475,20170524OBLG0,20170524,LG,OB,0,B,38,31,1,1,6,0,0,0,2,0,1,1,4,0,1,8,0,0,10,0.111111111,9,1,6,416,1482,331,52,9,24,126,29,14,25,47,36,19,3,311,1670,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2807017543859649,0.3765182186234818,0.09581646423751687,0.3458509993943065,0.7223692180177883,0.10690599942026244,0.25019450928087145,0.3259862027594481,0.3376399655469423
476,20170525OBLG0,20170525,LG,OB,0,B,44,39,7,7,13,5,0,0,2,0,0,0,5,0,0,5,1,2,10,0.28571428600000004,14,4,8,429,1521,339,57,9,24,131,29,14,25,48,38,19,3,316,1714,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.28205128205128205,0.37869822485207105,0.09664694280078896,0.34749262536873154,0.7261908502208025,0.32099438214185444,0.4588196065355119,0.32774400935125664,0.3389121338912134
477,20170526LGSK0,20170526,LG,SK,0,T,33,31,1,1,6,0,0,1,1,0,0,0,2,0,0,8,2,0,5,0.0,4,0,5,435,1552,344,57,9,25,133,29,14,25,50,39,19,3,324,1747,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2802835051546392,0.3769329896907216,0.09664948453608246,0.3454861111111111,0.7224191008018328,0.06986849909724309,0.17183505612982103,0.32612500000000005,0.3368940016433854
478,20170527LGSK0,20170527,LG,SK,0,T,34,29,3,3,5,2,0,1,0,0,1,0,2,0,2,6,2,1,4,0.14285714300000002,7,1,2,440,1581,346,59,9,26,135,31,14,25,52,39,20,3,330,1781,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2783048703352309,0.3763440860215054,0.0980392156862745,0.3441226575809199,0.7204667436024252,0.09295096555655341,0.20440146715571858,0.32508605174353217,0.3341404358353511
479,20170528LGSK0,20170528,LG,SK,0,T,36,33,1,2,10,1,0,1,1,1,1,0,1,0,1,9,2,1,7,0.14285714300000002,7,1,8,450,1614,354,60,9,27,136,32,14,26,54,40,21,3,339,1817,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2788104089219331,0.37732342007434944,0.09851301115241634,0.34409799554565695,0.7214214156200065,0.15580338652198697,0.28920751361564967,0.3252828004410143,0.3351822503961965
480,20170530WOLG0,20170530,LG,WO,0,B,33,33,1,1,6,1,0,0,1,0,0,0,0,0,0,7,1,0,5,0.166666667,6,1,5,456,1647,359,61,9,27,136,32,14,26,55,41,21,3,346,1850,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2768670309653916,0.374013357619915,0.0971463266545234,0.34117003827227993,0.7151833958921949,0.04131183020987776,0.10503501167055686,0.3226621548456957,0.3330745341614907
481,20170531WOLG0,20170531,LG,WO,0,B,38,31,5,5,13,4,0,0,2,0,3,1,3,0,0,4,1,2,9,0.5,14,7,9,469,1678,368,65,9,27,139,32,15,26,56,43,24,3,350,1888,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2794994040524434,0.3772348033373063,0.09773539928486293,0.3433476394849785,0.7205824428222849,0.33728454904469574,0.47649216405468486,0.3244137931034483,0.3358662613981763
482,20170601WOLG0,20170601,LG,WO,0,B,37,33,6,6,11,3,0,1,0,1,1,0,3,0,0,5,1,0,7,0.444444444,9,4,7,480,1711,375,68,9,28,142,32,15,27,57,43,25,3,355,1925,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2805376972530684,0.3798947983635301,0.0993571011104617,0.3442105263157895,0.7241053246793195,0.24093033648537265,0.37768144937201276,0.3256352757544225,0.3365599404318689
483,20170602NCLG0,20170602,LG,NC,0,B,34,29,1,1,5,0,0,1,0,1,0,0,5,0,0,12,1,1,6,0.0,1,0,4,485,1740,379,68,9,29,147,32,15,28,58,43,25,3,367,1959,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2787356321839081,0.3781609195402299,0.09942528735632183,0.34332988624612204,0.7214908057863519,0.08496892845693083,0.19673224408136047,0.3247034764826177,0.3355408388520971
484,20170603NCLG0,20170603,LG,NC,0,B,37,34,3,3,7,2,0,0,0,0,0,0,2,0,1,7,0,0,7,0.25,8,2,5,492,1774,384,70,9,29,149,33,15,28,58,43,25,3,374,1996,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2773393461104848,0.3759864712514093,0.0986471251409245,0.3419583967529173,0.7179448680043266,0.10390823386160666,0.2122929865510726,0.3233743100852986,0.33405483405483405
485,20170604NCLG0,20170604,LG,NC,0,B,38,34,5,5,10,0,1,1,0,1,1,0,2,1,1,7,1,1,6,0.333333333,6,2,8,502,1808,392,70,10,30,151,34,15,29,59,43,26,4,381,2034,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2776548672566372,0.37721238938053103,0.0995575221238938,0.34213147410358563,0.7193438634841166,0.18715292099446354,0.3273313326664443,0.32356847290640395,0.3342776203966006
486,20170607LGKT0,20170607,LG,KT,0,T,43,39,10,11,12,0,1,0,1,0,0,1,3,0,0,9,0,0,5,0.4375,16,7,11,514,1847,403,70,11,30,154,34,16,29,59,44,26,4,390,2077,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2782891174878181,0.37682728749323213,0.09853817000541416,0.3422720624085812,0.7190993499018135,0.2235926217015543,0.38646215405135054,0.3235808007718283,0.3354123354123354
487,20170608LGKT0,20170608,LG,KT,0,T,36,30,5,5,8,1,0,0,0,0,2,0,1,0,3,4,1,0,4,0.666666667,6,4,7,522,1877,410,71,11,30,155,37,16,29,60,44,28,4,394,2113,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2781033564198189,0.3755993606819393,0.0974960042621204,0.3424460431654676,0.7180454038474069,0.1348063305114595,0.256974547071246,0.3231517306780465,0.3349217154526889
488,20170609SKLG0,20170609,LG,SK,0,B,32,29,3,3,6,2,0,0,0,0,1,0,2,0,0,9,0,0,5,0.4,5,2,4,528,1906,414,73,11,30,157,37,16,29,60,44,29,4,403,2145,0.728,0.7559999999999999,0.927,1.259,1.558,1.901,0.2770199370409234,0.3740818467995803,0.09706190975865686,0.34120982986767484,0.7152916766672551,0.08795607117519447,0.1869512059575414,0.3219098552078468,0.33445265278710545
